image_size,block_size,stride,blocks,shared_channels,private_channels,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,private_weight_values,private_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,18,0.7475,1495,2.0046225410000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,19,0.7465,1493,2.1152905,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,20,0.751,1502,2.223588708,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,21,0.755,1510,2.333044625,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,22,0.7525,1505,2.4418220830000004,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,23,0.7585,1517,2.551236666,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,24,0.7595,1519,2.6611107080000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,25,0.7585,1517,2.7684385410000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,26,0.7635,1527,2.8789318329999998,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,27,0.7655,1531,2.988508666,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,28,0.7515,1503,3.097355625,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,29,0.768,1536,3.206659541,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,30,0.7705,1541,3.3162578330000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,31,0.77,1540,3.4251286249999997,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,32,0.771,1542,3.5344812080000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,33,0.7695,1539,3.643254458,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,34,0.779,1558,3.7525514580000006,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,35,0.771,1542,3.861458166,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,36,0.776,1552,3.969280625,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,37,0.7805,1561,4.083474791,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,38,0.76,1520,4.2033914160000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,39,0.7815,1563,4.320019500000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,40,0.783,1566,4.44379925,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,41,0.7865,1573,4.5696665,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,42,0.7865,1573,4.683463708,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,43,0.784,1568,4.796965,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,44,0.789,1578,4.9160981249999995,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,45,0.79,1580,5.029494874999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,46,0.791,1582,5.148946125,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,47,0.7865,1573,5.264797791000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,48,0.795,1590,5.381971958000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,49,0.799,1598,5.498790208000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,50,0.768,1536,5.609971458,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,51,0.793,1586,5.725780458000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,52,0.7945,1589,5.840494250000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,53,0.8,1600,5.956174333,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,54,0.792,1584,6.066479583000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,55,0.798,1596,6.181352333000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,56,0.7925,1585,6.290941041,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,57,0.796,1592,6.400302958000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,58,0.801,1602,6.5101150830000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,59,0.795,1590,6.6190299580000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,60,0.793,1586,6.733728166000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,61,0.802,1604,6.843028916,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,62,0.801,1602,6.957527666000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,63,0.799,1598,7.071779875000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,64,0.801,1602,7.18585575,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,65,0.7955,1591,7.299933291,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,66,0.8005,1601,7.413975541000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,67,0.806,1612,7.523377958000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,68,0.7995,1599,7.637268625000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,69,0.8025,1605,7.751538166000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,70,0.798,1596,7.865167625,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,71,0.7995,1599,7.979535541000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,72,0.804,1608,8.093040875,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,73,0.803,1606,8.201660500000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,74,0.807,1614,8.310967166000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,75,0.808,1616,8.420329791,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,76,0.8025,1605,8.52848675,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,77,0.8035,1607,8.637134791000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,78,0.8035,1607,8.754053291,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,79,0.8025,1605,8.874685750000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.005,0.025,0.0,0,80,0.8035,1607,8.9963555,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,1,0.1045,209,0.12110033399999942,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,2,0.268,536,0.24285104199999985,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,3,0.432,864,0.35975129200000033,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,4,0.56,1120,0.47689516700000034,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,5,0.6745,1349,0.5997772090000009,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,6,0.694,1388,0.7194269589999998,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,7,0.713,1426,0.8435367090000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,8,0.7235,1447,0.9655787090000008,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,9,0.7175,1435,1.0914465,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,10,0.7215,1443,1.2076069169999997,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,11,0.738,1476,1.323920042000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,12,0.737,1474,1.4535262919999994,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,13,0.7395,1479,1.584252459,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,14,0.74,1480,1.701586334,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,15,0.7495,1499,1.821173334000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,16,0.7565,1513,1.9390752090000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,17,0.7455,1491,2.054325125,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,18,0.772,1544,2.1647424589999993,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,19,0.7645,1529,2.2765862499999994,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,20,0.77,1540,2.3873543339999994,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,21,0.771,1542,2.4983305839999996,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,22,0.776,1552,2.608518792,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,23,0.776,1552,2.7178218340000004,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,24,0.7855,1571,2.8276101669999996,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,25,0.79,1580,2.9361594590000006,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,26,0.7865,1573,3.049323375,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,27,0.79,1580,3.167081625,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,28,0.7945,1589,3.278602792000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,29,0.8015,1603,3.3901193339999995,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,30,0.8015,1603,3.4997499590000007,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,31,0.8035,1607,3.6098300000000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,32,0.808,1616,3.7194189590000004,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,33,0.8085,1617,3.8292061670000006,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,34,0.8065,1613,3.9391722920000003,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,35,0.8145,1629,4.0489352499999995,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,36,0.808,1616,4.158009374999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,37,0.8115,1623,4.266789667000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,38,0.82,1640,4.376158499999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,39,0.8205,1641,4.486035334,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,40,0.8165,1633,4.595032875000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,41,0.8165,1633,4.702562499999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,42,0.819,1638,4.8109684170000016,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,43,0.822,1644,4.923139500000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,44,0.8245,1649,5.032691875000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,45,0.824,1648,5.141700792000002,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,46,0.825,1650,5.249514417,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,47,0.8305,1661,5.358981084,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,48,0.823,1646,5.471342042,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,49,0.8315,1663,5.584222959000002,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,50,0.8265,1653,5.693239792,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,51,0.8295,1659,5.801185834000002,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,52,0.833,1666,5.913662625000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,53,0.829,1658,6.023706459,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,54,0.833,1666,6.133116874999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,55,0.841,1682,6.257677584,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,56,0.834,1668,6.378547666999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,57,0.8275,1655,6.501401125000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,58,0.8355,1671,6.620059250000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,59,0.8405,1681,6.740587292000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,60,0.829,1658,6.851814874999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,61,0.836,1672,6.96971375,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,62,0.8345,1669,7.086127084000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,63,0.8325,1665,7.200565584,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,64,0.833,1666,7.316979249999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,65,0.8345,1669,7.432121041999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,66,0.8395,1679,7.547063833999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,67,0.8405,1681,7.6658142090000005,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,68,0.835,1670,7.779812084,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,69,0.837,1674,7.896572584000001,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,70,0.8345,1669,8.010237167,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,71,0.84,1680,8.123993792,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,72,0.838,1676,8.240736125000002,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,73,0.841,1682,8.354795084,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,74,0.84,1680,8.471293249999999,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
7,3,2,9,2,0,2,18,2000,2000,0.01,0.05,0.0,0,75,0.838,1676,8.585473791999998,partial_shared_kernel,18,2,0,0,180,10,210,210,56,476,162,342
