cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
69,train,6,1,True,True,0.153961,0.0969866,0.0569747,0.0467211,0.189289,-0.00187419,0.100519,0.0969812,0.153974,True,0.25521712500000004,0.266945,0.262344,0.216662,0.287737,0.241821,0.236939,0.266945,0.262344,0.849662,0.00506869,1.2,-0.00256898,0.0,0.0523688,-0.00460593,0.0178469,0.000220601,0.0178469,2.68066e-07
70,train,3,0,True,True,0.1413,0.136417,0.00488376,0.175684,0.171085,-0.00162578,0.0351193,0.141293,0.13642,True,0.048469687500000004,0.0412222,0.0753297,0.0363403,0.0705169,0.0147803,0.0608112,0.040237,0.0485199,0.336027,0.316881,0.916277,0.887499,0.0,0.00555093,0.000667169,0.000453839,0.0011647,0.0011647,2.68066e-07
71,train,7,1,True,True,0.139438,0.108453,0.0309849,0.0861207,0.174246,-0.0040459,0.0415061,0.108447,0.139444,True,0.1310209625,0.11038,0.158185,0.0788541,0.258355,0.108556,0.0804976,0.151564,0.101776,0.348173,0.265467,0.794203,1.2,0.0,0.0349395,0.00395453,0.000559321,0.000494304,0.000559321,2.68066e-07
72,final_eval,0,0,False,False,0.116804,0.135438,-0.0186333,0.106141,0.170077,-0.00431059,0.0371517,0.116798,0.135441,False,0.1117101125,0.160005,0.0986475,0.119651,0.115428,0.0692354,0.0968,0.101415,0.132499,0.35002,0.304789,1.15192,1.1968,,,,,,,
73,final_eval,1,0,False,False,0.127999,0.135437,-0.00743789,0.158101,0.170077,-0.00482365,0.0361023,0.127992,0.135441,False,0.0629549,0.126524,0.052476,0.0329386,0.10064,0.0224229,0.0752018,0.0452398,0.0481961,0.33799,0.311397,1.14191,1.18642,,,,,,,
74,final_eval,2,0,False,False,0.132,0.135437,-0.00343738,0.163289,0.170076,-0.00688859,0.0356088,0.131992,0.135441,False,0.06433995,0.0739245,0.0416169,0.103895,0.0341407,0.0514022,0.0564907,0.0828876,0.070362,0.337267,0.314309,1.13965,1.17612,,,,,,,
75,final_eval,3,0,False,False,0.140814,0.135437,0.0053776,0.17518,0.170076,-0.00158776,0.0353025,0.140807,0.13544,True,0.048469125,0.0412218,0.0753292,0.0363399,0.070516,0.0147798,0.0608103,0.0402367,0.0485193,0.335983,0.31592,1.13958,1.16591,,,,,,,
76,final_eval,4,1,False,False,0.14055,0.103092,0.0374577,0.0507399,0.17544,0.00427264,0.0859116,0.103087,0.140559,True,0.22174925,0.238219,0.219262,0.202978,0.246553,0.202805,0.200822,0.228675,0.23468,0.668874,0.00653747,1.13993,1.15572,,,,,,,
77,final_eval,5,1,False,False,0.153336,0.0941027,0.0592335,0.0463754,0.188648,-0.00187045,0.100726,0.0940975,0.153349,True,0.255215125,0.266943,0.262342,0.21666,0.287735,0.241819,0.236937,0.266943,0.262342,0.863447,0.00505281,1.13986,1.14548,,,,,,,
78,final_eval,6,1,False,False,0.153336,0.0990785,0.0542576,0.0463753,0.188648,-0.00187045,0.100726,0.0990731,0.153349,True,0.255215125,0.266943,0.262342,0.21666,0.287735,0.241819,0.236937,0.266943,0.262342,0.86346,0.00505282,1.13972,1.13963,,,,,,,
79,final_eval,7,1,False,False,0.139282,0.104451,0.0348311,0.0857765,0.174086,-0.00402638,0.0415404,0.104445,0.139288,True,0.1310191125,0.110377,0.158184,0.0788522,0.258354,0.108554,0.0804957,0.151562,0.101774,0.348206,0.265061,1.1397,1.13979,,,,,,,
