cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,2,0,True,True,0.147691,0.143231,0.0044599,0.180417,0.176046,0.00202384,0.00219496,0.147683,0.143223,True,0.0641303,0.147691,0.143231,0.0044599,True,0.0739219,0.0412061,0.103674,0.0338529,0.0511546,0.0563012,0.0827229,0.0702088,0.337293,0.33743,1.19999,0.569648
11,train,3,0,True,True,0.157488,0.146229,0.0112582,0.192412,0.180874,0.000580413,0.0010659,0.15748,0.146223,True,0.04818335,0.157488,0.146229,0.0112582,True,0.0410868,0.0751274,0.0361313,0.0700303,0.0144985,0.0603072,0.0400987,0.0481866,0.336016,0.336137,1.2,0.450285
12,train,4,1,True,True,0.102736,0.116668,-0.0139318,0.0908904,0.0874839,0.0458626,0.0458378,0.116662,0.102731,False,0.2209495,0.102736,0.116668,-0.0139318,False,0.237551,0.218115,0.203021,0.245451,0.201895,0.199824,0.227788,0.233951,0.216709,0.21731,0.133437,1.2
13,train,5,1,True,True,0.0989502,0.110761,-0.011811,0.0882428,0.102839,0.00814519,0.00571882,0.110755,0.0989447,False,0.25458312499999997,0.0989502,0.110761,-0.011811,False,0.266404,0.261616,0.216122,0.287006,0.241275,0.236222,0.266404,0.261616,0.338499,0.33699,0.0671341,1.2
14,train,6,1,True,True,0.104535,0.11062,-0.00608417,0.0602228,0.138372,0.0111661,0.00341367,0.110613,0.104546,False,0.25445949999999995,0.104535,0.11062,-0.00608417,False,0.266298,0.261474,0.216016,0.286864,0.241169,0.236083,0.266298,0.261474,0.360435,0.335477,0.176069,1.2
15,train,7,1,True,True,0.148549,0.113585,0.034964,0.0940065,0.183614,-0.00375257,0.0516734,0.113579,0.148554,True,0.1299161125,0.148549,0.113585,0.034964,True,0.108721,0.157902,0.0773369,0.258603,0.107141,0.078879,0.150702,0.100044,0.352237,0.110163,1.2,0.138295
16,train,0,0,True,True,0.121137,0.146067,-0.0249302,0.113868,0.181016,-0.00449077,0.0359156,0.12113,0.14607,False,0.1102658,0.121137,0.146067,-0.0249302,False,0.159606,0.0968284,0.118422,0.113126,0.0672862,0.0956841,0.0995637,0.13161,0.349323,0.31253,1.2,0.15488
17,train,1,0,True,True,0.133361,0.14022,-0.00685927,0.164338,0.174999,-0.00473364,0.0349983,0.133353,0.140223,False,0.0619276,0.133361,0.14022,-0.00685927,False,0.125442,0.0512776,0.0317928,0.100559,0.0210349,0.0742219,0.0440024,0.0470902,0.337656,0.317477,0.429688,1.2
18,train,2,0,True,True,0.138208,0.134861,0.00334707,0.170111,0.169484,-0.00689394,0.0352457,0.138201,0.134865,True,0.0633249375,0.138208,0.134861,0.00334707,True,0.0738152,0.0396908,0.102816,0.0327507,0.0502461,0.05561,0.0820881,0.0695826,0.337168,0.316286,1.19999,0.561778
19,train,3,0,True,True,0.148243,0.130099,0.0181443,0.182852,0.164582,-0.0010848,0.0354709,0.148236,0.130103,True,0.047448199999999996,0.148243,0.130099,0.0181443,True,0.0406894,0.0745877,0.0355921,0.0688155,0.0138028,0.059046,0.0397123,0.0473398,0.335918,0.315153,0.167555,1.2
20,train,4,1,True,True,0.133031,0.110836,0.0221947,0.052863,0.167713,0.00535898,0.0836275,0.11083,0.133041,True,0.2193845,0.133031,0.110836,0.0221947,True,0.23622,0.215858,0.203227,0.243275,0.200096,0.197856,0.226032,0.232512,0.559177,0.00685361,1.2,0.147188
21,train,5,1,True,True,0.146971,0.103823,0.0431478,0.0472294,0.182105,-0.00190846,0.100557,0.103817,0.146989,True,0.253571875,0.146971,0.103823,0.0431478,True,0.265531,0.260461,0.215258,0.285844,0.2404,0.235089,0.265531,0.260461,0.828845,0.00506578,1.2,0.107003
22,train,6,1,True,True,0.146916,0.103349,0.043567,0.0463528,0.18205,-0.00189639,0.100743,0.103344,0.146935,True,0.253441875,0.146916,0.103349,0.043567,True,0.265418,0.260313,0.215147,0.285695,0.240287,0.234944,0.265418,0.260313,0.864349,0.00505148,1.2,0.102036
23,train,7,1,True,True,0.130155,0.104257,0.0258982,0.0853105,0.1647,-0.00366283,0.0561967,0.104251,0.130162,True,0.12865832500000002,0.130155,0.104257,0.0258982,True,0.106845,0.157651,0.0756132,0.258757,0.105525,0.0770587,0.149719,0.0980977,0.353077,0.023223,1.2,0.124209
24,train,0,0,True,True,0.114459,0.124506,-0.0100474,0.104791,0.158824,-0.00442949,0.0386507,0.114452,0.12451,False,0.1087967,0.114459,0.124506,-0.0100474,False,0.159155,0.0949533,0.117085,0.110842,0.0653657,0.0946487,0.0977279,0.130596,0.349403,0.293607,1.2,0.177148
25,train,1,0,True,True,0.125402,0.120941,0.00446118,0.155679,0.155154,-0.00398005,0.0380943,0.125395,0.120945,True,0.060975812500000004,0.125402,0.120941,0.00446118,True,0.124422,0.0502263,0.030739,0.100463,0.019811,0.0732831,0.0428088,0.0460533,0.337475,0.298127,0.206095,1.2
26,train,2,0,True,True,0.129438,0.117402,0.0120357,0.160536,0.15151,-0.0062821,0.0385057,0.129431,0.117407,True,0.06248022499999999,0.129438,0.117402,0.0120357,True,0.0736236,0.0381694,0.101881,0.0315773,0.0493416,0.0549126,0.0814336,0.0689027,0.337052,0.294906,0.173668,1.2
27,train,3,0,True,True,0.139215,0.114106,0.0251089,0.17352,0.148117,0.000377577,0.03894,0.139208,0.114111,True,0.0466831625,0.139215,0.114106,0.0251089,True,0.040234,0.0739857,0.0350337,0.0675857,0.0131177,0.0577565,0.0392831,0.0464689,0.335839,0.291333,0.148184,1.2
28,train,4,1,True,True,0.123099,0.102197,0.0209021,0.048566,0.157513,0.00585644,0.0842246,0.102191,0.123113,True,0.21776125,0.123099,0.102197,0.0209021,True,0.23482,0.213502,0.203539,0.241,0.198207,0.195805,0.224183,0.231034,0.770958,0.00676785,1.2,0.106494
29,train,5,1,True,True,0.139176,0.0997142,0.0394616,0.0435338,0.174092,-0.00183732,0.101823,0.0997087,0.139222,True,0.2525105,0.139176,0.0997142,0.0394616,True,0.264604,0.259257,0.214348,0.284629,0.239474,0.233911,0.264604,0.259257,0.966521,0.00497025,1.2,0.0523764
30,train,6,1,True,True,0.139112,0.096863,0.0422488,0.0427628,0.174027,-0.00180362,0.101981,0.0968577,0.139156,True,0.252374125,0.139112,0.096863,0.0422488,True,0.264484,0.259103,0.214231,0.284473,0.239354,0.233761,0.264484,0.259103,0.991233,0.00495856,1.2,0.0264533
31,train,7,1,True,True,0.118057,0.0974092,0.0206481,0.0779057,0.152255,-0.00238486,0.0478982,0.0974038,0.118066,True,0.12738296249999997,0.118057,0.0974092,0.0206481,True,0.104942,0.157521,0.0738509,0.258808,0.10387,0.0752147,0.148727,0.0961301,0.348796,0.177992,1.2,0.0423453
32,train,0,0,True,True,0.107178,0.109583,-0.00240497,0.0972098,0.14346,-0.0043312,0.0420696,0.107172,0.109589,False,0.10728436250000001,0.107178,0.109583,-0.00240497,False,0.158668,0.0929908,0.115621,0.108526,0.0634281,0.0937143,0.0958717,0.129455,0.349553,0.260226,1.2,0.232905
33,train,1,0,True,True,0.117952,0.107306,0.010646,0.148108,0.141115,-0.00308766,0.0413589,0.117946,0.107312,True,0.0599891,0.117952,0.107306,0.010646,True,0.123345,0.049173,0.0296378,0.100369,0.0185732,0.0722746,0.041588,0.0449522,0.337259,0.268134,0.164568,1.2
34,train,2,0,True,True,0.121212,0.104717,0.0164947,0.151724,0.138448,-0.00560995,0.0418185,0.121205,0.104722,True,0.06159337499999999,0.121212,0.104717,0.0164947,True,0.0733455,0.0366379,0.100864,0.0303319,0.0484387,0.0542045,0.0807578,0.0681667,0.336937,0.263136,0.140472,1.2
35,train,3,0,True,True,0.130856,0.102286,0.0285699,0.164877,0.135945,0.00195378,0.0422614,0.130849,0.102292,True,0.045895987500000006,0.130856,0.102286,0.0285699,True,0.0397659,0.0733158,0.0344546,0.0663384,0.0124363,0.0564347,0.0388502,0.045572,0.335769,0.258135,0.0962471,1.2
36,train,4,1,True,True,0.114796,0.0949993,0.0197962,0.0451753,0.148974,0.00631383,0.085016,0.0949941,0.114817,True,0.21605575000000002,0.114796,0.0949993,0.0197962,True,0.23335,0.211046,0.203768,0.238624,0.196228,0.19367,0.222239,0.229521,0.909034,0.00665765,1.2,0.0175164
37,train,5,1,True,True,0.132447,0.0942831,0.0381635,0.0405801,0.167174,-0.00168198,0.100303,0.0942779,0.132513,True,0.251399625,0.132447,0.0942831,0.0381635,True,0.263622,0.258006,0.213393,0.28336,0.238498,0.23269,0.263622,0.258006,1.05352,0.00508542,1.2,0.00832086
38,train,6,1,True,True,0.132395,0.085189,0.0472055,0.0399496,0.167121,-0.00164011,0.100484,0.0851843,0.132459,True,0.2512575,0.132395,0.085189,0.0472055,True,0.263496,0.257846,0.213271,0.283198,0.238373,0.232534,0.263496,0.257846,1.06978,0.00507143,1.2,-1.061e-05
39,train,7,1,True,True,0.109274,0.0937008,0.0155733,0.0721465,0.143218,-0.00328661,0.0628487,0.0936956,0.109285,True,0.126095725,0.109274,0.0937008,0.0155733,True,0.10302,0.157544,0.0720508,0.258754,0.102176,0.0733476,0.147732,0.0941414,0.355744,0.0129834,1.2,0.00121087
40,train,0,0,True,True,0.102107,0.0982664,0.0038401,0.0923381,0.131804,-0.00417679,0.0449882,0.102101,0.0982722,True,0.1057235875,0.102107,0.0982664,0.0038401,True,0.158158,0.0909431,0.114028,0.10618,0.0614748,0.0928184,0.0940004,0.128186,0.349682,0.223243,0.0776449,1.2
41,train,1,0,True,True,0.112337,0.0967581,0.0155793,0.143059,0.130251,-0.00195393,0.0440734,0.112331,0.096764,True,0.05897240000000001,0.112337,0.0967581,0.0155793,True,0.122216,0.0481196,0.0284931,0.100288,0.0173221,0.0711971,0.0403561,0.0437872,0.336943,0.235757,0.0406472,1.2
42,train,2,0,True,True,0.114504,0.0947579,0.0197461,0.144554,0.128191,-0.00484486,0.044133,0.114498,0.094764,True,0.06066942499999999,0.114504,0.0947579,0.0197461,True,0.0729796,0.035097,0.0997598,0.0290597,0.0475381,0.0534865,0.0800609,0.0673738,0.336802,0.234995,0.0158378,1.2
43,train,3,0,True,True,0.123899,0.0928637,0.0310358,0.157684,0.126239,0.00363143,0.0441131,0.123893,0.0928699,True,0.045088537500000005,0.123899,0.0928637,0.0310358,True,0.0392954,0.0725741,0.0338542,0.0650732,0.0117565,0.0550781,0.0384281,0.0446487,0.335701,0.235288,0.000692504,1.2
44,train,4,1,True,True,0.109529,0.0898963,0.0196324,0.0428391,0.143563,0.00678543,0.0842705,0.0898914,0.109561,True,0.214267375,0.109529,0.0898963,0.0196324,True,0.23181,0.208488,0.203914,0.236144,0.194156,0.191448,0.220201,0.227978,0.988664,0.00676135,1.2,0.000100496
45,train,5,1,True,True,0.128672,0.0819153,0.0467568,0.0384836,0.163295,-0.00149925,0.101578,0.0819108,0.128755,True,0.25024125,0.128672,0.0819153,0.0467568,True,0.262588,0.256708,0.212395,0.282041,0.237475,0.231427,0.262588,0.256708,1.1032,0.00498843,1.2,4.84047e-07
46,train,6,1,True,True,0.128529,0.0875479,0.0409815,0.0380774,0.163149,-0.00146449,0.1017,0.087543,0.128611,True,0.250093125,0.128529,0.0875479,0.0409815,True,0.262455,0.256543,0.212267,0.281873,0.237343,0.231266,0.262455,0.256543,1.11141,0.00497934,1.2,-3.07421e-05
47,train,7,1,True,True,0.102579,0.0884694,0.0141094,0.067874,0.136329,-0.00301154,0.0651133,0.0884645,0.102591,True,0.12480516250000001,0.102579,0.0884694,0.0141094,True,0.101101,0.15776,0.070214,0.258591,0.100445,0.0714584,0.146739,0.0921329,0.35738,0.0117089,1.2,-9.63366e-06
48,train,0,0,True,True,0.0973361,0.0893873,0.0079488,0.0905368,0.122658,-0.00379228,0.0514968,0.0973307,0.0893936,True,0.1041036,0.0973361,0.0893873,0.0079488,True,0.157636,0.0888125,0.112305,0.103808,0.0595071,0.0918522,0.09212,0.126788,0.346518,0.114119,5.63328e-05,1.2
49,train,1,0,True,True,0.110033,0.0883213,0.0217113,0.142751,0.12156,0.000202169,0.0443778,0.110026,0.0883277,True,0.0579290625,0.110033,0.0883213,0.0217113,True,0.121044,0.0470686,0.0273049,0.100232,0.0160583,0.0700517,0.0391144,0.0425586,0.336329,0.231833,-1.42321e-05,1.2
50,train,2,0,True,True,0.108839,0.0868971,0.0219415,0.139054,0.120092,-0.00361561,0.044167,0.108833,0.0869037,True,0.059709687500000004,0.108839,0.0868971,0.0219415,True,0.0725244,0.0335487,0.098564,0.0277737,0.0466406,0.0527592,0.0793434,0.0665235,0.33666,0.234687,-4.10008e-05,1.2
51,train,3,0,True,True,0.117864,0.0855602,0.0323034,0.151461,0.118715,0.00550745,0.0439397,0.117857,0.0855669,True,0.04425655,0.117864,0.0855602,0.0323034,True,0.0387946,0.0717555,0.0332316,0.0637861,0.0110785,0.0536888,0.0380187,0.0436986,0.335636,0.237717,-1.77054e-05,1.2
52,train,4,1,True,True,0.105577,0.0861887,0.0193883,0.041484,0.1395,0.00736509,0.0846612,0.086184,0.105625,True,0.212396875,0.105577,0.0861887,0.0193883,True,0.230202,0.205828,0.203976,0.23356,0.191991,0.189139,0.218066,0.226413,1.02885,0.00670658,1.2,-3.31096e-05
53,train,5,1,True,True,0.125869,0.0830183,0.0428503,0.0371502,0.160415,-0.00128007,0.102549,0.0830137,0.125958,True,0.24903525,0.125869,0.0830183,0.0428503,True,0.261501,0.255365,0.211352,0.280672,0.236404,0.230122,0.261501,0.255365,1.12926,0.00491711,1.2,3.52169e-07
54,train,6,1,True,True,0.125743,0.0808278,0.0449151,0.0367663,0.160286,-0.00123955,0.10267,0.0808233,0.125831,True,0.24888137500000002,0.125743,0.0808278,0.0449151,True,0.261362,0.255194,0.211219,0.280497,0.236267,0.229956,0.261362,0.255194,1.13634,0.00490831,1.2,4.82167e-07
55,train,7,1,True,True,0.0976938,0.0849051,0.0127888,0.065192,0.131301,-0.00271958,0.0658832,0.0849004,0.0977082,True,0.1235101125,0.0976938,0.0849051,0.0127888,True,0.0991402,0.158197,0.0683412,0.258317,0.0986766,0.0695477,0.145756,0.0901052,0.358412,0.0113433,1.2,-1.0556e-05
56,train,0,0,True,True,0.093924,0.082663,0.011261,0.0930039,0.11573,-0.00412973,0.0437013,0.0939188,0.0826699,True,0.1024280875,0.093924,0.082663,0.011261,True,0.157118,0.0866012,0.110453,0.10141,0.0575264,0.090818,0.0902381,0.12526,0.346809,0.24089,4.1291e-07,1.2
57,train,1,0,True,True,0.106449,0.0818572,0.0245919,0.139075,0.1149,0.00524401,0.0435401,0.106443,0.0818641,True,0.0568629625,0.106449,0.0818572,0.0245919,True,0.119837,0.046023,0.0260714,0.10022,0.014783,0.0688388,0.037864,0.0412665,0.336133,0.242978,4.84086e-07,1.2
58,train,2,0,True,True,0.103928,0.0808251,0.0231032,0.134552,0.113836,-0.000970138,0.0432769,0.103923,0.0808321,True,0.05871392499999999,0.103928,0.0808251,0.0231032,True,0.0719786,0.0319958,0.0972715,0.0264745,0.0457469,0.0520233,0.0786055,0.0656153,0.336517,0.246328,4.82194e-07,1.2
59,train,3,0,True,True,0.112107,0.0798424,0.0322647,0.145584,0.112824,0.00785464,0.0430144,0.112101,0.0798495,True,0.0433979,0.112107,0.0798424,0.0322647,True,0.0382526,0.0708545,0.0325808,0.062455,0.0104031,0.0522928,0.0376236,0.0427208,0.335567,0.249607,4.82182e-07,1.2
60,train,4,1,True,True,0.102381,0.0809984,0.0213822,0.0394178,0.136213,0.00809225,0.0848331,0.0809939,0.102441,True,0.210443875,0.102381,0.0809984,0.0213822,True,0.228526,0.203063,0.203952,0.230869,0.189731,0.186741,0.215834,0.224835,1.08183,0.00668278,1.2,4.82196e-07
61,train,5,1,True,True,0.123645,0.0794775,0.0441675,0.0352514,0.158129,-0.000842754,0.103299,0.0794731,0.123735,True,0.2477845,0.123645,0.0794775,0.0441675,True,0.260365,0.253978,0.210269,0.279255,0.235288,0.228778,0.260365,0.253978,1.15874,0.00486341,1.2,4.82169e-07
62,train,6,1,True,True,0.123494,0.0790525,0.0444416,0.0349216,0.157973,-0.000806462,0.103377,0.0790481,0.123583,True,0.247625,0.123494,0.0790525,0.0444416,True,0.26022,0.253802,0.21013,0.279074,0.235145,0.228607,0.26022,0.253802,1.16298,0.00485792,1.2,4.82169e-07
63,train,7,1,True,True,0.0938254,0.0785619,0.0152635,0.0620396,0.12732,-0.00183632,0.0837432,0.0785576,0.0938425,True,0.12217637499999999,0.0938254,0.0785619,0.0152635,True,0.0971016,0.158611,0.0664336,0.257926,0.0968737,0.0676168,0.144789,0.0880593,0.358911,0.00683682,1.2,4.82212e-07
64,train,0,0,True,True,0.0902609,0.0772194,0.0130415,0.089787,0.110121,-0.00337565,0.0424816,0.0902559,0.0772265,True,0.1007017625,0.0902609,0.0772194,0.0130415,True,0.156625,0.0843119,0.10847,0.0989898,0.0555337,0.0897186,0.0883641,0.123601,0.346577,0.256102,4.8222e-07,1.2
65,train,1,0,True,True,0.100964,0.0765578,0.0244062,0.133354,0.109439,0.00636656,0.0422875,0.100958,0.076565,True,0.055778249999999995,0.100964,0.0765578,0.0244062,True,0.118606,0.0449877,0.0247856,0.100273,0.0134966,0.0675595,0.0366062,0.0399114,0.336196,0.258395,4.82198e-07,1.2
66,train,2,0,True,True,0.0986574,0.0757726,0.0228848,0.128979,0.10863,-0.000155295,0.0420567,0.0986519,0.0757798,True,0.0576811875,0.0986574,0.0757726,0.0228848,True,0.0713405,0.0304364,0.0958762,0.0251631,0.0448579,0.0512794,0.0778477,0.0646483,0.33658,0.261079,4.82202e-07,1.2
67,train,3,0,True,True,0.106814,0.0750166,0.0317971,0.140141,0.107851,0.00965979,0.041799,0.106808,0.0750239,True,0.04251073375,0.106814,0.0750166,0.0317971,True,0.0376689,0.0698647,0.0318934,0.0610744,0.00973047,0.0508942,0.0372451,0.0417147,0.335485,0.264014,4.82189e-07,1.2
68,train,4,1,True,True,0.0995643,0.0738552,0.0257092,0.0372183,0.133316,0.00838039,0.0848372,0.0738511,0.0996328,True,0.20840875000000003,0.0995643,0.0738552,0.0257092,True,0.226782,0.200192,0.203839,0.228072,0.187374,0.184252,0.213503,0.223256,1.1278,0.00668221,1.2,4.82201e-07
69,train,5,1,True,True,0.121702,0.0749372,0.0467644,0.0332716,0.156131,-0.000610724,0.103518,0.074933,0.12179,True,0.24648850000000003,0.121702,0.0749372,0.0467644,True,0.259179,0.252548,0.209144,0.27779,0.234126,0.227394,0.259179,0.252548,1.18018,0.00484798,1.2,4.82171e-07
70,train,6,1,True,True,0.121517,0.074739,0.0467776,0.0330204,0.155941,-0.000579777,0.103524,0.0747349,0.121604,True,0.24632325,0.121517,0.074739,0.0467776,True,0.259027,0.252366,0.209,0.277603,0.233978,0.227218,0.259028,0.252366,1.18218,0.00484757,1.2,4.82171e-07
71,train,7,1,True,True,0.0904868,0.0745942,0.0158926,0.0587711,0.123884,-0.00175962,0.0653878,0.0745901,0.0905061,True,0.12079576250000001,0.0904868,0.0745942,0.0158926,True,0.0949866,0.158929,0.0644919,0.257411,0.0950366,0.0656661,0.143849,0.0859959,0.365931,0.0115752,1.2,4.82219e-07
72,final_eval,0,0,False,False,0.0860357,0.0725072,0.0135285,0.0860437,0.105265,-0.00302981,0.0414262,0.0860309,0.0725147,True,0.09893023749999999,0.0860357,0.0725072,0.0135285,True,0.156181,0.0819468,0.106356,0.0965491,0.0535304,0.0885571,0.0865115,0.12181,0.347315,0.268202,1.19675,1.1509
73,final_eval,1,0,False,False,0.0965956,0.072506,0.0240896,0.128809,0.105263,0.00724809,0.0412058,0.0965902,0.0725135,True,0.05481978750000001,0.0965956,0.072506,0.0240896,True,0.117521,0.044097,0.0236164,0.100402,0.0123614,0.0663878,0.0354997,0.038673,0.336234,0.270557,1.18663,1.14169
74,final_eval,2,0,False,False,0.0949618,0.0725048,0.022457,0.125115,0.105262,0.000440829,0.0412055,0.0949566,0.0725123,True,0.0568792625,0.0949618,0.0725048,0.022457,True,0.0707978,0.0292596,0.0947519,0.0241691,0.0441935,0.0507145,0.077266,0.0638817,0.336602,0.27056,1.17665,1.13983
75,final_eval,3,0,False,False,0.103513,0.0725036,0.031009,0.136753,0.105261,0.0107568,0.0410978,0.103507,0.0725111,True,0.041938615,0.103513,0.0725036,0.031009,True,0.0372777,0.069206,0.031442,0.0601792,0.00930932,0.0500122,0.0370165,0.041066,0.335392,0.271695,1.16664,1.13983
76,final_eval,4,1,False,False,0.0983879,0.0715315,0.0268564,0.0361572,0.132106,-0.000721016,0.0801559,0.0715275,0.098438,True,0.20734424999999998,0.0983879,0.0715315,0.0268564,True,0.225869,0.1987,0.203733,0.226615,0.186145,0.182957,0.212284,0.222451,1.14652,0.00740274,1.15693,1.13953
77,final_eval,5,1,False,False,0.121153,0.0708763,0.0502769,0.0325074,0.155568,-0.000516219,0.103526,0.0708724,0.121239,True,0.24597812500000002,0.121153,0.0708763,0.0502769,True,0.258709,0.251987,0.2087,0.277214,0.233667,0.226852,0.258709,0.251987,1.18619,0.00484744,1.1475,1.1395
78,final_eval,6,1,False,False,0.121151,0.0708598,0.0502916,0.0325071,0.155566,-0.000516169,0.103524,0.0708559,0.121237,True,0.24597562499999998,0.121151,0.0708598,0.0502916,True,0.258706,0.251985,0.208698,0.277211,0.233664,0.22685,0.258706,0.251985,1.18619,0.00484753,1.13983,1.13971
79,final_eval,7,1,False,False,0.0901942,0.0743096,0.0158846,0.0583047,0.123583,-0.00171107,0.0653503,0.0743055,0.0902135,True,0.12060442499999997,0.0901942,0.0743096,0.0158846,True,0.0946963,0.158957,0.0642291,0.257324,0.0947865,0.0654041,0.14372,0.0857184,0.366857,0.0115933,1.13979,1.13993
