image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_sharing,shared_weight_values,shared_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,expanded_weight_equivalent_values,multiply_terms_per_sample
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,60,0.757,1514,6.742267083,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,61,0.7535,1507,6.853593708,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,62,0.753,1506,6.964240917,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,63,0.7575,1515,7.084460667,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,64,0.761,1522,7.1982233749999995,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,65,0.755,1510,7.310867458000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,66,0.7605,1521,7.427621667,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,67,0.758,1516,7.5435658750000005,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,68,0.7585,1517,7.656500250000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,69,0.757,1514,7.771948292000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,70,0.7595,1519,7.888963792,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,71,0.7575,1515,7.999719875,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,72,0.7575,1515,8.119554167,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,73,0.7575,1515,8.230730292,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,74,0.7555,1511,8.347172292,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,75,0.7555,1511,8.458423958000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,76,0.7585,1517,8.574570042,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,77,0.7635,1527,8.687086833,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,78,0.761,1522,8.802408833000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,79,0.7625,1525,8.915702458,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.005,0.025,0.0,0,80,0.76,1520,9.026746958,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,1,0.104,208,0.120517125000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,2,0.235,470,0.23315362499999992,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,3,0.428,856,0.35204187500000117,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,4,0.604,1208,0.4693128340000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,5,0.6305,1261,0.5804322920000011,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,6,0.6585,1317,0.695496125,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,7,0.693,1386,0.8121312920000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,8,0.7085,1417,0.9252916669999998,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,9,0.715,1430,1.0403783750000013,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,10,0.733,1466,1.1518619169999997,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,11,0.7335,1467,1.262354375000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,12,0.73,1460,1.3722646670000014,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,13,0.742,1484,1.4811237090000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,14,0.743,1486,1.5922598749999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,15,0.74,1480,1.7036960420000007,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,16,0.7435,1487,1.814140334000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,17,0.743,1486,1.9275392500000006,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,18,0.748,1496,2.041757959,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,19,0.748,1496,2.1538635,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,20,0.7495,1499,2.266312667000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,21,0.757,1514,2.3776220840000004,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,22,0.753,1506,2.4959909170000003,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,23,0.753,1506,2.6069822920000014,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,24,0.757,1514,2.7161739590000007,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,25,0.752,1504,2.847551375,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,26,0.7535,1507,2.961342334000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,27,0.7595,1519,3.075101292000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,28,0.7525,1505,3.1905491670000004,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,29,0.7555,1511,3.302712959000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,30,0.7555,1511,3.414889542000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,31,0.758,1516,3.528746667,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,32,0.751,1502,3.6425670840000013,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,33,0.7595,1519,3.7543842090000012,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,34,0.7565,1513,3.8669080000000005,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,35,0.756,1512,3.978506084000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,36,0.7565,1513,4.089755084000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,37,0.755,1510,4.201474208999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,38,0.7575,1515,4.313456458999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,39,0.7575,1515,4.426159,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,40,0.7555,1511,4.536714916999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,41,0.7615,1523,4.6478052089999995,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,42,0.752,1504,4.760378125000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,43,0.7615,1523,4.871228,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,44,0.757,1514,4.9818619590000015,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,45,0.759,1518,5.093153459000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,46,0.759,1518,5.205024542000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,47,0.755,1510,5.315851,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,48,0.7555,1511,5.427276791999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,49,0.7525,1505,5.538339250000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,50,0.7565,1513,5.649169084000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,51,0.76,1520,5.760272125000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,52,0.7635,1527,5.872727124999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,53,0.76,1520,5.985166167000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,54,0.749,1498,6.097387249999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,55,0.7605,1521,6.208822542000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,56,0.764,1528,6.320922833999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,57,0.7605,1521,6.432705125,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,58,0.767,1534,6.548763334000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,59,0.765,1530,6.6630526670000005,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,60,0.7575,1515,6.775192792,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,61,0.7565,1513,6.887462791999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,62,0.7605,1521,6.999648042000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,63,0.761,1522,7.112228750000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,64,0.763,1526,7.224668249999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,65,0.752,1504,7.336757750000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,66,0.76,1520,7.448673916999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,67,0.759,1518,7.570080334000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,68,0.7535,1507,7.686766084,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,69,0.759,1518,7.801355167000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,70,0.757,1514,7.9174825,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,71,0.7635,1527,8.027873084000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,72,0.7625,1525,8.139743542,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,73,0.759,1518,8.253269000000001,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,74,0.7555,1511,8.367946084000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,75,0.7565,1513,8.479352875000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,76,0.7545,1509,8.590721750000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,77,0.7635,1527,8.702525084,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,78,0.7645,1529,8.813803667,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,79,0.765,1530,8.925584125000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.01,0.05,0.0,0,80,0.7555,1511,9.039722084,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,1,0.2605,521,0.11754170900000105,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,2,0.6015,1203,0.23663812499999892,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,3,0.6795,1359,0.3548071670000006,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,4,0.708,1416,0.4791961669999978,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,5,0.6815,1363,0.594680916999998,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,6,0.732,1464,0.7065067499999991,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,7,0.7595,1519,0.8188318340000009,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,8,0.7525,1505,0.931391584,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,9,0.751,1502,1.0423191249999988,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,10,0.76,1520,1.1538714169999977,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,11,0.7475,1495,1.264681624999998,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,12,0.76,1520,1.3765949589999984,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,13,0.7585,1517,1.4868233750000002,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,14,0.758,1516,1.6041138749999995,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,15,0.7555,1511,1.7127696669999999,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,16,0.7655,1531,1.829997333999998,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,17,0.749,1498,1.9411930419999983,shared_kernel,25,1,90,10,126,126,38,290,225,315
7,5,1,9,1,9,2000,2000,0.02,0.1,0.0,0,18,0.7585,1517,2.0512711249999995,shared_kernel,25,1,90,10,126,126,38,290,225,315
