cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
10,initial_eval,10,1,False,False,0.0490542,0.0469711,0.00208301,0.19174,0.194942,0.176224,0.179406,0.0356137,0.0368135,True,0.433850625,0.0490542,0.0469711,0.00208301,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00238168,0.00233025,1.14025,1.14024,,,,,,,,,
11,initial_eval,11,1,False,False,0.0485396,0.0477054,0.000834202,0.1931,0.194382,0.177699,0.178817,0.036051,0.0364919,True,0.41236612500000003,0.0485396,0.0477054,0.000834202,True,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00235755,0.0023396,1.14025,1.14025,,,,,,,,,
12,initial_eval,12,1,False,False,0.0475615,0.0476603,-9.87314e-05,0.192082,0.191931,0.175917,0.175353,0.0360017,0.0358381,False,0.2552052,0.0475615,0.0476603,-9.87314e-05,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00238675,0.00239615,1.14025,1.14026,,,,,,,,,
13,initial_eval,13,1,False,False,0.0481499,0.0468544,0.00129553,0.19063,0.19262,0.174369,0.176284,0.0354962,0.0362259,True,0.339744875,0.0481499,0.0468544,0.00129553,True,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00241273,0.00238067,1.14026,1.14025,,,,,,,,,
14,initial_eval,14,1,False,False,0.0474893,0.0466751,0.000814297,0.189579,0.190829,0.172569,0.173695,0.0353605,0.0357983,True,0.31750670000000003,0.0474893,0.0466751,0.000814297,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769846,0.26136,0.00244365,0.00242421,1.14026,1.14026,,,,,,,,,
15,initial_eval,15,1,False,False,0.0468944,0.0465901,0.000304296,0.188819,0.189286,0.17135,0.171519,0.035287,0.035384,True,0.258585,0.0468944,0.0465901,0.000304296,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.00246504,0.00246205,1.14026,1.14026,,,,,,,,,
16,train,0,0,True,True,0.0469725,0.0474364,-0.00046382,0.190267,0.190979,0.175686,0.17594,0.040343,0.0404863,False,0.41148750000000006,0.0469725,0.0474364,-0.00046382,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00239059,0.00238638,1.2,3.38289e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
17,train,8,1,True,True,0.0419639,0.0577087,-0.0157448,0.209908,0.185771,0.19082,0.15246,0.0419664,0.0326247,False,0.24862142500000003,0.0419639,0.0577087,-0.0157448,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00216283,0.00285277,3.37278e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
18,train,1,0,True,True,0.0539686,0.0506683,0.00330024,0.210488,0.205384,0.174799,0.170914,0.0397682,0.0375521,True,0.406035125,0.0539686,0.0506683,0.00330024,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00240546,0.00247279,3.3889e-08,1.2,1.2,0.000944475,0.00160152,-0.000657049,0.00160152,0.000944475,0.000657049,0.000657049,0.00160152
19,train,9,1,True,True,0.0474411,0.0503057,-0.00286459,0.198445,0.194036,0.160387,0.160163,0.0371547,0.0360403,False,0.21884825,0.0474411,0.0503057,-0.00286459,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00267599,0.00268068,3.42098e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
20,train,2,0,True,True,0.0496,0.0574,-0.00780001,0.205594,0.217666,0.150611,0.18007,0.0371906,0.0415152,False,0.40224437500000004,0.0496,0.0574,-0.00780001,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00289745,0.00231979,1.2,3.37559e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
21,train,10,1,True,True,0.0532744,0.0610007,-0.00772629,0.230029,0.218009,0.158677,0.157216,0.0416967,0.0396647,False,0.433850625,0.0532744,0.0610007,-0.00772629,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00271222,0.00274398,3.37443e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
22,train,3,0,True,True,0.0558342,0.0659087,-0.0100745,0.228609,0.244355,0.132891,0.158492,0.0397364,0.0437852,False,0.5017732500000001,0.0558342,0.0659087,-0.0100745,False,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00341069,0.00271619,1.2,3.36334e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
23,train,11,1,True,True,0.0580568,0.0662483,-0.0081915,0.247449,0.234616,0.130852,0.130687,0.0426817,0.0409506,False,0.41236612500000003,0.0580568,0.0662483,-0.0081915,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00348185,0.00348775,3.36874e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
24,train,4,0,True,True,0.0640301,0.0674405,-0.0034104,0.250811,0.256184,0.108312,0.130793,0.0418401,0.044125,False,0.6073775,0.0640301,0.0674405,-0.0034104,False,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.00453381,0.00348396,1.19999,3.36184e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
25,train,12,1,True,True,0.0590284,0.0692878,-0.0102594,0.255701,0.239591,0.103218,0.101629,0.043353,0.0410966,False,0.2552052,0.0590284,0.0692878,-0.0102594,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00486942,0.00498488,3.36535e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
26,train,5,0,True,True,0.0715342,0.0694113,0.00212293,0.271283,0.267916,0.112582,0.131116,0.0464861,0.0473875,True,0.545476,0.0715342,0.0694113,0.00212293,True,0.769846,0.769842,0.608496,0.769846,0.409298,0.234623,0.168272,0.633585,0.00428712,0.00347247,1.19999,3.35046e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
27,train,13,1,True,True,0.0577095,0.0791419,-0.0214324,0.277227,0.24352,0.0812053,0.0784252,0.0459588,0.0411966,False,0.339744875,0.0577095,0.0791419,-0.0214324,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00722744,0.00771448,3.35487e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
28,train,6,0,True,True,0.0781836,0.0696697,0.00851384,0.28777,0.274215,0.0925824,0.109368,0.0480579,0.0481196,True,0.5985944999999999,0.0781836,0.0696697,0.00851384,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.00576911,0.00447013,3.34864e-08,1.19999,1.2,0.000944101,0.00160152,-0.000657422,0.00160152,0.000944101,0.000657422,0.000657422,0.00160152
29,train,14,1,True,True,0.0666883,0.0716489,-0.00496059,0.269005,0.261154,0.0838423,0.0999409,0.0458761,0.0467799,False,0.317506575,0.0666883,0.0716489,-0.00496059,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00682295,0.00511399,1.19999,3.35225e-08,1.2,0.000801242,0.000944102,-0.000142861,0.000944102,0.000801242,0.000142861,0.000142861,0.000944102
30,train,7,0,True,True,0.0754579,0.068631,0.006827,0.28015,0.269306,0.0659355,0.079009,0.0451304,0.044885,True,0.472466125,0.0754579,0.068631,0.006827,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.0113207,0.00760636,1.19999,3.35874e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
31,train,15,1,True,True,0.0614987,0.0803448,-0.0188461,0.284322,0.254537,0.0596778,0.0564589,0.0466889,0.0416694,False,0.258585,0.0614987,0.0803448,-0.0188461,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.0156107,0.0218626,3.35253e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
32,train,0,0,True,True,0.0823523,0.067661,0.0146913,0.2957,0.272311,0.0485652,0.0611065,0.0473525,0.0453083,True,0.41148750000000006,0.0823523,0.067661,0.0146913,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.165081,0.0142569,3.35056e-08,1.19999,1.2,0.000944102,0.00160152,-0.000657421,0.00160152,0.000944102,0.000657421,0.000657421,0.00160152
33,train,8,1,True,True,0.0706147,0.0678053,0.00280941,0.263078,0.267526,0.048262,0.0571671,0.0431025,0.0453733,True,0.24862142500000003,0.0706147,0.0678053,0.00280941,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.170225,0.019581,1.19999,3.35692e-08,1.2,0.000801242,0.000944474,-0.000143233,0.000944474,0.000801242,0.000143233,0.000143233,0.000944474
34,train,1,0,True,True,0.0803007,0.0664782,0.0138225,0.289601,0.267638,0.0507919,0.0619215,0.0468341,0.0449216,True,0.406035125,0.0803007,0.0664782,0.0138225,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.125829,0.0136214,3.35208e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
35,train,9,1,True,True,0.056506,0.0771908,-0.0206848,0.271364,0.238897,0.0470611,0.0576048,0.0446379,0.0410175,False,0.21884825,0.056506,0.0771908,-0.0206848,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.189589,0.0186082,3.35972e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
36,train,2,0,True,True,0.0764936,0.0692715,0.00722211,0.283287,0.271803,0.0433652,0.06328,0.045404,0.0462533,True,0.40224437500000004,0.0764936,0.0692715,0.00722211,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.24142,0.0127148,1.19999,3.3539e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
37,train,10,1,True,True,0.0644457,0.0812387,-0.016793,0.289649,0.263013,0.0419559,0.049878,0.0475568,0.0449794,False,0.433850625,0.0644457,0.0812387,-0.016793,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.257999,0.142396,3.34999e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
38,train,3,0,True,True,0.0791265,0.0751399,0.0039866,0.295305,0.288927,0.0300848,0.0471846,0.0471372,0.0486788,True,0.5017732500000001,0.0791265,0.0751399,0.0039866,True,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.325018,0.187501,1.19999,3.34706e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
39,train,11,1,True,True,0.068844,0.0837787,-0.0149347,0.300319,0.276501,0.0244099,0.0305084,0.0495745,0.0468461,False,0.41236612500000003,0.068844,0.0837787,-0.0149347,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.325453,0.324967,3.34496e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
40,train,4,0,True,True,0.0829247,0.0765816,0.00634318,0.305975,0.295795,0.018303,0.0326231,0.0492565,0.0502872,True,0.6073775,0.0829247,0.0765816,0.00634318,True,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.325886,0.321656,1.19999,3.34343e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
41,train,12,1,True,True,0.0645934,0.0676837,-0.00309034,0.257313,0.252441,0.0191764,0.0204583,0.0463423,0.0459646,False,0.2552052,0.0645934,0.0676837,-0.00309034,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.326139,0.326029,1.19999,3.35485e-08,1.2,0.00160152,0.000944102,0.000657421,0.000944102,0.00160152,-0.000657421,0.000657421,0.00160152
42,train,5,0,True,True,0.0896931,0.0723425,0.0173506,0.317993,0.290164,0.0760494,0.081307,0.052052,0.048664,True,0.545476125,0.0896931,0.0723425,0.0173506,True,0.769846,0.769843,0.608496,0.769846,0.409298,0.234623,0.168272,0.633585,0.00819185,0.00721091,3.34005e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
43,train,13,1,True,True,0.0665299,0.0831472,-0.0166173,0.296375,0.269942,0.0130232,0.019535,0.050167,0.0476399,False,0.339744875,0.0665299,0.0831472,-0.0166173,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.326593,0.326041,3.34368e-08,1.19999,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
44,train,6,0,True,True,0.0854936,0.0747269,0.0107667,0.310414,0.293137,0.00771785,0.0203064,0.051321,0.0518038,True,0.5985944999999999,0.0854936,0.0747269,0.0107667,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.326971,0.325753,3.34138e-08,1.19999,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
45,train,14,1,True,True,0.0741418,0.076837,-0.00269524,0.288737,0.284435,0.0106792,0.0189327,0.0480294,0.0500678,False,0.317506575,0.0741418,0.076837,-0.00269524,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.327044,0.326133,1.19999,3.34389e-08,1.2,0.000801241,0.000944102,-0.000142861,0.000944102,0.000801241,0.000142861,0.000142861,0.000944102
46,train,7,0,True,True,0.0823725,0.0742304,0.00814209,0.302375,0.289335,0.0116796,0.0198941,0.0505078,0.0504819,True,0.472466125,0.0823725,0.0742304,0.00814209,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.3266,0.32584,1.19999,3.34302e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
47,train,15,1,True,True,0.0706039,0.080148,-0.00954412,0.293436,0.278214,0.0132775,0.0143103,0.0500507,0.0478926,False,0.258585,0.0706039,0.080148,-0.00954412,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.32674,0.3267,3.34392e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
48,train,0,0,True,True,0.0879815,0.0724531,0.0155284,0.314056,0.289163,0.00359022,0.0118164,0.053429,0.051737,True,0.41148750000000006,0.0879815,0.0724531,0.0155284,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.327564,0.326642,3.33777e-08,1.19999,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
49,train,8,1,True,True,0.0742463,0.0704412,0.00380512,0.27287,0.278919,0.00850318,0.0131692,0.047693,0.0505586,True,0.24862142500000003,0.0742463,0.0704412,0.00380512,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.327361,0.326719,1.19999,3.34287e-08,1.2,0.000801241,0.000944102,-0.000142861,0.000944102,0.000801241,0.000142861,0.000142861,0.000944102
50,train,1,0,True,True,0.0851386,0.0713568,0.0137818,0.306159,0.284115,0.00553126,0.0130679,0.0524302,0.0510653,True,0.406035125,0.0851386,0.0713568,0.0137818,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.327336,0.326527,3.33939e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
51,train,9,1,True,True,0.0601863,0.0822901,-0.0221038,0.287312,0.252415,0.00985074,0.0180472,0.0495717,0.0454422,False,0.21884825,0.0601863,0.0822901,-0.0221038,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.327304,0.326525,3.34497e-08,1.19999,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
52,train,2,0,True,True,0.0818294,0.0730716,0.00875778,0.299929,0.285921,0.00730361,0.0176154,0.0506374,0.0512538,True,0.40224437500000004,0.0818294,0.0730716,0.00875778,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.32714,0.326062,3.34271e-08,1.19999,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
53,train,10,1,True,True,0.071011,0.077087,-0.00607607,0.28641,0.276731,0.00867744,0.0183488,0.0494157,0.0506714,False,0.433850625,0.071011,0.077087,-0.00607607,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.326982,0.325986,1.19999,3.34264e-08,1.2,0.000801241,0.000944102,-0.000142861,0.000944102,0.000801241,0.000142861,0.000142861,0.000944102
54,train,3,0,True,True,0.0798447,0.0748909,0.0049538,0.296836,0.288909,0.0284552,0.0307338,0.0427518,0.0428035,True,0.5017732500000001,0.0798447,0.0748909,0.0049538,True,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.326475,0.325698,1.19999,3.3681e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
55,train,11,1,True,True,0.0677729,0.0846412,-0.0168684,0.301221,0.27434,0.00603893,0.00925701,0.0532017,0.0497217,False,0.41236612500000003,0.0677729,0.0846412,-0.0168684,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.327337,0.327057,3.33813e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
56,train,4,0,True,True,0.0835371,0.0763575,0.00717951,0.307257,0.295733,0.00454217,0.0117273,0.0524034,0.0527863,True,0.6073775,0.0835371,0.0763575,0.00717951,True,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.327416,0.326577,3.33944e-08,1.19999,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
57,train,12,1,True,True,0.0644004,0.0646942,-0.000293826,0.249759,0.249297,0.0353948,0.043167,0.0467343,0.0482902,False,0.2552052,0.0644004,0.0646942,-0.000293826,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.312591,0.244728,1.19999,3.34803e-08,1.2,0.000801241,0.000944102,-0.000142861,0.000944102,0.000801241,0.000142861,0.000142861,0.000944102
58,train,5,0,True,True,0.0819578,0.0745189,0.00743891,0.301645,0.289731,0.0510356,0.0589889,0.0487111,0.0485564,True,0.545476125,0.0819578,0.0745189,0.00743891,True,0.769846,0.769843,0.608496,0.769846,0.409298,0.234623,0.168272,0.633585,0.121732,0.0164209,1.19999,3.34736e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
59,train,13,1,True,True,0.0688179,0.0828958,-0.0140779,0.298198,0.275755,0.00399272,0.00537765,0.0530307,0.0499967,False,0.339744875,0.0688179,0.0828958,-0.0140779,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.327799,0.32772,3.3384e-08,1.19999,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
60,train,6,0,True,True,0.0864753,0.074314,0.0121612,0.312363,0.292847,0.000968613,0.00457499,0.0548051,0.0528546,True,0.5985946249999999,0.0864753,0.074314,0.0121612,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769845,0.123952,0.769842,0.327945,0.327489,3.33574e-08,1.19999,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
61,train,14,1,True,True,0.0761345,0.0767247,-0.000590188,0.290273,0.28933,0.00447922,0.00594385,0.0506568,0.0516271,False,0.317506575,0.0761345,0.0767247,-0.000590188,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.327983,0.327708,1.19999,3.34081e-08,1.2,0.000801241,0.000944102,-0.000142861,0.000944102,0.000801241,0.000142861,0.000142861,0.000944102
62,train,7,0,True,True,0.0833823,0.0737802,0.00960209,0.304381,0.289002,0.0481037,0.0530616,0.0495849,0.0482505,True,0.472466125,0.0833823,0.0737802,0.00960209,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.173395,0.0825197,3.34494e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
63,train,15,1,True,True,0.0752836,0.0737962,0.00148739,0.282207,0.284578,0.0068017,0.00810593,0.0494076,0.0508398,True,0.258585,0.0752836,0.0737962,0.00148739,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.327714,0.327464,1.19999,3.34231e-08,1.2,0.000801242,0.000944102,-0.000142861,0.000944102,0.000801242,0.000142861,0.000142861,0.000944102
64,train,0,0,True,True,0.0832827,0.071053,0.0122297,0.301417,0.281876,0.00350954,0.00745156,0.0533737,0.051307,True,0.41148750000000006,0.0832827,0.071053,0.0122297,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.327666,0.327213,3.33785e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
65,train,8,1,True,True,0.0723414,0.067774,0.00456738,0.264494,0.271732,0.00864,0.010498,0.0478163,0.0499591,True,0.24862142500000003,0.0723414,0.067774,0.00456738,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.327391,0.327084,1.19999,3.34412e-08,1.2,0.000801242,0.000944102,-0.000142861,0.000944102,0.000801242,0.000142861,0.000142861,0.000944102
66,train,1,0,True,True,0.080752,0.0698681,0.0108839,0.294154,0.276802,0.00626582,0.0118084,0.0516857,0.0505009,True,0.406035125,0.080752,0.0698681,0.0108839,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.327307,0.326701,3.34071e-08,1.19999,1.2,0.000944102,0.000801242,0.000142861,0.000801242,0.000944102,-0.000142861,0.000142861,0.000944102
67,train,9,1,True,True,0.0597844,0.0770173,-0.0172329,0.274688,0.247532,0.0101849,0.0166333,0.0484001,0.0452943,False,0.21884825,0.0597844,0.0770173,-0.0172329,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.327363,0.326715,3.34775e-08,1.19999,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
