cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
12,final_eval,0,0,False,False,0.141301,0.139626,0.00167482,0.175942,0.174222,0.00700055,0.00714714,0.141298,0.139623,True,0.0366706875,0.141301,0.139626,0.00167482,True,0.0291126,0.079879,-1.93203e-25,0.0836151,-2.26032e-25,0.0433593,0.0252772,0.0321223,0.3363,0.336306,1.13927,1.13928
13,final_eval,1,0,False,False,0.122951,0.120844,0.0021065,0.152366,0.14958,0.00871598,0.00888754,0.122944,0.120838,True,0.0660819075,0.122951,0.120844,0.0021065,True,0.0924564,0.0926323,0.00350756,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.338615,0.338744,1.13987,1.13988
14,final_eval,2,0,False,False,0.110423,0.108934,0.0014885,0.0874517,0.0872898,0.014694,0.0147237,0.110417,0.108928,True,0.15401625000000002,0.110423,0.108934,0.0014885,True,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.343204,0.343032,1.13985,1.13985
15,final_eval,3,0,False,False,0.141647,0.139975,0.00167254,0.176169,0.174454,-0.000911483,-0.000766573,0.141641,0.139969,True,0.0504674,0.141647,0.139975,0.00167254,True,0.0420506,0.0714675,0.0438235,0.0682358,0.0199272,0.0612862,0.0461407,0.0508077,0.336273,0.336278,1.13937,1.13938
16,final_eval,4,0,False,False,0.134317,0.132784,0.00153287,0.167467,0.166002,0.00156453,0.00170244,0.134309,0.132777,True,0.0641201375,0.134317,0.132784,0.00153287,True,0.0735974,0.047597,0.0982424,0.037168,0.0488597,0.0557994,0.0796417,0.0720555,0.337496,0.337465,1.13975,1.13975
17,final_eval,5,0,False,False,0.137588,0.136005,0.00158305,0.171561,0.169988,-0.000923661,-0.000765767,0.13758,0.135997,True,0.059012575,0.137588,0.136005,0.00158305,True,0.0704516,0.0674584,0.0704951,0.0321902,0.0354756,0.0517456,0.0684146,0.0758695,0.336861,0.336848,1.13964,1.13964
18,final_eval,6,1,False,False,0.0980871,0.0992273,-0.00114016,0.095145,0.0976814,0.00642821,0.00607576,0.0992218,0.0980817,False,0.25519075,0.0980871,0.0992273,-0.00114016,False,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,0.337622,0.337384,1.13993,1.13993
19,final_eval,7,1,False,False,0.0983518,0.0994879,-0.00113607,0.095144,0.0976804,0.00642841,0.00607596,0.0994824,0.0983464,False,0.25518862500000006,0.0983518,0.0994879,-0.00113607,False,0.266917,0.262314,0.216637,0.287705,0.241794,0.236911,0.266917,0.262314,0.337622,0.337384,1.13976,1.13976
20,final_eval,8,1,False,False,0.122446,0.123725,-0.00127911,0.146746,0.146761,0.00725295,0.00744302,0.123718,0.122439,False,0.08632816249999999,0.122446,0.123725,-0.00127911,False,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598048,0.116856,0.095675,0.340199,0.340057,1.13948,1.13948
21,final_eval,9,1,False,False,0.0962798,0.0974943,-0.00121446,0.0951422,0.0976785,0.0064288,0.00607636,0.0974889,0.0962745,False,0.25518375,0.0962798,0.0974943,-0.00121446,False,0.266912,0.262309,0.216633,0.287699,0.24179,0.236906,0.266912,0.262309,0.337622,0.337385,1.13993,1.13993
22,final_eval,10,1,False,False,0.0983473,0.0994833,-0.00113601,0.0951412,0.0976775,0.006429,0.00607656,0.0994778,0.0983418,False,0.2551815,0.0983473,0.0994833,-0.00113601,False,0.26691,0.262306,0.216631,0.287697,0.241788,0.236904,0.26691,0.262306,0.337622,0.337385,1.13974,1.13975
23,final_eval,11,1,False,False,0.0983453,0.0994814,-0.00113601,0.0951403,0.0976766,0.0064292,0.00607676,0.0994759,0.0983399,False,0.255179,0.0983453,0.0994814,-0.00113601,False,0.266907,0.262304,0.216629,0.287694,0.241786,0.236901,0.266907,0.262304,0.337622,0.337385,1.13976,1.13976
