cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
34,initial_eval,34,1,False,False,0.236477,0.236606,-0.000129488,0.274213,0.27408,-0.0049675,-0.00496241,0.236712,0.236583,False,0.247402075,0.236477,0.236606,-0.000129488,False,0.236579,0.236709,-0.000129505,False,0.236587,0.236716,-0.000129511,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.330347,0.330346,7.76472e-10,1.2,,,,,,,,,
35,initial_eval,35,1,False,False,0.239785,0.234623,0.00516138,0.272175,0.277478,-0.00571835,-0.00596318,0.234729,0.23989,True,0.28502317499999996,0.239785,0.234623,0.00516138,True,0.239887,0.234726,0.00516145,True,0.239894,0.234733,0.00516136,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.330189,0.330219,7.76472e-10,1.2,,,,,,,,,
36,initial_eval,36,1,False,False,0.247133,0.24857,-0.00143667,0.286503,0.285027,-0.0072201,-0.00715969,0.248676,0.247239,False,0.4669074,0.247133,0.24857,-0.00143667,False,0.247236,0.248672,-0.00143671,False,0.247243,0.24868,-0.00143669,False,0.16197,0.684524,0.770108,0.221052,0.0829502,0.459844,0.75628,0.598531,0.330376,0.330368,7.76472e-10,1.2,,,,,,,,,
37,initial_eval,37,1,False,False,0.24379,0.243147,0.000642633,0.280932,0.281593,-0.00507598,-0.00510498,0.243253,0.243895,True,0.335890875,0.24379,0.243147,0.000642633,True,0.243892,0.243249,0.000642652,True,0.243899,0.243257,0.000642653,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.330183,0.330186,7.76472e-10,1.2,,,,,,,,,
38,initial_eval,38,1,False,False,0.248967,0.248519,0.000448351,0.286451,0.286911,-0.00800999,-0.00802551,0.248625,0.249073,True,0.382305125,0.248967,0.248519,0.000448351,True,0.24907,0.248622,0.000448333,True,0.249077,0.248629,0.000448314,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.330238,0.330241,7.76472e-10,1.2,,,,,,,,,
39,initial_eval,39,1,False,False,0.219732,0.21793,0.00180238,0.255021,0.256873,-0.00356679,-0.00364863,0.218036,0.219838,True,0.20175882499999997,0.219732,0.21793,0.00180238,True,0.219834,0.218032,0.00180242,True,0.219841,0.218039,0.00180238,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.330385,0.330393,1.2,7.76472e-10,,,,,,,,,
40,initial_eval,40,1,False,False,0.211317,0.211936,-0.000618976,0.248861,0.248224,-0.00302641,-0.00299799,0.212042,0.211423,False,0.21241474999999999,0.211317,0.211936,-0.000618976,False,0.211419,0.212038,-0.000619033,False,0.211426,0.212045,-0.000619039,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.330383,0.330378,1.2,7.76472e-10,,,,,,,,,
41,initial_eval,41,1,False,False,0.222781,0.220911,0.00186973,0.258086,0.260007,0.0113338,0.0112059,0.221017,0.222887,True,0.24675849999999996,0.222781,0.220911,0.00186973,True,0.222883,0.221014,0.00186977,True,0.222891,0.221021,0.00186971,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.3287,0.328713,1.2,7.76472e-10,,,,,,,,,
42,initial_eval,42,1,False,False,0.165034,0.162964,0.00207013,0.198426,0.200584,0.00460308,0.00455348,0.163045,0.165124,True,0.18587850000000003,0.165034,0.162964,0.00207013,True,0.16512,0.163042,0.0020784,True,0.165126,0.163047,0.00207916,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.331746,0.331759,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.231057,0.226456,0.0046007,0.263784,0.268511,-0.00314692,-0.00334504,0.226562,0.231163,True,0.27282999999999996,0.231057,0.226456,0.0046007,True,0.231159,0.226559,0.00460079,True,0.231166,0.226566,0.00460071,True,0.11078,0.257738,0.13034,0.399908,0.770115,0.240898,0.097806,0.175055,0.330517,0.330538,1.2,7.76472e-10,,,,,,,,,
44,initial_eval,44,1,False,False,0.240961,0.235783,0.00517743,0.273367,0.278686,-0.00583399,-0.00605618,0.235889,0.241066,True,0.32688025,0.240961,0.235783,0.00517743,True,0.241063,0.235886,0.0051775,True,0.24107,0.235893,0.00517741,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.330277,0.330306,7.76472e-10,1.2,,,,,,,,,
45,initial_eval,45,1,False,False,0.167556,0.16534,0.0022162,0.2009,0.203194,0.00440455,0.00429817,0.16543,0.167651,True,0.16899925000000002,0.167556,0.16534,0.0022162,True,0.167647,0.165427,0.00222056,True,0.167654,0.165433,0.00222094,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.331882,0.33188,1.2,7.76472e-10,,,,,,,,,
46,initial_eval,46,1,False,False,0.235453,0.237293,-0.00184073,0.274919,0.273027,-0.00623052,-0.00617071,0.237399,0.235558,False,0.31425375,0.235453,0.237293,-0.00184073,False,0.235555,0.237396,-0.00184077,False,0.235562,0.237403,-0.00184075,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.330178,0.330161,7.76472e-10,1.2,,,,,,,,,
47,initial_eval,47,1,False,False,0.23179,0.226753,0.0050367,0.264088,0.269264,-0.00267858,-0.00290049,0.226858,0.231895,True,0.268208325,0.23179,0.226753,0.0050367,True,0.231892,0.226855,0.0050368,True,0.231899,0.226862,0.00503672,True,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.330729,0.33075,1.2,7.76472e-10,,,,,,,,,
48,initial_eval,48,1,False,False,0.225557,0.22168,0.00387642,0.258875,0.262859,-0.00396913,-0.00412859,0.221786,0.225662,True,0.253805,0.225557,0.22168,0.00387642,True,0.225659,0.221782,0.0038765,True,0.225666,0.22179,0.00387643,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.330481,0.330502,7.76472e-10,1.2,,,,,,,,,
49,initial_eval,49,1,False,False,0.251862,0.24925,0.00261141,0.287202,0.289884,0.0313258,0.03113,0.249356,0.251967,True,0.493244125,0.251862,0.24925,0.00261141,True,0.251964,0.249353,0.00261143,True,0.251971,0.24936,0.00261138,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.326624,0.326879,1.2,7.76471e-10,,,,,,,,,
50,initial_eval,50,1,False,False,0.238888,0.239115,-0.000227592,0.276791,0.276557,-0.0050112,-0.00500382,0.239221,0.238993,False,0.25741375,0.238888,0.239115,-0.000227592,False,0.23899,0.239218,-0.000227596,False,0.238997,0.239225,-0.000227588,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.330265,0.330264,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.2192,0.21447,0.00472989,0.251465,0.256326,-0.00112236,-0.00135694,0.214576,0.219306,True,0.208235925,0.2192,0.21447,0.00472989,True,0.219302,0.214572,0.00473002,True,0.219309,0.214579,0.00472994,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.330699,0.330713,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.179857,0.178308,0.00154906,0.214266,0.215861,-8.53173e-05,-0.000139996,0.178407,0.179957,True,0.19452275,0.179857,0.178308,0.00154906,True,0.179953,0.178403,0.00154969,True,0.17996,0.17841,0.0015497,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.330763,0.330769,7.76472e-10,1.2,,,,,,,,,
53,initial_eval,53,1,False,False,0.239833,0.235108,0.00472553,0.272673,0.277528,-0.00694149,-0.00712685,0.235213,0.239939,True,0.36896112499999995,0.239833,0.235108,0.00472553,True,0.239935,0.23521,0.0047256,True,0.239943,0.235217,0.00472548,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.330222,0.330248,7.76472e-10,1.2,,,,,,,,,
54,initial_eval,54,1,False,False,0.237241,0.238325,-0.00108417,0.275979,0.274865,-0.00448261,-0.00444034,0.238431,0.237347,False,0.2491034375,0.237241,0.238325,-0.00108417,False,0.237343,0.238428,-0.0010842,False,0.237351,0.238435,-0.00108415,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.330414,0.33041,1.2,7.76472e-10,,,,,,,,,
55,initial_eval,55,1,False,False,0.237996,0.238216,-0.000220115,0.275867,0.275641,-0.00543361,-0.00542789,0.238322,0.238102,False,0.288436375,0.237996,0.238216,-0.000220115,False,0.238099,0.238319,-0.000220129,False,0.238106,0.238326,-0.000220123,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.330248,0.330246,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.245235,0.244147,0.00108814,0.281959,0.283077,0.0224962,0.0224074,0.244252,0.24534,True,0.3319903,0.245235,0.244147,0.00108814,True,0.245337,0.244249,0.00108815,True,0.245344,0.244256,0.00108812,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.328036,0.328039,1.2,7.76472e-10,,,,,,,,,
57,initial_eval,57,1,False,False,0.247121,0.246396,0.000725365,0.28427,0.285015,-0.00761363,-0.00764213,0.246502,0.247227,True,0.36300319999999997,0.247121,0.246396,0.000725365,True,0.247224,0.246498,0.000725368,True,0.247231,0.246506,0.00072534,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.330227,0.330231,1.2,7.76472e-10,,,,,,,,,
58,initial_eval,58,1,False,False,0.243045,0.242838,0.000207772,0.280615,0.280828,-0.00619315,-0.00620383,0.242943,0.243151,True,0.30504495000000004,0.243045,0.242838,0.000207772,True,0.243148,0.24294,0.000207771,True,0.243155,0.242947,0.000207777,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.330161,0.330162,7.76472e-10,1.2,,,,,,,,,
59,initial_eval,59,1,False,False,0.218167,0.213441,0.0047255,0.250407,0.255264,0.0112061,0.0108426,0.213547,0.218272,True,0.235791625,0.218167,0.213441,0.0047255,True,0.218269,0.213543,0.00472563,True,0.218276,0.21355,0.00472555,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.328759,0.328782,7.76472e-10,1.2,,,,,,,,,
60,initial_eval,60,1,False,False,0.171997,0.169741,0.00225553,0.205444,0.20777,0.00226591,0.00218723,0.169837,0.172095,True,0.1511760125,0.171997,0.169741,0.00225553,True,0.17209,0.169833,0.00225739,True,0.172097,0.16984,0.00225752,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.331809,0.331833,1.2,7.76472e-10,,,,,,,,,
61,initial_eval,61,1,False,False,0.169951,0.168211,0.00173948,0.203868,0.205664,0.0019804,0.00194723,0.168307,0.170048,True,0.19387995,0.169951,0.168211,0.00173948,True,0.170044,0.168302,0.00174141,True,0.170051,0.168309,0.00174153,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.331234,0.331247,1.2,7.76472e-10,,,,,,,,,
62,initial_eval,62,1,False,False,0.243416,0.242233,0.00118306,0.279994,0.281209,-0.00631044,-0.0063625,0.242339,0.243522,True,0.282842625,0.243416,0.242233,0.00118306,True,0.243518,0.242335,0.00118306,True,0.243526,0.242343,0.00118304,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.330292,0.330298,1.2,7.76472e-10,,,,,,,,,
63,initial_eval,63,1,False,False,0.231516,0.226566,0.00495054,0.263896,0.268983,0.00662696,0.00625075,0.226672,0.231622,True,0.331628375,0.231516,0.226566,0.00495054,True,0.231619,0.226668,0.00495063,True,0.231626,0.226675,0.00495053,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.328993,0.329024,7.76472e-10,1.2,,,,,,,,,
64,train,0,0,True,True,0.246798,0.248684,-0.001886,0.284683,0.28662,-0.00639331,-0.00647193,0.246903,0.248789,False,0.447860125,0.246798,0.248684,-0.001886,False,0.2469,0.248786,-0.00188602,False,0.246907,0.248793,-0.00188599,False,0.741245,0.57729,0.633202,0.770113,0.107267,0.142146,0.109099,0.502519,0.330264,0.330274,1.2,7.76472e-10,0.0132397,1.04306,1.04386,-0.00188602,-1.59269e-08,1.68402e-06,8.31196e-07,1.68402e-06,2.8361e-06
