cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,initial_eval,10,1,False,False,0.0557263,0.043175,0.0125514,0.0751301,0.0881051,0.0751271,0.0169128,0.0433859,0.0557427,True,0.25520974999999996,0.0557263,0.043175,0.0125514,True,0.266938,0.262336,0.216655,0.287729,0.241814,0.236932,0.266938,0.262336,0.00839465,0.336821,1.56887e-54,8.40251e-64
11,initial_eval,11,1,False,False,0.0557257,0.0431735,0.0125522,0.0751286,0.0881044,0.0751255,0.016913,0.0433844,0.0557421,True,0.25520724999999994,0.0557257,0.0431735,0.0125522,True,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,0.008395,0.336821,-7.72215e-62,-1.78419e-53
12,final_eval,0,0,False,False,0.043171,-3.823e-26,0.043171,0.0751269,0.00897532,0.0751239,0.00956163,0.0433825,-3.82279e-26,True,0.0366706875,0.043171,-3.823e-26,0.043171,True,0.0291126,0.079879,-1.95137e-25,0.0836151,-2.27522e-25,0.0433593,0.0252772,0.0321223,0.00839537,1.2,-4.12826e-55,3.02859e-74
13,final_eval,1,0,False,False,0.0431695,2.36004e-50,0.0431695,0.0751253,0.00801581,0.0751223,0.0083936,0.043381,2.35991e-50,True,0.06608193875,0.0431695,2.36004e-50,0.0431695,True,0.0924564,0.0926323,0.00350781,0.157149,0.0164661,0.0829684,0.0463834,0.0370921,0.00839573,1.2,5.42513e-55,8.03555e-64
14,final_eval,2,0,False,False,0.0431679,0.0127643,0.0304036,0.0751237,0.0438016,0.0751207,0.0253609,0.0433794,0.0127965,True,0.15401625000000002,0.0431679,0.0127643,0.0304036,True,0.198448,0.143933,0.143402,0.170269,0.121849,0.141687,0.152362,0.16018,0.0083961,0.959979,2.89382e-57,-2.93103e-63
15,final_eval,3,0,False,False,0.0431732,-8.16796e-27,0.0431732,0.0751237,0.00730828,0.0751206,0.00795217,0.0433814,-8.16751e-27,True,0.0504673,0.0431732,-8.16796e-27,0.0431732,True,0.0420504,0.0714674,0.0438234,0.0682357,0.0199272,0.0612861,0.0461406,0.0508076,0.00839612,1.2,-3.11846e-54,7.26995e-65
16,final_eval,4,0,False,False,0.0431719,5.0423e-51,0.0431719,0.0751222,0.0187755,0.0751191,0.0191696,0.04338,5.04202e-51,True,0.06412011249999999,0.0431719,5.0423e-51,0.0431719,True,0.0735974,0.047597,0.0982424,0.037168,0.0488596,0.0557994,0.0796417,0.0720554,0.00839646,1.2,4.51927e-98,7.9326e-46
17,final_eval,5,0,False,False,0.0431635,-3.11274e-75,0.0431635,0.0751192,0.01492,0.0751161,0.0164068,0.043375,-3.11257e-75,True,0.05901255,0.0431635,-3.11274e-75,0.0431635,True,0.0704516,0.0674584,0.070495,0.0321902,0.0354756,0.0517456,0.0684146,0.0758694,0.00839713,1.2,-3.56857e-54,2.06062e-63
18,final_eval,6,1,False,False,0.0557206,0.043162,0.0125586,0.0751175,0.0880994,0.0751145,0.0169147,0.0433734,0.055737,True,0.25519075,0.0557206,0.043162,0.0125586,True,0.266919,0.262316,0.216639,0.287707,0.241797,0.236913,0.266919,0.262316,0.0083975,0.336822,1.59145e-54,2.2899e-63
19,final_eval,7,1,False,False,0.0557202,0.0431615,0.0125588,0.0751162,0.0880989,0.0751131,0.0169149,0.0433724,0.0557366,True,0.25518875,0.0557202,0.0431615,0.0125588,True,0.266917,0.262314,0.216637,0.287705,0.241795,0.236911,0.266917,0.262314,0.0083978,0.336822,5.01746e-56,1.82037e-63
20,final_eval,8,1,False,False,0.00554248,0.0431589,-0.0376164,0.0751145,0.0363288,0.0751118,0.033676,0.0433706,0.00556569,False,0.08632814999999999,0.00554248,0.0431589,-0.0376164,False,0.0866354,0.119987,0.0915133,0.0536527,0.0665011,0.0598047,0.116856,0.095675,0.00839811,1.14319,3.45866e-70,-1.89658e-53
21,final_eval,9,1,False,False,0.0557188,0.0431647,0.0125542,0.0751145,0.0880974,0.0751113,0.0169153,0.0433726,0.0557352,True,0.255183875,0.0557188,0.0431647,0.0125542,True,0.266912,0.262309,0.216633,0.2877,0.24179,0.236906,0.266912,0.262309,0.00839822,0.336822,2.29969e-54,6.27707e-45
22,final_eval,10,1,False,False,0.0557182,0.043157,0.0125612,0.0751116,0.0880968,0.0751085,0.0169156,0.0433679,0.0557346,True,0.25518175000000004,0.0557182,0.043157,0.0125612,True,0.26691,0.262307,0.216631,0.287697,0.241788,0.236904,0.26691,0.262307,0.00839886,0.336822,-1.92668e-54,2.11062e-63
23,final_eval,11,1,False,False,0.0557175,0.0431555,0.0125621,0.07511,0.0880961,0.075107,0.0169158,0.0433664,0.0557339,True,0.255179375,0.0557175,0.0431555,0.0125621,True,0.266908,0.262304,0.216629,0.287694,0.241786,0.236902,0.266908,0.262304,0.00839921,0.336822,7.83637e-62,-1.36812e-53
