cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,max_abs_hidden_delta_signal,max_hidden_delta_node,max_abs_hidden_delta_update_signal,max_hidden_delta_update_node,max_abs_hidden_delta_gate_signal,max_hidden_delta_gate_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
12,initial_eval,12,0,False,False,0.154409,0.158595,-0.00418596,0.189596,0.193906,-0.000136209,-0.000235156,0.154412,0.158598,False,0.71808275,0.154409,0.158595,-0.00418596,False,0.720509,0.728816,0.652934,0.770072,0.335655,0.335621,1.13945,1.13946,,,,,,,,,,,,,,,
13,initial_eval,13,0,False,False,0.125717,0.129041,-0.00332382,0.160073,0.163495,0.000324997,0.00024636,0.125722,0.129045,False,0.50175075,0.125717,0.129041,-0.00332382,False,0.50324,0.525332,0.489959,0.488472,0.335535,0.335506,1.13993,1.13993,,,,,,,,,,,,,,,
14,initial_eval,14,0,False,False,0.157279,0.15606,0.0012188,0.192564,0.191299,-0.000162254,-0.000161363,0.157282,0.156062,True,0.7426807500000001,0.157279,0.15606,0.0012188,True,0.770074,0.660504,0.770071,0.770074,0.335664,0.335633,1.13933,1.13938,,,,,,,,,,,,,,,
15,initial_eval,15,0,False,False,0.14029,0.144335,-0.00404445,0.175074,0.179236,5.39978e-05,-4.09549e-05,0.140294,0.144338,False,0.6019209999999999,0.14029,0.144335,-0.00404445,False,0.684604,0.467712,0.570865,0.684503,0.335593,0.33556,1.13982,1.13976,,,,,,,,,,,,,,,
16,initial_eval,16,1,False,False,0.112773,0.110795,0.00197782,0.144709,0.146745,0.00428592,0.0042765,0.1108,0.112777,True,0.2865836,0.112773,0.110795,0.00197782,True,0.0999604,0.412792,0.449507,0.184075,0.336053,0.336029,1.13993,1.13993,,,,,,,,,,,,,,,
17,initial_eval,17,1,False,False,0.142152,0.152986,-0.0108343,0.188139,0.176989,0.00252158,0.00280086,0.152989,0.142155,False,0.42697925000000003,0.142152,0.152986,-0.0108343,False,0.091242,0.667252,0.734517,0.214906,0.336027,0.336019,1.13924,1.13939,,,,,,,,,,,,,,,
18,initial_eval,18,1,False,False,0.119446,0.117599,0.00184644,0.151715,0.153616,0.0030141,0.00299694,0.117604,0.11945,True,0.30445275,0.119446,0.117599,0.00184644,True,0.08,0.474305,0.468278,0.195228,0.335953,0.335928,1.13993,1.13991,,,,,,,,,,,,,,,
19,initial_eval,19,1,False,False,0.0830151,0.078228,0.00478705,0.111152,0.116085,0.00969733,0.00966187,0.0782338,0.0830206,True,0.21676325,0.0830151,0.078228,0.00478705,True,0.175672,0.226021,0.238658,0.226702,0.337964,0.337911,1.13993,1.13993,,,,,,,,,,,,,,,
20,initial_eval,20,1,False,False,0.0960954,0.0904483,0.00564711,0.123749,0.129567,0.00697188,0.00682011,0.0904538,0.0961006,True,0.26045225,0.0960954,0.0904483,0.00564711,True,0.299048,0.163159,0.184964,0.394638,0.336787,0.336717,1.13967,1.13965,,,,,,,,,,,,,,,
21,initial_eval,21,1,False,False,0.133542,0.133789,-0.000246816,0.168382,0.168128,0.00315354,0.0031965,0.133793,0.133546,False,0.31174452500000005,0.133542,0.133789,-0.000246816,False,0.0914141,0.50706,0.535796,0.112708,0.335876,0.335857,1.13928,1.13933,,,,,,,,,,,,,,,
22,initial_eval,22,1,False,False,0.0912626,0.08563,0.0056326,0.118783,0.124587,0.00866862,0.00855876,0.0856356,0.0912679,True,0.22886499999999999,0.0912626,0.08563,0.0056326,True,0.173148,0.240816,0.156831,0.344665,0.337397,0.337313,1.13993,1.13993,,,,,,,,,,,,,,,
23,initial_eval,23,1,False,False,0.0876551,0.082635,0.00502011,0.115696,0.120869,0.00863616,0.00856614,0.0826407,0.0876606,True,0.23050825000000003,0.0876551,0.082635,0.00502011,True,0.264519,0.145354,0.235699,0.276461,0.33741,0.337354,1.13983,1.13982,,,,,,,,,,,,,,,
24,initial_eval,24,1,False,False,0.148231,0.153065,-0.00483477,0.18822,0.183245,0.00322532,0.00339833,0.153068,0.148234,False,0.37532475000000004,0.148231,0.153065,-0.00483477,False,0.101968,0.636781,0.649199,0.113351,0.335966,0.335952,1.13898,1.13908,,,,,,,,,,,,,,,
25,initial_eval,25,1,False,False,0.111953,0.108944,0.00300899,0.142801,0.145899,0.00384078,0.00392061,0.108948,0.111957,True,0.22686699999999999,0.111953,0.108944,0.00300899,True,0.100075,0.331969,0.395424,0.08,0.335986,0.336,1.13993,1.13993,,,,,,,,,,,,,,,
26,initial_eval,26,1,False,False,0.133697,0.133735,-3.87617e-05,0.168327,0.168286,0.00288595,0.00291624,0.133739,0.1337,False,0.31912324999999997,0.133697,0.133735,-3.87617e-05,False,0.08,0.524397,0.534777,0.137319,0.335931,0.335912,1.13945,1.13948,,,,,,,,,,,,,,,
27,initial_eval,27,1,False,False,0.104886,0.0984373,0.00644854,0.131977,0.138619,0.0074674,0.00730727,0.0984422,0.10489,True,0.1551275,0.104886,0.0984373,0.00644854,True,0.201368,0.08,0.08,0.259142,0.337462,0.337388,1.13993,1.13993,,,,,,,,,,,,,,,
28,initial_eval,28,1,False,False,0.103758,0.0981018,0.00565618,0.131635,0.137461,0.0053677,0.00524348,0.0981071,0.103763,True,0.2961595,0.103758,0.0981018,0.00565618,True,0.154622,0.361194,0.214988,0.453834,0.336335,0.336291,1.13977,1.13976,,,,,,,,,,,,,,,
29,initial_eval,29,1,False,False,0.1402,0.14204,-0.00183965,0.176874,0.17498,0.00348905,0.00356907,0.142043,0.140204,False,0.3406239999999999,0.1402,0.14204,-0.00183965,False,0.101853,0.563537,0.583379,0.113727,0.335947,0.335928,1.13925,1.13933,,,,,,,,,,,,,,,
30,initial_eval,30,1,False,False,0.095031,0.0886131,0.00641791,0.121853,0.128466,0.00995168,0.00988547,0.0886184,0.095036,True,0.16665275000000002,0.095031,0.0886131,0.00641791,True,0.08,0.214809,0.209604,0.162198,0.338311,0.338255,1.13993,1.13993,,,,,,,,,,,,,,,
31,initial_eval,31,1,False,False,0.117575,0.113528,0.004047,0.147523,0.15169,0.00470232,0.00475393,0.113532,0.117579,True,0.29591825,0.117575,0.113528,0.004047,True,0.106901,0.507163,0.389555,0.180054,0.336138,0.336145,1.1395,1.13951,,,,,,,,,,,,,,,
32,train,0,0,True,True,0.130203,0.132765,-0.00256144,0.164691,0.167328,0.000231347,0.00016666,0.130208,0.132769,False,0.5246405,0.130203,0.132765,-0.00256144,False,0.531747,0.513496,0.535893,0.517426,0.335591,0.335562,0.564625,1.19999,0.028731,0.119954,0.143499,2.25704e-40,3.13783e-40,2.25655e-40,3.13716e-40,0.0,1.13676,-0.00256138,6.02507e-08,5.4077e-07,6.54157e-07,6.54157e-07,5.68787e-06
33,train,16,1,True,True,0.112757,0.110781,0.00197601,0.144694,0.146728,0.00428621,0.00427687,0.110786,0.112761,True,0.2865836,0.112757,0.110781,0.00197601,True,0.0999604,0.412792,0.449507,0.184075,0.336095,0.336071,1.2,0.244105,0.0262968,0.364591,0.382679,1.25629e-57,1.06622e-57,1.25602e-57,1.06599e-57,0.0,1.13676,0.00197586,-1.53248e-07,5.40766e-07,6.54152e-07,6.54152e-07,5.68783e-06
34,train,1,0,True,True,0.135129,0.141393,-0.00626367,0.169762,0.176209,0.000227998,6.62022e-05,0.135133,0.141396,False,0.5838829999999999,0.135129,0.141393,-0.00626367,False,0.699918,0.417568,0.496653,0.721393,0.335623,0.335586,0.471122,1.2,0.0257794,0.107838,0.107838,5.65093e-87,4.79596e-87,5.64972e-87,4.79493e-87,0.0,1.13676,-0.00626378,-1.08446e-07,5.40762e-07,6.54147e-07,6.54147e-07,5.68778e-06
35,train,17,1,True,True,0.142124,0.152966,-0.0108411,0.188118,0.176961,0.00252195,0.00280139,0.152968,0.142128,False,0.42697925000000003,0.142124,0.152966,-0.0108411,False,0.091242,0.667252,0.734517,0.214906,0.336069,0.336061,1.2,0.421137,0.0256664,0.119081,0.119081,9.35315e-67,4.68786e-67,9.35115e-67,4.68686e-67,0.0,1.13676,-0.0108419,-7.4037e-07,5.40757e-07,6.54142e-07,6.54142e-07,5.68774e-06
36,train,2,0,True,True,0.151508,0.146003,0.0055048,0.18665,0.180966,-7.41941e-05,5.24684e-06,0.151513,0.146007,True,0.6401345,0.151508,0.146003,0.0055048,True,0.421678,0.770074,0.770073,0.598713,0.335649,0.335621,1.19999,0.557485,1.04431,0.112317,0.112317,9.11317e-07,0.0793924,4.23726e-07,0.0795918,0.881716,0.881716,0.0519682,0.0464634,0.117706,0.00240598,0.117706,0.00064854
37,train,18,1,True,True,0.0905496,0.11961,-0.0290601,0.153785,0.123852,0.00294864,0.00583552,0.119614,0.0905551,False,0.30445275,0.0905496,0.11961,-0.0290601,False,0.08,0.474305,0.468278,0.195228,0.33594,0.336783,0.00017462,1.2,1.04431,0.637176,0.64757,0.152657,0.255943,0.152195,0.255392,1.16207,1.16207,0.0641811,0.0932412,0.654476,0.0653457,0.654476,0.000512843
38,train,3,0,True,True,0.135293,0.12086,0.0144327,0.16993,0.155067,0.000240582,0.00893658,0.135296,0.120864,True,0.7129907499999999,0.135293,0.12086,0.0144327,True,0.692519,0.690144,0.72244,0.74686,0.335656,0.334461,0.170455,1.2,0.0387548,0.0879033,0.0909128,6.74697e-31,8.09419e-31,6.74552e-31,8.09246e-31,0.100217,1.24564,0.0144348,2.07916e-06,2.56199e-06,1.29609e-06,2.56199e-06,5.67669e-06
39,train,19,1,True,True,0.129012,0.0773836,0.0516287,0.110281,0.163461,0.00985382,0.0146923,0.0773894,0.129016,True,0.21676325,0.129012,0.0773836,0.0516287,True,0.175672,0.226021,0.238658,0.226702,0.338011,0.335702,1.2,4.82164e-07,0.00678935,0.136647,0.159845,3.20688e-57,3.20227e-57,3.20619e-57,3.20159e-57,0.0989053,1.23568,0.0516308,2.10584e-06,2.56197e-06,1.29608e-06,2.56197e-06,5.67665e-06
40,train,4,0,True,True,0.129859,0.125175,0.0046837,0.164333,0.159512,0.000350582,0.00891143,0.129863,0.125179,True,0.674488,0.129859,0.125175,0.0046837,True,0.516261,0.744647,0.770074,0.66697,0.335636,0.334327,0.202482,1.2,0.0293831,0.124732,0.148174,1.23996e-86,2.68037e-86,1.23969e-86,2.6798e-86,0.0890469,1.22581,0.00468356,-1.38536e-07,2.56195e-06,1.29607e-06,2.56195e-06,5.6766e-06
41,train,20,1,True,True,0.112843,0.0887586,0.024084,0.122008,0.146813,0.00718661,0.0130941,0.0887642,0.112847,True,0.26045225,0.112843,0.0887586,0.024084,True,0.299048,0.163159,0.184964,0.394638,0.336845,0.335579,1.2,7.7304e-06,0.00668814,0.363519,0.381634,4.39908e-67,4.39908e-67,4.39814e-67,4.39814e-67,0.0792503,1.21601,0.0240836,-3.73532e-07,2.56193e-06,1.29605e-06,2.56193e-06,5.67656e-06
42,train,5,0,True,True,0.109182,0.131424,-0.0222418,0.143048,0.165945,0.0010656,0.00918107,0.109187,0.131427,False,0.438589,0.109182,0.131424,-0.0222418,False,0.350727,0.486348,0.453581,0.4637,0.335561,0.334122,1.2,0.144386,1.04431,0.390392,0.406151,0.0841674,0.243911,0.0838234,0.243424,0.00954282,0.0216395,0.141712,0.163954,0.629284,0.0346751,0.629284,0.000640591
43,train,21,1,True,True,0.175071,0.242781,-0.0677098,0.280452,0.210854,0.0544256,0.032919,0.242779,0.175072,False,0.31174452500000005,0.175071,0.242781,-0.0677098,False,0.0914141,0.50706,0.535796,0.112708,0.0549374,0.328335,0.142901,1.2,1.04478,0.210102,0.210102,0.171073,0.172669,0.17075,0.172343,1.2,1.2,0.0108296,0.0785394,0.506419,0.0102081,0.506419,0.000505534
44,train,6,0,True,True,0.244428,0.0836418,0.160786,0.282144,0.109437,0.0754029,0.016951,0.244426,0.0836372,True,0.5992369999999999,0.244428,0.0836418,0.160786,True,0.674624,0.525695,0.662635,0.533994,0.00833264,0.338118,2.06977e-07,1.2,0.0180664,0.051785,0.0598277,1.66779e-31,1.98113e-31,1.66743e-31,1.9807e-31,0.0475024,1.19369,0.159871,-0.000915331,3.28242e-06,1.28055e-06,3.28242e-06,5.66557e-06
45,train,22,1,True,True,0.108987,0.174349,-0.0653614,0.210111,0.14284,0.0683116,0.0171312,0.17435,0.108992,False,0.22886499999999999,0.108987,0.174349,-0.0653614,False,0.173148,0.240816,0.156831,0.344665,0.0103513,0.337337,0.115508,1.2,1.04431,0.393148,0.408848,0.137423,0.138416,0.137612,0.138602,1.2,1.2,0.0264452,0.0918067,0.433201,0.0326766,0.433201,0.000575459
46,train,7,0,True,True,0.170494,0.135949,0.0345452,0.206147,0.170597,0.034893,0.0295998,0.170496,0.135952,True,0.43275399999999997,0.170494,0.135949,0.0345452,True,0.341263,0.434023,0.518626,0.437104,0.316355,0.330275,0.617645,1.19999,0.0382815,0.102551,0.102551,1.66744e-31,1.70651e-31,1.66708e-31,1.70615e-31,0.046855,1.19369,0.0345478,2.6151e-06,2.9432e-06,1.62405e-06,2.9432e-06,5.66e-06
47,train,23,1,True,True,0.150603,0.159003,-0.00839997,0.194326,0.185681,0.0569268,0.0215769,0.159006,0.150606,False,0.23050825000000003,0.150603,0.159003,-0.00839997,False,0.264519,0.145354,0.235699,0.276461,0.0202164,0.335046,1.19999,0.525182,0.0257702,0.124956,0.124956,7.95318e-61,8.13956e-61,7.95148e-61,8.13782e-61,0.0464801,1.18415,-0.0084011,-1.13206e-06,2.94318e-06,1.62404e-06,2.94318e-06,5.65996e-06
48,train,8,0,True,True,0.203442,0.120385,0.0830572,0.240027,0.154527,0.0659135,0.0213895,0.203443,0.120387,True,0.58055175,0.203442,0.120385,0.0830572,True,0.532435,0.498079,0.65046,0.641233,0.0113295,0.334875,0.125458,1.2,0.0257778,0.0874407,0.0874407,2.55848e-76,2.55848e-76,2.55793e-76,2.55793e-76,0.0379235,1.17468,0.0830812,2.40437e-05,2.94316e-06,1.62403e-06,2.94316e-06,5.65991e-06
49,train,24,1,True,True,0.215473,0.156845,0.0586285,0.192105,0.252391,0.0367853,0.0210781,0.156847,0.215472,True,0.37532475000000004,0.215473,0.156845,0.0586285,True,0.101968,0.636781,0.649199,0.113351,0.307008,0.331239,1.2,0.149686,0.0256599,0.122862,0.122862,9.2817e-78,9.2817e-78,9.27972e-78,9.27972e-78,0.0285356,1.1653,0.0586287,1.7508e-07,2.94313e-06,1.62402e-06,2.94313e-06,5.65987e-06
50,train,9,0,True,True,0.196777,0.12304,0.0737365,0.233174,0.157289,0.0670372,0.0213639,0.196777,0.123043,True,0.6326467499999999,0.196777,0.12304,0.0737365,True,0.483452,0.711219,0.770072,0.565844,0.0108446,0.334793,0.130098,1.2,0.0252595,0.0900186,0.0900186,1.29646e-74,1.29646e-74,1.29619e-74,1.29619e-74,0.0192227,1.15598,0.0737461,9.52748e-06,2.94311e-06,1.624e-06,2.94311e-06,5.65982e-06
51,train,25,1,True,True,0.216076,0.156841,0.0592352,0.192101,0.253011,0.0367862,0.0201397,0.156843,0.216075,True,0.22686699999999999,0.216076,0.156841,0.0592352,True,0.100075,0.331969,0.395424,0.08,0.307002,0.331463,1.2,0.149497,0.0256561,0.122858,0.122858,1.13156e-76,1.13156e-76,1.13132e-76,1.13132e-76,0.00998488,1.14675,0.0592353,1.70794e-07,2.94309e-06,1.62399e-06,2.94309e-06,5.65978e-06
52,train,10,0,True,True,0.187564,0.126635,0.0609291,0.223702,0.161001,0.0383961,0.0334226,0.187565,0.126638,True,0.43758925,0.187564,0.126635,0.0609291,True,0.4312,0.376196,0.445481,0.49748,0.294442,0.325666,0.136744,1.2,0.0255918,0.0935087,0.0935087,5.08986e-106,5.08986e-106,5.08877e-106,5.08877e-106,0.000820203,1.13758,0.060935,5.886e-06,2.94306e-06,1.62398e-06,2.94306e-06,5.65973e-06
53,train,26,1,True,True,0.221824,0.156837,0.0649868,0.192097,0.258918,0.0292214,0.0231546,0.156839,0.221823,True,0.31912324999999997,0.221824,0.156837,0.0649868,True,0.08,0.524397,0.534777,0.137319,0.329107,0.329376,1.2,0.147839,0.0256497,0.122851,0.122851,3.46425e-87,3.46425e-87,3.4635e-87,3.4635e-87,1.15325e-07,1.13676,0.0649871,2.46882e-07,2.94304e-06,1.62396e-06,2.94304e-06,5.65968e-06
54,train,11,0,True,True,0.206821,0.117056,0.0897647,0.243499,0.149109,0.0295225,0.0159023,0.206821,0.11705,True,0.5810897500000001,0.206821,0.117056,0.0897647,True,0.668544,0.46683,0.481908,0.707077,0.326495,0.33113,0.120735,1.2,0.0257707,0.0842014,0.0842014,1.70107e-116,1.70107e-116,1.70071e-116,1.70071e-116,1.8388e-11,1.13676,0.0902513,0.000486604,2.94301e-06,1.62395e-06,2.94301e-06,5.65964e-06
55,train,27,1,True,True,0.174678,0.156834,0.0178447,0.192094,0.210449,0.0438557,0.0179551,0.156836,0.174679,True,0.1551275,0.174678,0.156834,0.0178447,True,0.201368,0.08,0.08,0.259142,0.237932,0.335424,0.431036,1.2,1.04498,0.122857,0.122857,0.0830085,0.0896103,0.0829839,0.0898237,1.2,1.2,0.0210531,0.00320839,0.0957642,0.00313652,0.0957642,0.000644833
56,train,12,0,True,True,0.169406,0.117468,0.0519378,0.205027,0.150243,0.0708589,0.0215351,0.169408,0.117462,True,0.7180825,0.169406,0.117468,0.0519378,True,0.720509,0.728816,0.652934,0.770071,0.00950703,0.335059,0.132799,1.2,0.0379831,0.0846003,0.0846003,1.24645e-26,1.24645e-26,3.31147e-26,3.31147e-26,0.0463139,1.19369,0.0526057,0.0006679,2.34436e-06,1.6156e-06,2.34436e-06,5.65349e-06
57,train,28,1,True,True,0.194763,0.152805,0.0419587,0.187949,0.231103,0.0378701,0.0204774,0.152807,0.194763,True,0.2961595,0.194763,0.152805,0.0419587,True,0.154622,0.361194,0.214988,0.453834,0.29943,0.333295,1.2,0.155092,0.0259029,0.118933,0.118933,1.03923e-26,1.03923e-26,3.23161e-26,3.23161e-26,0.0459425,1.18415,0.0419586,-8.38934e-08,2.34434e-06,1.61559e-06,2.34434e-06,5.65345e-06
58,train,13,0,True,True,0.169332,0.123837,0.0454952,0.204951,0.158111,0.0708406,0.0214793,0.169334,0.12384,True,0.50175075,0.169332,0.123837,0.0454952,True,0.50324,0.525332,0.489959,0.488472,0.00951253,0.334819,0.14143,1.2,0.0255623,0.0907909,0.0907909,1.9237e-27,1.9237e-27,2.89991e-26,2.89991e-26,0.0379232,1.17468,0.0455043,9.12082e-06,2.34432e-06,1.61557e-06,2.34432e-06,5.6534e-06
59,train,29,1,True,True,0.214535,0.152801,0.0617343,0.187945,0.251428,0.0374507,0.021247,0.152804,0.214534,True,0.3406239999999999,0.214535,0.152801,0.0617343,True,0.101853,0.563537,0.583379,0.113727,0.302511,0.331188,1.2,0.147524,0.0257581,0.118928,0.118928,4.83591e-27,4.83591e-27,2.91535e-26,2.91535e-26,0.0285352,1.1653,0.0617345,1.82764e-07,2.34431e-06,1.61556e-06,2.34431e-06,5.65336e-06
60,train,14,0,True,True,0.169413,0.117245,0.0521684,0.205035,0.149106,0.0708643,0.0215451,0.169415,0.117238,True,0.74268025,0.169413,0.117245,0.0521684,True,0.770073,0.660504,0.770071,0.770073,0.00950542,0.335097,0.132353,1.2,0.0257534,0.0843836,0.0843836,1.1277e-26,1.1277e-26,2.06988e-26,2.06988e-26,0.0192225,1.15598,0.0527121,0.000543666,2.34429e-06,1.61555e-06,2.34429e-06,5.65331e-06
61,train,30,1,True,True,0.220853,0.152798,0.0680552,0.187941,0.25792,0.0374193,0.0221899,0.1528,0.220851,True,0.16665275000000002,0.220853,0.152798,0.0680552,True,0.08,0.214809,0.209604,0.162198,0.302733,0.330507,1.2,0.145873,0.0256451,0.118922,0.118922,1.04692e-26,1.04692e-26,3.4443e-26,3.4443e-26,0.00998456,1.14675,0.0680555,2.6358e-07,2.34427e-06,1.61553e-06,2.34427e-06,5.65327e-06
62,train,15,0,True,True,0.169382,0.11741,0.0519716,0.205003,0.151156,0.0708577,0.0215318,0.169384,0.117405,True,0.6019209999999999,0.169382,0.11741,0.0519716,True,0.684604,0.467712,0.570865,0.684503,0.00950739,0.335034,0.132725,1.2,0.0257521,0.0845449,0.0845449,2.80112e-26,2.80112e-26,9.85709e-26,9.85709e-26,0.000819947,1.13758,0.0521794,0.000207809,2.34425e-06,1.61552e-06,2.34425e-06,5.65322e-06
63,train,31,1,True,True,0.212872,0.152794,0.0600782,0.187937,0.249718,0.0374526,0.020992,0.152796,0.212871,True,0.29591825,0.212872,0.152794,0.0600782,True,0.106901,0.507163,0.389555,0.180054,0.302497,0.33147,1.2,0.148444,0.0257612,0.118922,0.118922,3.78636e-26,3.78636e-26,1.00831e-25,1.00831e-25,8.09837e-08,1.13676,0.0600784,1.56826e-07,2.34423e-06,1.61551e-06,2.34423e-06,5.65318e-06
64,final_eval,0,0,False,False,0.169329,0.122435,0.0468937,0.204948,0.15666,0.0708447,0.0214914,0.16933,0.122437,True,0.5246405,0.169329,0.122435,0.0468937,True,0.531747,0.513496,0.535893,0.517426,0.0095113,0.33482,1.19652,1.15075,,,,,,,,,,,,,,,
65,final_eval,1,0,False,False,0.169381,0.11697,0.0524105,0.205001,0.150742,0.0708594,0.0215353,0.169382,0.116965,True,0.5838829999999999,0.169381,0.11697,0.0524105,True,0.699918,0.417568,0.496653,0.721393,0.00950688,0.335006,1.18588,1.14137,,,,,,,,,,,,,,,
66,final_eval,2,0,False,False,0.169289,0.129031,0.0402582,0.204907,0.163471,0.0708353,0.021437,0.169291,0.129034,True,0.640134,0.169289,0.129031,0.0402582,True,0.421678,0.770073,0.770072,0.598713,0.00951413,0.334618,1.17533,1.13958,,,,,,,,,,,,,,,
67,final_eval,3,0,False,False,0.169374,0.117095,0.0522794,0.204995,0.150941,0.0708597,0.0215318,0.169376,0.117091,True,0.7129907499999999,0.169374,0.117095,0.0522794,True,0.692519,0.690144,0.72244,0.74686,0.0095068,0.334995,1.16486,1.13983,,,,,,,,,,,,,,,
68,final_eval,4,0,False,False,0.169315,0.123165,0.0461507,0.204934,0.157418,0.0635495,0.0214655,0.169317,0.123167,True,0.6744877499999999,0.169315,0.123165,0.0461507,True,0.516261,0.744647,0.770073,0.66697,0.0125519,0.333741,1.15447,1.13965,,,,,,,,,,,,,,,
69,final_eval,5,0,False,False,0.164794,0.135972,0.0288218,0.200284,0.170621,0.0480433,0.0261194,0.164796,0.135975,True,0.438589,0.164794,0.135972,0.0288218,True,0.350727,0.486348,0.453581,0.4637,0.174923,0.332095,1.14422,1.13956,,,,,,,,,,,,,,,
70,final_eval,6,0,False,False,0.169362,0.117477,0.0518853,0.204982,0.151423,0.0708585,0.0215304,0.169364,0.117475,True,0.5992369999999999,0.169362,0.117477,0.0518853,True,0.674624,0.525695,0.662635,0.533994,0.00950716,0.334983,1.13955,1.13988,,,,,,,,,,,,,,,
71,final_eval,7,0,False,False,0.163756,0.137171,0.0265841,0.199215,0.171856,0.064167,0.0447909,0.163758,0.137174,True,0.43275399999999997,0.163756,0.137171,0.0265841,True,0.341263,0.434023,0.518626,0.437104,0.0122011,0.226435,1.13966,1.13949,,,,,,,,,,,,,,,
