cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
14,initial_eval,14,0,False,False,0.168037,0.1673,0.00073757,0.20362,0.202862,0.0278725,0.0278203,0.168039,0.167301,True,0.32406850000000004,0.168037,0.1673,0.00073757,True,0.328207,0.306651,0.324895,0.336521,0.334203,0.334236,1.1395,1.13951,
15,initial_eval,15,0,False,False,0.162349,0.162323,2.65074e-05,0.197769,0.197742,0.0260197,0.0259743,0.162351,0.162325,True,0.3018615,0.162349,0.162323,2.65074e-05,True,0.315908,0.270588,0.297618,0.323332,0.334986,0.335011,1.13966,1.13966,
16,initial_eval,16,1,False,False,0.127358,0.129609,-0.00225114,0.164079,0.161761,0.0163925,0.0163726,0.129612,0.127361,False,0.19650675,0.127358,0.129609,-0.00225114,False,0.141517,0.230629,0.2438,0.170081,0.33662,0.336619,1.13993,1.13993,
17,initial_eval,17,1,False,False,0.138212,0.142443,-0.00423101,0.177288,0.172934,0.0230269,0.0230021,0.142446,0.138215,False,0.22866775,0.138212,0.142443,-0.00423101,False,0.146128,0.282723,0.297202,0.188618,0.335913,0.335918,1.13954,1.13957,
18,initial_eval,18,1,False,False,0.128962,0.131332,-0.00236966,0.165852,0.163413,0.0164936,0.0164744,0.131335,0.128965,False,0.2012545,0.128962,0.131332,-0.00236966,False,0.135588,0.245046,0.249405,0.174979,0.336635,0.336634,1.13979,1.13978,
19,initial_eval,19,1,False,False,0.118545,0.117813,0.000732807,0.151935,0.152689,0.015961,0.015942,0.117817,0.118549,True,0.17263125,0.118545,0.117813,0.000732807,True,0.159929,0.174362,0.179336,0.176898,0.336568,0.336569,1.13984,1.13981,
20,initial_eval,20,1,False,False,0.125887,0.123401,0.00248611,0.157688,0.160248,0.0161741,0.0161506,0.123405,0.125891,True,0.19038925,0.125887,0.123401,0.00248611,True,0.202533,0.160284,0.167234,0.231506,0.336581,0.336586,1.13965,1.13963,
21,initial_eval,21,1,False,False,0.127264,0.130575,-0.00331147,0.165073,0.161665,0.0165754,0.0165604,0.130578,0.127267,False,0.19918049999999998,0.127264,0.130575,-0.00331147,False,0.138794,0.250255,0.262026,0.145647,0.336662,0.336658,1.13962,1.13968,
22,initial_eval,22,1,False,False,0.120505,0.117975,0.0025297,0.152102,0.154707,0.0160833,0.01606,0.117979,0.120509,True,0.17678575,0.120505,0.117975,0.0025297,True,0.159873,0.17941,0.154393,0.213467,0.336582,0.336585,1.13983,1.13977,
23,initial_eval,23,1,False,False,0.120571,0.119535,0.00103566,0.153708,0.154774,0.0160795,0.0160598,0.119539,0.120575,True,0.17853650000000001,0.120571,0.119535,0.00103566,True,0.188934,0.151484,0.179814,0.193914,0.336578,0.33658,1.1397,1.13971,
24,initial_eval,24,1,False,False,0.132402,0.13649,-0.00408799,0.171162,0.166954,0.0165961,0.0165789,0.136493,0.132406,False,0.21354025000000001,0.132402,0.13649,-0.00408799,False,0.146087,0.274387,0.284247,0.14944,0.336662,0.336658,1.13952,1.13957,
25,initial_eval,25,1,False,False,0.115345,0.117427,-0.00208163,0.151538,0.149394,0.0164769,0.016461,0.117431,0.115349,False,0.17057,0.115345,0.117427,-0.00208163,False,0.133531,0.201699,0.221173,0.125877,0.336654,0.336654,1.13988,1.13987,
26,initial_eval,26,1,False,False,0.128389,0.131624,-0.00323448,0.166153,0.162823,0.0165766,0.0165606,0.131627,0.128392,False,0.2019245,0.128389,0.131624,-0.00323448,False,0.135463,0.254331,0.262866,0.155038,0.336659,0.336656,1.13955,1.13957,
27,initial_eval,27,1,False,False,0.101155,0.0982806,0.00287399,0.13182,0.13478,0.0163078,0.0162755,0.0982859,0.10116,True,0.14013874999999998,0.101155,0.0982806,0.00287399,True,0.154887,0.116515,0.115614,0.173539,0.33665,0.336651,1.13993,1.13993,
28,initial_eval,28,1,False,False,0.131745,0.12943,0.00231466,0.163894,0.166277,0.0162797,0.0162574,0.129433,0.131748,True,0.20363825,0.131745,0.12943,0.00231466,True,0.161619,0.220272,0.180991,0.251671,0.336587,0.336592,1.1394,1.1394,
29,initial_eval,29,1,False,False,0.130193,0.13386,-0.00366685,0.168454,0.16468,0.0165785,0.0165617,0.133863,0.130196,False,0.20701000000000003,0.130193,0.13386,-0.00366685,False,0.144456,0.262528,0.273052,0.148004,0.336659,0.336655,1.13964,1.1397,
30,initial_eval,30,1,False,False,0.105246,0.104729,0.000516638,0.138462,0.138994,0.0160944,0.0160784,0.104734,0.10525,True,0.14698875,0.105246,0.104729,0.000516638,True,0.119071,0.161375,0.160935,0.146574,0.33661,0.336612,1.13993,1.13993,
31,initial_eval,31,1,False,False,0.128984,0.130216,-0.00123228,0.164704,0.163435,0.0163911,0.0163719,0.13022,0.128987,False,0.1988895,0.128984,0.130216,-0.00123228,False,0.14464,0.251003,0.230405,0.16951,0.336619,0.336619,1.13945,1.13947,
32,train,0,0,True,True,0.159367,0.159077,0.00028991,0.194701,0.194402,0.0168544,0.0168303,0.159368,0.159079,True,0.286768,0.159367,0.159077,0.00028991,True,0.289468,0.277453,0.288609,0.291542,0.336655,0.336655,1.19984,0.766418,1.04498
33,train,1,0,True,True,0.407708,-7.76191e-26,0.407708,0.44968,0.00568109,0.448591,0.00701388,0.407702,-7.76148e-26,True,0.5838695,0.407708,-7.76191e-26,0.407708,True,0.699918,0.417568,0.496599,0.721393,0.000827101,1.2,3.02515e-07,1.2,0.0171544
34,train,2,0,True,True,0.40766,1.05673e-37,0.40766,0.449631,0.00553336,0.448551,0.00697989,0.407654,1.05667e-37,True,0.6389955,0.40766,1.05673e-37,0.40766,True,0.421678,0.770073,0.765518,0.598713,0.00082718,1.2,3.02515e-07,1.2,0.00248428
35,train,3,0,True,True,0.407597,-5.47396e-38,0.407597,0.449567,0.00533121,0.448496,0.00691981,0.407591,-5.47366e-38,True,0.7129147499999999,0.407597,-5.47396e-38,0.407597,True,0.692519,0.690144,0.722136,0.74686,0.000827289,1.2,3.02515e-07,1.2,0.000719988
36,train,4,0,True,True,0.407539,1.42965e-38,0.407539,0.449507,0.00542324,0.448437,0.00563944,0.407533,1.42957e-38,True,0.6733605,0.407539,1.42965e-38,0.407539,True,0.516261,0.744647,0.765564,0.66697,0.000827404,1.2,3.02515e-07,1.2,0.000217965
37,train,5,0,True,True,0.388615,-1.63795e-38,0.388615,0.430107,0.00613261,0.424031,0.00410936,0.388613,-1.63786e-38,True,0.438452,0.388615,-1.63795e-38,0.388615,True,0.352299,0.486348,0.451461,0.4637,0.000878726,1.2,3.02516e-07,1.2,6.73384e-05
38,train,6,0,True,True,0.407413,-3.98942e-76,0.407413,0.449377,0.00559554,0.448334,0.00698302,0.407405,-3.98919e-76,True,0.5992037499999999,0.407413,-3.98942e-76,0.407413,True,0.674624,0.525695,0.662502,0.533994,0.000827609,1.2,3.02515e-07,1.2,2.20626e-05
39,train,7,0,True,True,0.380584,-1.49625e-37,0.380584,0.421872,0.00617613,0.416144,0.00374801,0.380647,-1.49617e-37,True,0.4322535,0.380584,-1.49625e-37,0.380584,True,0.344149,0.434023,0.513738,0.437104,0.000896702,1.2,3.02516e-07,1.2,8.45363e-06
40,train,8,0,True,True,0.407291,-1.14026e-37,0.407291,0.449253,0.00563378,0.448228,0.00699386,0.407285,-1.1402e-37,True,0.5805225,0.407291,-1.14026e-37,0.407291,True,0.532435,0.498079,0.650343,0.641233,0.00082782,1.2,3.02515e-07,1.2,4.36317e-06
41,train,9,0,True,True,0.407236,-3.00186e-77,0.407236,0.449196,0.0055175,0.44818,0.00696841,0.40723,-3.00169e-77,True,0.6315445,0.407236,-3.00186e-77,0.407236,True,0.483452,0.711219,0.765663,0.565844,0.000827915,1.2,3.02515e-07,1.2,3.1337e-06
42,train,10,0,True,True,0.374479,1.18265e-76,0.374479,0.415614,0.00613081,0.411172,0.00712323,0.374475,1.18259e-76,True,0.437434,0.374479,1.18265e-76,0.374479,True,0.4312,0.380308,0.440748,0.49748,0.000908416,1.2,3.02517e-07,1.2,2.76456e-06
43,train,11,0,True,True,0.407102,-2.79251e-76,0.407102,0.449059,0.00564244,0.448131,0.00761139,0.407096,-2.79235e-76,True,0.58107775,0.407102,-2.79251e-76,0.407102,True,0.668544,0.46683,0.48186,0.707077,0.000828012,1.2,3.02515e-07,1.2,2.65304e-06
44,train,12,0,True,True,0.407049,1.47396e-37,0.407049,0.449005,0.00530129,0.447989,0.00405022,0.407043,1.47388e-37,True,0.7180534999999999,0.407049,1.47396e-37,0.407049,True,0.720509,0.728816,0.652818,0.770071,0.000828294,1.2,3.02515e-07,1.2,2.6197e-06
45,train,13,0,True,True,0.406981,-1.09427e-61,0.406981,0.448935,0.00584501,0.448023,0.0076842,0.406975,-1.09421e-61,True,0.50173875,0.406981,-1.09427e-61,0.406981,True,0.50324,0.525332,0.489911,0.488472,0.000828225,1.2,3.02515e-07,1.2,2.60967e-06
46,train,14,0,True,True,0.406933,4.21935e-62,0.406933,0.448886,0.00526731,0.448044,0.00535499,0.406927,4.21912e-62,True,0.74160275,0.406933,4.21935e-62,0.406933,True,0.770073,0.660504,0.765761,0.770073,0.000828184,1.2,3.02515e-07,1.2,2.60666e-06
47,train,15,0,True,True,0.406864,1.01872e-61,0.406864,0.448815,0.00557514,0.447851,0.00697881,0.406858,1.01867e-61,True,0.6019042499999999,0.406864,1.01872e-61,0.406864,True,0.684604,0.467712,0.570798,0.684503,0.000828567,1.2,3.02515e-07,1.2,2.60573e-06
48,train,16,1,True,True,-2.03191e-76,0.243257,-0.243257,0.280939,0.00740847,0.275448,0.0056772,0.24326,-2.0318e-76,False,0.28064775,-2.03191e-76,0.243257,-0.243257,False,0.164452,0.366399,0.377319,0.214421,0.0014125,1.2,3.02532e-07,1.2,1.04498
49,train,17,1,True,True,0.0620918,1.41781e-49,0.0620918,1.06154e-15,0.0946338,1.06142e-15,0.0946287,1.41774e-49,0.0623022,True,0.42697925000000003,0.0620918,1.41781e-49,0.0620918,True,0.091242,0.667252,0.734517,0.214906,1.2,0.00556957,1.2,3.02756e-07,0.0132655
50,train,18,1,True,True,0.0620648,9.43684e-98,0.0620648,6.37412e-41,0.094606,6.3734e-41,0.0946009,9.43631e-98,0.0622752,True,0.30445275,0.0620648,9.43684e-98,0.0620648,True,0.08,0.474305,0.468278,0.195228,1.2,0.00557219,1.2,3.02757e-07,0.00243514
51,train,19,1,True,True,0.0620369,-1.94215e-127,0.0620369,8.318e-16,0.094578,8.31707e-16,0.0945729,-1.94204e-127,0.0622478,True,0.21676325,0.0620369,-1.94215e-127,0.0620369,True,0.175672,0.226021,0.238658,0.226702,1.2,0.00557482,1.2,3.02757e-07,0.000717273
52,train,20,1,True,True,0.06201,-9.89177e-105,0.06201,-4.33707e-13,0.0945502,-4.33658e-13,0.0945451,-9.89123e-105,0.0622208,True,0.26045225,0.06201,-9.89177e-105,0.06201,True,0.299048,0.163159,0.184964,0.394638,1.2,0.00557743,1.2,3.02757e-07,0.000217282
53,train,21,1,True,True,0.0619839,7.81454e-96,0.0619839,1.85622e-18,0.0945226,1.85601e-18,0.0945175,7.81411e-96,0.0621943,True,0.31174452500000005,0.0619839,7.81454e-96,0.0619839,True,0.0914141,0.50706,0.535796,0.112708,1.2,0.00558003,1.2,3.02757e-07,6.71371e-05
54,train,22,1,True,True,0.061956,4.00313e-120,0.061956,-1.97593e-37,0.0944946,-1.97571e-37,0.0944895,4.00291e-120,0.0621669,True,0.22886499999999999,0.061956,4.00313e-120,0.061956,True,0.173148,0.240816,0.156831,0.344665,1.2,0.00558267,1.2,3.02757e-07,2.20049e-05
55,train,23,1,True,True,0.0619291,3.16156e-95,0.0619291,6.49925e-10,0.0944668,6.49852e-10,0.0944617,3.16138e-95,0.0621399,True,0.23050825000000003,0.0619291,3.16156e-95,0.0619291,True,0.264519,0.145354,0.235699,0.276461,1.2,0.00558529,1.2,3.02758e-07,8.43912e-06
56,train,24,1,True,True,0.061903,3.95934e-120,0.061903,1.09625e-15,0.0944392,1.09612e-15,0.0944341,3.95912e-120,0.0621134,True,0.37532475000000004,0.061903,3.95934e-120,0.061903,True,0.101968,0.636781,0.649199,0.113351,1.2,0.0055879,1.2,3.02758e-07,4.36163e-06
57,train,25,1,True,True,0.0618751,3.94547e-168,0.0618751,6.51055e-10,0.0944112,6.50982e-10,0.0944061,3.94525e-168,0.062086,True,0.22686699999999999,0.0618751,3.94547e-168,0.0618751,True,0.100075,0.331969,0.395424,0.08,1.2,0.00559054,1.2,3.02758e-07,3.13607e-06
58,train,26,1,True,True,0.0618491,2.46525e-108,0.0618491,5.81145e-16,0.0943836,5.8108e-16,0.0943785,2.46512e-108,0.0620595,True,0.31912324999999997,0.0618491,2.46525e-108,0.0618491,True,0.08,0.524397,0.534777,0.137319,1.2,0.00559315,1.2,3.02758e-07,2.7677e-06
59,train,27,1,True,True,0.0618212,-1.0984e-108,0.0618212,6.19328e-17,0.0943556,6.19259e-17,0.0943505,-1.09834e-108,0.0620321,True,0.1551275,0.0618212,-1.0984e-108,0.0618212,True,0.201368,0.08,0.08,0.259142,1.2,0.0055958,1.2,3.02759e-07,2.65698e-06
60,train,28,1,True,True,0.0617943,1.17275e-108,0.0617943,3.12772e-17,0.0943278,3.12736e-17,0.0943227,1.17268e-108,0.0620051,True,0.2961595,0.0617943,1.17275e-108,0.0617943,True,0.154622,0.361194,0.214988,0.453834,1.2,0.00559843,1.2,3.02759e-07,2.62371e-06
61,train,29,1,True,True,0.0617682,-3.85045e-120,0.0617682,1.0764e-24,0.0943002,1.07628e-24,0.0942952,-3.85024e-120,0.0619786,True,0.3406239999999999,0.0617682,-3.85045e-120,0.0617682,True,0.101853,0.563537,0.583379,0.113727,1.2,0.00560105,1.2,3.02759e-07,2.6137e-06
62,train,30,1,True,True,0.0617412,-5.13198e-120,0.0617412,6.54342e-10,0.0942725,6.54268e-10,0.0942674,-5.1317e-120,0.0619517,True,0.16665275000000002,0.0617412,-5.13198e-120,0.0617412,True,0.08,0.214809,0.209604,0.162198,1.2,0.00560369,1.2,3.02759e-07,2.6107e-06
63,train,31,1,True,True,0.0617134,-3.67632e-129,0.0617134,-2.23314e-36,0.0942445,-2.23289e-36,0.0942394,-3.67612e-129,0.0619243,True,0.29591825,0.0617134,-3.67632e-129,0.0617134,True,0.106901,0.507163,0.389555,0.180054,1.2,0.00560635,1.2,3.02759e-07,2.60979e-06
64,train,0,0,True,True,-1.74079e-177,0.0616874,-0.0616874,1.03091e-17,0.0942169,1.03079e-17,0.0942119,-1.74069e-177,0.0618978,False,0.5246405,-1.74079e-177,0.0616874,-0.0616874,False,0.531747,0.513496,0.535893,0.517426,1.2,0.00560897,1.2,3.0276e-07,1.04498
65,train,1,0,True,True,-8.04931e-106,0.0400552,-0.0400552,-6.83651e-18,0.0719133,-6.83574e-18,0.0719106,-8.04886e-106,0.0402666,False,0.5838829999999999,-8.04931e-106,0.0400552,-0.0400552,False,0.699918,0.417568,0.496653,0.721393,1.2,0.00920273,1.2,3.03322e-07,1.04498
66,train,2,0,True,True,-2.65633e-148,0.0301052,-0.0301052,-3.59511e-38,0.0616503,-3.59471e-38,0.0616487,-2.65618e-148,0.0303168,False,0.640134,-2.65633e-148,0.0301052,-0.0301052,False,0.421678,0.770073,0.770072,0.598713,1.2,0.0138234,1.19701,1.14569,0.029105
67,train,3,0,True,True,-9.19702e-149,0.0300825,-0.0300825,4.18054e-38,0.0616269,4.18008e-38,0.0616252,-9.19652e-149,0.030294,False,0.7129907499999999,-9.19702e-149,0.0300825,-0.0300825,False,0.692519,0.690144,0.72244,0.74686,1.2,0.0138414,1.18744,1.13685,0.000775635
68,train,4,0,True,True,-9.57732e-149,0.0300597,-0.0300597,-4.92735e-38,0.0616034,-4.9268e-38,0.0616018,-9.57679e-149,0.0302713,False,0.674488,-9.57732e-149,0.0300597,-0.0300597,False,0.516261,0.744647,0.770074,0.66697,1.2,0.0138594,1.17795,1.13735,2.62845e-05
69,train,5,0,True,True,-9.17665e-149,0.0300365,-0.0300365,-2.86812e-38,0.0615798,-2.8678e-38,0.0615782,-9.17615e-149,0.0302483,False,0.438589,-9.17665e-149,0.0300365,-0.0300365,False,0.350727,0.486348,0.453581,0.4637,1.2,0.0138775,1.16854,1.1378,6.46578e-06
70,train,6,0,True,True,-9.19779e-149,0.0300142,-0.0300142,3.41552e-41,0.0615565,3.41514e-41,0.0615549,-9.19728e-149,0.0302258,False,0.5992369999999999,-9.19779e-149,0.0300142,-0.0300142,False,0.674624,0.525695,0.662635,0.533994,1.2,0.0138955,1.1592,1.13821,5.94162e-06
71,train,7,0,True,True,-9.55764e-149,0.0299911,-0.0299911,-3.06998e-38,0.0615329,-3.06963e-38,0.0615313,-9.55711e-149,0.0302028,False,0.43275399999999997,-9.55764e-149,0.0299911,-0.0299911,False,0.341263,0.434023,0.518626,0.437104,1.2,0.0139138,1.14994,1.13857,5.92775e-06
72,train,8,0,True,True,-9.19805e-149,0.0299688,-0.0299688,-1.2366e-38,0.0615096,-1.23646e-38,0.0615079,-9.19754e-149,0.0301803,False,0.58055175,-9.19805e-149,0.0299688,-0.0299688,False,0.532435,0.498079,0.65046,0.641233,1.2,0.013932,1.14075,1.13888,5.92739e-06
73,train,9,0,True,True,-9.57792e-149,0.029946,-0.029946,2.65433e-38,0.0614861,2.65403e-38,0.0614845,-9.57739e-149,0.0301576,False,0.632647,-9.57792e-149,0.029946,-0.029946,False,0.483452,0.711219,0.770073,0.565844,1.2,0.0139503,1.13993,1.13915,5.92738e-06
74,train,10,0,True,True,-9.55788e-149,0.0299229,-0.0299229,2.67603e-38,0.0614626,2.67573e-38,0.061461,-9.55735e-149,0.0301346,False,0.43758925,-9.55788e-149,0.0299229,-0.0299229,False,0.4312,0.376196,0.445481,0.49748,1.2,0.0139687,1.13993,1.13937,5.92738e-06
75,train,11,0,True,True,-9.19745e-149,0.0299006,-0.0299006,-5.57574e-38,0.0614392,-5.57511e-38,0.0614376,-9.19694e-149,0.0301121,False,0.5810897500000001,-9.19745e-149,0.0299006,-0.0299006,False,0.668544,0.46683,0.481908,0.707077,1.2,0.0139871,1.13993,1.13955,5.92738e-06
76,train,12,0,True,True,-9.19633e-149,0.0298778,-0.0298778,4.2743e-38,0.0614158,4.27382e-38,0.0614142,-9.19582e-149,0.0300894,False,0.71808275,-9.19633e-149,0.0298778,-0.0298778,False,0.720509,0.728816,0.652934,0.770072,1.2,0.0140056,1.13993,1.13969,5.92738e-06
77,train,13,0,True,True,-9.58168e-149,0.0298551,-0.0298551,-1.96491e-38,0.0613923,-1.96469e-38,0.0613907,-9.58116e-149,0.0300667,False,0.50175075,-9.58168e-149,0.0298551,-0.0298551,False,0.50324,0.525332,0.489959,0.488472,1.2,0.0140241,1.13993,1.13979,5.92738e-06
78,train,14,0,True,True,-9.57732e-149,0.0298324,-0.0298324,-1.64983e-38,0.0613689,-1.64964e-38,0.0613673,-9.57679e-149,0.030044,False,0.7426807500000001,-9.57732e-149,0.0298324,-0.0298324,False,0.770074,0.660504,0.770071,0.770074,1.2,0.0140428,1.13993,1.13986,5.92738e-06
79,train,15,0,True,True,-9.19769e-149,0.0298097,-0.0298097,3.33341e-38,0.0613455,3.33304e-38,0.0613439,-9.19718e-149,0.0300213,False,0.6019209999999999,-9.19769e-149,0.0298097,-0.0298097,False,0.684604,0.467712,0.570865,0.684503,1.2,0.0140615,1.13993,1.13992,5.92738e-06
80,train,16,1,True,True,0.029787,-9.58253e-149,0.029787,-1.41664e-38,0.061322,-1.41649e-38,0.0613204,-9.582e-149,0.0299986,True,0.2865836,0.029787,-9.58253e-149,0.029787,True,0.0999604,0.412792,0.449507,0.184075,1.2,0.0140802,1.13993,1.13994,1.34812e-05
81,train,17,1,True,True,0.0297643,-9.19716e-149,0.0297643,-5.11534e-38,0.0612986,-5.11477e-38,0.061297,-9.19665e-149,0.0299758,True,0.42697925000000003,0.0297643,-9.19716e-149,0.0297643,True,0.091242,0.667252,0.734517,0.214906,1.2,0.0140991,1.13993,1.13994,6.12716e-06
82,train,18,1,True,True,0.0297416,-9.58225e-149,0.0297416,-6.27945e-39,0.0612752,-6.27875e-39,0.0612736,-9.58173e-149,0.0299532,True,0.30445275,0.0297416,-9.58225e-149,0.0297416,True,0.08,0.474305,0.468278,0.195228,1.2,0.014118,1.13993,1.13994,5.93266e-06
83,train,19,1,True,True,0.0297184,-3.7671e-106,0.0297184,-7.74599e-18,0.0612517,-7.74512e-18,0.0612501,-3.7669e-106,0.0299302,True,0.21676325,0.0297184,-3.7671e-106,0.0297184,True,0.175672,0.226021,0.238658,0.226702,1.2,0.014137,1.13993,1.13993,5.92752e-06
84,train,20,1,True,True,0.0296957,-7.58905e-89,0.0296957,9.13409e-19,0.0612282,9.13307e-19,0.0612267,-7.58863e-89,0.0299075,True,0.26045225,0.0296957,-7.58905e-89,0.0296957,True,0.299048,0.163159,0.184964,0.394638,1.2,0.0141561,1.13993,1.13993,5.92738e-06
85,train,21,1,True,True,0.0296735,4.75394e-113,0.0296735,2.5647e-38,0.0612049,2.56441e-38,0.0612033,4.75368e-113,0.029885,True,0.31174452500000005,0.0296735,4.75394e-113,0.0296735,True,0.0914141,0.50706,0.535796,0.112708,1.2,0.0141751,1.13993,1.13993,5.92738e-06
86,train,22,1,True,True,0.0296503,-6.57011e-92,0.0296503,-3.21721e-19,0.0611814,-3.21685e-19,0.0611798,-6.56974e-92,0.0298621,True,0.22886499999999999,0.0296503,-6.57011e-92,0.0296503,True,0.173148,0.240816,0.156831,0.344665,1.2,0.0141944,1.13993,1.13993,5.92738e-06
87,train,23,1,True,True,0.0296276,2.79794e-115,0.0296276,6.8849e-36,0.061158,6.88413e-36,0.0611564,2.79778e-115,0.0298394,True,0.23050825000000003,0.0296276,2.79794e-115,0.0296276,True,0.264519,0.145354,0.235699,0.276461,1.2,0.0142136,1.13993,1.13993,5.92738e-06
88,train,24,1,True,True,0.0296054,-4.23073e-139,0.0296054,2.59306e-38,0.0611347,2.59277e-38,0.0611331,-4.2305e-139,0.029817,True,0.37532475000000004,0.0296054,-4.23073e-139,0.0296054,True,0.101968,0.636781,0.649199,0.113351,1.2,0.0142329,1.13993,1.13993,5.92738e-06
89,train,25,1,True,True,0.0295823,-9.17765e-149,0.0295823,8.53957e-39,0.0611112,8.53861e-39,0.0611096,-9.17714e-149,0.0297941,True,0.22686699999999999,0.0295823,-9.17765e-149,0.0295823,True,0.100075,0.331969,0.395424,0.08,1.2,0.0142523,1.13993,1.13993,5.92738e-06
90,train,26,1,True,True,0.02956,-4.0384e-144,0.02956,-1.55473e-37,0.0610879,-1.55456e-37,0.0610863,-4.03818e-144,0.0297716,True,0.31912324999999997,0.02956,-4.0384e-144,0.02956,True,0.08,0.524397,0.534777,0.137319,1.2,0.0142717,1.13993,1.13993,5.92738e-06
91,train,27,1,True,True,0.0295369,-7.89669e-149,0.0295369,7.01046e-38,0.0610644,7.00968e-38,0.0610628,-7.89625e-149,0.0297487,True,0.1551275,0.0295369,-7.89669e-149,0.0295369,True,0.201368,0.08,0.08,0.259142,1.2,0.0142914,1.13993,1.13993,5.92738e-06
92,train,28,1,True,True,0.0295142,-1.83923e-124,0.0295142,5.08017e-19,0.061041,5.0796e-19,0.0610394,-1.83913e-124,0.029726,True,0.2961595,0.0295142,-1.83923e-124,0.0295142,True,0.154622,0.361194,0.214988,0.453834,1.2,0.014311,1.13993,1.13993,5.92738e-06
