cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
14,initial_eval,14,0,False,False,0.2463,0.246886,-0.000586078,0.284172,0.284774,-0.00968615,-0.00971019,0.246406,0.246992,False,0.5126675,0.2463,0.246886,-0.000586078,False,0.246403,0.246989,-0.000586082,False,0.24641,0.246996,-0.000586063,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.331309,0.331313,1.2,7.76472e-10,,,,,,,,,
15,initial_eval,15,0,False,False,0.23948,0.241428,-0.00194849,0.277165,0.279167,0.0228222,0.0224312,0.239585,0.241534,False,0.456683375,0.23948,0.241428,-0.00194849,False,0.239582,0.24153,-0.00194851,False,0.239589,0.241538,-0.00194847,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.326203,0.326266,1.2,7.76472e-10,,,,,,,,,
16,initial_eval,16,0,False,False,0.223609,0.221492,0.00211686,0.260858,0.258682,-0.00732214,-0.00723766,0.223714,0.221598,True,0.30304525,0.223609,0.221492,0.00211686,True,0.223711,0.221594,0.00211695,True,0.223718,0.221601,0.00211691,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.331336,0.331323,1.2,7.76472e-10,,,,,,,,,
17,initial_eval,17,0,False,False,0.239496,0.241432,-0.00193626,0.277181,0.279171,-0.00845923,-0.00854225,0.239601,0.241537,False,0.489279125,0.239496,0.241432,-0.00193626,False,0.239598,0.241534,-0.00193627,False,0.239605,0.241541,-0.00193623,False,0.640951,0.717267,0.770109,0.685167,0.108697,0.284195,0.178522,0.529325,0.33129,0.331303,1.2,7.76472e-10,,,,,,,,,
18,initial_eval,18,0,False,False,0.247682,0.24869,-0.00100774,0.285591,0.286626,-0.010355,-0.0103983,0.247788,0.248795,False,0.65041625,0.247682,0.24869,-0.00100774,False,0.247784,0.248792,-0.00100775,False,0.247792,0.248799,-0.00100774,False,0.396961,0.770114,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.331305,0.331312,1.2,7.76472e-10,,,,,,,,,
19,initial_eval,19,0,False,False,0.239507,0.241451,-0.00194397,0.277193,0.27919,0.0113126,0.0113021,0.239613,0.241556,False,0.5311511250000001,0.239507,0.241451,-0.00194397,False,0.239609,0.241553,-0.001944,False,0.239617,0.24156,-0.00194396,False,0.770114,0.613438,0.73708,0.770113,0.288301,0.178341,0.121709,0.770113,0.328722,0.328724,7.76472e-10,1.2,,,,,,,,,
20,initial_eval,20,0,False,False,0.243744,0.243558,0.000186245,0.281546,0.281354,-0.00879063,-0.00878143,0.24385,0.243663,True,0.5292487499999999,0.243744,0.243558,0.000186245,True,0.243846,0.24366,0.000186245,True,0.243854,0.243667,0.000186247,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.331291,0.33129,1.2,7.76472e-10,,,,,,,,,
21,initial_eval,21,0,False,False,0.241378,0.240292,0.00108582,0.279115,0.277999,-0.00849318,-0.00844625,0.241483,0.240397,True,0.3978995,0.241378,0.240292,0.00108582,True,0.24148,0.240394,0.00108584,True,0.241487,0.240401,0.00108582,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.331223,0.331217,7.76472e-10,1.2,,,,,,,,,
22,initial_eval,22,0,False,False,0.241359,0.240273,0.00108579,0.279095,0.27798,-0.00963386,-0.0095806,0.241464,0.240379,True,0.512520375,0.241359,0.240273,0.00108579,True,0.241461,0.240375,0.00108582,True,0.241468,0.240383,0.0010858,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.331257,0.331244,7.76472e-10,1.2,,,,,,,,,
23,initial_eval,23,0,False,False,0.242854,0.245349,-0.00249432,0.280632,0.283194,0.0116432,0.0116305,0.24296,0.245454,False,0.49321425,0.242854,0.245349,-0.00249432,False,0.242957,0.245451,-0.00249435,False,0.242964,0.245458,-0.00249431,False,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.328713,0.328714,1.2,7.76472e-10,,,,,,,,,
24,initial_eval,24,0,False,False,0.235219,0.233264,0.00195524,0.272788,0.270778,-0.00848228,-0.00839778,0.235325,0.233369,True,0.35681999999999997,0.235219,0.233264,0.00195524,True,0.235321,0.233366,0.0019553,True,0.235328,0.233373,0.00195528,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.331209,0.331195,7.76472e-10,1.2,,,,,,,,,
25,initial_eval,25,0,False,False,0.2437,0.243497,0.000202096,0.2815,0.281292,-0.00971415,-0.00970584,0.243805,0.243603,True,0.560572375,0.2437,0.243497,0.000202096,True,0.243802,0.2436,0.000202116,True,0.243809,0.243607,0.000202119,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.331313,0.331312,7.76472e-10,1.2,,,,,,,,,
26,initial_eval,26,0,False,False,0.242887,0.245382,-0.00249437,0.280665,0.283228,-0.0091077,-0.00921711,0.242993,0.245487,False,0.560400125,0.242887,0.245382,-0.00249437,False,0.24299,0.245484,-0.0024944,False,0.242997,0.245491,-0.00249436,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.331396,0.331411,1.2,7.76472e-10,,,,,,,,,
27,initial_eval,27,0,False,False,0.239523,0.241468,-0.00194441,0.27721,0.279208,0.0174505,0.0172743,0.239629,0.241573,False,0.542052875,0.239523,0.241468,-0.00194441,False,0.239626,0.24157,-0.00194443,False,0.239633,0.241577,-0.0019444,False,0.770113,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.328473,0.328481,7.76472e-10,1.2,,,,,,,,,
28,initial_eval,28,0,False,False,0.238164,0.238713,-0.000548825,0.275814,0.276378,-0.00829757,-0.00832285,0.23827,0.238819,False,0.36707737499999993,0.238164,0.238713,-0.000548825,False,0.238267,0.238815,-0.000548822,False,0.238274,0.238823,-0.000548819,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.331185,0.331188,1.2,7.76472e-10,,,,,,,,,
29,initial_eval,29,0,False,False,0.238319,0.239574,-0.00125452,0.275973,0.277262,0.0152789,0.0151656,0.238425,0.239679,False,0.36093624999999996,0.238319,0.239574,-0.00125452,False,0.238422,0.239676,-0.00125453,False,0.238429,0.239683,-0.00125451,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.32854,0.328546,1.2,7.76472e-10,,,,,,,,,
30,initial_eval,30,0,False,False,0.239462,0.241404,-0.00194144,0.277147,0.279141,-0.00829162,-0.00837822,0.239568,0.241509,False,0.4866560000000001,0.239462,0.241404,-0.00194144,False,0.239564,0.241506,-0.00194146,False,0.239572,0.241513,-0.00194142,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.331474,0.331485,1.2,7.76472e-10,,,,,,,,,
31,initial_eval,31,0,False,False,0.228736,0.23211,-0.00337462,0.266127,0.269594,0.0188746,0.0188433,0.228842,0.232216,False,0.315127875,0.228736,0.23211,-0.00337462,False,0.228838,0.232213,-0.00337469,False,0.228845,0.23222,-0.0033746,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.328603,0.328607,1.2,7.76472e-10,,,,,,,,,
32,initial_eval,32,1,False,False,0.234356,0.231334,0.00302121,0.268796,0.2719,0.00843877,0.00820311,0.23144,0.234461,True,0.3103241375,0.234356,0.231334,0.00302121,True,0.234458,0.231437,0.00302125,True,0.234465,0.231444,0.00302117,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.329036,0.329055,7.76472e-10,1.2,,,,,,,,,
33,initial_eval,33,1,False,False,0.219417,0.216197,0.00321932,0.25324,0.256549,-0.00572327,-0.00585711,0.216303,0.219522,True,0.2686391125,0.219417,0.216197,0.00321932,True,0.219519,0.216299,0.0032194,True,0.219526,0.216307,0.00321933,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.331323,0.331343,1.2,7.76472e-10,,,,,,,,,
34,initial_eval,34,1,False,False,0.226728,0.226424,0.000303714,0.263751,0.264063,-0.00588911,-0.00590284,0.22653,0.226834,True,0.247402075,0.226728,0.226424,0.000303714,True,0.226831,0.226527,0.000303701,True,0.226838,0.226534,0.000303687,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.331429,0.33143,1.2,7.76472e-10,,,,,,,,,
35,initial_eval,35,1,False,False,0.231699,0.226682,0.00501709,0.264015,0.269171,0.0053282,0.00484199,0.226788,0.231805,True,0.28502317499999996,0.231699,0.226682,0.00501709,True,0.231801,0.226784,0.00501718,True,0.231809,0.226791,0.00501709,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.329478,0.329524,1.2,7.76472e-10,,,,,,,,,
36,initial_eval,36,1,False,False,0.239996,0.241233,-0.00123787,0.278967,0.277695,-0.0084315,-0.00837378,0.241339,0.240101,False,0.466907525,0.239996,0.241233,-0.00123787,False,0.240098,0.241336,-0.00123792,False,0.240105,0.241343,-0.0012379,False,0.16197,0.684524,0.770109,0.221052,0.0829502,0.459844,0.75628,0.598531,0.331415,0.331408,7.76472e-10,1.2,,,,,,,,,
37,initial_eval,37,1,False,False,0.235607,0.234962,0.000645892,0.272523,0.273187,-0.0061308,-0.0061624,0.235067,0.235713,True,0.335890875,0.235607,0.234962,0.000645892,True,0.23571,0.235064,0.000645904,True,0.235717,0.235071,0.0006459,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.331224,0.331228,7.76472e-10,1.2,,,,,,,,,
38,initial_eval,38,1,False,False,0.241729,0.240769,0.000959263,0.27849,0.279475,-0.00928249,-0.00932062,0.240875,0.241835,True,0.382305125,0.241729,0.240769,0.000959263,True,0.241831,0.240872,0.000959254,True,0.241838,0.240879,0.000959204,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.331221,0.331227,7.76472e-10,1.2,,,,,,,,,
39,initial_eval,39,1,False,False,0.210379,0.208611,0.00176825,0.245442,0.247259,-0.0044149,-0.00449763,0.208716,0.210485,True,0.20175882499999997,0.210379,0.208611,0.00176825,True,0.210481,0.208712,0.00176831,True,0.210488,0.20872,0.00176828,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.331525,0.331531,7.76472e-10,1.2,,,,,,,,,
40,initial_eval,40,1,False,False,0.202673,0.202673,1.21404e-07,0.239339,0.239339,-0.00385242,-0.00384935,0.202779,0.202779,True,0.21241474999999999,0.202673,0.202673,1.21404e-07,True,0.202775,0.202775,8.45388e-08,True,0.202783,0.202782,6.90965e-08,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.331548,0.331546,1.2,7.76472e-10,,,,,,,,,
41,initial_eval,41,1,False,False,0.213185,0.211308,0.00187697,0.248216,0.250145,-0.00511791,-0.00519953,0.211414,0.213291,True,0.24675849999999996,0.213185,0.211308,0.00187697,True,0.213287,0.21141,0.00187702,True,0.213295,0.211418,0.00187698,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.331426,0.331435,1.2,7.76472e-10,,,,,,,,,
42,initial_eval,42,1,False,False,0.163717,0.162947,0.000770351,0.196617,0.199015,0.00285024,0.00277956,0.162938,0.163747,True,0.18587850000000003,0.163717,0.162947,0.000770351,True,0.163749,0.162944,0.000805781,True,0.16375,0.16294,0.000809789,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.332907,0.332916,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.221027,0.216722,0.00430507,0.25378,0.258205,-0.00415278,-0.00435226,0.216828,0.221133,True,0.272829875,0.221027,0.216722,0.00430507,True,0.22113,0.216824,0.00430517,True,0.221137,0.216832,0.0043051,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.331685,0.331703,1.2,7.76472e-10,,,,,,,,,
44,initial_eval,44,1,False,False,0.232518,0.227488,0.00502985,0.264844,0.270013,-0.0068973,-0.00712887,0.227594,0.232624,True,0.32688025,0.232518,0.227488,0.00502985,True,0.232621,0.227591,0.00502993,True,0.232628,0.227598,0.00502983,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.331308,0.331337,1.2,7.76472e-10,,,,,,,,,
45,initial_eval,45,1,False,False,0.166081,0.163688,0.0023923,0.19914,0.20165,0.00277357,0.00265617,0.163759,0.166167,True,0.16899925000000002,0.166081,0.163688,0.0023923,True,0.166164,0.163757,0.00240632,True,0.166169,0.163762,0.00240766,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.333047,0.333044,7.76472e-10,1.2,,,,,,,,,
46,initial_eval,46,1,False,False,0.22719,0.228718,-0.00152777,0.266107,0.264537,0.0111568,0.0111641,0.228823,0.227296,False,0.31425375,0.22719,0.228718,-0.00152777,False,0.227292,0.22882,-0.00152782,False,0.227299,0.228827,-0.00152779,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.328716,0.328715,1.2,7.76472e-10,,,,,,,,,
47,initial_eval,47,1,False,False,0.222397,0.21754,0.00485793,0.25462,0.259613,-0.00374665,-0.00397707,0.217645,0.222503,True,0.268208325,0.222397,0.21754,0.00485793,True,0.2225,0.217642,0.00485805,True,0.222507,0.217649,0.00485797,True,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.331933,0.33195,1.2,7.76472e-10,,,,,,,,,
48,initial_eval,48,1,False,False,0.216049,0.212263,0.00378616,0.249196,0.253088,-0.00486813,-0.00503662,0.212368,0.216155,True,0.253805,0.216049,0.212263,0.00378616,True,0.216151,0.212365,0.00378627,True,0.216158,0.212372,0.0037862,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.331624,0.331644,1.2,7.76472e-10,,,,,,,,,
49,initial_eval,49,1,False,False,0.24505,0.242502,0.00254814,0.280269,0.282887,0.0108993,0.0108879,0.242607,0.245155,True,0.49324425,0.24505,0.242502,0.00254814,True,0.245152,0.242604,0.00254816,True,0.245159,0.242611,0.00254809,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770115,0.148938,0.428728,0.328663,0.328665,1.2,7.76472e-10,,,,,,,,,
50,initial_eval,50,1,False,False,0.230477,0.230528,-5.03866e-05,0.267967,0.267916,-0.00597522,-0.00597489,0.230633,0.230583,False,0.25741375,0.230477,0.230528,-5.03866e-05,False,0.23058,0.23063,-5.03786e-05,False,0.230587,0.230637,-5.03752e-05,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.331333,0.331331,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.20937,0.20489,0.00448064,0.241617,0.246223,0.00704169,0.00665348,0.204995,0.209476,True,0.208235925,0.20937,0.20489,0.00448064,True,0.209472,0.204991,0.00448082,True,0.209479,0.204998,0.00448075,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.32977,0.329796,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.176217,0.174457,0.00175912,0.210313,0.212124,-0.00102494,-0.00109466,0.174559,0.176319,True,0.19452275,0.176217,0.174457,0.00175912,True,0.176315,0.174555,0.00175969,True,0.176322,0.174562,0.00175969,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.332104,0.332109,1.2,7.76472e-10,,,,,,,,,
53,initial_eval,53,1,False,False,0.231679,0.227182,0.0044972,0.264529,0.26915,-0.00808416,-0.00827412,0.227288,0.231785,True,0.36896112499999995,0.231679,0.227182,0.0044972,True,0.231782,0.227284,0.00449728,True,0.231789,0.227291,0.00449717,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.331243,0.331269,7.76472e-10,1.2,,,,,,,,,
54,initial_eval,54,1,False,False,0.228037,0.229231,-0.00119389,0.266634,0.265408,0.00554149,0.00563341,0.229336,0.228142,False,0.2491034375,0.228037,0.229231,-0.00119389,False,0.228139,0.229333,-0.00119393,False,0.228146,0.22934,-0.0011939,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.329282,0.329274,7.76472e-10,1.2,,,,,,,,,
55,initial_eval,55,1,False,False,0.229477,0.22946,1.66508e-05,0.266871,0.266888,-0.00643244,-0.00643717,0.229566,0.229583,True,0.288436375,0.229477,0.22946,1.66508e-05,True,0.229579,0.229563,1.66393e-05,True,0.229586,0.22957,1.6639e-05,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.331316,0.331315,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.237601,0.23643,0.00117117,0.274032,0.275235,-0.00803044,-0.00808354,0.236536,0.237707,True,0.3319903,0.237601,0.23643,0.00117117,True,0.237704,0.236533,0.00117118,True,0.237711,0.23654,0.00117115,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.331339,0.331346,1.2,7.76472e-10,,,,,,,,,
57,initial_eval,57,1,False,False,0.239966,0.239142,0.00082359,0.276818,0.277664,-0.00883836,-0.00887372,0.239248,0.240071,True,0.36300319999999997,0.239966,0.239142,0.00082359,True,0.240068,0.239244,0.000823592,True,0.240075,0.239252,0.000823564,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.331198,0.331203,7.76472e-10,1.2,,,,,,,,,
58,initial_eval,58,1,False,False,0.234915,0.234568,0.000346776,0.272119,0.272475,-0.00731668,-0.00733373,0.234674,0.23502,True,0.30504495000000004,0.234915,0.234568,0.000346776,True,0.235017,0.23467,0.000346772,True,0.235024,0.234677,0.000346771,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.331165,0.331167,1.2,7.76472e-10,,,,,,,,,
59,initial_eval,59,1,False,False,0.208319,0.204062,0.00425712,0.240766,0.245142,-0.00265908,-0.00286292,0.204167,0.208424,True,0.235791625,0.208319,0.204062,0.00425712,True,0.208421,0.204163,0.00425729,True,0.208428,0.204171,0.00425722,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.331866,0.331875,7.76472e-10,1.2,,,,,,,,,
60,initial_eval,60,1,False,False,0.171306,0.169952,0.00135312,0.204288,0.206828,0.000671991,0.000583003,0.169943,0.171337,True,0.1511760125,0.171306,0.169952,0.00135312,True,0.171339,0.169949,0.00139014,True,0.17134,0.169946,0.00139432,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.332883,0.332893,7.76472e-10,1.2,,,,,,,,,
61,initial_eval,61,1,False,False,0.167842,0.165895,0.00194695,0.201468,0.203484,0.000570691,0.000517719,0.165984,0.167935,True,0.19387995,0.167842,0.165895,0.00194695,True,0.167932,0.165981,0.00195101,True,0.167938,0.165987,0.00195135,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.332482,0.332492,1.2,7.76472e-10,,,,,,,,,
62,initial_eval,62,1,False,False,0.234781,0.233256,0.00152551,0.270771,0.272338,-0.00735284,-0.00742368,0.233362,0.234887,True,0.282842625,0.234781,0.233256,0.00152551,True,0.234884,0.233358,0.00152552,True,0.234891,0.233365,0.00152548,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.331324,0.331333,1.2,7.76472e-10,,,,,,,,,
63,initial_eval,63,1,False,False,0.22231,0.217706,0.00460328,0.254791,0.259522,0.00757049,0.00719547,0.217812,0.222415,True,0.3316285,0.22231,0.217706,0.00460328,True,0.222412,0.217808,0.00460339,True,0.222419,0.217816,0.00460332,True,0.306762,0.236775,0.145135,0.56106,0.770112,0.239122,0.139169,0.254893,0.329314,0.329341,1.2,7.76472e-10,,,,,,,,,
64,train,0,0,True,True,0.239421,0.241366,-0.00194535,0.277104,0.279103,0.0110783,0.0110669,0.239527,0.241472,False,0.44785987499999996,0.239421,0.241366,-0.00194535,False,0.239523,0.241469,-0.00194537,False,0.23953,0.241476,-0.00194534,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.328857,0.328859,7.76472e-10,1.2,1.04641,1.04306,1.04386,0.0291295,0.0310749,0.0401562,8.31196e-07,0.0401562,2.8361e-06
