cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,1,0,True,True,0.142578,0.149358,-0.00678031,0.17423,0.181664,0.00714937,0.00700338,0.14257,0.14935,False,0.06296476250000001,0.126537,0.052486,0.032948,0.100646,0.0224336,0.0752116,0.0452502,0.0482057,0.338116,0.3381,0.88588,0.91839
11,train,5,1,True,True,0.10875,0.104307,0.00444288,0.0968647,0.0998626,0.00625035,0.00607287,0.104301,0.108744,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337542,0.337448,0.828012,1.2
12,train,2,0,True,True,0.146243,0.152294,-0.00605155,0.179006,0.185453,0.00207757,0.00192323,0.146235,0.152286,False,0.064347975,0.0739287,0.0416295,0.103903,0.0341501,0.0514105,0.0564978,0.082895,0.0703692,0.337363,0.337368,0.888527,0.915332
13,train,6,1,True,True,0.115505,0.111869,0.00363526,0.0964022,0.100085,0.0063231,0.00604624,0.111863,0.115498,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337574,0.337418,0.871036,0.938836
14,train,3,0,True,True,0.154462,0.15998,-0.00551737,0.189315,0.195027,0.000575445,0.000486072,0.154455,0.159972,False,0.0484758,0.0412263,0.0753352,0.0363448,0.0705266,0.0147859,0.0608203,0.0402409,0.0485264,0.33609,0.336087,0.891633,0.912024
15,train,7,1,True,True,0.123013,0.11896,0.00405292,0.110571,0.118237,0.0118623,0.0115905,0.118953,0.123006,True,0.13103315000000001,0.110395,0.158194,0.0788674,0.258362,0.10857,0.0805108,0.151575,0.101791,0.341071,0.340581,0.878973,0.92665
16,train,0,0,True,True,0.129913,0.134296,-0.00438232,0.123013,0.130289,0.0142178,0.0141476,0.129906,0.134288,False,0.11172373749999999,0.160014,0.0986627,0.119663,0.115447,0.0692506,0.0968116,0.101431,0.13251,0.34355,0.343129,0.88578,0.918128
17,train,4,1,True,True,0.11091,0.107554,0.00335583,0.0896235,0.0939333,0.0457177,0.0457445,0.107548,0.110904,True,0.221766,0.238235,0.219282,0.202985,0.246574,0.202823,0.20084,0.228693,0.234696,0.21883,0.218038,0.86065,0.960048
18,train,1,0,True,True,0.140616,0.145176,-0.00455933,0.172093,0.177504,0.00714689,0.00722468,0.140609,0.145168,False,0.062963425,0.126535,0.0524847,0.0329468,0.100645,0.0224322,0.0752104,0.0452489,0.0482044,0.338108,0.338072,0.88977,0.913784
19,train,5,1,True,True,0.105352,0.102567,0.00278494,0.0947265,0.100973,0.00659829,0.00595879,0.102562,0.105346,True,0.25522849999999997,0.266956,0.262356,0.216672,0.28775,0.241832,0.23695,0.266956,0.262356,0.337696,0.337318,0.808186,1.2
20,train,2,0,True,True,0.144277,0.148058,-0.00378125,0.176893,0.181132,0.00209918,0.00207932,0.144269,0.14805,False,0.06434694999999999,0.0739281,0.0416279,0.103902,0.0341489,0.0514095,0.0564969,0.082894,0.0703683,0.337358,0.337354,0.892545,0.910843
21,train,6,1,True,True,0.111599,0.109478,0.00212059,0.0941293,0.101319,0.00670492,0.00592547,0.109472,0.111593,True,0.255228375,0.266956,0.262356,0.216671,0.28775,0.241832,0.23695,0.266956,0.262356,0.337746,0.337281,0.876387,0.929631
22,train,3,0,True,True,0.15255,0.155798,-0.00324803,0.187339,0.190732,0.000659366,0.000803202,0.152543,0.155791,False,0.0484749375,0.0412257,0.0753344,0.0363442,0.0705252,0.0147851,0.060819,0.0402404,0.0485255,0.336083,0.336083,0.895269,0.908202
23,train,7,1,True,True,0.120299,0.117918,0.00238126,0.107923,0.118071,0.0120929,0.0115455,0.117911,0.120292,True,0.1310314125,0.110393,0.158192,0.0788654,0.258361,0.108568,0.0805089,0.151574,0.101789,0.341387,0.340348,0.885714,0.917643
24,train,0,0,True,True,0.128138,0.130482,-0.00234458,0.120624,0.127389,0.0142336,0.0142063,0.12813,0.130475,False,0.11172185,0.160013,0.0986605,0.119662,0.115444,0.0692484,0.0968099,0.101429,0.132508,0.343671,0.342953,0.891739,0.911251
25,train,4,1,True,True,0.107314,0.105495,0.0018194,0.0877072,0.0948921,0.0458484,0.0462134,0.105489,0.107308,True,0.221763625,0.238233,0.21928,0.202984,0.246571,0.20282,0.200837,0.22869,0.234694,0.217079,0.210675,0.866012,0.947584
26,train,1,0,True,True,0.138705,0.141297,-0.0025923,0.170002,0.173729,0.00710745,0.00747691,0.138697,0.141289,False,0.06296225,0.126534,0.0524835,0.0329456,0.100644,0.0224309,0.0752092,0.0452476,0.0482032,0.338101,0.338031,0.894114,0.909084
27,train,5,1,True,True,0.102493,0.101396,0.00109769,0.0918234,0.102684,0.00714674,0.00581219,0.10139,0.102488,True,0.255227,0.266955,0.262355,0.21667,0.287748,0.24183,0.236949,0.266955,0.262354,0.337962,0.337157,1.2,-0.00777158
28,train,2,0,True,True,0.142353,0.144073,-0.00172039,0.174818,0.17709,0.00211072,0.00224226,0.142345,0.144065,False,0.0643459375,0.0739276,0.0416263,0.103901,0.0341477,0.0514084,0.056496,0.0828931,0.0703674,0.337354,0.337333,0.89712,0.906195
29,train,6,1,True,True,0.107595,0.10692,0.000674777,0.090955,0.103223,0.00732675,0.00576825,0.106914,0.107589,True,0.2552265,0.266954,0.262354,0.21667,0.287748,0.24183,0.236948,0.266954,0.262354,0.338056,0.337112,0.887445,0.914597
30,train,3,0,True,True,0.150678,0.151884,-0.00120626,0.185404,0.186715,0.000735917,0.00117938,0.15067,0.151878,False,0.04847404999999999,0.0412251,0.0753336,0.0363435,0.0705238,0.0147843,0.0608177,0.0402398,0.0485246,0.336076,0.336073,0.899212,0.904378
31,train,7,1,True,True,0.116893,0.115625,0.00126854,0.104343,0.119158,0.0125206,0.0114656,0.115618,0.116887,True,0.1310297,0.110391,0.158191,0.0788636,0.25836,0.108566,0.080507,0.151572,0.101787,0.342027,0.340028,0.890919,0.91153
32,train,0,0,True,True,0.126333,0.126788,-0.000455187,0.11833,0.125187,0.0142317,0.01427,0.126326,0.126781,False,0.1117198625,0.160011,0.0986584,0.11966,0.115441,0.0692462,0.0968083,0.101427,0.132507,0.343824,0.342689,0.89936,0.903644
33,train,4,1,True,True,0.105426,0.105021,0.000404536,0.0849989,0.0965262,0.0457728,0.0468161,0.105016,0.10542,True,0.22176162500000002,0.238231,0.219277,0.202984,0.246568,0.202818,0.200835,0.228688,0.234692,0.218634,0.200937,0.888645,0.912936
34,train,1,0,True,True,0.136878,0.137796,-0.000918252,0.167956,0.170436,0.00698473,0.00779622,0.136871,0.137789,False,0.0629609125,0.126532,0.0524822,0.0329444,0.100643,0.0224296,0.0752079,0.0452462,0.048202,0.338094,0.337967,0.898741,0.904529
35,train,5,1,True,True,0.101613,0.102047,-0.000434507,0.0870021,0.10537,0.00823864,0.00561251,0.102042,0.101607,False,0.25522525,0.266953,0.262353,0.216668,0.287746,0.241829,0.236947,0.266953,0.262353,0.338586,0.336951,1.2,-0.00709916
36,train,2,0,True,True,0.140487,0.140364,0.000122915,0.17277,0.173343,0.00210307,0.00241912,0.140479,0.140356,True,0.064344875,0.0739271,0.0416246,0.1039,0.0341465,0.0514073,0.056495,0.0828921,0.0703664,0.33735,0.337301,0.902157,0.901452
37,train,6,1,True,True,0.104475,0.105154,-0.000679741,0.0852797,0.10633,0.00865825,0.00554506,0.105149,0.104469,False,0.2552245,0.266952,0.262352,0.216668,0.287745,0.241828,0.236947,0.266952,0.262352,0.338865,0.336885,0.923882,0.879738
38,train,3,0,True,True,0.14882,0.148283,0.000536921,0.183481,0.183028,0.000793381,0.00169436,0.148813,0.148277,True,0.0484731375,0.0412245,0.0753328,0.0363428,0.0705224,0.0147835,0.0608163,0.0402392,0.0485236,0.33607,0.336052,0.903063,0.900609
39,train,7,1,True,True,0.115266,0.114894,0.000372362,0.0970123,0.122848,0.013677,0.0113104,0.114887,0.11526,True,0.13102785,0.110388,0.15819,0.0788617,0.258359,0.108564,0.0805051,0.15157,0.101785,0.344304,0.339543,0.897856,0.904504
40,train,0,0,True,True,0.124561,0.12337,0.00119039,0.116066,0.124211,0.0141456,0.0143517,0.124554,0.123364,True,0.11171773749999998,0.16001,0.0986562,0.119658,0.115438,0.0692441,0.0968066,0.101424,0.132505,0.344068,0.342245,0.907628,0.895069
41,train,4,1,True,True,0.102658,0.10344,-0.000782624,0.0800207,0.0996014,0.0435875,0.0477159,0.103435,0.102652,False,0.2217595,0.238229,0.219274,0.202983,0.246565,0.202816,0.200833,0.228686,0.23469,0.25084,0.185864,0.959434,0.860301
42,train,1,0,True,True,0.135026,0.134843,0.000182974,0.16592,0.167967,0.00654613,0.00831277,0.135018,0.134835,True,0.06295970000000001,0.12653,0.0524809,0.0329432,0.100643,0.0224282,0.0752066,0.0452449,0.0482008,0.338086,0.337851,0.902343,0.901093
43,train,5,1,True,True,0.0987482,0.100454,-0.00170604,0.0802948,0.110117,0.0100272,0.00529916,0.100449,0.0987427,False,0.255223375,0.266951,0.262351,0.216667,0.287744,0.241827,0.236945,0.266951,0.262351,0.339971,0.336652,-0.0111919,1.2
44,train,2,0,True,True,0.138624,0.136876,0.00174812,0.170751,0.169891,0.00206006,0.00261995,0.138616,0.136868,True,0.0643438375,0.0739265,0.041623,0.103899,0.0341453,0.0514062,0.0564941,0.0828911,0.0703655,0.337346,0.337254,0.907003,0.896152
45,train,6,1,True,True,0.101299,0.103122,-0.00182269,0.0785141,0.111884,0.0103192,0.00518394,0.103116,0.101294,False,0.25522275,0.266951,0.26235,0.216666,0.287743,0.241826,0.236945,0.266951,0.26235,0.340474,0.336554,1.2,-0.00486169
46,train,3,0,True,True,0.147001,0.145142,0.00185903,0.181595,0.17983,0.000748149,0.00262921,0.146993,0.145137,True,0.0484722625,0.0412239,0.075332,0.0363422,0.070521,0.0147827,0.060815,0.0402387,0.0485226,0.336064,0.336003,0.906213,0.897157
47,train,7,1,True,True,0.115799,0.113303,0.00249544,0.0936807,0.133825,0.0139528,0.0108971,0.113297,0.115792,True,0.13102624999999998,0.110386,0.158189,0.0788598,0.258358,0.108562,0.0805032,0.151569,0.101783,0.348025,0.338695,0.880075,0.924643
48,train,0,0,True,True,0.122586,0.120078,0.00250769,0.113872,0.126253,0.0127347,0.0145051,0.122579,0.120072,True,0.1117159875,0.160009,0.098654,0.119656,0.115436,0.0692419,0.096805,0.101422,0.132504,0.344663,0.341351,0.916509,0.886757
49,train,4,1,True,True,0.10294,0.10474,-0.00180052,0.0753973,0.105356,0.0400733,0.0496325,0.104735,0.102934,False,0.221757125,0.238226,0.219272,0.202982,0.246563,0.202813,0.20083,0.228683,0.234688,0.293482,0.151681,1.18374,0.839571
50,train,1,0,True,True,0.13354,0.134498,-0.000958028,0.163908,0.168595,0.00362944,0.010374,0.133533,0.134491,False,0.06295848750000001,0.126529,0.0524796,0.032942,0.100642,0.0224268,0.0752054,0.0452436,0.0481995,0.33808,0.337461,0.898201,0.904946
51,train,5,1,True,True,0.0990847,0.102192,-0.00310687,0.0735641,0.117517,0.0199458,0.0161649,0.102186,0.0990793,False,0.25522125,0.266949,0.262349,0.216665,0.287741,0.241825,0.236943,0.266949,0.262349,0.340723,0.332909,-0.0101887,1.2
52,train,2,0,True,True,0.136936,0.133781,0.00315508,0.168731,0.166828,0.0019029,0.0028946,0.136929,0.133774,True,0.0643428,0.073926,0.0416213,0.103898,0.034144,0.0514051,0.0564932,0.0828902,0.0703646,0.337343,0.337176,0.912129,0.891101
53,train,6,1,True,True,0.102392,0.10432,-0.00192874,0.0710954,0.119712,0.0109311,0.00559282,0.104315,0.102386,False,0.255220875,0.266949,0.262348,0.216665,0.287741,0.241824,0.236943,0.266949,0.262348,0.343596,0.336082,1.2,0.818043
54,train,3,0,True,True,0.145136,0.143509,0.00162756,0.179671,0.178228,1.33448e-05,0.00733486,0.145129,0.143506,True,0.0484713875,0.0412233,0.0753312,0.0363416,0.0705196,0.0147819,0.0608137,0.0402381,0.0485217,0.336059,0.335827,0.905827,0.897524
55,train,7,1,True,True,0.117495,0.111723,0.00577139,0.0913614,0.141313,0.0124014,0.0114942,0.111717,0.117488,True,0.1310244125,0.110384,0.158188,0.0788579,0.258357,0.10856,0.0805014,0.151567,0.10178,0.349844,0.337717,0.859685,0.963069
56,train,0,0,True,True,0.121053,0.117673,0.00337961,0.111616,0.128747,0.0122274,0.0154043,0.121046,0.117667,True,0.11171397500000001,0.160007,0.0986518,0.119655,0.115433,0.0692397,0.0968033,0.10142,0.132502,0.345261,0.340407,0.924359,0.880524
57,train,4,1,True,True,0.0986665,0.100451,-0.00178405,0.0692542,0.111431,0.034882,0.0521506,0.100445,0.098661,False,0.22175499999999998,0.238224,0.219269,0.202981,0.24656,0.202811,0.200828,0.228681,0.234686,0.33518,0.102786,-0.0112448,1.2
58,train,1,0,True,True,0.131409,0.132491,-0.00108262,0.161921,0.166669,0.00327385,0.0127261,0.131401,0.132485,False,0.0629571875,0.126527,0.0524784,0.0329408,0.100641,0.0224255,0.0752042,0.0452423,0.0481983,0.338073,0.337104,0.897419,0.905627
59,train,5,1,True,True,0.094256,0.0974768,-0.00322077,0.0643347,0.126244,0.0117142,0.0052426,0.0974714,0.0942508,False,0.2552195,0.266947,0.262347,0.216664,0.28774,0.241823,0.236941,0.266947,0.262347,0.350513,0.335824,-0.000776752,1.2
60,train,2,0,True,True,0.135155,0.130857,0.00429815,0.16679,0.164162,0.000994265,0.00329696,0.135148,0.13085,True,0.06434175,0.0739254,0.0416197,0.103897,0.0341428,0.051404,0.0564923,0.0828892,0.0703636,0.33734,0.337063,0.917282,0.88651
61,train,6,1,True,True,0.0964131,0.0993493,-0.00293619,0.0619696,0.129634,0.0120205,0.00500717,0.0993438,0.09641,False,0.25521900000000003,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.354055,0.335699,1.2,-0.0144845
62,train,3,0,True,True,0.143437,0.140681,0.00275566,0.177911,0.175344,2.98976e-05,0.00900027,0.143429,0.140679,True,0.0484705,0.0412227,0.0753304,0.0363409,0.0705182,0.0147811,0.0608124,0.0402375,0.0485208,0.336053,0.335744,0.909095,0.894151
63,train,7,1,True,True,0.11574,0.107872,0.0078679,0.0889001,0.146927,0.0105356,0.0112037,0.107866,0.115733,True,0.1310225625,0.110382,0.158186,0.078856,0.258356,0.108558,0.0804995,0.151565,0.101778,0.351166,0.337135,0.835416,1.19999
64,train,0,0,True,True,0.12,0.115312,0.00468812,0.109301,0.130452,0.0110223,0.0156723,0.119994,0.115306,True,0.11171186250000001,0.160006,0.0986497,0.119653,0.11543,0.0692375,0.0968017,0.101417,0.1325,0.34648,0.339737,0.937607,0.871915
65,train,4,1,True,True,0.0978494,0.101233,-0.00338314,0.0620039,0.120846,0.0277019,0.0543293,0.101227,0.097844,False,0.2217525,0.238222,0.219266,0.20298,0.246557,0.202809,0.200825,0.228678,0.234683,0.354834,0.0575835,1.2,-0.0106504
66,train,1,0,True,True,0.130067,0.130289,-0.000221729,0.16008,0.164498,0.00230695,0.0140361,0.13006,0.130283,False,0.062955825,0.126525,0.052477,0.0329396,0.10064,0.0224241,0.0752029,0.0452409,0.0481971,0.338072,0.336772,0.900722,0.902538
67,train,5,1,True,True,0.105062,0.101116,0.00394658,0.0566222,0.13894,0.0126135,0.0043818,0.10111,0.105075,True,0.255217625,0.266945,0.262345,0.216662,0.287737,0.241822,0.23694,0.266945,0.262345,0.368162,0.335287,1.2,-0.0073195
68,train,2,0,True,True,0.133273,0.128608,0.00466544,0.164909,0.162411,5.14126e-05,0.00413824,0.133266,0.128601,True,0.0643407625,0.0739249,0.0416181,0.103896,0.0341417,0.051403,0.0564914,0.0828883,0.0703627,0.337336,0.336854,0.920022,0.884221
69,train,6,1,True,True,0.10923,0.101891,0.00733918,0.0545232,0.143237,0.0118714,0.00491758,0.101886,0.109243,True,0.255217,0.266945,0.262344,0.216661,0.287737,0.241821,0.236939,0.266945,0.262344,0.462016,0.335055,-0.0172834,1.2
70,train,3,0,True,True,0.141695,0.139704,0.00199128,0.1761,0.174401,-0.000412594,0.0197654,0.141687,0.139704,True,0.0484696,0.0412221,0.0753296,0.0363402,0.0705168,0.0147803,0.0608111,0.0402369,0.0485198,0.336047,0.333657,0.907231,0.895991
71,train,7,1,True,True,0.123483,0.108757,0.0147266,0.0871794,0.157572,0.00700002,0.0123067,0.108751,0.12348,True,0.1310209625,0.11038,0.158185,0.0788541,0.258355,0.108556,0.0804976,0.151564,0.101776,0.352716,0.335998,0.818289,1.2
72,train,0,0,True,True,0.118254,0.113348,0.00490533,0.107135,0.138998,0.00729984,0.0173327,0.118247,0.113342,True,0.1117101125,0.160005,0.0986475,0.119651,0.115428,0.0692354,0.0968,0.101415,0.132499,0.348961,0.33828,0.945743,0.867517
73,train,4,1,True,True,0.0995925,0.102826,-0.00323357,0.0562991,0.133051,0.0186044,0.0612165,0.10282,0.0995931,False,0.22175037499999997,0.23822,0.219264,0.202979,0.246554,0.202806,0.200823,0.228676,0.234681,0.37246,0.0141644,-0.0095594,1.2
74,train,1,0,True,True,0.128301,0.130329,-0.00202846,0.158123,0.164693,-0.00221788,0.019887,0.128294,0.130328,False,0.0629545,0.126523,0.0524758,0.0329384,0.100639,0.0224227,0.0752016,0.0452396,0.0481959,0.338064,0.334824,0.892984,0.909946
75,train,5,1,True,True,0.118463,0.0993798,0.0190836,0.0506012,0.152763,0.00839323,0.00809744,0.0993743,0.118476,True,0.255215875,0.266944,0.262343,0.21666,0.287735,0.24182,0.236938,0.266944,0.262343,0.673977,0.334124,1.2,-0.00656546
76,train,2,0,True,True,0.131508,0.129102,0.00240622,0.162968,0.163326,-0.00171528,0.00851382,0.131501,0.129098,True,0.06433973750000001,0.0739244,0.0416165,0.103895,0.0341405,0.0514019,0.0564905,0.0828873,0.0703618,0.337333,0.336371,0.91113,0.891888
77,train,6,1,True,True,0.123129,0.0955929,0.0275361,0.0491476,0.157574,0.00711012,0.00832056,0.0955876,0.123142,True,0.255215125,0.266943,0.262342,0.21666,0.287735,0.241819,0.236937,0.266943,0.262342,0.743594,0.333751,1.2,-0.000625714
78,train,3,0,True,True,0.140002,0.137239,0.00276283,0.174345,0.17189,0.0025616,0.023791,0.139995,0.137241,True,0.0484687375,0.0412215,0.0753289,0.0363395,0.0705154,0.0147795,0.0608098,0.0402364,0.0485189,0.335922,0.333089,0.90988,0.893309
79,train,7,1,True,True,0.125829,0.107329,0.0184996,0.0855466,0.160081,0.00109072,0.0152525,0.107323,0.125828,True,0.1310191125,0.110377,0.158184,0.0788522,0.258354,0.108554,0.0804957,0.151562,0.101774,0.353344,0.335031,0.803279,1.2
80,train,0,0,True,True,0.116692,0.112373,0.0043188,0.105087,0.143567,0.00265028,0.0195105,0.116686,0.112367,True,0.11170797499999999,0.160003,0.0986453,0.119649,0.115425,0.0692332,0.0967983,0.101413,0.132497,0.349411,0.33738,0.94395,0.868363
81,train,4,1,True,True,0.110823,0.101804,0.00901873,0.0520813,0.144884,0.00103035,0.057432,0.101799,0.110836,True,0.221748125,0.238218,0.219261,0.202978,0.246551,0.202804,0.200821,0.228673,0.234679,0.599832,0.018963,-0.0172179,1.2
82,train,1,0,True,True,0.126672,0.128928,-0.00225598,0.156311,0.163293,-0.00334604,0.021666,0.126665,0.128928,False,0.0629534125,0.126522,0.0524745,0.0329372,0.100639,0.0224213,0.0752004,0.0452383,0.0481946,0.338056,0.333809,0.891467,0.911491
83,train,5,1,True,True,0.134693,0.0977316,0.0369617,0.0467578,0.169485,0.00460648,0.00791792,0.0977262,0.134707,True,0.255214,0.266942,0.262341,0.216659,0.287733,0.241818,0.236936,0.266942,0.262341,0.847633,0.33276,1.2,-0.0058762
84,train,2,0,True,True,0.130001,0.127798,0.00220288,0.161164,0.162064,-0.00267088,0.0100729,0.129994,0.127796,True,0.06433857500000001,0.0739238,0.0416149,0.103893,0.0341392,0.0514008,0.0564896,0.0828864,0.0703609,0.337329,0.336169,0.910781,0.892174
85,train,6,1,True,True,0.139696,0.0938251,0.0458707,0.046072,0.174629,0.00324064,0.00820928,0.0938199,0.139709,True,0.25521325000000006,0.266941,0.26234,0.216658,0.287733,0.241818,0.236935,0.266941,0.26234,0.875088,0.331843,1.2,-0.000161488
86,train,3,0,True,True,0.138404,0.134156,0.00424811,0.172687,0.16872,-0.00120609,0.0279677,0.138397,0.134158,True,0.04846785,0.0412209,0.075328,0.0363389,0.070514,0.0147787,0.0608085,0.0402358,0.048518,0.336035,0.33085,0.915412,0.888187
87,train,7,1,True,True,0.128565,0.105977,0.0225885,0.0839802,0.162989,-0.000748419,0.0170306,0.105971,0.128568,True,0.1310173875,0.110375,0.158183,0.0788503,0.258353,0.108552,0.0804938,0.15156,0.101772,0.353604,0.333797,0.789191,1.2
88,final_eval,0,0,False,False,0.114748,0.117097,-0.00234881,0.103127,0.151121,0.000447794,0.0201799,0.114742,0.117098,False,0.1117061,0.160002,0.0986431,0.119648,0.115422,0.069231,0.0967967,0.10141,0.132496,0.350044,0.336108,1.15188,1.19691
89,final_eval,1,0,False,False,0.125196,0.127943,-0.00274773,0.155034,0.162307,0.00387451,0.0279641,0.125189,0.127945,False,0.062952225,0.12652,0.0524734,0.0329362,0.100638,0.0224202,0.0751993,0.0452371,0.0481936,0.337422,0.332857,1.14189,1.18654
90,final_eval,2,0,False,False,0.129284,0.126972,0.00231211,0.160344,0.161244,-0.00300538,0.0109347,0.129277,0.126971,True,0.06433788750000001,0.0739234,0.0416136,0.103893,0.0341383,0.0514,0.0564889,0.0828857,0.0703602,0.337285,0.336009,1.13965,1.17631
91,final_eval,3,0,False,False,0.138006,0.133303,0.00470279,0.172283,0.167842,-0.00117666,0.0281025,0.137998,0.133305,True,0.04846736249999999,0.0412206,0.0753276,0.0363386,0.0705132,0.0147782,0.0608077,0.0402355,0.0485175,0.335991,0.330773,1.13959,1.16609
92,final_eval,4,1,False,False,0.127542,0.100922,0.0266196,0.0497755,0.162086,0.00703582,0.0705986,0.100916,0.127553,True,0.221742875,0.238213,0.219255,0.202974,0.246545,0.202799,0.200815,0.228668,0.234674,0.715181,0.00958596,1.13993,1.15604
93,final_eval,5,1,False,False,0.142969,0.0962549,0.0467138,0.0455751,0.177994,0.00218722,0.00978293,0.0962495,0.142982,True,0.25521112500000004,0.266939,0.262338,0.216656,0.28773,0.241816,0.236933,0.266939,0.262338,0.894247,0.330652,1.13981,1.14587
94,final_eval,6,1,False,False,0.142968,0.0966709,0.0462974,0.045575,0.177994,0.00218719,0.00978302,0.0966656,0.142981,True,0.255210875,0.266939,0.262338,0.216656,0.28773,0.241815,0.236933,0.266939,0.262337,0.89425,0.330652,1.13976,1.13966
95,final_eval,7,1,False,False,0.128391,0.102159,0.0262326,0.0837185,0.162812,-0.000747201,0.0170507,0.102153,0.128395,True,0.13101566250000002,0.110373,0.158182,0.0788484,0.258352,0.10855,0.0804919,0.151558,0.10177,0.353605,0.333746,1.1397,1.13982
