cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
17,initial_eval,17,0,False,False,0.239495,0.241431,-0.00193632,0.277181,0.279171,-0.00845923,-0.00854223,0.239601,0.241537,False,0.4892795,0.239495,0.241431,-0.00193632,False,0.239598,0.241534,-0.00193631,False,0.239605,0.241541,-0.00193627,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.33129,0.331303,1.2,7.76472e-10,,,,,,,,,
18,initial_eval,18,0,False,False,0.247681,0.248689,-0.00100779,0.285591,0.286626,-0.010355,-0.0103983,0.247787,0.248795,False,0.6504158750000001,0.247681,0.248689,-0.00100779,False,0.247784,0.248792,-0.00100778,False,0.247791,0.248799,-0.00100776,False,0.396961,0.770113,0.770113,0.710292,0.629719,0.710614,0.445404,0.770111,0.331305,0.331312,7.76472e-10,1.2,,,,,,,,,
19,initial_eval,19,0,False,False,0.239506,0.24145,-0.00194403,0.277193,0.27919,-0.00860899,-0.00869753,0.239612,0.241556,False,0.5311511250000001,0.239506,0.24145,-0.00194403,False,0.239609,0.241553,-0.00194404,False,0.239616,0.24156,-0.001944,False,0.770114,0.613438,0.73708,0.770113,0.288301,0.178341,0.121709,0.770113,0.331321,0.331332,7.76472e-10,1.2,,,,,,,,,
20,initial_eval,20,0,False,False,0.243743,0.243557,0.000186239,0.281546,0.281354,0.0228264,0.0228745,0.243849,0.243663,True,0.529248625,0.243743,0.243557,0.000186239,True,0.243846,0.24366,0.000186241,True,0.243853,0.243667,0.000186243,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.326113,0.326106,1.2,7.76472e-10,,,,,,,,,
21,initial_eval,21,0,False,False,0.241377,0.240291,0.00108585,0.279115,0.277999,-0.00849318,-0.00844526,0.241483,0.240397,True,0.3978995,0.241377,0.240291,0.00108585,True,0.24148,0.240394,0.00108586,True,0.241487,0.240401,0.00108585,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.331223,0.331217,1.2,7.76472e-10,,,,,,,,,
22,initial_eval,22,0,False,False,0.241358,0.240272,0.00108582,0.279095,0.27798,-0.0096203,-0.00957464,0.241464,0.240378,True,0.512520375,0.241358,0.240272,0.00108582,True,0.241461,0.240375,0.00108583,True,0.241468,0.240382,0.00108581,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.331247,0.33124,1.2,7.76472e-10,,,,,,,,,
23,initial_eval,23,0,False,False,0.242854,0.245348,-0.00249439,0.280632,0.283194,-0.00881555,-0.00892572,0.24296,0.245454,False,0.493214125,0.242854,0.245348,-0.00249439,False,0.242956,0.245451,-0.0024944,False,0.242964,0.245458,-0.00249435,False,0.770112,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.331308,0.331323,1.2,7.76472e-10,,,,,,,,,
24,initial_eval,24,0,False,False,0.235218,0.233263,0.00195532,0.272788,0.270778,-0.0084823,-0.00839775,0.235324,0.233369,True,0.35681999999999997,0.235218,0.233263,0.00195532,True,0.235321,0.233366,0.00195536,True,0.235328,0.233373,0.00195534,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.331209,0.331195,1.2,7.76472e-10,,,,,,,,,
25,initial_eval,25,0,False,False,0.243699,0.243497,0.000202101,0.2815,0.281292,-0.00971415,-0.0097054,0.243805,0.243603,True,0.560572375,0.243699,0.243497,0.000202101,True,0.243801,0.243599,0.000202119,True,0.243809,0.243607,0.000202121,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.331313,0.331312,7.76472e-10,1.2,,,,,,,,,
26,initial_eval,26,0,False,False,0.242886,0.245381,-0.00249444,0.280665,0.283228,-0.0091077,-0.00921716,0.242992,0.245487,False,0.560400125,0.242886,0.245381,-0.00249444,False,0.242989,0.245483,-0.00249445,False,0.242996,0.245491,-0.0024944,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.331396,0.331411,7.76472e-10,1.2,,,,,,,,,
27,initial_eval,27,0,False,False,0.239523,0.241467,-0.00194446,0.27721,0.279208,-0.00809837,-0.00818513,0.239629,0.241573,False,0.5420527500000001,0.239523,0.241467,-0.00194446,False,0.239625,0.24157,-0.00194446,False,0.239632,0.241577,-0.00194443,False,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.331378,0.331389,1.2,7.76472e-10,,,,,,,,,
28,initial_eval,28,0,False,False,0.238164,0.238713,-0.000548831,0.275814,0.276378,-0.00829757,-0.00832286,0.23827,0.238819,False,0.36707737499999993,0.238164,0.238713,-0.000548831,False,0.238267,0.238815,-0.000548826,False,0.238274,0.238823,-0.000548823,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.331185,0.331188,1.2,7.76472e-10,,,,,,,,,
29,initial_eval,29,0,False,False,0.238319,0.239573,-0.00125456,0.275973,0.277262,0.0152789,0.0151656,0.238425,0.239679,False,0.36093624999999996,0.238319,0.239573,-0.00125456,False,0.238421,0.239676,-0.00125456,False,0.238429,0.239683,-0.00125453,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.32854,0.328546,1.2,7.76472e-10,,,,,,,,,
30,initial_eval,30,0,False,False,0.239461,0.241403,-0.00194149,0.277147,0.279141,-0.00829162,-0.00837823,0.239567,0.241509,False,0.4866560000000001,0.239461,0.241403,-0.00194149,False,0.239564,0.241505,-0.00194149,False,0.239571,0.241513,-0.00194145,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.331474,0.331485,7.76472e-10,1.2,,,,,,,,,
31,initial_eval,31,0,False,False,0.228735,0.23211,-0.00337478,0.266127,0.269594,-0.00772818,-0.00787222,0.228841,0.232216,False,0.315127875,0.228735,0.23211,-0.00337478,False,0.228838,0.232213,-0.00337479,False,0.228845,0.23222,-0.00337469,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.331117,0.331138,1.2,7.76472e-10,,,,,,,,,
32,initial_eval,32,1,False,False,0.234355,0.231333,0.00302132,0.268796,0.2719,0.00843905,0.00820344,0.231439,0.234461,True,0.3103241375,0.234355,0.231333,0.00302132,True,0.234457,0.231436,0.00302132,True,0.234464,0.231443,0.00302124,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.329036,0.329055,1.2,7.76472e-10,,,,,,,,,
33,initial_eval,33,1,False,False,0.219415,0.216196,0.00321951,0.25324,0.256549,-0.00572327,-0.00585711,0.216302,0.219522,True,0.2686391125,0.219415,0.216196,0.00321951,True,0.219518,0.216298,0.00321952,True,0.219525,0.216306,0.00321944,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.331323,0.331343,1.2,7.76472e-10,,,,,,,,,
34,initial_eval,34,1,False,False,0.226727,0.226424,0.000303723,0.263751,0.264063,-0.00588905,-0.0059028,0.22653,0.226834,True,0.247402075,0.226727,0.226424,0.000303723,True,0.22683,0.226526,0.000303707,True,0.226837,0.226534,0.000303692,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.331429,0.33143,1.2,7.76472e-10,,,,,,,,,
35,initial_eval,35,1,False,False,0.231698,0.226681,0.00501728,0.264015,0.269171,-0.00673255,-0.00698677,0.226787,0.231804,True,0.28502317499999996,0.231698,0.226681,0.00501728,True,0.231801,0.226784,0.0050173,True,0.231808,0.226791,0.00501721,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.331216,0.331246,7.76472e-10,1.2,,,,,,,,,
36,initial_eval,36,1,False,False,0.239995,0.241233,-0.00123793,0.278967,0.277695,-0.0084315,-0.00837378,0.241339,0.240101,False,0.46690777499999997,0.239995,0.241233,-0.00123793,False,0.240097,0.241335,-0.00123796,False,0.240105,0.241343,-0.00123794,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.331415,0.331408,1.2,7.76472e-10,,,,,,,,,
37,initial_eval,37,1,False,False,0.235607,0.234961,0.000645922,0.272523,0.273187,-0.0061308,-0.00616236,0.235067,0.235713,True,0.335890875,0.235607,0.234961,0.000645922,True,0.235709,0.235063,0.000645925,True,0.235716,0.235071,0.00064592,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.331224,0.331228,1.2,7.76472e-10,,,,,,,,,
38,initial_eval,38,1,False,False,0.241728,0.240769,0.000959272,0.27849,0.279475,-0.00928249,-0.00932062,0.240875,0.241834,True,0.382305125,0.241728,0.240769,0.000959272,True,0.241831,0.240871,0.00095926,True,0.241838,0.240879,0.000959209,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.331221,0.331227,7.76472e-10,1.2,,,,,,,,,
39,initial_eval,39,1,False,False,0.210377,0.208608,0.00176842,0.245442,0.247259,-0.00441488,-0.00449763,0.208715,0.210483,True,0.20175882499999997,0.210377,0.208608,0.00176842,True,0.210479,0.208711,0.00176842,True,0.210486,0.208718,0.00176839,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.331525,0.331531,1.2,7.76472e-10,,,,,,,,,
40,initial_eval,40,1,False,False,0.202671,0.202671,1.10943e-07,0.239339,0.239339,-0.0038524,-0.00384934,0.202778,0.202778,True,0.21241474999999999,0.202671,0.202671,1.10943e-07,True,0.202774,0.202774,7.74272e-08,True,0.202781,0.202781,6.40942e-08,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.331548,0.331546,1.2,7.76472e-10,,,,,,,,,
41,initial_eval,41,1,False,False,0.213184,0.211307,0.00187711,0.248216,0.250145,-0.00511791,-0.00519953,0.211413,0.21329,True,0.24675849999999996,0.213184,0.211307,0.00187711,True,0.213287,0.211409,0.00187711,True,0.213294,0.211417,0.00187707,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.331426,0.331435,1.2,7.76472e-10,,,,,,,,,
42,initial_eval,42,1,False,False,0.163461,0.16113,0.00233101,0.196617,0.199015,0.00285024,0.00277955,0.161236,0.163567,True,0.18587850000000003,0.163461,0.16113,0.00233101,True,0.163562,0.161231,0.00233101,True,0.16357,0.161239,0.00233096,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.332907,0.332916,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.221026,0.216721,0.00430529,0.25378,0.258205,-0.00415278,-0.00435225,0.216827,0.221132,True,0.272829875,0.221026,0.216721,0.00430529,True,0.221129,0.216823,0.00430532,True,0.221136,0.216831,0.00430524,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.331685,0.331703,1.2,7.76472e-10,,,,,,,,,
44,initial_eval,44,1,False,False,0.232518,0.227488,0.00503002,0.264844,0.270013,-0.00689774,-0.00712883,0.227594,0.232624,True,0.32688025,0.232518,0.227488,0.00503002,True,0.23262,0.22759,0.00503004,True,0.232627,0.227597,0.00502995,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.331309,0.331337,7.76472e-10,1.2,,,,,,,,,
45,initial_eval,45,1,False,False,0.166023,0.163582,0.00244028,0.19914,0.20165,0.00277378,0.00265617,0.163689,0.166129,True,0.16899925000000002,0.166023,0.163582,0.00244028,True,0.166124,0.163684,0.00244028,True,0.166132,0.163691,0.00244022,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.333047,0.333044,1.2,7.76472e-10,,,,,,,,,
46,initial_eval,46,1,False,False,0.227189,0.228717,-0.00152782,0.266107,0.264537,0.00697747,0.00710914,0.228823,0.227295,False,0.31425375,0.227189,0.228717,-0.00152782,False,0.227292,0.228819,-0.00152785,False,0.227299,0.228827,-0.00152782,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.329263,0.329251,7.76472e-10,1.2,,,,,,,,,
47,initial_eval,47,1,False,False,0.222396,0.217538,0.00485819,0.25462,0.259613,0.0154281,0.015381,0.217645,0.222503,True,0.268208325,0.222396,0.217538,0.00485819,True,0.222499,0.217641,0.00485823,True,0.222506,0.217648,0.00485814,True,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.329051,0.329055,7.76472e-10,1.2,,,,,,,,,
48,initial_eval,48,1,False,False,0.216047,0.212261,0.00378641,0.249196,0.253088,-0.00486813,-0.00503662,0.212367,0.216154,True,0.253805,0.216047,0.212261,0.00378641,True,0.21615,0.212363,0.00378643,True,0.216157,0.212371,0.00378636,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.331624,0.331644,7.76472e-10,1.2,,,,,,,,,
49,initial_eval,49,1,False,False,0.245049,0.242501,0.00254822,0.280269,0.282887,-0.00939077,-0.00949861,0.242607,0.245155,True,0.493244125,0.245049,0.242501,0.00254822,True,0.245152,0.242604,0.00254821,True,0.245159,0.242611,0.00254814,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.331243,0.331259,7.76472e-10,1.2,,,,,,,,,
50,initial_eval,50,1,False,False,0.230477,0.230527,-5.03517e-05,0.267967,0.267916,-0.00597524,-0.00597488,0.230633,0.230583,False,0.25741375,0.230477,0.230527,-5.03517e-05,False,0.230579,0.23063,-5.03553e-05,False,0.230586,0.230637,-5.03529e-05,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.331333,0.331331,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.209368,0.204887,0.00448108,0.241617,0.246223,-0.00205639,-0.0022769,0.204994,0.209475,True,0.208235925,0.209368,0.204887,0.00448108,True,0.209471,0.20499,0.00448111,True,0.209478,0.204997,0.00448103,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.331979,0.331987,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.176205,0.174444,0.00176095,0.210313,0.212124,-0.00102494,-0.00109487,0.174551,0.176312,True,0.19452275,0.176205,0.174444,0.00176095,True,0.176307,0.174546,0.00176093,True,0.176315,0.174554,0.00176087,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.332104,0.332109,7.76472e-10,1.2,,,,,,,,,
53,initial_eval,53,1,False,False,0.231678,0.227181,0.0044974,0.264529,0.26915,-0.00808416,-0.00827412,0.227287,0.231784,True,0.36896112499999995,0.231678,0.227181,0.0044974,True,0.231781,0.227284,0.00449741,True,0.231788,0.227291,0.0044973,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.331243,0.331269,7.76472e-10,1.2,,,,,,,,,
54,initial_eval,54,1,False,False,0.228036,0.22923,-0.00119395,0.266634,0.265408,-0.0055404,-0.00548901,0.229336,0.228142,False,0.2491034375,0.228036,0.22923,-0.00119395,False,0.228138,0.229332,-0.00119397,False,0.228145,0.229339,-0.00119393,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.331526,0.331521,1.2,7.76472e-10,,,,,,,,,
55,initial_eval,55,1,False,False,0.229476,0.22946,1.66518e-05,0.266871,0.266888,-0.00643245,-0.00643717,0.229566,0.229582,True,0.288436375,0.229476,0.22946,1.66518e-05,True,0.229579,0.229562,1.664e-05,True,0.229586,0.229569,1.66396e-05,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.331316,0.331315,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.237601,0.23643,0.0011712,0.274032,0.275235,-0.00803044,-0.00808352,0.236536,0.237707,True,0.3319903,0.237601,0.23643,0.0011712,True,0.237704,0.236532,0.0011712,True,0.237711,0.236539,0.00117117,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.331339,0.331346,1.2,7.76472e-10,,,,,,,,,
57,initial_eval,57,1,False,False,0.239965,0.239141,0.000823607,0.276818,0.277664,-0.00883805,-0.00887348,0.239247,0.240071,True,0.36300319999999997,0.239965,0.239141,0.000823607,True,0.240068,0.239244,0.000823604,True,0.240075,0.239251,0.000823575,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.331198,0.331203,7.76472e-10,1.2,,,,,,,,,
58,initial_eval,58,1,False,False,0.234914,0.234567,0.000346785,0.272119,0.272475,-0.00731668,-0.00733373,0.234673,0.23502,True,0.30504495000000004,0.234914,0.234567,0.000346785,True,0.235017,0.23467,0.000346778,True,0.235024,0.234677,0.000346776,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.331165,0.331167,7.76472e-10,1.2,,,,,,,,,
59,initial_eval,59,1,False,False,0.208317,0.204059,0.00425754,0.240766,0.245142,-0.00265908,-0.00286292,0.204166,0.208423,True,0.235791625,0.208317,0.204059,0.00425754,True,0.208419,0.204162,0.00425757,True,0.208427,0.204169,0.00425749,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.331866,0.331875,7.76472e-10,1.2,,,,,,,,,
60,initial_eval,60,1,False,False,0.171058,0.168589,0.00246866,0.204288,0.206828,0.000673447,0.000584468,0.168695,0.171164,True,0.1511760125,0.171058,0.168589,0.00246866,True,0.171159,0.16869,0.00246866,True,0.171166,0.168698,0.0024686,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.332882,0.332892,7.76472e-10,1.2,,,,,,,,,
61,initial_eval,61,1,False,False,0.167808,0.165848,0.00196015,0.201468,0.203484,0.000570691,0.000517719,0.165954,0.167914,True,0.19387995,0.167808,0.165848,0.00196015,True,0.167909,0.165949,0.00196013,True,0.167916,0.165956,0.00196006,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.332482,0.332492,7.76472e-10,1.2,,,,,,,,,
62,initial_eval,62,1,False,False,0.234781,0.233255,0.00152556,0.270771,0.272338,-0.00735284,-0.00742368,0.233361,0.234887,True,0.282842625,0.234781,0.233255,0.00152556,True,0.234883,0.233358,0.00152556,True,0.234891,0.233365,0.00152552,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.331324,0.331333,1.2,7.76472e-10,,,,,,,,,
63,initial_eval,63,1,False,False,0.222308,0.217705,0.00460355,0.254791,0.259522,-0.0057891,-0.00599245,0.217811,0.222415,True,0.331628375,0.222308,0.217705,0.00460355,True,0.222411,0.217807,0.00460357,True,0.222418,0.217815,0.00460349,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.33157,0.331591,7.76472e-10,1.2,,,,,,,,,
64,train,0,0,True,True,0.23942,0.241366,-0.0019454,0.277104,0.279103,-0.00756898,-0.00765749,0.239526,0.241472,False,0.44785987499999996,0.23942,0.241366,-0.0019454,False,0.239523,0.241468,-0.00194541,False,0.23953,0.241475,-0.00194537,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.331289,0.3313,7.76472e-10,1.2,1.04641,1.04306,1.04386,0.0291413,0.0310867,0.0401562,8.31196e-07,0.0401562,2.8361e-06
