cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,1,0,True,True,0.142581,0.14937,-0.00678813,0.174238,0.181688,0.00714586,0.00700566,0.142574,0.149361,False,0.06296476250000001,0.126537,0.052486,0.032948,0.100646,0.0224336,0.0752116,0.0452502,0.0482057,0.338115,0.338098,0.885867,0.918407
11,train,5,1,True,True,0.108758,0.104308,0.00445017,0.096795,0.0999741,0.0062663,0.0060668,0.104302,0.108752,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337549,0.337441,0.827958,1.2
12,train,2,0,True,True,0.146243,0.152308,-0.00606488,0.179007,0.185478,0.00207441,0.00192556,0.146235,0.1523,False,0.064347975,0.0739287,0.0416295,0.103903,0.0341501,0.0514105,0.0564978,0.082895,0.0703692,0.337363,0.337364,0.888503,0.915361
13,train,6,1,True,True,0.115508,0.11187,0.00363812,0.0962553,0.100306,0.00635571,0.00603351,0.111864,0.115502,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337588,0.337404,0.871021,0.938863
14,train,3,0,True,True,0.154462,0.159996,-0.00553358,0.189315,0.195045,0.000573625,0.000504557,0.154455,0.159988,False,0.0484758,0.0412263,0.0753352,0.0363448,0.0705266,0.0147859,0.0608203,0.0402409,0.0485264,0.33609,0.336085,0.891606,0.912052
15,train,7,1,True,True,0.123054,0.11896,0.00409409,0.11047,0.118649,0.011884,0.0115802,0.118953,0.123047,True,0.13103315000000001,0.110395,0.158194,0.0788674,0.258362,0.10857,0.0805108,0.151575,0.101791,0.341102,0.34054,0.878812,0.926885
16,train,0,0,True,True,0.129915,0.134314,-0.00439879,0.123029,0.130608,0.0142159,0.014147,0.129908,0.134307,False,0.11172373749999999,0.160014,0.0986627,0.119663,0.115447,0.0692506,0.0968116,0.101431,0.13251,0.34356,0.343075,0.885733,0.918187
17,train,4,1,True,True,0.110933,0.107555,0.00337786,0.0894177,0.0943247,0.0457305,0.0458142,0.107549,0.110927,True,0.221766,0.238235,0.219282,0.202985,0.246574,0.202823,0.20084,0.228693,0.234696,0.218669,0.216942,0.86048,0.960456
18,train,1,0,True,True,0.140624,0.145245,-0.00462121,0.172109,0.177652,0.00712252,0.00724505,0.140616,0.145237,False,0.062963425,0.126535,0.0524847,0.0329468,0.100645,0.0224322,0.0752104,0.0452489,0.0482044,0.338107,0.33806,0.889631,0.913936
19,train,5,1,True,True,0.105392,0.102568,0.0028241,0.0942161,0.10163,0.00671411,0.0059206,0.102563,0.105387,True,0.25522849999999997,0.266956,0.262356,0.216672,0.28775,0.241832,0.23695,0.266956,0.262356,0.33775,0.337278,0.80745,1.2
20,train,2,0,True,True,0.144278,0.148104,-0.00382613,0.176896,0.181218,0.00208696,0.00208881,0.14427,0.148096,False,0.06434694999999999,0.0739281,0.0416279,0.103902,0.0341489,0.0514095,0.0564969,0.082894,0.0703683,0.337358,0.337342,0.892447,0.910947
21,train,6,1,True,True,0.111602,0.109479,0.00212308,0.0934507,0.102159,0.00686072,0.00587635,0.109473,0.111596,True,0.255228375,0.266956,0.262356,0.216671,0.28775,0.241832,0.23695,0.266956,0.262356,0.337821,0.337231,0.876368,0.92966
22,train,3,0,True,True,0.152551,0.155851,-0.00330029,0.18734,0.190791,0.00065268,0.000865513,0.152543,0.155844,False,0.0484749375,0.0412257,0.0753344,0.0363442,0.0705252,0.0147851,0.060819,0.0402404,0.0485255,0.336083,0.336077,0.89517,0.908302
23,train,7,1,True,True,0.120446,0.117918,0.00252753,0.107418,0.119427,0.0122007,0.0115088,0.117912,0.120439,True,0.1310314125,0.110393,0.158192,0.0788654,0.258361,0.108568,0.0805089,0.151574,0.101789,0.341543,0.340226,0.884933,0.918601
24,train,0,0,True,True,0.128142,0.130525,-0.00238314,0.120657,0.128238,0.0142244,0.0142072,0.128134,0.130517,False,0.11172185,0.160013,0.0986605,0.119662,0.115444,0.0692484,0.0968099,0.101429,0.132508,0.343703,0.342807,0.891595,0.911405
25,train,4,1,True,True,0.107387,0.105497,0.00188962,0.0869896,0.0959689,0.04586,0.0464102,0.105491,0.107381,True,0.221763625,0.238233,0.21928,0.202984,0.246571,0.20282,0.200837,0.22869,0.234694,0.217023,0.207496,0.865115,0.949477
26,train,1,0,True,True,0.138718,0.141485,-0.00276759,0.170029,0.174112,0.00703026,0.00754344,0.13871,0.141477,False,0.06296225,0.126534,0.0524835,0.0329456,0.100644,0.0224309,0.0752092,0.0452476,0.0482032,0.338099,0.337999,0.893644,0.909567
27,train,5,1,True,True,0.102558,0.101398,0.00115993,0.0902017,0.104308,0.00754701,0.00571798,0.101392,0.102552,True,0.255226875,0.266955,0.262354,0.21667,0.287748,0.24183,0.236949,0.266955,0.262354,0.338176,0.337064,-0.00620148,1.2
28,train,2,0,True,True,0.142356,0.14417,-0.00181391,0.174824,0.17727,0.00208083,0.00226616,0.142348,0.144162,False,0.0643459375,0.0739276,0.0416263,0.103901,0.0341477,0.0514084,0.056496,0.0828931,0.0703674,0.337353,0.337307,0.896877,0.90643
29,train,6,1,True,True,0.107625,0.106922,0.000702943,0.0888468,0.105188,0.00785916,0.00565426,0.106916,0.107619,True,0.2552265,0.266954,0.262354,0.21667,0.287748,0.24183,0.236948,0.266954,0.262354,0.338355,0.337001,0.886967,0.91515
30,train,3,0,True,True,0.15068,0.152018,-0.00133825,0.185406,0.186866,0.000715897,0.00134633,0.150673,0.152012,False,0.04847404999999999,0.0412251,0.0753336,0.0363435,0.0705238,0.0147843,0.0608177,0.0402398,0.0485246,0.336072,0.336058,0.898924,0.904645
31,train,7,1,True,True,0.117414,0.115627,0.00178684,0.101867,0.122578,0.0129789,0.0113692,0.115621,0.117407,True,0.1310297,0.110391,0.158191,0.0788636,0.25836,0.108566,0.080507,0.151572,0.101787,0.342817,0.339754,0.887285,0.915619
32,train,0,0,True,True,0.12634,0.126878,-0.000537327,0.11838,0.12702,0.0141826,0.0142806,0.126333,0.126871,False,0.1117198625,0.160011,0.0986584,0.11966,0.115441,0.0692462,0.0968083,0.101427,0.132507,0.343915,0.342374,0.898963,0.904008
33,train,4,1,True,True,0.105612,0.105025,0.000586766,0.0824006,0.0989392,0.0447162,0.0472758,0.105019,0.105606,True,0.22176162500000002,0.238231,0.219277,0.202984,0.246568,0.202818,0.200835,0.228688,0.234692,0.234758,0.193277,0.884151,0.918219
34,train,1,0,True,True,0.136897,0.138296,-0.00139847,0.167995,0.171366,0.00670633,0.0080097,0.13689,0.138288,False,0.0629609125,0.126532,0.0524822,0.0329444,0.100643,0.0224296,0.0752079,0.0452462,0.048202,0.338091,0.337888,0.897227,0.905959
35,train,5,1,True,True,0.101638,0.10205,-0.000411639,0.0826758,0.109031,0.00945993,0.00540405,0.102044,0.101632,False,0.25522525,0.266953,0.262353,0.216668,0.287746,0.241829,0.236947,0.266953,0.262353,0.339469,0.336757,-0.0075897,1.2
36,train,2,0,True,True,0.140494,0.140546,-5.19126e-05,0.172779,0.17368,0.00203212,0.00247461,0.140486,0.140538,False,0.064344875,0.0739271,0.0416246,0.1039,0.0341465,0.0514073,0.056495,0.0828921,0.0703664,0.337349,0.337252,0.901671,0.901968
37,train,6,1,True,True,0.104579,0.10516,-0.000580908,0.0805204,0.110898,0.0100585,0.00528499,0.105154,0.104573,False,0.2552245,0.266952,0.262352,0.216668,0.287745,0.241828,0.236947,0.266952,0.262352,0.34,0.336651,0.920124,0.882574
38,train,3,0,True,True,0.148826,0.148673,0.000152397,0.183487,0.18346,0.000698794,0.00223534,0.148818,0.148668,True,0.0484731375,0.0412245,0.0753328,0.0363428,0.0705224,0.0147835,0.0608163,0.0402392,0.0485236,0.33607,0.33601,0.902233,0.901548
39,train,7,1,True,True,0.117705,0.1149,0.00280526,0.0954307,0.133963,0.0143609,0.0109899,0.114894,0.117699,True,0.13102785,0.110388,0.15819,0.0788617,0.258359,0.108564,0.0805051,0.15157,0.101785,0.347487,0.338886,0.880307,0.924458
40,train,0,0,True,True,0.124574,0.123629,0.000945338,0.116133,0.129074,0.0129883,0.0144296,0.124568,0.123622,True,0.11171773749999998,0.16001,0.0986562,0.119658,0.115438,0.0692441,0.0968066,0.101424,0.132505,0.344553,0.341447,0.906331,0.896403
41,train,4,1,True,True,0.107522,0.108695,-0.00117285,0.0766359,0.105712,0.0404097,0.049121,0.108689,0.107516,False,0.2217595,0.238229,0.219274,0.202983,0.246565,0.202816,0.200833,0.228686,0.23469,0.289722,0.161013,0.922168,0.881403
42,train,1,0,True,True,0.135338,0.13812,-0.00278174,0.16592,0.172343,0.00354361,0.0101717,0.135331,0.138113,False,0.0629596875,0.12653,0.0524809,0.0329432,0.100643,0.0224282,0.0752066,0.0452449,0.0482007,0.338083,0.337462,0.892699,0.910462
43,train,5,1,True,True,0.101658,0.10351,-0.00185271,0.0740541,0.118636,0.0199567,0.0161425,0.103505,0.101652,False,0.255223375,0.266951,0.262351,0.216667,0.287744,0.241827,0.236945,0.266951,0.262351,0.340761,0.332912,1.2,-0.0035006
44,train,2,0,True,True,0.138734,0.13738,0.00135387,0.170692,0.170631,0.00181479,0.00280337,0.138726,0.137372,True,0.064343825,0.0739265,0.041623,0.103899,0.0341452,0.0514062,0.0564941,0.0828911,0.0703655,0.337346,0.337148,0.905772,0.897439
45,train,6,1,True,True,0.105632,0.106023,-0.000390956,0.0708553,0.121554,0.0110805,0.00557121,0.106017,0.105626,False,0.2552225,0.26695,0.26235,0.216666,0.287743,0.241826,0.236945,0.26695,0.26235,0.344094,0.336053,0.911038,0.890467
46,train,3,0,True,True,0.146906,0.14708,-0.000173895,0.181501,0.181908,-0.000105019,0.00729883,0.146898,0.147077,False,0.048472274999999995,0.0412239,0.075332,0.0363422,0.070521,0.0147827,0.060815,0.0402387,0.0485227,0.336064,0.335813,0.901442,0.902294
47,train,7,1,True,True,0.120895,0.113232,0.00766333,0.0930044,0.145673,0.0119786,0.0113977,0.113226,0.120889,True,0.13102624999999998,0.110386,0.158189,0.0788598,0.258358,0.108562,0.0805032,0.151569,0.101783,0.349952,0.337612,0.855814,0.97332
48,train,0,0,True,True,0.122739,0.121026,0.00171353,0.113791,0.133556,0.0120104,0.0153638,0.122733,0.121019,True,0.1117159875,0.160009,0.098654,0.119656,0.115436,0.0692419,0.096805,0.101422,0.132504,0.345419,0.340217,0.911332,0.891385
49,train,4,1,True,True,0.101613,0.101878,-0.00026483,0.0682833,0.114523,0.0332096,0.0523941,0.101873,0.101608,False,0.221757125,0.238226,0.219272,0.202982,0.246563,0.202813,0.20083,0.228683,0.234688,0.342881,0.0978103,1.00516,0.847545
50,train,1,0,True,True,0.133177,0.13626,-0.00308271,0.163912,0.170589,0.00295639,0.0128041,0.13317,0.136253,False,0.0629585,0.126529,0.0524796,0.032942,0.100642,0.0224268,0.0752054,0.0452436,0.0481996,0.338076,0.337043,0.891102,0.912104
51,train,5,1,True,True,0.0995059,0.10216,-0.00265393,0.0624855,0.131547,0.0120228,0.00494608,0.102154,0.0995004,False,0.25522125,0.266949,0.262349,0.216665,0.287741,0.241825,0.236943,0.266949,0.262349,0.354017,0.335682,-0.00988737,1.2
52,train,2,0,True,True,0.136895,0.134622,0.00227324,0.16869,0.168286,0.000122015,0.00337493,0.136888,0.134615,True,0.0643428,0.073926,0.0416213,0.103898,0.034144,0.0514051,0.0564932,0.0828902,0.0703646,0.337342,0.33697,0.909057,0.894041
53,train,6,1,True,True,0.103729,0.104292,-0.000563448,0.0591904,0.137429,0.0127447,0.00445842,0.104286,0.103734,False,0.255220875,0.266949,0.262348,0.216665,0.287741,0.241824,0.236943,0.266949,0.262348,0.360391,0.335446,0.924664,0.879047
54,train,3,0,True,True,0.145101,0.144843,0.000257832,0.17963,0.179661,-0.00020614,0.011261,0.145093,0.144842,True,0.0484713875,0.0412233,0.0753312,0.0363416,0.0705196,0.0147819,0.0608137,0.0402381,0.0485217,0.336058,0.335482,0.902468,0.901202
55,train,7,1,True,True,0.123651,0.111695,0.0119563,0.0905528,0.157353,0.00915046,0.0109523,0.111688,0.123644,True,0.1310244125,0.110384,0.158188,0.0788579,0.258357,0.10856,0.0805014,0.151567,0.10178,0.351834,0.33655,0.83738,1.19999
56,train,0,0,True,True,0.121571,0.118974,0.00259744,0.111434,0.140433,0.00987941,0.016134,0.121565,0.118967,True,0.11171397500000001,0.160007,0.0986518,0.119655,0.115433,0.0692397,0.0968033,0.10142,0.132502,0.347859,0.338883,0.918001,0.885469
57,train,4,1,True,True,0.100854,0.101964,-0.00111044,0.0594468,0.130523,0.0222953,0.0576834,0.101958,0.100848,False,0.221754625,0.238224,0.219269,0.20298,0.24656,0.202811,0.200828,0.22868,0.234685,0.361437,0.0184492,-0.0167251,1.2
58,train,1,0,True,True,0.131718,0.135591,-0.00387306,0.161947,0.170087,-0.00061715,0.01701,0.131711,0.135589,False,0.0629571375,0.126527,0.0524783,0.0329408,0.100641,0.0224254,0.0752041,0.0452422,0.0481983,0.338074,0.335841,0.888143,0.915383
59,train,5,1,True,True,0.115331,0.103358,0.0119733,0.0537175,0.149524,0.0102051,0.00617164,0.103352,0.115344,True,0.2552195,0.266947,0.262347,0.216664,0.28774,0.241823,0.236941,0.266947,0.262347,0.509227,0.334715,1.2,-0.0116336
60,train,2,0,True,True,0.135048,0.134894,0.000153186,0.166706,0.169272,-0.000899334,0.00721027,0.13504,0.13489,True,0.0643417875,0.0739254,0.0416197,0.103897,0.0341429,0.0514041,0.0564923,0.0828892,0.0703637,0.337338,0.336429,0.902239,0.901212
61,train,6,1,True,True,0.121603,0.099255,0.0223476,0.0516191,0.155994,0.00803155,0.00802613,0.0992495,0.121615,True,0.25521900000000003,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.62295,0.334089,1.2,-0.00629704
62,train,3,0,True,True,0.143348,0.143511,-0.000162156,0.177819,0.178344,0.0047506,0.0251356,0.143341,0.143512,False,0.0484705,0.0412227,0.0753304,0.0363409,0.0705182,0.0147811,0.0608124,0.0402375,0.0485208,0.334843,0.332267,0.901381,0.90228
63,train,7,1,True,True,0.130745,0.110198,0.0205476,0.0888206,0.16512,0.0052963,0.027745,0.110192,0.130744,True,0.13102268749999998,0.110382,0.158187,0.078856,0.258356,0.108558,0.0804995,0.151565,0.101778,0.354707,0.331901,0.813773,1.2
64,train,0,0,True,True,0.118634,0.117728,0.000905215,0.109295,0.149274,0.002892,0.0192845,0.118627,0.117722,True,0.11171185,0.160006,0.0986496,0.119653,0.11543,0.0692375,0.0968017,0.101417,0.1325,0.349104,0.337457,0.907746,0.894683
65,train,4,1,True,True,0.111503,0.101171,0.010332,0.0541653,0.145573,0.00124239,0.0566071,0.101165,0.111514,True,0.2217525,0.238222,0.219266,0.20298,0.246557,0.202809,0.200825,0.228678,0.234683,0.485874,0.0212578,1.2,-0.00591893
66,train,1,0,True,True,0.129999,0.134979,-0.00498085,0.160064,0.16952,-0.00346958,0.0211513,0.129991,0.134979,False,0.0629558375,0.126525,0.0524771,0.0329396,0.10064,0.0224241,0.0752029,0.0452409,0.0481971,0.338064,0.334012,0.884104,0.920231
67,train,5,1,True,True,0.135815,0.101046,0.0347686,0.0484128,0.170637,0.00504285,0.00787112,0.101041,0.135828,True,0.255217625,0.266945,0.262345,0.216662,0.287737,0.241822,0.23694,0.266945,0.262345,0.777449,0.332981,1.2,-0.00383086
68,train,2,0,True,True,0.133205,0.134034,-0.000828689,0.164835,0.168492,-0.00281889,0.00984576,0.133198,0.134032,False,0.06434077499999999,0.0739249,0.0416181,0.103896,0.0341417,0.051403,0.0564914,0.0828883,0.0703628,0.337334,0.336145,0.898605,0.904562
69,train,6,1,True,True,0.143187,0.100664,0.0425228,0.0474883,0.178215,0.00316148,0.00820477,0.100658,0.143199,True,0.25521712500000004,0.266945,0.262344,0.216662,0.287737,0.241821,0.236939,0.266945,0.262344,0.817756,0.331749,1.2,-0.00268915
70,train,3,0,True,True,0.141657,0.140163,0.00149418,0.17606,0.174905,0.00357568,0.0253984,0.14165,0.140165,True,0.0484696,0.0412221,0.0753296,0.0363402,0.0705168,0.0147803,0.0608111,0.0402369,0.0485198,0.335355,0.331928,0.905827,0.897453
71,train,7,1,True,True,0.135199,0.107852,0.0273469,0.0871259,0.169829,-0.0010769,0.0183256,0.107846,0.135202,True,0.1310207,0.110379,0.158185,0.078854,0.258355,0.108556,0.0804976,0.151563,0.101776,0.353162,0.333152,0.794727,1.2
72,final_eval,0,0,False,False,0.118227,0.127566,-0.00933869,0.107205,0.161959,0.00388215,0.0336555,0.118221,0.127569,False,0.1117101125,0.160005,0.0986475,0.119651,0.115428,0.0692354,0.0968,0.101415,0.132499,0.351932,0.326493,1.15191,1.19685
73,final_eval,1,0,False,False,0.128751,0.134803,-0.00605248,0.158658,0.169383,0.00365276,0.0284216,0.128744,0.134805,False,0.0629548875,0.126524,0.052476,0.0329386,0.10064,0.0224229,0.0752018,0.0452398,0.048196,0.33747,0.332645,1.1419,1.18645
74,final_eval,2,0,False,False,0.132502,0.133944,-0.00144195,0.163903,0.168457,-0.00356057,0.0116,0.132495,0.133945,False,0.06433997500000001,0.0739245,0.0416169,0.103895,0.0341408,0.0514022,0.0564907,0.0828876,0.0703621,0.337289,0.335834,1.13965,1.17616
75,final_eval,3,0,False,False,0.141219,0.13924,0.00197942,0.175606,0.173955,-0.00143838,0.0274318,0.141212,0.139242,True,0.048469075,0.0412218,0.0753291,0.0363398,0.070516,0.0147798,0.0608103,0.0402366,0.0485192,0.336002,0.330936,1.13958,1.1659
76,final_eval,4,1,False,False,0.134862,0.101447,0.0334153,0.0512997,0.1696,0.00134325,0.0134878,0.101441,0.134871,True,0.22174787499999998,0.238217,0.219261,0.202977,0.246551,0.202804,0.200821,0.228673,0.234679,0.640782,0.330509,1.13993,1.15579
77,final_eval,5,1,False,False,0.14872,0.0988904,0.04983,0.0469045,0.183904,0.00133723,0.0121067,0.0988849,0.148732,True,0.255215125,0.266943,0.262342,0.21666,0.287735,0.241819,0.236937,0.266943,0.262342,0.842145,0.329664,1.13979,1.14558
78,final_eval,6,1,False,False,0.14872,0.0988033,0.0499167,0.0469044,0.183903,0.0013372,0.0121068,0.0987978,0.148732,True,0.25521499999999997,0.266943,0.262342,0.21666,0.287734,0.241819,0.236937,0.266943,0.262342,0.842147,0.329664,1.13976,1.13964
79,final_eval,7,1,False,False,0.135022,0.105935,0.0290875,0.0868459,0.169648,-0.00107709,0.0183485,0.105929,0.135026,True,0.1310191125,0.110377,0.158184,0.0788522,0.258354,0.108554,0.0804957,0.151562,0.101774,0.353159,0.333099,1.13968,1.1398
