cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1
10,initial_eval,10,0,False,False,0.0497537,0.0499727,-0.000218984,0.199494,0.199832,0.182599,0.182765,0.0372705,0.0373554,False,0.34533500000000006,0.0497537,0.0499727,-0.000218984,False,0.0497537,0.0499727,-0.000218982,False,0.0372711,0.037356,-8.48631e-05,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00228083,0.00227833,1.14025,1.14025,,,
11,initial_eval,11,0,False,False,0.0498568,0.0499368,-7.99958e-05,0.199716,0.199839,0.181798,0.181758,0.0418559,0.0418601,False,0.40108024999999997,0.0498568,0.0499368,-7.99958e-05,False,0.0498568,0.0499368,-7.99989e-05,False,0.0418566,0.0418608,-4.23263e-06,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00229302,0.00229365,1.14024,1.14024,,,
12,initial_eval,12,0,False,False,0.0498653,0.0499427,-7.74155e-05,0.199742,0.199862,0.181603,0.18156,0.0418623,0.0418654,False,0.49262754999999997,0.0498653,0.0499427,-7.74155e-05,False,0.0498652,0.0499427,-7.74186e-05,False,0.041863,0.0418661,-3.11798e-06,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00229602,0.00229667,1.14025,1.14025,,,
13,initial_eval,13,0,False,False,0.0492662,0.0501627,-0.000896472,0.198462,0.199843,0.181604,0.182828,0.0369777,0.0374642,False,0.41943698749999997,0.0492662,0.0501627,-0.000896472,False,0.0492662,0.0501627,-0.000896469,False,0.0369783,0.0374649,-0.000486513,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.002296,0.00227737,1.14026,1.14025,,,
14,initial_eval,14,0,False,False,0.0498476,0.0505058,-0.000658172,0.200219,0.201234,0.183841,0.184736,0.0373406,0.0376976,False,0.5126675,0.0498476,0.0505058,-0.000658172,False,0.0498476,0.0505058,-0.000658174,False,0.0373413,0.0376982,-0.000356963,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00226218,0.00224893,1.14024,1.14024,,,
15,initial_eval,15,0,False,False,0.0490316,0.0502578,-0.00122612,0.197966,0.199855,0.180645,0.182572,0.036802,0.0375333,False,0.456683375,0.0490316,0.0502578,-0.00122612,False,0.0490316,0.0502577,-0.00122612,False,0.0368026,0.0375339,-0.000731306,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00231082,0.00228124,1.14025,1.14024,,,
16,initial_eval,16,0,False,False,0.0491109,0.050448,-0.00133702,0.198336,0.200397,0.181003,0.182276,0.0414726,0.0420815,False,0.30304525,0.0491109,0.050448,-0.00133702,False,0.0491109,0.050448,-0.00133702,False,0.0414732,0.0420822,-0.000608988,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00230526,0.00228573,1.14024,1.14024,,,
17,initial_eval,17,0,False,False,0.0498608,0.0499409,-8.0113e-05,0.199729,0.199853,0.182859,0.18288,0.0373197,0.0373408,False,0.489279625,0.0498608,0.0499409,-8.0113e-05,False,0.0498608,0.0499409,-8.0112e-05,False,0.0373203,0.0373414,-2.11217e-05,False,0.640951,0.717267,0.770113,0.685167,0.108697,0.284195,0.178522,0.529325,0.00227691,0.00227659,1.14025,1.14025,,,
18,initial_eval,18,0,False,False,0.0498296,0.0505668,-0.000737243,0.20023,0.201367,0.184095,0.185258,0.0373181,0.037758,False,0.650416125,0.0498296,0.0505668,-0.000737243,False,0.0498295,0.0505668,-0.000737242,False,0.0373187,0.0377586,-0.00043991,False,0.396961,0.770113,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.0022584,0.00224128,1.14024,1.14023,,,
19,initial_eval,19,0,False,False,0.0491432,0.0507764,-0.00163317,0.198715,0.201232,0.181325,0.182881,0.0415338,0.0422857,False,0.531151625,0.0491432,0.0507764,-0.00163317,False,0.0491432,0.0507764,-0.00163317,False,0.0415344,0.0422864,-0.000751998,False,0.770115,0.613438,0.73708,0.770115,0.288301,0.178341,0.121709,0.770114,0.00230029,0.00227658,1.14025,1.14023,,,
20,initial_eval,20,0,False,False,0.0498609,0.0499366,-7.57413e-05,0.199726,0.199843,0.182827,0.182844,0.0373204,0.0373397,False,0.5292487499999999,0.0498609,0.0499366,-7.57413e-05,False,0.0498609,0.0499366,-7.57454e-05,False,0.037321,0.0373403,-1.92997e-05,False,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.00227739,0.00227713,1.14025,1.14026,,,
21,initial_eval,21,0,False,False,0.0498541,0.0499308,-7.66591e-05,0.199704,0.199822,0.182774,0.18279,0.0373173,0.0373365,False,0.3978995,0.0498541,0.0499308,-7.66591e-05,False,0.0498541,0.0499307,-7.66622e-05,False,0.0373179,0.0373371,-1.92082e-05,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00227819,0.00227795,1.14024,1.14024,,,
22,initial_eval,22,0,False,False,0.049823,0.0505542,-0.000731241,0.200202,0.20133,0.184093,0.18525,0.037314,0.0377513,False,0.5125206250000001,0.049823,0.0505542,-0.000731241,False,0.049823,0.0505542,-0.000731239,False,0.0373146,0.0377519,-0.000437293,False,0.572917,0.476237,0.588594,0.770113,0.330766,0.770113,0.260624,0.330801,0.00225844,0.00224139,1.14024,1.14023,,,
23,initial_eval,23,0,False,False,0.0491363,0.0507739,-0.00163757,0.198695,0.20122,0.181934,0.184464,0.0368998,0.037865,False,0.493214375,0.0491363,0.0507739,-0.00163757,False,0.0491363,0.0507739,-0.00163757,False,0.0369004,0.0378657,-0.000965253,False,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00229095,0.00225294,1.14025,1.14023,,,
24,initial_eval,24,0,False,False,0.0498689,0.0503965,-0.000527687,0.200171,0.200984,0.183821,0.184615,0.0373459,0.0376522,False,0.35681999999999997,0.0498689,0.0503965,-0.000527687,False,0.0498688,0.0503965,-0.000527694,False,0.0373465,0.0376528,-0.00030624,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00226248,0.00225071,1.14024,1.14024,,,
25,initial_eval,25,0,False,False,0.0498239,0.0505546,-0.000730614,0.200205,0.201331,0.184113,0.185269,0.0373143,0.0377513,False,0.560572375,0.0498239,0.0505546,-0.000730614,False,0.0498239,0.0505545,-0.000730612,False,0.0373149,0.037752,-0.000437084,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.00225814,0.00224111,1.14024,1.14024,,,
26,initial_eval,26,0,False,False,0.0491393,0.0507785,-0.00163926,0.198707,0.201234,0.182216,0.184746,0.0368977,0.0378631,False,0.560400125,0.0491393,0.0507785,-0.00163926,False,0.0491392,0.0507785,-0.00163927,False,0.0368983,0.0378637,-0.00096538,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.00228665,0.00224879,1.14025,1.14023,,,
27,initial_eval,27,0,False,False,0.0491282,0.0503002,-0.00117195,0.198244,0.20005,0.173404,0.174715,0.0415359,0.0422056,False,0.5420535000000001,0.0491282,0.0503002,-0.00117195,False,0.0491282,0.0503002,-0.00117195,False,0.0415366,0.0422063,-0.000669691,False,0.770114,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.00242921,0.00240686,1.14024,1.14024,,,
28,initial_eval,28,0,False,False,0.0498467,0.0499257,-7.90235e-05,0.19968,0.199802,0.181778,0.181737,0.0418551,0.0418592,False,0.36707737499999993,0.0498467,0.0499257,-7.90235e-05,False,0.0498466,0.0499257,-7.90266e-05,False,0.0418558,0.0418599,-4.10145e-06,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00229333,0.00229396,1.14025,1.14026,,,
29,initial_eval,29,0,False,False,0.0490212,0.0502436,-0.00122232,0.197927,0.19981,0.180649,0.182573,0.0367962,0.0375257,False,0.36093624999999996,0.0490212,0.0502436,-0.00122232,False,0.0490212,0.0502435,-0.00122232,False,0.0367968,0.0375264,-0.000729522,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00231075,0.00228123,1.14026,1.14025,,,
30,initial_eval,30,0,False,False,0.0490275,0.0502488,-0.00122126,0.197947,0.199829,0.181026,0.18295,0.0367945,0.0375235,False,0.4866560000000001,0.0490275,0.0502488,-0.00122126,False,0.0490275,0.0502488,-0.00122126,False,0.0367951,0.0375241,-0.000729007,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.0023049,0.00227554,1.14025,1.14024,,,
31,initial_eval,31,0,False,False,0.0491224,0.0507629,-0.00164051,0.19865,0.201179,0.18201,0.184542,0.0368909,0.037857,False,0.315127875,0.0491224,0.0507629,-0.00164051,False,0.0491223,0.0507628,-0.00164051,False,0.0368916,0.0378577,-0.000966105,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00228979,0.00225179,1.14024,1.14023,,,
32,initial_eval,32,1,False,False,0.0500141,0.0499143,9.98447e-05,0.19993,0.200083,0.183056,0.183025,0.0373558,0.0373667,True,0.3103241375,0.0500141,0.0499143,9.98447e-05,True,0.0500141,0.0499142,9.9848e-05,True,0.0373673,0.0373564,1.09067e-05,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00227394,0.00227441,1.14024,1.14024,,,
33,initial_eval,33,1,False,False,0.0495555,0.0484516,0.00110394,0.195883,0.197582,0.178567,0.180085,0.0364576,0.037058,True,0.2686391125,0.0495555,0.0484516,0.00110394,True,0.0495555,0.0484516,0.00110395,True,0.0370586,0.0364582,0.000600356,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00234359,0.00231956,1.14026,1.14025,,,
34,initial_eval,34,1,False,False,0.049848,0.0490787,0.000769342,0.197708,0.198893,0.179817,0.180948,0.0367941,0.0372327,True,0.247402075,0.049848,0.0490787,0.000769342,True,0.049848,0.0490787,0.000769343,True,0.0372333,0.0367947,0.000438545,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00232376,0.00230611,1.14024,1.14024,,,
35,initial_eval,35,1,False,False,0.0507216,0.0473006,0.00342102,0.194052,0.199317,0.176832,0.182011,0.0358381,0.0378177,True,0.28502317499999996,0.0507216,0.0473006,0.00342102,True,0.0507216,0.0473006,0.00342102,True,0.0378183,0.0358387,0.00197963,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00237167,0.00228978,1.14026,1.14023,,,
36,initial_eval,36,1,False,False,0.0492499,0.0499859,-0.000735973,0.199393,0.198259,0.182185,0.180961,0.0373516,0.036895,False,0.4669079,0.0492499,0.0499859,-0.000735973,False,0.0492499,0.0499859,-0.000735974,False,0.0368956,0.0373522,-0.000456601,False,0.16197,0.684524,0.770112,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00228712,0.00230592,1.14023,1.14025,,,
37,initial_eval,37,1,False,False,0.0496085,0.0489876,0.000620982,0.197261,0.198218,0.179137,0.180157,0.036727,0.0371085,True,0.335891,0.0496085,0.0489876,0.000620982,True,0.0496085,0.0489876,0.000620983,True,0.0371091,0.0367276,0.000381493,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.0023345,0.00231842,1.14025,1.14024,,,
38,initial_eval,38,1,False,False,0.0504874,0.0498233,0.000664132,0.200141,0.201165,0.182938,0.183362,0.041898,0.0421535,True,0.382305125,0.0504874,0.0498233,0.000664132,True,0.0504874,0.0498233,0.000664134,True,0.0421542,0.0418986,0.000255511,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00227572,0.00226935,1.14024,1.14023,,,
39,initial_eval,39,1,False,False,0.0488524,0.0489736,-0.000121282,0.196527,0.19634,0.177776,0.177639,0.0366677,0.036609,False,0.20175882499999997,0.0488524,0.0489736,-0.000121282,False,0.0488524,0.0489736,-0.000121281,False,0.0366096,0.0366683,-5.87149e-05,False,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00235631,0.00235852,1.14026,1.14027,,,
40,initial_eval,40,1,False,False,0.0488504,0.048974,-0.000123603,0.196526,0.196336,0.178053,0.177914,0.0366636,0.0366038,False,0.21241474999999999,0.0488504,0.048974,-0.000123603,False,0.0488504,0.048974,-0.000123601,False,0.0366043,0.0366642,-5.98473e-05,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00235183,0.00235408,1.14025,1.14025,,,
41,initial_eval,41,1,False,False,0.0498465,0.0490722,0.000774333,0.19769,0.198883,0.180102,0.181238,0.0367871,0.0372275,True,0.24675849999999996,0.0498465,0.0490722,0.000774333,True,0.0498465,0.0490722,0.000774334,True,0.0372281,0.0367877,0.000440436,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00231928,0.00230163,1.14024,1.14024,,,
42,initial_eval,42,1,False,False,0.0453853,0.0484334,-0.00304813,0.191892,0.187214,0.172812,0.168747,0.0407611,0.0391577,False,0.18587850000000003,0.0453853,0.0484334,-0.00304813,False,0.0453853,0.0484334,-0.00304815,False,0.0391584,0.0407618,-0.00160344,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00243943,0.00251204,1.14025,1.14029,,,
43,initial_eval,43,1,False,False,0.0501247,0.0476867,0.00243801,0.19449,0.198243,0.175486,0.178293,0.0419967,0.0430512,True,0.27282999999999996,0.0501247,0.0476867,0.00243801,True,0.0501247,0.0476867,0.002438,True,0.0430519,0.0419973,0.00105454,True,0.11078,0.257738,0.13034,0.399908,0.770115,0.240898,0.097806,0.175055,0.00239393,0.00234797,1.14027,1.14023,,,
44,initial_eval,44,1,False,False,0.0503582,0.047709,0.00264923,0.194755,0.198833,0.178735,0.181482,0.0408639,0.0420797,True,0.32688025,0.0503582,0.047709,0.00264923,True,0.0503582,0.047709,0.00264923,True,0.0420804,0.0408645,0.00121588,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00234091,0.00229788,1.14028,1.14026,,,
45,initial_eval,45,1,False,False,0.0477727,0.0451717,0.00260096,0.18609,0.190079,0.161622,0.164495,0.0383992,0.0399497,True,0.16899925000000002,0.0477727,0.0451717,0.00260096,True,0.0477727,0.0451717,0.00260095,True,0.0399503,0.0383998,0.00155049,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00265041,0.00259282,1.14029,1.14028,,,
46,initial_eval,46,1,False,False,0.0500153,0.0499211,9.41802e-05,0.199948,0.200093,0.183316,0.183234,0.0373721,0.037369,True,0.31425375,0.0500153,0.0499211,9.41802e-05,True,0.0500153,0.0499211,9.41897e-05,True,0.0373696,0.0373727,-3.06289e-06,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00227003,0.00227126,1.14022,1.14023,,,
47,initial_eval,47,1,False,False,0.0495086,0.0463401,0.00316854,0.190565,0.195435,0.172341,0.176826,0.0351687,0.0369192,True,0.26820845,0.0495086,0.0463401,0.00316854,True,0.0495086,0.0463401,0.00316853,True,0.0369198,0.0351692,0.00175061,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.00244763,0.00237177,1.14028,1.14025,,,
48,initial_eval,48,1,False,False,0.0498386,0.0490714,0.000767252,0.197681,0.198863,0.18007,0.181147,0.0367911,0.0372154,True,0.253805,0.0498386,0.0490714,0.000767252,True,0.0498386,0.0490714,0.000767255,True,0.037216,0.0367917,0.000424266,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.0023198,0.00230303,1.14023,1.14024,,,
49,initial_eval,49,1,False,False,0.0504897,0.0498224,0.000667289,0.200141,0.20117,0.183986,0.184892,0.0373256,0.037687,True,0.493244125,0.0504897,0.0498224,0.000667289,True,0.0504897,0.0498224,0.000667288,True,0.0376877,0.0373262,0.000361428,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00226002,0.00224664,1.14024,1.14023,,,
50,initial_eval,50,1,False,False,0.0495976,0.0489793,0.000618298,0.197231,0.198183,0.179189,0.180205,0.0367223,0.037102,True,0.25741375,0.0495976,0.0489793,0.000618298,True,0.0495976,0.0489793,0.000618298,True,0.0371026,0.0367229,0.000379715,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00233368,0.00231769,1.14025,1.14025,,,
51,initial_eval,51,1,False,False,0.0495165,0.0463058,0.00321074,0.190486,0.19542,0.170332,0.174571,0.0411208,0.0426708,True,0.208235925,0.0495165,0.0463058,0.00321074,True,0.0495165,0.0463058,0.00321074,True,0.0426715,0.0411214,0.00155004,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00248321,0.00240931,1.14027,1.14024,,,
52,initial_eval,52,1,False,False,0.0490064,0.0493152,-0.000308794,0.197513,0.197037,0.179518,0.179003,0.0369133,0.0367216,False,0.19452275,0.0490064,0.0493152,-0.000308794,False,0.0490064,0.0493152,-0.000308781,False,0.0367222,0.0369139,-0.000191688,False,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00232848,0.00233663,1.14025,1.14027,,,
53,initial_eval,53,1,False,False,0.0507503,0.0491083,0.00164199,0.198604,0.201135,0.181843,0.183424,0.0415235,0.0422811,True,0.36896112499999995,0.0507503,0.0491083,0.00164199,True,0.0507503,0.0491083,0.00164199,True,0.0422818,0.0415241,0.000757668,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00229234,0.00226842,1.14025,1.14023,,,
54,initial_eval,54,1,False,False,0.048926,0.0490205,-9.45072e-05,0.196711,0.196566,0.178663,0.178591,0.0367143,0.0366775,False,0.2491034375,0.048926,0.0490205,-9.45072e-05,False,0.048926,0.0490205,-9.45053e-05,False,0.0366781,0.0367149,-3.67902e-05,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00234205,0.0023432,1.14026,1.14027,,,
55,initial_eval,55,1,False,False,0.0501782,0.0491371,0.00104107,0.198155,0.199759,0.180338,0.181478,0.0414615,0.0419718,True,0.288436375,0.0501782,0.0491371,0.00104107,True,0.0501781,0.0491371,0.00104108,True,0.0419725,0.0414622,0.000510301,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.0023156,0.00229794,1.14024,1.14023,,,
56,initial_eval,56,1,False,False,0.0503139,0.0490874,0.0012265,0.198155,0.200045,0.181265,0.183144,0.0368289,0.0375476,True,0.3319903,0.0503139,0.0490874,0.0012265,True,0.0503139,0.0490874,0.0012265,True,0.0375482,0.0368295,0.000718638,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00230122,0.00227261,1.14026,1.14025,,,
57,initial_eval,57,1,False,False,0.0502219,0.0498375,0.000384411,0.199932,0.200525,0.18352,0.184067,0.0373109,0.037525,True,0.36300319999999997,0.0502219,0.0498375,0.000384411,True,0.0502219,0.0498375,0.000384413,True,0.0375257,0.0373115,0.000214131,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00226697,0.00225883,1.14024,1.14024,,,
58,initial_eval,58,1,False,False,0.0503122,0.0490872,0.00122495,0.198153,0.200041,0.180392,0.181628,0.041446,0.0420198,True,0.30504495000000004,0.0503122,0.0490872,0.00122495,True,0.0503121,0.0490872,0.00122495,True,0.0420205,0.0414467,0.000573815,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.00231476,0.00229564,1.14025,1.14024,,,
59,initial_eval,59,1,False,False,0.0498331,0.0470446,0.0027885,0.192622,0.19691,0.174635,0.178712,0.0356255,0.037202,True,0.235791625,0.0498331,0.0470446,0.0027885,True,0.0498331,0.0470446,0.00278849,True,0.0372026,0.0356261,0.00157648,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00240823,0.00234127,1.14028,1.14026,,,
60,initial_eval,60,1,False,False,0.0456632,0.0482179,-0.00255465,0.19164,0.187719,0.172976,0.169473,0.0407541,0.0393857,False,0.1511760125,0.0456632,0.0482179,-0.00255465,False,0.0456633,0.0482179,-0.00255466,False,0.0393863,0.0407548,-0.00136844,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00243659,0.00249876,1.14025,1.14028,,,
61,initial_eval,61,1,False,False,0.0471531,0.049331,-0.00217789,0.195793,0.192444,0.17774,0.174799,0.0368438,0.0356774,False,0.19387995,0.0471531,0.049331,-0.00217789,False,0.0471531,0.049331,-0.00217788,False,0.0356779,0.0368444,-0.00116642,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00235688,0.00240545,1.14025,1.14026,,,
62,initial_eval,62,1,False,False,0.0503087,0.0490818,0.00122688,0.198137,0.200028,0.180498,0.181737,0.041443,0.0420177,True,0.282842625,0.0503087,0.0490818,0.00122688,True,0.0503087,0.0490818,0.00122688,True,0.0420184,0.0414437,0.000574661,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.0023131,0.00229397,1.14025,1.14022,,,
63,initial_eval,63,1,False,False,0.0504305,0.0475715,0.00285904,0.194475,0.198875,0.171375,0.174267,0.0406724,0.042195,True,0.331628375,0.0504305,0.0475715,0.00285904,True,0.0504305,0.0475715,0.00285903,True,0.0421956,0.0406731,0.00152259,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.00246462,0.00241447,1.14027,1.14025,,,
64,train,0,0,True,True,0.0490081,0.0502319,-0.00122383,0.197883,0.199769,0.18075,0.182677,0.0367892,0.0375198,False,0.44785987499999996,0.0490081,0.0502319,-0.00122383,False,0.0490081,0.0502319,-0.00122383,False,0.0367898,0.0375204,-0.000730604,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.00230919,0.00227966,1.2,3.41516e-08,1.00161,1.04489,0.0173486
65,train,32,1,True,True,0.0422791,0.0576411,-0.0153619,0.21013,0.186568,0.20283,0.140837,0.0427869,0.0324666,False,0.3103241375,0.0422791,0.0576411,-0.0153619,False,0.0422791,0.0576411,-0.0153619,False,0.0324671,0.0427876,-0.0103205,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00201097,0.00315939,3.36819e-08,1.2,1.00161,0.0173515,1.04465
