cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
21,initial_eval,21,1,False,False,0.133551,0.133797,-0.000246025,0.16839,0.168137,0.0031534,0.00319636,0.133801,0.133555,False,0.31174452500000005,0.133551,0.133797,-0.000246025,False,0.0914141,0.50706,0.535796,0.112708,0.335876,0.335857,1.13928,1.13933,
22,initial_eval,22,1,False,False,0.0912753,0.0856417,0.00563359,0.118795,0.1246,0.00866875,0.00855858,0.0856474,0.0912807,True,0.22886499999999999,0.0912753,0.0856417,0.00563359,True,0.173148,0.240816,0.156831,0.344665,0.337397,0.337313,1.13993,1.13993,
23,initial_eval,23,1,False,False,0.0876676,0.0826466,0.00502101,0.115708,0.120882,0.00863598,0.00856595,0.0826523,0.0876731,True,0.23050825000000003,0.0876676,0.0826466,0.00502101,True,0.264519,0.145354,0.235699,0.276461,0.33741,0.337354,1.13983,1.13982,
24,initial_eval,24,1,False,False,0.148239,0.153073,-0.00483391,0.188227,0.183253,0.00322519,0.00339819,0.153076,0.148242,False,0.37532475000000004,0.148239,0.153073,-0.00483391,False,0.101968,0.636781,0.649199,0.113351,0.335966,0.335952,1.13898,1.13908,
25,initial_eval,25,1,False,False,0.111966,0.108956,0.00301001,0.142813,0.145913,0.00384053,0.00392036,0.10896,0.11197,True,0.22686699999999999,0.111966,0.108956,0.00301001,True,0.100075,0.331969,0.395424,0.08,0.335986,0.336,1.13993,1.13993,
26,initial_eval,26,1,False,False,0.133707,0.133745,-3.77956e-05,0.168337,0.168297,0.00288578,0.00291606,0.133749,0.133711,False,0.31912324999999997,0.133707,0.133745,-3.77956e-05,False,0.08,0.524397,0.534777,0.137319,0.335931,0.335912,1.13945,1.13948,
27,initial_eval,27,1,False,False,0.104907,0.0984567,0.00644989,0.131997,0.138641,0.00746701,0.00730686,0.0984616,0.104911,True,0.1551275,0.104907,0.0984567,0.00644989,True,0.201368,0.08,0.08,0.259142,0.337462,0.337388,1.13993,1.13993,
28,initial_eval,28,1,False,False,0.10377,0.0981135,0.005657,0.131647,0.137474,0.00536751,0.00524329,0.0981188,0.103775,True,0.2961595,0.10377,0.0981135,0.005657,True,0.154622,0.361194,0.214988,0.453834,0.336335,0.336291,1.13977,1.13976,
29,initial_eval,29,1,False,False,0.140211,0.14205,-0.00183858,0.176884,0.174992,0.00348888,0.0035689,0.142053,0.140215,False,0.3406239999999999,0.140211,0.14205,-0.00183858,False,0.101853,0.563537,0.583379,0.113727,0.335947,0.335928,1.13925,1.13933,
30,initial_eval,30,1,False,False,0.0950549,0.0886348,0.00642005,0.121876,0.128491,0.0099513,0.00988508,0.0886401,0.0950598,True,0.16665275000000002,0.0950549,0.0886348,0.00642005,True,0.08,0.214809,0.209604,0.162198,0.338311,0.338255,1.13993,1.13993,
31,initial_eval,31,1,False,False,0.117589,0.113541,0.00404812,0.147536,0.151704,0.0047021,0.0047537,0.113546,0.117593,True,0.29591825,0.117589,0.113541,0.00404812,True,0.106901,0.507163,0.389555,0.180054,0.336138,0.336145,1.1395,1.13951,
32,train,0,0,True,True,0.13021,0.132773,-0.00256213,0.164699,0.167336,0.000231255,0.000166563,0.130215,0.132777,False,0.5246405,0.13021,0.132773,-0.00256213,False,0.531747,0.513496,0.535893,0.517426,0.335591,0.335562,0.56473,1.19999,0.0288818
33,train,16,1,True,True,0.112772,0.110795,0.0019773,0.144708,0.146744,0.00428597,0.00427662,0.1108,0.112777,True,0.2865836,0.112772,0.110795,0.0019773,True,0.0999604,0.412792,0.449507,0.184075,0.336095,0.336071,1.2,0.244112,0.0264498
34,train,1,0,True,True,0.135136,0.141401,-0.00626436,0.16977,0.176217,0.0002279,6.61013e-05,0.13514,0.141404,False,0.5838829999999999,0.135136,0.141401,-0.00626436,False,0.699918,0.417568,0.496653,0.721393,0.335623,0.335586,0.471239,1.2,0.0259328
35,train,17,1,True,True,0.142136,0.152976,-0.01084,0.188129,0.176973,0.00252179,0.00280121,0.152979,0.142139,False,0.42697925000000003,0.142136,0.152976,-0.01084,False,0.091242,0.667252,0.734517,0.214906,0.336069,0.336061,1.2,0.421338,0.02582
36,train,2,0,True,True,0.151515,0.146011,0.00550396,0.186657,0.180974,-7.42837e-05,5.16985e-06,0.151519,0.146015,True,0.6401345,0.151515,0.146011,0.00550396,True,0.421678,0.770074,0.770073,0.598713,0.335649,0.335621,1.19999,0.557628,1.04498
37,train,18,1,True,True,0.122252,0.114556,0.00769596,0.148582,0.156505,0.00310265,0.00292105,0.114561,0.122256,True,0.30445275,0.122252,0.114556,0.00769596,True,0.08,0.474305,0.468278,0.195228,0.335998,0.335914,1.2,0.186288,0.0392103
38,train,3,0,True,True,0.138155,0.159373,-0.0212175,0.172877,0.194709,0.000210357,-0.000318067,0.138159,0.159375,False,0.7129907499999999,0.138155,0.159373,-0.0212175,False,0.692519,0.690144,0.72244,0.74686,0.335706,0.335603,1.2,0.165839,1.04498
39,train,19,1,True,True,0.0873988,0.0776654,0.00973339,0.110571,0.120604,0.00996833,0.0096001,0.0776712,0.0874042,True,0.21676325,0.0873988,0.0776654,0.00973339,True,0.175672,0.226021,0.238658,0.226702,0.338155,0.3377,1.2,3.02641e-07,0.0181645
40,train,4,0,True,True,0.111068,0.160703,-0.0496352,0.144986,0.196075,0.00104535,-0.000446927,0.111073,0.160705,False,0.674488,0.111068,0.160703,-0.0496352,False,0.516261,0.744647,0.770074,0.66697,0.335754,0.335487,1.2,0.120065,1.04498
41,train,20,1,True,True,0.107785,0.0786912,0.0290939,0.111629,0.141608,0.0089158,0.00654218,0.078697,0.10779,True,0.26045225,0.107785,0.0786912,0.0290939,True,0.299048,0.163159,0.184964,0.394638,0.337679,0.33639,1.2,3.02602e-07,0.0180862
42,train,5,0,True,True,0.0873739,0.134133,-0.0467592,0.120581,0.168736,0.00347674,0.000380661,0.08738,0.134137,False,0.438589,0.0873739,0.134133,-0.0467592,False,0.350727,0.486348,0.453581,0.4637,0.336123,0.335311,1.2,-3.16102e-05,1.04498
43,train,21,1,True,True,0.157952,0.0935121,0.0644401,0.126903,0.193246,0.0060424,0.00252709,0.0935176,0.157954,True,0.31174452500000005,0.157952,0.0935121,0.0644401,True,0.0914141,0.50706,0.535796,0.112708,0.336634,0.335512,1.2,0.000822122,0.0180336
44,train,6,0,True,True,0.0705617,0.174189,-0.103627,0.103234,0.209948,0.00569188,-0.00092214,0.0705677,0.17419,False,0.5992369999999999,0.0705617,0.174189,-0.103627,False,0.674624,0.525695,0.662635,0.533994,0.337025,0.335227,1.2,3.02551e-07,1.04498
45,train,22,1,True,True,0.120481,0.0670855,0.0533952,0.0986306,0.15468,0.0133347,0.008121,0.0670818,0.120485,True,0.22886499999999999,0.120481,0.0670855,0.0533952,True,0.173148,0.240816,0.156831,0.344665,0.341246,0.336266,1.2,3.02586e-07,0.0173444
46,train,7,0,True,True,0.0634817,0.173689,-0.110207,0.0823553,0.209434,0.0116563,-0.000627397,0.0634782,0.17369,False,0.43275399999999997,0.0634817,0.173689,-0.110207,False,0.341263,0.434023,0.518626,0.437104,0.341335,0.334856,1.2,3.02552e-07,1.04498
47,train,23,1,True,True,0.159926,0.0641658,0.0957601,0.0934756,0.195275,0.015084,0.0266594,0.0641622,0.159928,True,0.23050825000000003,0.159926,0.0641658,0.0957601,True,0.264519,0.145354,0.235699,0.276461,0.349204,0.329608,1.2,3.02558e-07,0.0165855
48,train,8,0,True,True,0.0612818,0.258927,-0.197645,0.063235,0.297036,0.00954187,0.00264964,0.0612785,0.258925,False,0.58055175,0.0612818,0.258927,-0.197645,False,0.532435,0.498079,0.65046,0.641233,0.358109,0.331687,1.2,3.02529e-07,1.04498
49,train,24,1,True,True,0.248603,0.0692535,0.179349,0.0852071,0.286433,-0.00113509,0.0676807,0.0692497,0.248602,True,0.37532475000000004,0.248603,0.0692535,0.179349,True,0.101968,0.636781,0.649199,0.113351,0.350575,0.0105887,1.2,3.02531e-07,0.0165173
50,train,9,0,True,True,0.0619381,0.275964,-0.214025,0.0607943,0.314531,-0.000476317,0.0795727,0.0619347,0.27596,False,0.632647,0.0619381,0.275964,-0.214025,False,0.483452,0.711219,0.770073,0.565844,0.361955,0.00750451,1.2,3.02527e-07,1.04498
51,train,25,1,True,True,0.192225,0.0708555,0.12137,0.102758,0.228494,-0.00164373,0.0783763,0.0708516,0.192226,True,0.22686699999999999,0.192225,0.0708555,0.12137,True,0.100075,0.331969,0.395424,0.08,0.345858,0.00772315,1.2,3.02545e-07,0.0165112
52,train,10,0,True,True,0.0620273,0.234233,-0.172205,0.068371,0.271669,-0.000746435,0.0878613,0.0620238,0.23424,False,0.43758925,0.0620273,0.234233,-0.172205,False,0.4312,0.376196,0.445481,0.49748,0.356952,0.00629118,1.2,3.02534e-07,1.04498
53,train,26,1,True,True,0.230708,0.0690832,0.161625,0.0890329,0.268048,-0.00122486,0.0708277,0.0690794,0.230708,True,0.31912324999999997,0.230708,0.0690832,0.161625,True,0.08,0.524397,0.534777,0.137319,0.349515,0.00951642,1.2,3.02535e-07,0.0165106
54,train,11,0,True,True,0.0620017,0.261817,-0.199816,0.0627473,0.300005,-0.000547345,0.0821403,0.0619983,0.261818,False,0.5810897500000001,0.0620017,0.261817,-0.199816,False,0.668544,0.46683,0.481908,0.707077,0.360132,0.00707776,1.2,3.02529e-07,1.04498
55,train,27,1,True,True,0.170648,0.0910722,0.0795757,0.124386,0.206304,-0.00229509,0.0510575,0.0910773,0.17065,True,0.1551275,0.170648,0.0910722,0.0795757,True,0.201368,0.08,0.08,0.259142,0.342018,0.121836,1.2,0.000209662,0.0165106
56,train,12,0,True,True,0.0615511,0.272759,-0.211208,0.0590771,0.31124,-0.000413446,0.0802311,0.0615477,0.272755,False,0.7180825,0.0615511,0.272759,-0.211208,False,0.720509,0.728816,0.652934,0.770071,0.364367,0.00738983,1.2,3.02527e-07,1.04498
57,train,28,1,True,True,0.204526,0.064359,0.140167,0.0840697,0.24114,-0.00122794,0.0774741,0.0643555,0.204526,True,0.2961595,0.204526,0.064359,0.140167,True,0.154622,0.361194,0.214988,0.453834,0.351887,0.0078975,1.2,3.02541e-07,0.0173054
58,train,13,0,True,True,0.0620788,0.253657,-0.191578,0.0657604,0.291624,-0.000655632,0.0834309,0.0620754,0.253671,False,0.50175075,0.0620788,0.253657,-0.191578,False,0.50324,0.525332,0.489959,0.488472,0.358205,0.00688237,1.2,3.0253e-07,1.04498
59,train,29,1,True,True,0.231316,0.0694657,0.16185,0.0887716,0.268673,-0.00125329,0.070806,0.0694619,0.231316,True,0.3406239999999999,0.231316,0.0694657,0.16185,True,0.101853,0.563537,0.583379,0.113727,0.349789,0.00952296,1.2,3.02535e-07,0.016582
60,train,14,0,True,True,0.0620016,0.265202,-0.2032,0.0592479,0.303481,-0.000419857,0.081725,0.0619982,0.2652,False,0.7426807500000001,0.0620016,0.265202,-0.2032,False,0.770074,0.660504,0.770071,0.770074,0.364104,0.0071432,1.2,3.02528e-07,1.04498
61,train,30,1,True,True,0.170181,0.0844281,0.0857525,0.117538,0.205824,-0.00213363,0.0445193,0.0844333,0.170182,True,0.16665275000000002,0.170181,0.0844281,0.0857525,True,0.08,0.214809,0.209604,0.162198,0.343984,0.228907,1.2,-2.87236e-06,0.016517
62,train,15,0,True,True,0.0614814,0.24961,-0.188128,0.0631359,0.287466,-0.000561966,0.0846741,0.061478,0.249611,False,0.6019209999999999,0.0614814,0.24961,-0.188128,False,0.684604,0.467712,0.570865,0.684503,0.359847,0.0067048,1.2,3.02531e-07,1.04498
63,train,31,1,True,True,0.216236,0.0669953,0.149241,0.0889229,0.253176,-0.00132209,0.0739137,0.0669916,0.216236,True,0.29591825,0.216236,0.0669953,0.149241,True,0.106901,0.507163,0.389555,0.180054,0.350332,0.00868015,1.2,3.02538e-07,0.0172094
64,train,0,0,True,True,0.0621509,0.249253,-0.187102,0.0656763,0.2871,-0.000653097,0.0845865,0.0621475,0.24926,False,0.5246405,0.0621509,0.249253,-0.187102,False,0.531747,0.513496,0.535893,0.517426,0.358248,0.00671699,1.2,3.02531e-07,1.04498
65,train,16,1,True,True,0.205308,0.067153,0.138155,0.0903715,0.241944,-0.00135832,0.0761871,0.0671493,0.205309,True,0.2865836,0.205308,0.067153,0.138155,True,0.0999604,0.412792,0.449507,0.184075,0.349946,0.00816178,1.2,3.02541e-07,0.0165733
66,train,1,0,True,True,0.0615229,0.239546,-0.178023,0.064587,0.277128,-0.000613559,0.0869861,0.0615195,0.239546,False,0.5838829999999999,0.0615229,0.239546,-0.178023,False,0.699918,0.417568,0.496653,0.721393,0.358845,0.00639926,1.2,3.02533e-07,1.04498
67,train,17,1,True,True,0.229265,0.0665993,0.162666,0.0809612,0.266566,-0.00102464,0.0726547,0.0665957,0.229264,True,0.42697925000000003,0.229265,0.0665993,0.162666,True,0.091242,0.667252,0.734517,0.214906,0.351975,0.00900048,1.2,3.02535e-07,0.0165162
68,train,2,0,True,True,0.062146,0.244695,-0.182549,0.0632173,0.282419,-0.000564083,0.0860879,0.0621425,0.244694,False,0.6401345,0.062146,0.244695,-0.182549,False,0.421678,0.770074,0.770073,0.598713,0.359746,0.00651437,1.2,3.02532e-07,1.04498
69,train,18,1,True,True,0.212169,0.0675254,0.144644,0.0895083,0.248996,-0.00126634,0.0747718,0.0675216,0.212169,True,0.30445275,0.212169,0.0675254,0.144644,True,0.08,0.474305,0.468278,0.195228,0.349718,0.00847606,1.2,3.02539e-07,0.0165111
70,train,3,0,True,True,0.0621733,0.247666,-0.185493,0.0612222,0.28547,-0.000492822,0.0854021,0.0621699,0.247665,False,0.7129907499999999,0.0621733,0.247666,-0.185493,False,0.692519,0.690144,0.72244,0.74686,0.361513,0.00660528,1.2,3.02531e-07,1.04498
71,train,19,1,True,True,0.170171,0.066073,0.104098,0.0977645,0.205813,-0.00189174,0.0386245,0.0660694,0.170172,True,0.21676325,0.170171,0.066073,0.104098,True,0.175672,0.226021,0.238658,0.226702,0.343403,0.292569,1.2,3.02553e-07,0.0165106
72,train,4,0,True,True,0.0614908,0.243906,-0.182415,0.0626056,0.281608,-0.000542903,0.0861792,0.0614874,0.243906,False,0.6744877499999999,0.0614908,0.243906,-0.182415,False,0.516261,0.744647,0.770073,0.66697,0.360243,0.00650247,1.2,3.02532e-07,1.04498
73,train,20,1,True,True,0.187808,0.0655955,0.122213,0.0911899,0.223953,-0.00145036,0.0756756,0.0655919,0.187809,True,0.26045225,0.187808,0.0655955,0.122213,True,0.299048,0.163159,0.184964,0.394638,0.350263,0.00827233,1.2,3.02546e-07,0.0165106
74,train,5,0,True,True,0.0623249,0.223884,-0.161559,0.0710639,0.261036,-0.00083913,0.0904926,0.0623214,0.223886,False,0.438589,0.0623249,0.223884,-0.161559,False,0.350727,0.486348,0.453581,0.4637,0.355841,0.0059883,1.2,3.02536e-07,1.04498
75,train,21,1,True,True,0.212509,0.0702838,0.142226,0.0940991,0.249346,-0.00140028,0.0747167,0.0702799,0.21251,True,0.31174452500000005,0.212509,0.0702838,0.142226,True,0.0914141,0.50706,0.535796,0.112708,0.348339,0.00848883,1.2,3.02539e-07,0.0165106
76,train,6,0,True,True,0.062289,0.236202,-0.173913,0.0650946,0.273693,-0.000632881,0.0877113,0.0622856,0.236203,False,0.5992369999999999,0.062289,0.236202,-0.173913,False,0.674624,0.525695,0.662635,0.533994,0.35857,0.00630943,1.2,3.02533e-07,1.04498
77,train,22,1,True,True,0.179157,0.0667005,0.112456,0.0972428,0.215056,-0.00162086,0.067663,0.0666968,0.179158,True,0.22886499999999999,0.179157,0.0667005,0.112456,True,0.173148,0.240816,0.156831,0.344665,0.34893,0.0105955,1.2,3.02549e-07,0.0165105
78,train,7,0,True,True,0.0623879,0.214276,-0.151888,0.0721389,0.251162,-0.000875813,0.0927625,0.0623845,0.214277,False,0.43275399999999997,0.0623879,0.214276,-0.151888,False,0.341263,0.434023,0.518626,0.437104,0.355462,0.00575064,1.2,3.02538e-07,1.04498
79,train,23,1,True,True,0.172319,0.0662635,0.106056,0.0965231,0.208024,-0.00160968,0.0692074,0.0662599,0.172321,True,0.23050825000000003,0.172319,0.0662635,0.106056,True,0.264519,0.145354,0.235699,0.276461,0.349152,0.010035,1.2,3.02552e-07,0.0165105
80,train,8,0,True,True,0.0623525,0.229734,-0.167381,0.0661614,0.267047,-0.000670736,0.0891761,0.0623491,0.229735,False,0.58055175,0.0623525,0.229734,-0.167381,False,0.532435,0.498079,0.65046,0.641233,0.357974,0.00613589,1.2,3.02535e-07,1.04498
81,train,24,1,True,True,0.213128,0.0700109,0.143117,0.0902148,0.249982,-0.00129026,0.0749279,0.0700071,0.213128,True,0.37532475000000004,0.213128,0.0700109,0.143117,True,0.101968,0.636781,0.649199,0.113351,0.349402,0.00844008,1.2,3.02539e-07,0.0165106
82,train,9,0,True,True,0.0623614,0.229892,-0.167531,0.0652061,0.26721,-0.000636324,0.0893369,0.0623579,0.229892,False,0.632647,0.0623614,0.229892,-0.167531,False,0.483452,0.711219,0.770073,0.565844,0.358482,0.00611744,1.2,3.02535e-07,1.04498
83,train,25,1,True,True,0.186265,0.0741301,0.112135,0.106875,0.222366,-0.00176632,0.0790127,0.0741339,0.186266,True,0.22686699999999999,0.186265,0.0741301,0.112135,True,0.100075,0.331969,0.395424,0.08,0.344835,0.00760515,1.2,3.02547e-07,0.0165105
84,train,10,0,True,True,0.0624639,0.212143,-0.14968,0.0724905,0.24897,-0.000888716,0.0932872,0.0624604,0.212144,False,0.43758925,0.0624639,0.212143,-0.14968,False,0.4312,0.376196,0.445481,0.49748,0.35534,0.00569849,1.2,3.02539e-07,1.04498
85,train,26,1,True,True,0.207254,0.0698742,0.137379,0.0938024,0.243944,-0.00137057,0.0757217,0.0698704,0.207254,True,0.31912324999999997,0.207254,0.0698742,0.137379,True,0.08,0.524397,0.534777,0.137319,0.348341,0.00826223,1.2,3.0254e-07,0.0165106
86,train,11,0,True,True,0.0624492,0.220751,-0.158302,0.0672478,0.257816,-0.000708233,0.0912943,0.0624458,0.220752,False,0.5810897500000001,0.0624492,0.220751,-0.158302,False,0.668544,0.46683,0.481908,0.707077,0.35741,0.00590203,1.2,3.02537e-07,1.04498
87,train,27,1,True,True,0.170595,0.0941192,0.0764758,0.127527,0.20625,-0.00237405,0.0501263,0.0941242,0.170596,True,0.1551275,0.170595,0.0941192,0.0764758,True,0.201368,0.08,0.08,0.259142,0.341578,0.139114,1.2,0.00111436,0.0165106
88,train,12,0,True,True,0.0619692,0.221873,-0.159904,0.0638561,0.25897,-0.000588396,0.0912396,0.0619658,0.221874,False,0.7180825,0.0619692,0.221873,-0.159904,False,0.720509,0.728816,0.652934,0.770071,0.359334,0.00590784,1.2,3.02537e-07,1.04432
89,train,28,1,True,True,0.193424,0.0650478,0.128376,0.0880744,0.229727,-0.00134713,0.0800519,0.0650442,0.193425,True,0.2961595,0.193424,0.0650478,0.128376,True,0.154622,0.361194,0.214988,0.453834,0.350862,0.00742066,1.2,3.02544e-07,0.0175174
90,train,13,0,True,True,0.0625552,0.218326,-0.155771,0.0702655,0.255324,-0.000813692,0.0920124,0.0625517,0.218326,False,0.50175075,0.0625552,0.218326,-0.155771,False,0.50324,0.525332,0.489959,0.488472,0.356134,0.00582695,1.2,3.02537e-07,1.04498
91,train,29,1,True,True,0.203006,0.0703129,0.132693,0.0940464,0.239577,-0.00141448,0.0758008,0.070309,0.203006,True,0.3406239999999999,0.203006,0.0703129,0.132693,True,0.101853,0.563537,0.583379,0.113727,0.348541,0.00824498,1.2,3.02541e-07,0.016601
92,train,14,0,True,True,0.0624877,0.216291,-0.153803,0.0642659,0.253232,-0.000603273,0.0924366,0.0624842,0.216291,False,0.7426807500000001,0.0624877,0.216291,-0.153803,False,0.770074,0.660504,0.770071,0.770074,0.359079,0.00578354,1.2,3.02538e-07,1.04498
93,train,30,1,True,True,0.170148,0.087632,0.0825163,0.120841,0.205791,-0.00221438,0.0439496,0.0876372,0.17015,True,0.16665275000000002,0.170148,0.087632,0.0825163,True,0.08,0.214809,0.209604,0.162198,0.343328,0.236507,1.2,-2.17328e-05,0.0165187
94,train,15,0,True,True,0.0619564,0.211596,-0.14964,0.0680489,0.248407,-0.000736968,0.0932501,0.0619529,0.211597,False,0.6019209999999999,0.0619564,0.211596,-0.14964,False,0.684604,0.467712,0.570865,0.684503,0.35705,0.00570215,1.2,3.02539e-07,1.04498
95,train,31,1,True,True,0.198603,0.0677727,0.13083,0.0935892,0.235051,-0.00145985,0.0755931,0.067769,0.198603,True,0.29591825,0.198603,0.0677727,0.13083,True,0.106901,0.507163,0.389555,0.180054,0.349183,0.00829049,1.2,3.02543e-07,0.0173679
96,train,0,0,True,True,0.0626701,0.210457,-0.147787,0.0705179,0.247237,-0.000822744,0.0933942,0.0626666,0.210458,False,0.5246405,0.0626701,0.210457,-0.147787,False,0.531747,0.513496,0.535893,0.517426,0.356036,0.00568798,1.2,3.02539e-07,1.04498
97,train,16,1,True,True,0.190144,0.0679516,0.122193,0.0951318,0.226355,-0.0015001,0.0768244,0.0679478,0.190145,True,0.2865836,0.190144,0.0679516,0.122193,True,0.0999604,0.412792,0.449507,0.184075,0.348762,0.00802852,1.2,3.02545e-07,0.0165876
98,train,1,0,True,True,0.0626893,0.204129,-0.14144,0.069677,0.240732,-0.000792445,0.094536,0.0626858,0.20413,False,0.5838829999999999,0.0626893,0.204129,-0.14144,False,0.699918,0.417568,0.496653,0.721393,0.356348,0.00557829,1.2,3.02541e-07,1.04498
