cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,initial_eval,10,1,False,False,0.117347,0.112335,0.00501138,0.0973861,0.0997386,0.00617322,0.00609852,0.112329,0.11734,True,0.25520937499999996,0.266937,0.262336,0.216655,0.287728,0.241814,0.236932,0.266937,0.262336,0.33747,0.337439,1.1397,1.13969
11,initial_eval,11,1,False,False,0.117345,0.112334,0.00501139,0.0973852,0.0997376,0.00617342,0.00609872,0.112328,0.117339,True,0.25520724999999994,0.266935,0.262334,0.216653,0.287726,0.241812,0.236929,0.266935,0.262334,0.33747,0.337439,1.13973,1.13972
12,train,0,0,True,True,0.155492,0.162804,-0.00731179,0.190506,0.198044,0.00659813,0.00632928,0.155487,0.162799,False,0.0366706625,0.0291125,0.079879,-1.93204e-25,0.0836151,-2.26034e-25,0.0433593,0.0252772,0.0321222,0.33612,0.336109,0.560944,1.19999
13,train,1,0,True,True,0.136021,0.13556,0.000461369,0.162938,0.163772,0.00837785,0.00836497,0.136013,0.135552,True,0.06594619624999999,0.0922687,0.0925456,0.00334267,0.157206,0.0163251,0.0827337,0.046271,0.0368768,0.338445,0.338424,1.19999,0.719201
14,train,2,0,True,True,0.124476,0.118871,0.00560534,0.0893082,0.0879455,0.0146684,0.0146955,0.124469,0.118864,True,0.153558875,0.198262,0.143341,0.143162,0.169639,0.12123,0.141299,0.151801,0.159737,0.342961,0.343115,0.19866,1.2
15,train,3,0,True,True,0.157425,0.146918,0.0105066,0.192305,0.181538,-0.00129149,-0.000946057,0.157417,0.146911,True,0.0502035875,0.0419193,0.071324,0.0436037,0.0678528,0.0196592,0.0607946,0.046007,0.0504681,0.336007,0.336131,1.2,0.46899
16,train,4,0,True,True,0.150617,0.133189,0.0174283,0.18346,0.165739,0.000903188,0.00150546,0.150609,0.133182,True,0.063739425,0.073631,0.046796,0.0979344,0.0366915,0.0483767,0.0553756,0.0793199,0.0717903,0.337038,0.337341,0.169258,1.2
17,train,5,0,True,True,0.154915,0.132038,0.0228776,0.188872,0.165534,-0.00183815,-0.000968246,0.154907,0.13203,True,0.05852571250000001,0.0701418,0.0667656,0.0700269,0.0318678,0.0347374,0.0512981,0.0678244,0.0755437,0.336455,0.33674,0.162391,1.2
18,train,6,1,True,True,0.0942187,0.114709,-0.0204901,0.0992915,0.0905708,0.00606486,0.00667942,0.114702,0.0942135,False,0.254449875,0.266288,0.261464,0.216008,0.286853,0.24116,0.236074,0.266288,0.261464,0.33734,0.337748,0.0113576,1.2
19,train,7,1,True,True,0.0936448,0.112673,-0.0190286,0.0907136,0.0989199,0.00790844,0.00615524,0.112667,0.0936397,False,0.25432525000000006,0.266181,0.261321,0.215902,0.28671,0.241052,0.235934,0.266181,0.261321,0.338228,0.337142,0.00113441,1.2
20,train,8,1,True,True,0.116892,0.135265,-0.018373,0.154499,0.147829,0.00396163,0.0101032,0.135257,0.116885,False,0.08543116249999999,0.0860677,0.118236,0.0911317,0.0522685,0.0653657,0.0589251,0.116091,0.0953636,0.340553,0.338385,0.160422,1.2
21,train,9,1,True,True,0.106507,0.102414,0.00409259,0.0560332,0.140438,0.0116024,0.00440798,0.102409,0.10652,True,0.254074125,0.265965,0.261034,0.215687,0.286421,0.240835,0.235652,0.265965,0.261034,0.375448,0.335267,1.2,0.177385
22,train,10,1,True,True,0.152867,0.103107,0.0497604,0.0495892,0.188158,-0.00159413,0.089506,0.103101,0.152879,True,0.253945125,0.265853,0.260887,0.215577,0.286273,0.240723,0.235508,0.265853,0.260887,0.724558,0.00609818,1.2,0.0926032
23,train,11,1,True,True,0.15311,0.102564,0.0505453,0.0486961,0.188404,-0.00196664,0.0987245,0.102559,0.153121,True,0.25381975,0.265745,0.260744,0.21547,0.286129,0.240614,0.235367,0.265745,0.260744,0.76552,0.00521109,1.2,0.0823522
24,train,0,0,True,True,0.139539,0.137656,0.00188381,0.174068,0.17236,0.00401082,0.0351364,0.139535,0.137659,True,0.0361049,0.027926,0.0801865,-1.91869e-25,0.0830225,-2.24571e-25,0.0420513,0.0247843,0.0308686,0.336032,0.316777,1.19999,0.635268
25,train,1,0,True,True,0.121628,0.132842,-0.0112144,0.146257,0.167405,-0.00396402,0.0370535,0.121621,0.132846,False,0.06440186,0.0900937,0.0915264,0.00160978,0.157524,0.0147602,0.0801972,0.0449006,0.034603,0.338774,0.305516,1.2,0.177827
26,train,2,0,True,True,0.109424,0.128281,-0.018857,0.0711388,0.16271,-0.0030264,0.0426125,0.109418,0.128285,False,0.15088025000000002,0.19698,0.139983,0.141572,0.166003,0.117672,0.139064,0.148561,0.157207,0.355412,0.253425,1.2,0.149732
27,train,3,0,True,True,0.142541,0.124141,0.0183994,0.176938,0.158449,-0.00157771,0.0369625,0.142533,0.124145,True,0.0491535375,0.0413055,0.0707355,0.0427205,0.0663469,0.0186294,0.0589235,0.0454068,0.0491602,0.33587,0.306252,0.165095,1.2
28,train,4,0,True,True,0.13512,0.12036,0.0147607,0.16729,0.154555,-0.00666696,0.0376255,0.135113,0.120364,True,0.0625563375,0.073542,0.0444554,0.0969373,0.0351081,0.0469807,0.0541865,0.0783347,0.070906,0.336803,0.301663,0.169602,1.2
29,train,5,0,True,True,0.139552,0.116884,0.0226674,0.172954,0.150977,-0.00620884,0.0379956,0.139544,0.116889,True,0.057292275,0.0693391,0.0650089,0.0688181,0.0309052,0.0330144,0.0502249,0.066372,0.0746556,0.33626,0.298934,0.154215,1.2
30,train,6,1,True,True,0.133498,0.102888,0.0306101,0.0512875,0.168229,-0.0021926,0.0904256,0.102883,0.13352,True,0.25290425,0.264948,0.259704,0.214686,0.285079,0.239817,0.234348,0.264948,0.259704,0.64172,0.00599562,1.2,0.10669
31,train,7,1,True,True,0.13296,0.102247,0.0307127,0.0505975,0.167676,-0.00217668,0.0906613,0.102242,0.132983,True,0.252770375,0.264831,0.259552,0.214571,0.284926,0.2397,0.2342,0.264831,0.259552,0.676061,0.00596992,1.2,0.0926555
32,train,8,1,True,True,0.112541,0.121218,-0.00867701,0.139303,0.146505,-0.00654877,0.0393181,0.121211,0.112546,False,0.08397785,0.0852114,0.115422,0.0904388,0.0501343,0.0635588,0.0575933,0.114705,0.0947592,0.340205,0.288074,0.180592,1.2
33,train,9,1,True,True,0.13309,0.0894071,0.0436825,0.048367,0.16781,-0.00209926,0.0911751,0.0894022,0.13311,True,0.25250049999999996,0.264594,0.259247,0.21434,0.284617,0.239464,0.233901,0.264594,0.259247,0.77995,0.00591468,1.2,4.8848e-05
34,train,10,1,True,True,0.132936,0.0963211,0.0366149,0.0476961,0.167653,-0.00207093,0.0913345,0.0963158,0.132956,True,0.25236425,0.264474,0.259093,0.214223,0.284461,0.239345,0.233751,0.264474,0.259093,0.809021,0.00589777,1.2,0.0227202
35,train,11,1,True,True,0.132818,0.0957182,0.0371002,0.0470167,0.167532,-0.00203935,0.0915107,0.095713,0.132838,True,0.25222725,0.264353,0.258938,0.214105,0.284305,0.239225,0.2336,0.264354,0.258938,0.837431,0.00587919,1.2,0.0174943
36,train,0,0,True,True,0.12814,0.112052,0.0160875,0.16232,0.146002,0.00621425,0.0406308,0.128135,0.112057,True,0.035457525000000004,0.0266292,0.0803987,-1.91389e-25,0.0823587,-2.24086e-25,0.0406535,0.0241088,0.0295113,0.335899,0.275649,0.159239,1.2
37,train,1,0,True,True,0.111459,0.109565,0.00189332,0.1382,0.143441,0.00259455,0.0393711,0.111452,0.10957,True,0.0628257609375,0.0877681,0.0904654,9.49875e-05,0.157709,0.013178,0.0775922,0.0434626,0.0323358,0.33958,0.28816,0.247187,1.2
38,train,2,0,True,True,0.0992157,0.10683,-0.00761404,0.0698127,0.140624,0.00065495,0.0513618,0.0992102,0.106835,False,0.1481015,0.195456,0.136668,0.13968,0.16223,0.113961,0.136915,0.145181,0.154721,0.359678,0.116981,1.2,0.0797969
39,train,3,0,True,True,0.130922,0.104271,0.0266514,0.1651,0.137989,0.00364939,0.0420784,0.130916,0.104276,True,0.04804581249999999,0.040614,0.0700509,0.0417804,0.0647483,0.0176015,0.0569822,0.0447956,0.0477936,0.335677,0.260211,0.123543,1.2
40,train,4,0,True,True,0.123268,0.101868,0.0214008,0.155782,0.135514,-0.00307809,0.0425202,0.123262,0.101873,True,0.06128503749999999,0.0732694,0.0420835,0.095798,0.0332583,0.0455922,0.0530712,0.0773051,0.0699026,0.336409,0.255118,0.0983239,1.2
41,train,5,0,True,True,0.127621,0.0996027,0.0280182,0.161106,0.133181,-0.00230748,0.0429011,0.127614,0.0996084,True,0.055968575,0.0684905,0.0631264,0.0674708,0.0297129,0.0312961,0.049142,0.0648632,0.0736467,0.33596,0.250585,0.0577732,1.2
42,train,6,1,True,True,0.124295,0.0931604,0.0311342,0.0520192,0.158765,-0.00191633,0.0923892,0.0931552,0.124349,True,0.251247125,0.263485,0.257835,0.213262,0.283186,0.238363,0.232524,0.263486,0.257836,0.60276,0.00578835,1.2,0.000800438
43,train,7,1,True,True,0.123813,0.0938118,0.0300015,0.0514961,0.15827,-0.00187873,0.0925505,0.0938066,0.123869,True,0.251104125,0.263358,0.257675,0.213139,0.283023,0.238237,0.232368,0.263358,0.257675,0.629763,0.00577199,1.2,0.00115207
44,train,8,1,True,True,0.096344,0.111078,-0.0147344,0.129257,0.129824,-0.00538631,0.0436859,0.111072,0.09635,False,0.0824189,0.0843887,0.112386,0.0896365,0.0479604,0.0616109,0.0562458,0.113083,0.0940399,0.339259,0.240814,0.0369976,1.2
45,train,9,1,True,True,0.123829,0.0812021,0.0426266,0.0495602,0.158286,-0.00174521,0.0929922,0.0811976,0.123879,True,0.250816125,0.263101,0.257352,0.212891,0.282695,0.237983,0.232053,0.263102,0.257352,0.724581,0.00572768,1.2,3.02583e-07
46,train,10,1,True,True,0.123663,0.0896375,0.0340252,0.0489371,0.158115,-0.00169364,0.09312,0.0896326,0.123712,True,0.25067124999999996,0.262972,0.25719,0.212766,0.28253,0.237855,0.231895,0.262972,0.25719,0.753357,0.005715,1.2,6.91758e-05
47,train,11,1,True,True,0.123488,0.0884047,0.0350831,0.0483852,0.157936,-0.00164621,0.0932445,0.0883998,0.123536,True,0.25052462499999995,0.26284,0.257026,0.212639,0.282364,0.237725,0.231736,0.262841,0.257026,0.778092,0.00570269,1.2,-8.82733e-06
48,train,0,0,True,True,0.120624,0.0955286,0.0250957,0.154698,0.128984,0.0142025,0.0447391,0.120623,0.0955345,True,0.0347274,0.025238,0.0804578,-1.88349e-25,0.0816235,-2.20635e-25,0.0391416,0.0232633,0.028095,0.334886,0.226775,0.019754,1.2
49,train,1,0,True,True,0.11458,0.0941409,0.0204388,0.148198,0.127554,0.00392371,0.0447907,0.114574,0.0941469,True,0.061371187499999987,0.0852849,0.0893544,9.29421e-72,0.157764,0.0115528,0.074906,0.0420433,0.0300641,0.335996,0.226082,0.0109355,1.2
50,train,2,0,True,True,0.0928508,0.0922819,0.000568866,0.0731647,0.12564,-0.00154883,0.0457586,0.0928456,0.092288,True,0.145222375,0.193693,0.133246,0.137475,0.158318,0.110096,0.134945,0.141662,0.152344,0.350159,0.212187,0.000653324,1.2
51,train,3,0,True,True,0.120924,0.0905485,0.0303758,0.154847,0.123854,0.0108036,0.0445639,0.120919,0.0905548,True,0.0468792625,0.0398693,0.0692492,0.0407585,0.0630452,0.0165755,0.0549606,0.0442106,0.0463652,0.335225,0.229263,0.000173062,1.2
52,train,4,0,True,True,0.111919,0.0889507,0.0229686,0.143901,0.122208,-0.00135628,0.0443884,0.111913,0.0889571,True,0.059925575,0.0728096,0.0396652,0.0945075,0.0312533,0.0442146,0.0519433,0.0762327,0.0687784,0.336298,0.231678,1.9197e-05,1.2
53,train,5,0,True,True,0.116294,0.0874718,0.0288225,0.149334,0.120684,-0.000476871,0.0441877,0.116288,0.0874783,True,0.0545733375,0.0676095,0.0611189,0.0659799,0.0284207,0.0295849,0.0480556,0.0633015,0.0725157,0.335852,0.234399,-3.54664e-05,1.2
54,train,6,1,True,True,0.117239,0.0863813,0.0308573,0.047573,0.151498,-0.00124012,0.092888,0.0863765,0.117308,True,0.24948250000000002,0.261904,0.255863,0.211739,0.281179,0.236801,0.230606,0.261905,0.255863,0.813186,0.00573807,1.2,-3.33485e-05
55,train,7,1,True,True,0.116841,0.0858877,0.0309538,0.0471582,0.151089,-0.00120275,0.0929361,0.0858829,0.116911,True,0.24933075,0.261767,0.255694,0.211608,0.281007,0.236666,0.230442,0.261768,0.255694,0.830583,0.00573327,1.2,-2.37635e-05
56,train,8,1,True,True,0.0851407,0.100973,-0.0158327,0.118264,0.118282,-0.00423554,0.0440023,0.100968,0.0851474,False,0.08077871249999999,0.0836218,0.109136,0.0887285,0.0457485,0.0596729,0.0548855,0.111229,0.0932075,0.339344,0.236907,-1.37937e-05,1.2
57,train,9,1,True,True,0.116638,0.0736541,0.0429843,0.0457626,0.15088,-0.00108071,0.0932033,0.07365,0.116703,True,0.249024875,0.261491,0.255354,0.211344,0.28066,0.236394,0.230111,0.261491,0.255354,0.886913,0.00570676,1.2,3.02591e-07
58,train,10,1,True,True,0.116421,0.0754792,0.0409418,0.0452312,0.150656,-0.00103096,0.0932587,0.075475,0.116484,True,0.24887099999999998,0.261352,0.255183,0.21121,0.280485,0.236257,0.229946,0.261352,0.255183,0.907235,0.00570129,1.2,3.02591e-07
59,train,11,1,True,True,0.116108,0.080371,0.0357366,0.0449153,0.150333,-0.000999198,0.0932585,0.0803666,0.11617,True,0.24871649999999998,0.261212,0.255011,0.211077,0.28031,0.236119,0.229779,0.261212,0.255012,0.918578,0.00570131,1.2,3.02591e-07
60,train,0,0,True,True,0.112784,0.0839111,0.0288727,0.14662,0.117016,0.0211067,0.0441969,0.112783,0.0839178,True,0.033925037500000005,0.0238321,0.0803584,-1.86422e-25,0.0807022,-2.18467e-25,0.0375099,0.0223589,0.0266388,0.332944,0.234365,-1.38229e-06,1.2
61,train,1,0,True,True,0.106905,0.0830335,0.0238713,0.140255,0.116111,0.0262705,0.0454066,0.106899,0.0830401,True,0.05987753875000001,0.0826489,0.088218,-7.06314e-74,0.157689,0.00988641,0.0721397,0.0406484,0.0277899,0.338296,0.220364,1.3037e-07,1.2
62,train,2,0,True,True,0.0851635,0.0819385,0.00322496,0.0675705,0.114986,-0.00191919,0.0449107,0.0851588,0.0819455,True,0.142222625,0.191693,0.129537,0.134951,0.154274,0.106078,0.133063,0.13801,0.150175,0.356529,0.224627,3.08031e-07,1.2
63,train,3,0,True,True,0.111966,0.0808912,0.0310743,0.145614,0.113904,0.0143614,0.0434696,0.111961,0.0808982,True,0.045649737499999996,0.0390289,0.0683218,0.0396442,0.0612224,0.0155531,0.0528966,0.0436582,0.0448727,0.33462,0.243905,3.02596e-07,1.2
64,train,4,0,True,True,0.102659,0.0799037,0.0227554,0.134277,0.112887,0.000302633,0.0431985,0.102653,0.0799107,True,0.058488462500000005,0.072159,0.0371981,0.093056,0.029194,0.0428521,0.0507965,0.0751197,0.0675323,0.336316,0.247336,3.0261e-07,1.2
65,train,5,0,True,True,0.107018,0.078966,0.028052,0.139771,0.111921,0.00144766,0.0429312,0.107012,0.0789731,True,0.0531138375,0.0667162,0.0589864,0.0643398,0.0270565,0.0278832,0.0469762,0.0616912,0.0712612,0.335834,0.250655,3.02603e-07,1.2
66,train,6,1,True,True,0.110163,0.0779911,0.0321715,0.0439562,0.144204,-0.000841757,0.0901312,0.0779868,0.110226,True,0.24761412500000002,0.260209,0.25379,0.210121,0.279062,0.235135,0.228596,0.260209,0.253791,0.95216,0.00602806,1.2,3.02599e-07
67,train,7,1,True,True,0.109736,0.0721066,0.0376291,0.043674,0.143764,-0.000808797,0.0899551,0.0721026,0.109799,True,0.24745374999999997,0.260063,0.253613,0.209982,0.27888,0.234991,0.228424,0.260063,0.253614,0.962675,0.00604763,1.2,3.02599e-07
68,train,8,1,True,True,0.0770765,0.0915268,-0.0144504,0.10967,0.109973,-0.00344789,0.0424513,0.0915218,0.0770837,False,0.0790678125,0.0829425,0.10568,0.0877171,0.0435004,0.057779,0.0535157,0.109144,0.0922638,0.339622,0.256465,3.02631e-07,1.2
69,train,9,1,True,True,0.109232,0.0682883,0.0409435,0.0428316,0.143246,-0.00071821,0.0898022,0.0682845,0.109293,True,0.247130875,0.259767,0.253257,0.209702,0.278515,0.234702,0.228079,0.259768,0.253257,0.989901,0.00606474,1.2,3.026e-07
70,train,10,1,True,True,0.108935,0.0751574,0.0337773,0.042462,0.14294,-0.000676113,0.0896722,0.0751532,0.108995,True,0.246969,0.259619,0.253078,0.209561,0.278332,0.234557,0.227907,0.25962,0.253078,1.00145,0.00607937,1.2,3.026e-07
71,train,11,1,True,True,0.108596,0.074526,0.0340705,0.0421846,0.142592,-0.000642884,0.0895198,0.0745219,0.108656,True,0.24680624999999998,0.25947,0.252899,0.20942,0.278148,0.234411,0.227733,0.25947,0.252899,1.00993,0.00609661,1.2,3.02601e-07
72,train,0,0,True,True,0.10514,0.0756021,0.0295382,0.13874,0.108454,0.0224634,0.042172,0.10514,0.0756094,True,0.033040425000000005,0.022417,0.0800945,-1.85578e-25,0.0795164,-2.17551e-25,0.0357508,0.0214018,0.0251429,0.332665,0.259773,3.02606e-07,1.2
73,train,1,0,True,True,0.0996063,0.0749692,0.0246371,0.132715,0.107801,0.00989149,0.0419789,0.0996008,0.0749765,True,0.058336611249999996,0.079865,0.0870675,-7.07791e-74,0.157485,0.00818039,0.0692945,0.0392848,0.0255157,0.335906,0.262002,3.02615e-07,1.2
74,train,2,0,True,True,0.0789089,0.0743541,0.0045548,0.0635514,0.10718,-0.00146808,0.0429636,0.0789045,0.074362,True,0.13902199999999998,0.189464,0.125545,0.132099,0.150103,0.101911,0.13093,0.134234,0.14789,0.359345,0.25038,3.02667e-07,1.2
75,train,3,0,True,True,0.104386,0.0735427,0.0308429,0.137811,0.106332,0.0172793,0.0415158,0.104381,0.0735501,True,0.044352362500000006,0.0380896,0.0672582,0.0384326,0.0592196,0.0145354,0.0508244,0.0431458,0.0433133,0.334106,0.267209,3.02607e-07,1.2
76,train,4,0,True,True,0.0949655,0.0728664,0.0220991,0.126339,0.105635,0.00186772,0.0413844,0.0949603,0.0728738,True,0.056974649999999995,0.0713135,0.0346874,0.091431,0.0270933,0.041508,0.0496335,0.0739681,0.0661624,0.336412,0.268668,3.02624e-07,1.2
77,train,5,0,True,True,0.0994018,0.0722132,0.0271886,0.13198,0.104962,0.00341364,0.0410818,0.0993963,0.0722207,True,0.0515822,0.0657314,0.056727,0.0625436,0.0256222,0.0261937,0.045922,0.0600362,0.0698815,0.335887,0.271916,3.02615e-07,1.2
78,train,6,1,True,True,0.104919,0.0710094,0.0339094,0.0410946,0.138805,-0.000459429,0.0872502,0.0710055,0.10498,True,0.24564587499999999,0.258403,0.251622,0.208411,0.276839,0.233368,0.226499,0.258403,0.251622,1.04088,0.00636623,1.2,3.02606e-07
79,train,7,1,True,True,0.104514,0.065884,0.0386301,0.0408891,0.138387,-0.000429608,0.087008,0.0658804,0.104575,True,0.245477375,0.258248,0.251437,0.208264,0.276649,0.233216,0.22632,0.258248,0.251437,1.04751,0.0063965,1.2,3.02607e-07
80,train,8,1,True,True,0.0706139,0.0843039,-0.01369,0.10265,0.103313,-0.00265573,0.0410498,0.0842992,0.0706215,False,0.07729555,0.0823925,0.102026,0.0866048,0.0412178,0.0559392,0.0521395,0.106834,0.0912106,0.339972,0.272352,3.02649e-07,1.2
81,train,9,1,True,True,0.103925,0.069114,0.0348105,0.0402836,0.137778,-0.000352749,0.0866819,0.0691102,0.103984,True,0.24513900000000002,0.257935,0.251066,0.20797,0.276267,0.232911,0.225962,0.257935,0.251066,1.06245,0.00643775,1.2,3.02608e-07
82,train,10,1,True,True,0.103596,0.0667452,0.0368511,0.0399911,0.13744,-0.000313691,0.0864647,0.0667415,0.103655,True,0.244968,0.257777,0.250878,0.207821,0.276074,0.232757,0.225781,0.257777,0.250879,1.07069,0.00646554,1.2,3.02608e-07
83,train,11,1,True,True,0.103223,0.0662633,0.0369594,0.039781,0.137054,-0.000283546,0.0862159,0.0662596,0.103281,True,0.24479700000000001,0.257619,0.250691,0.207672,0.275882,0.232602,0.2256,0.257619,0.250691,1.07587,0.00649769,1.2,3.02609e-07
84,train,0,0,True,True,0.0981202,0.0689782,0.029142,0.131508,0.101628,0.0231689,0.0401127,0.0981201,0.0689859,True,0.0320695375,0.020999,0.079659,-2.53799e-25,0.0780527,-2.99453e-25,0.0338549,0.020383,0.0236077,0.332776,0.281857,3.02617e-07,1.2
85,train,1,0,True,True,0.0930317,0.0684637,0.024568,0.125938,0.101097,0.0111947,0.0399753,0.0930266,0.0684714,True,0.05674793000000001,0.0769386,0.0858812,-9.67982e-74,0.15715,0.00643674,0.0663717,0.0379608,0.0232444,0.335975,0.283205,3.02628e-07,1.2
86,train,2,0,True,True,0.0730948,0.0681599,0.00493488,0.0603211,0.100799,-0.00102239,0.0415939,0.0730907,0.0681684,True,0.135597625,0.187016,0.121272,0.128914,0.145812,0.0976,0.12854,0.130347,0.14528,0.363343,0.26659,3.0269e-07,1.2
87,train,3,0,True,True,0.0976892,0.0674014,0.0302879,0.130924,0.100002,0.0197513,0.039594,0.0976856,0.0674092,True,0.0429889375,0.0370479,0.0660459,0.0371181,0.0570649,0.0135238,0.0487448,0.0426822,0.0416839,0.333709,0.286831,3.02618e-07,1.2
88,train,4,0,True,True,0.0882368,0.0668862,0.0213507,0.119461,0.0994712,0.00332571,0.0397048,0.088232,0.066894,True,0.05538343749999999,0.0702684,0.0321372,0.0896177,0.0249533,0.0401865,0.0484577,0.07278,0.0646667,0.336556,0.285856,3.02639e-07,1.2
89,train,5,0,True,True,0.0928556,0.0663815,0.0264741,0.125315,0.098951,0.00713665,0.0336384,0.0928505,0.0663892,True,0.049965525,0.0645484,0.0543351,0.0605831,0.0241199,0.0245194,0.044903,0.058341,0.0683743,0.337183,0.325752,3.02628e-07,1.2
90,train,6,1,True,True,0.100004,0.0649535,0.0350503,0.0385864,0.133734,0.0012482,0.0565163,0.0649499,0.100087,True,0.243581875,0.256491,0.249362,0.206612,0.274515,0.231504,0.224318,0.256491,0.249362,1.10245,0.0216122,1.2,3.02614e-07
91,train,7,1,True,True,0.0995582,0.0651995,0.0343586,0.0384223,0.133276,0.00128627,0.0561931,0.065196,0.0996422,True,0.24340574999999998,0.256327,0.24917,0.206459,0.274316,0.231344,0.224133,0.256327,0.24917,1.10668,0.0232462,1.2,3.02615e-07
92,train,8,1,True,True,0.0649657,0.0778933,-0.0129276,0.0967032,0.0974918,-0.00186857,0.0399817,0.077889,0.0649736,False,0.07544595000000001,0.0818098,0.0981831,0.0853938,0.0389021,0.0541656,0.0507608,0.104303,0.0900494,0.340382,0.283428,3.0267e-07,1.2
93,train,9,1,True,True,0.0988787,0.0607143,0.0381644,0.0379452,0.132577,1.21871e-05,0.0832746,0.0607109,0.0989452,True,0.24305075,0.255996,0.248782,0.206149,0.273917,0.231022,0.22376,0.255997,0.248783,1.11587,0.0069054,1.2,3.02616e-07
94,train,10,1,True,True,0.0985016,0.0635467,0.0349549,0.0377303,0.132189,4.63077e-05,0.0830071,0.0635432,0.0985685,True,0.24287324999999998,0.25583,0.248589,0.205994,0.273718,0.230861,0.223574,0.255831,0.248589,1.12071,0.00694522,1.2,3.02617e-07
95,train,11,1,True,True,0.0981159,0.0631112,0.0350047,0.037553,0.131792,7.57574e-05,0.0827375,0.0631077,0.098184,True,0.242694375,0.255663,0.248394,0.205838,0.273517,0.230699,0.223386,0.255664,0.248394,1.12412,0.00698587,1.2,3.02617e-07
96,train,0,0,True,True,0.0915525,0.0632721,0.0282804,0.124741,0.095746,0.023466,0.038273,0.0915526,0.0632801,True,0.031008387499999998,0.0195904,0.0790437,-1.81206e-25,0.0762965,-2.12597e-25,0.0318163,0.0192868,0.0220334,0.333133,0.298469,3.02631e-07,1.2
97,train,1,0,True,True,0.0869015,0.0628197,0.0240818,0.119631,0.0952791,0.0124152,0.0382199,0.0868967,0.0628277,True,0.05511639374999999,0.0738887,0.0846633,-6.91113e-74,0.156683,0.00465855,0.0633722,0.0366858,0.0209796,0.336091,0.298936,3.02642e-07,1.2
98,train,2,0,True,True,0.0675757,0.0626594,0.00491628,0.0574351,0.095128,-0.000568223,0.0408791,0.067572,0.0626683,True,0.1319577625,0.184404,0.116723,0.125389,0.141408,0.0931481,0.125891,0.126361,0.142338,0.36916,0.274629,3.0272e-07,1.2
