cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
10,initial_eval,10,0,False,False,0.290337,0.290459,-0.000121912,0.329419,0.329574,0.329397,0.329554,0.290565,0.290707,False,0.34533500000000006,0.290337,0.290459,-0.000121912,False,0.290448,0.290581,-0.000132488,False,0.290523,0.290661,-0.000138507,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00115719,0.00115658,1.2,7.76472e-10,,,,,,,,,
11,initial_eval,11,0,False,False,0.290331,0.290517,-0.00018575,0.329411,0.329601,0.329389,0.329579,0.290559,0.290744,False,0.40108024999999997,0.290331,0.290517,-0.00018575,False,0.290442,0.290627,-0.000185418,False,0.290516,0.290701,-0.000185229,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00115722,0.00115648,7.76472e-10,1.2,,,,,,,,,
12,initial_eval,12,0,False,False,0.290338,0.290523,-0.00018466,0.329418,0.329608,0.329396,0.329586,0.290566,0.29075,False,0.49262754999999997,0.290338,0.290523,-0.00018466,False,0.290449,0.290634,-0.00018479,False,0.290523,0.290708,-0.000184863,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00115719,0.00115646,7.76472e-10,1.2,,,,,,,,,
13,initial_eval,13,0,False,False,0.290327,0.290513,-0.00018569,0.329406,0.329596,0.329384,0.329574,0.290554,0.290739,False,0.41943698749999997,0.290327,0.290513,-0.00018569,False,0.290437,0.290623,-0.000185366,False,0.290511,0.290696,-0.000185181,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00115724,0.0011565,1.2,7.76472e-10,,,,,,,,,
14,initial_eval,14,0,False,False,0.290329,0.290514,-0.000185172,0.329409,0.329598,0.329387,0.329576,0.290556,0.290741,False,0.5126675,0.290329,0.290514,-0.000185172,False,0.290439,0.290624,-0.000185039,False,0.290513,0.290698,-0.000184963,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00115723,0.00115649,1.2,7.76472e-10,,,,,,,,,
15,initial_eval,15,0,False,False,0.290327,0.290513,-0.000185981,0.329407,0.329597,0.329383,0.329573,0.290553,0.290739,False,0.456683375,0.290327,0.290513,-0.000185981,False,0.290437,0.290623,-0.000185661,False,0.290511,0.290696,-0.000185469,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00115724,0.00115651,1.2,7.76472e-10,,,,,,,,,
16,initial_eval,16,0,False,False,0.290301,0.290486,-0.000185129,0.329377,0.329567,0.329355,0.329545,0.290526,0.290711,False,0.30304525,0.290301,0.290486,-0.000185129,False,0.29041,0.290595,-0.000184995,False,0.290484,0.290669,-0.000184918,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00115735,0.00115662,7.76472e-10,1.2,,,,,,,,,
17,initial_eval,17,0,False,False,0.290314,0.2905,-0.000185931,0.329393,0.329583,0.329372,0.329561,0.290541,0.290727,False,0.48927899999999996,0.290314,0.2905,-0.000185931,False,0.290425,0.29061,-0.000185567,False,0.290499,0.290684,-0.00018536,False,0.640951,0.717267,0.770108,0.685167,0.108697,0.284195,0.178522,0.529325,0.00115729,0.00115655,1.2,7.76472e-10,,,,,,,,,
18,initial_eval,18,0,False,False,0.290318,0.290504,-0.000185502,0.329397,0.329587,0.329375,0.329565,0.290545,0.29073,False,0.6504165000000001,0.290318,0.290504,-0.000185502,False,0.290428,0.290614,-0.000185361,False,0.290502,0.290688,-0.000185281,False,0.396961,0.770114,0.770115,0.710292,0.629719,0.710614,0.445404,0.770113,0.00115727,0.00115654,1.2,7.76472e-10,,,,,,,,,
19,initial_eval,19,0,False,False,0.290309,0.290495,-0.000185542,0.329389,0.329578,0.329367,0.329556,0.290537,0.290722,False,0.531151625,0.290309,0.290495,-0.000185542,False,0.29042,0.290605,-0.000185182,False,0.290494,0.290679,-0.000184977,False,0.770115,0.613438,0.73708,0.770115,0.288301,0.178341,0.121709,0.770114,0.00115731,0.00115657,1.2,7.76472e-10,,,,,,,,,
20,initial_eval,20,0,False,False,0.290309,0.290492,-0.000183511,0.329387,0.329576,0.329365,0.329554,0.290535,0.290719,False,0.5292487499999999,0.290309,0.290492,-0.000183511,False,0.290419,0.290603,-0.000183702,False,0.290493,0.290677,-0.000183809,False,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.00115731,0.00115658,1.2,7.76472e-10,,,,,,,,,
21,initial_eval,21,0,False,False,0.290299,0.290484,-0.000184114,0.329377,0.329567,0.329355,0.329545,0.290526,0.290711,False,0.3978995,0.290299,0.290484,-0.000184114,False,0.29041,0.290594,-0.000184389,False,0.290483,0.290668,-0.000184544,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00115735,0.00115661,1.2,7.76472e-10,,,,,,,,,
22,initial_eval,22,0,False,False,0.29029,0.290473,-0.000182912,0.329366,0.329556,0.329345,0.329534,0.290516,0.2907,False,0.5125205,0.29029,0.290473,-0.000182912,False,0.2904,0.290583,-0.000183336,False,0.290473,0.290657,-0.000183576,False,0.572917,0.476237,0.588594,0.770112,0.330766,0.770113,0.260624,0.330801,0.00115739,0.00115666,1.2,7.76472e-10,,,,,,,,,
23,initial_eval,23,0,False,False,0.290298,0.290485,-0.000186204,0.329378,0.329568,0.329357,0.329546,0.290526,0.290711,False,0.493214,0.290298,0.290485,-0.000186204,False,0.290409,0.290595,-0.000185643,False,0.290483,0.290669,-0.000185325,False,0.770111,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00115735,0.00115661,7.76472e-10,1.2,,,,,,,,,
24,initial_eval,24,0,False,False,0.290281,0.286435,0.00384619,0.329358,0.325433,0.329336,0.325412,0.290507,0.286676,True,0.35681999999999997,0.290281,0.286435,0.00384619,True,0.290391,0.286553,0.00383813,True,0.290464,0.286631,0.00383345,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00115743,0.00117284,1.2,7.76472e-10,,,,,,,,,
25,initial_eval,25,0,False,False,0.290286,0.29047,-0.000183584,0.329363,0.329552,0.329341,0.32953,0.290512,0.290696,False,0.5605722500000001,0.290286,0.29047,-0.000183584,False,0.290396,0.29058,-0.00018378,False,0.29047,0.290653,-0.00018389,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770112,0.251963,0.648339,0.00115741,0.00115667,1.2,7.76472e-10,,,,,,,,,
26,initial_eval,26,0,False,False,0.290285,0.290473,-0.00018777,0.329364,0.329555,0.329342,0.329533,0.290513,0.290699,False,0.560400125,0.290285,0.290473,-0.00018777,False,0.290396,0.290583,-0.000187066,False,0.29047,0.290657,-0.000186668,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.0011574,0.00115666,1.2,7.76472e-10,,,,,,,,,
27,initial_eval,27,0,False,False,0.290282,0.290468,-0.000186152,0.329361,0.329551,0.329339,0.329529,0.29051,0.290695,False,0.5420533750000001,0.290282,0.290468,-0.000186152,False,0.290393,0.290578,-0.000185804,False,0.290467,0.290652,-0.000185605,False,0.770113,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.00115741,0.00115668,7.76472e-10,1.2,,,,,,,,,
28,initial_eval,28,0,False,False,0.290273,0.286949,0.00332325,0.329352,0.325934,0.32933,0.325913,0.2905,0.287174,True,0.36707737499999993,0.290273,0.286949,0.00332325,True,0.290383,0.287058,0.00332522,True,0.290458,0.287131,0.0033263,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00115745,0.00117085,7.76472e-10,1.2,,,,,,,,,
29,initial_eval,29,0,False,False,0.290274,0.290454,-0.000179786,0.329352,0.329535,0.32933,0.329514,0.290501,0.29068,False,0.36093624999999996,0.290274,0.290454,-0.000179786,False,0.290384,0.290564,-0.00017943,False,0.290458,0.290637,-0.000179227,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00115745,0.00115674,7.76472e-10,1.2,,,,,,,,,
30,initial_eval,30,0,False,False,0.290269,0.290454,-0.000185803,0.329345,0.329535,0.329323,0.329513,0.290495,0.29068,False,0.4866560000000001,0.290269,0.290454,-0.000185803,False,0.290379,0.290564,-0.000185446,False,0.290452,0.290638,-0.000185241,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00115747,0.00115674,1.2,7.76472e-10,,,,,,,,,
31,initial_eval,31,0,False,False,0.283274,0.287843,-0.00456964,0.322178,0.326853,0.322157,0.326831,0.283509,0.288068,False,0.315127875,0.283274,0.287843,-0.00456964,False,0.283388,0.287952,-0.00456406,False,0.283465,0.288026,-0.00456079,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00118595,0.00116722,1.2,7.76472e-10,,,,,,,,,
32,initial_eval,32,1,False,False,0.290445,0.290257,0.000187857,0.329336,0.329526,0.329314,0.329505,0.290484,0.29067,True,0.3103241375,0.290445,0.290257,0.000187857,True,0.290555,0.290368,0.000187041,True,0.290629,0.290442,0.000186578,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00115751,0.00115677,1.2,7.76472e-10,,,,,,,,,
33,initial_eval,33,1,False,False,0.286401,0.283261,0.00314003,0.322185,0.325406,0.322166,0.325386,0.283508,0.286646,True,0.2686391125,0.286401,0.283261,0.00314003,True,0.286522,0.283383,0.003139,True,0.286602,0.283463,0.00313839,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00118592,0.00117295,1.2,7.76472e-10,,,,,,,,,
34,initial_eval,34,1,False,False,0.290437,0.290252,0.000185346,0.32933,0.32952,0.329309,0.329499,0.290478,0.290664,True,0.247402075,0.290437,0.290252,0.000185346,True,0.290548,0.290363,0.000185202,True,0.290622,0.290437,0.000185119,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00115753,0.0011568,1.2,7.76472e-10,,,,,,,,,
35,initial_eval,35,1,False,False,0.286425,0.283268,0.0031563,0.322194,0.325424,0.322175,0.325404,0.283517,0.286666,True,0.28502317499999996,0.286425,0.283268,0.0031563,True,0.286543,0.283391,0.00315259,True,0.286622,0.283471,0.00315048,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00118588,0.00117288,1.2,7.76472e-10,,,,,,,,,
36,initial_eval,36,1,False,False,0.290435,0.290252,0.000183357,0.329329,0.329518,0.329308,0.329497,0.290478,0.290662,True,0.466907275,0.290435,0.290252,0.000183357,True,0.290546,0.290362,0.000183676,True,0.29062,0.290436,0.000183855,True,0.16197,0.684524,0.770107,0.221052,0.0829502,0.459844,0.75628,0.598531,0.00115754,0.0011568,1.2,7.76472e-10,,,,,,,,,
37,initial_eval,37,1,False,False,0.290433,0.290249,0.000184797,0.329327,0.329516,0.329305,0.329495,0.290475,0.29066,True,0.335891,0.290433,0.290249,0.000184797,True,0.290544,0.290359,0.000184769,True,0.290618,0.290433,0.000184751,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770115,0.393734,0.00115755,0.00115681,1.2,7.76472e-10,,,,,,,,,
38,initial_eval,38,1,False,False,0.287833,0.290236,-0.00240355,0.329314,0.326844,0.329292,0.326822,0.290462,0.288057,False,0.382305125,0.287833,0.290236,-0.00240355,False,0.287942,0.290347,-0.00240438,False,0.288016,0.290421,-0.00240484,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.0011576,0.00116726,1.2,7.76472e-10,,,,,,,,,
39,initial_eval,39,1,False,False,0.286402,0.283256,0.00314618,0.322185,0.325414,0.322166,0.325394,0.283506,0.286652,True,0.20175882499999997,0.286402,0.283256,0.00314618,True,0.286525,0.283379,0.00314591,True,0.286606,0.283461,0.00314554,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00118592,0.00117292,7.76472e-10,1.2,,,,,,,,,
40,initial_eval,40,1,False,False,0.286393,0.290222,-0.0038286,0.329298,0.325402,0.329277,0.325381,0.290447,0.286641,False,0.21241474999999999,0.286393,0.290222,-0.0038286,False,0.286515,0.290332,-0.00381689,False,0.286596,0.290406,-0.00381019,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00115766,0.00117297,1.2,7.76472e-10,,,,,,,,,
41,initial_eval,41,1,False,False,0.287811,0.28357,0.00424171,0.322462,0.326819,0.32244,0.326797,0.283791,0.288034,True,0.24675849999999996,0.287811,0.28357,0.00424171,True,0.28792,0.283677,0.00424256,True,0.287993,0.28375,0.004243,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.0011848,0.00116736,1.2,7.76472e-10,,,,,,,,,
42,initial_eval,42,1,False,False,0.286389,0.283243,0.00314583,0.322167,0.325396,0.322147,0.325376,0.28349,0.286636,True,0.18587850000000003,0.286389,0.283243,0.00314583,True,0.286511,0.283365,0.00314566,True,0.286591,0.283445,0.00314555,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00118599,0.00117299,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.287818,0.283268,0.00455037,0.322178,0.326827,0.322158,0.326806,0.283506,0.288042,True,0.27282999999999996,0.287818,0.283268,0.00455037,True,0.287927,0.283385,0.00454249,True,0.288,0.283463,0.0045379,True,0.11078,0.257738,0.13034,0.399908,0.770115,0.240898,0.097806,0.175055,0.00118595,0.00116732,1.2,7.76472e-10,,,,,,,,,
44,initial_eval,44,1,False,False,0.287812,0.283264,0.00454794,0.322173,0.32682,0.322153,0.326798,0.283502,0.288035,True,0.32688025,0.287812,0.283264,0.00454794,True,0.287921,0.28338,0.00454019,True,0.287994,0.283458,0.00453568,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00118597,0.00116735,7.76472e-10,1.2,,,,,,,,,
45,initial_eval,45,1,False,False,0.286393,0.283247,0.00314648,0.322169,0.3254,0.322148,0.325378,0.283492,0.286638,True,0.16899925000000002,0.286393,0.283247,0.00314648,True,0.286514,0.283368,0.00314638,True,0.286594,0.283448,0.00314613,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00118599,0.00117298,7.76472e-10,1.2,,,,,,,,,
46,initial_eval,46,1,False,False,0.287794,0.287607,0.000187441,0.326612,0.326802,0.32659,0.32678,0.287831,0.288017,True,0.31425375,0.287794,0.287607,0.000187441,True,0.287903,0.287716,0.000186658,True,0.287976,0.28779,0.000186213,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00116817,0.00116742,1.2,7.76472e-10,,,,,,,,,
47,initial_eval,47,1,False,False,0.287808,0.283266,0.004542,0.322176,0.326815,0.322155,0.326794,0.283503,0.288031,True,0.268208075,0.287808,0.283266,0.004542,True,0.287916,0.283382,0.00453412,True,0.287989,0.28346,0.00452958,True,0.162354,0.228891,0.0978166,0.426085,0.770111,0.161678,0.13612,0.162609,0.00118596,0.00116737,1.2,7.76472e-10,,,,,,,,,
48,initial_eval,48,1,False,False,0.287791,0.283248,0.00454292,0.322155,0.326798,0.322135,0.326776,0.283484,0.288014,True,0.253805,0.287791,0.283248,0.00454292,True,0.287899,0.283364,0.0045356,True,0.287972,0.283441,0.00453135,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00118604,0.00116744,1.2,7.76472e-10,,,,,,,,,
49,initial_eval,49,1,False,False,0.290389,0.287614,0.00277456,0.326621,0.329469,0.326599,0.329447,0.28784,0.290614,True,0.4932435,0.290389,0.287614,0.00277456,True,0.290499,0.287724,0.00277462,True,0.290573,0.287798,0.00277463,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770109,0.148938,0.428728,0.00116814,0.00115699,1.2,7.76472e-10,,,,,,,,,
50,initial_eval,50,1,False,False,0.290384,0.2902,0.000184384,0.329276,0.329466,0.329255,0.329444,0.290426,0.290611,True,0.25741375,0.290384,0.2902,0.000184384,True,0.290495,0.29031,0.000184443,True,0.290569,0.290384,0.000184475,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00115774,0.00115701,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.287793,0.283258,0.00453457,0.322169,0.326801,0.322147,0.326778,0.283496,0.288015,True,0.208235925,0.287793,0.283258,0.00453457,True,0.287901,0.283375,0.0045266,True,0.287974,0.283452,0.00452207,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00118599,0.00116743,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.28637,0.283225,0.0031457,0.322148,0.325377,0.322128,0.325356,0.283472,0.286617,True,0.19452275,0.28637,0.283225,0.0031457,True,0.286492,0.283346,0.00314554,True,0.286572,0.283427,0.00314542,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00118607,0.00117307,1.2,7.76472e-10,,,,,,,,,
53,initial_eval,53,1,False,False,0.286385,0.283225,0.00315935,0.322144,0.325373,0.322124,0.325353,0.283469,0.28662,True,0.36896112499999995,0.286385,0.283225,0.00315935,True,0.2865,0.283345,0.00315455,True,0.286576,0.283425,0.00315182,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00118609,0.00117308,1.2,7.76472e-10,,,,,,,,,
54,initial_eval,54,1,False,False,0.290367,0.290183,0.000184743,0.329259,0.329449,0.329238,0.329427,0.290409,0.290594,True,0.2491034375,0.290367,0.290183,0.000184743,True,0.290478,0.290293,0.000184727,True,0.290552,0.290367,0.000184717,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00115781,0.00115707,7.76472e-10,1.2,,,,,,,,,
55,initial_eval,55,1,False,False,0.290359,0.290174,0.000185162,0.329248,0.329438,0.329227,0.329416,0.290399,0.290584,True,0.288436375,0.290359,0.290174,0.000185162,True,0.290469,0.290284,0.000185072,True,0.290542,0.290357,0.00018502,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00115785,0.00115712,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.290359,0.290172,0.000186708,0.329247,0.329437,0.329225,0.329415,0.290398,0.290583,True,0.3319903,0.290359,0.290172,0.000186708,True,0.290468,0.290282,0.000186157,True,0.290542,0.290356,0.000185844,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00115786,0.00115712,1.2,7.76472e-10,,,,,,,,,
57,initial_eval,57,1,False,False,0.290356,0.290164,0.000191905,0.329238,0.329434,0.329217,0.329413,0.290389,0.290581,True,0.36300319999999997,0.290356,0.290164,0.000191905,True,0.290465,0.290274,0.000191566,True,0.290539,0.290348,0.000191374,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00115789,0.00115713,7.76472e-10,1.2,,,,,,,,,
58,initial_eval,58,1,False,False,0.290353,0.290167,0.0001867,0.329243,0.329433,0.329221,0.329411,0.290393,0.290579,True,0.30504495000000004,0.290353,0.290167,0.0001867,True,0.290463,0.290277,0.000186143,True,0.290537,0.290351,0.000185827,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.00115787,0.00115714,7.76472e-10,1.2,,,,,,,,,
59,initial_eval,59,1,False,False,0.287762,0.28324,0.00452228,0.322151,0.32677,0.32213,0.326748,0.283479,0.287986,True,0.235791625,0.287762,0.28324,0.00452228,True,0.287871,0.283357,0.00451417,True,0.287944,0.283435,0.00450949,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00118606,0.00116755,1.2,7.76472e-10,,,,,,,,,
60,initial_eval,60,1,False,False,0.286365,0.283219,0.00314561,0.322144,0.325373,0.322124,0.325353,0.283467,0.286612,True,0.1511760125,0.286365,0.283219,0.00314561,True,0.286487,0.283341,0.00314543,True,0.286567,0.283422,0.0031453,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00118609,0.00117308,1.2,7.76472e-10,,,,,,,,,
61,initial_eval,61,1,False,False,0.286358,0.283212,0.0031456,0.322134,0.325363,0.322113,0.325341,0.283458,0.286603,True,0.19387995,0.286358,0.283212,0.0031456,True,0.286479,0.283333,0.00314543,True,0.286558,0.283413,0.00314531,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00118613,0.00117313,7.76472e-10,1.2,,,,,,,,,
62,initial_eval,62,1,False,False,0.290341,0.290154,0.000186895,0.32923,0.32942,0.329208,0.329398,0.29038,0.290566,True,0.282842625,0.290341,0.290154,0.000186895,True,0.290451,0.290265,0.000186295,True,0.290525,0.290339,0.000186013,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00115792,0.00115719,1.2,7.76472e-10,,,,,,,,,
63,initial_eval,63,1,False,False,0.287743,0.283226,0.00451736,0.322134,0.326749,0.322114,0.326728,0.283464,0.287966,True,0.3316285,0.287743,0.283226,0.00451736,True,0.287852,0.283343,0.00450952,True,0.287925,0.28342,0.00450496,True,0.306762,0.236775,0.145135,0.56106,0.770112,0.239122,0.139169,0.254893,0.00118613,0.00116763,1.2,7.76472e-10,,,,,,,,,
64,train,0,0,True,True,0.290155,0.29034,-0.000185795,0.329231,0.329421,0.32921,0.329399,0.290382,0.290567,False,0.447859375,0.290155,0.29034,-0.000185795,False,0.290266,0.290451,-0.000185448,False,0.29034,0.290525,-0.000185251,False,0.741245,0.57729,0.633202,0.770107,0.107267,0.142146,0.109099,0.502519,0.00115792,0.00115718,0.542648,0.547713,0.0214703,1.04306,1.04386,-0.000185207,5.88145e-07,2.01102e-06,9.94818e-07,2.01102e-06,2.8361e-06
65,train,1,0,True,True,0.290146,0.290331,-0.000185052,0.329221,0.32941,0.329199,0.329388,0.290372,0.290557,False,0.383877,0.290146,0.290331,-0.000185052,False,0.290256,0.290441,-0.000184902,False,0.29033,0.290515,-0.000184817,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.00115796,0.00115722,0.542651,0.547712,0.00873139,1.04386,1.04386,-0.000184795,2.56898e-07,2.011e-06,9.94814e-07,2.011e-06,2.83609e-06
