cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
20,initial_eval,20,1,False,False,0.143613,0.128005,0.0156085,0.162428,0.17849,0.0206249,0.0169093,0.128008,0.143616,True,0.19644275,0.143613,0.128005,0.0156085,True,0.208967,0.166047,0.172846,0.237911,0.337669,0.336364,1.1395,1.1399,
21,initial_eval,21,1,False,False,0.176624,0.11627,0.0603541,0.150347,0.21245,0.0216551,0.0172331,0.116274,0.176625,True,0.19928175,0.176624,0.11627,0.0603541,True,0.127803,0.263994,0.269454,0.135876,0.337973,0.336404,1.13983,1.13927,
22,initial_eval,22,1,False,False,0.160299,0.112901,0.0473978,0.146879,0.195659,0.0205641,0.0167299,0.112906,0.160301,True,0.1789,0.160299,0.112901,0.0473978,True,0.156476,0.187462,0.158401,0.213261,0.33768,0.336395,1.13976,1.13976,
23,initial_eval,23,1,False,False,0.155688,0.116168,0.0395204,0.150242,0.190915,0.0204961,0.0167531,0.116172,0.15569,True,0.18171750000000003,0.155688,0.116168,0.0395204,True,0.189911,0.156983,0.185428,0.194548,0.337656,0.336396,1.13969,1.13967,
24,initial_eval,24,1,False,False,0.169293,0.125379,0.0439133,0.159726,0.204909,0.0216628,0.017276,0.125383,0.169385,True,0.21592925,0.169293,0.125379,0.0439133,True,0.137679,0.290708,0.293494,0.141836,0.337965,0.336403,1.13961,1.13947,
25,initial_eval,25,1,False,False,0.188745,0.0980115,0.0907336,0.131544,0.224915,0.0215705,0.0170616,0.0980166,0.188745,True,0.16760750000000002,0.188745,0.0980115,0.0907336,True,0.119639,0.212209,0.226742,0.11184,0.33798,0.336415,1.13993,1.13937,
26,initial_eval,26,1,False,False,0.174796,0.118332,0.0564637,0.152471,0.21057,0.0216514,0.0172382,0.118336,0.174798,True,0.20255075,0.174796,0.118332,0.0564637,True,0.12455,0.268515,0.27042,0.146718,0.337964,0.336396,1.13953,1.13971,
27,initial_eval,27,1,False,False,0.153545,0.087438,0.0661072,0.120652,0.18871,0.0209765,0.0169226,0.0874437,0.153547,True,0.13969375,0.153545,0.087438,0.0661072,True,0.149501,0.121196,0.118678,0.1694,0.337894,0.336452,1.13993,1.13982,
28,initial_eval,28,1,False,False,0.153162,0.131695,0.0214664,0.166227,0.188315,0.0208589,0.0170218,0.131699,0.153164,True,0.20890350000000002,0.153162,0.131695,0.0214664,True,0.161917,0.231665,0.186416,0.255616,0.337697,0.336361,1.13927,1.13964,
29,initial_eval,29,1,False,False,0.172323,0.1215,0.0508233,0.155732,0.208026,0.0216357,0.0172515,0.121504,0.172344,True,0.2083955,0.172323,0.1215,0.0508233,True,0.135188,0.277476,0.281367,0.139551,0.337957,0.336402,1.1398,1.13941,
30,initial_eval,30,1,False,False,0.184473,0.0848191,0.099654,0.117954,0.220523,0.0209501,0.0165524,0.084825,0.184474,True,0.143058,0.184473,0.0848191,0.099654,True,0.103505,0.169756,0.164607,0.134364,0.337859,0.336417,1.13993,1.13944,
31,initial_eval,31,1,False,False,0.174114,0.119262,0.0548524,0.153428,0.209869,0.0212007,0.0170547,0.119266,0.174115,True,0.2001615,0.174114,0.119262,0.0548524,True,0.135749,0.265446,0.236137,0.163314,0.33781,0.336397,1.1394,1.13968,
32,train,0,0,True,True,0.205379,0.119683,0.0856966,0.242018,0.153852,0.0217528,0.0180906,0.205379,0.121307,True,0.31758,0.205379,0.119683,0.0856966,True,0.325018,0.303883,0.317424,0.323995,0.337791,0.336286,0.12591,1.2,0.0224218
33,train,1,0,True,True,0.217727,0.115684,0.102043,0.254709,0.149733,0.0349543,0.0280838,0.217726,0.119888,True,0.33019200000000004,0.217727,0.115684,0.102043,True,0.358625,0.284372,0.314766,0.363005,0.324002,0.333387,0.121848,1.2,0.0249694
34,train,2,0,True,True,0.21419,0.116015,0.0981744,0.251074,0.150073,0.0356834,0.0285184,0.214189,0.120199,True,0.33849799999999997,0.21419,0.116015,0.0981744,True,0.30534,0.346614,0.356035,0.346003,0.320101,0.333221,0.123007,1.2,0.0249374
35,train,3,0,True,True,0.236015,0.10999,0.126025,0.273501,0.143861,0.0377044,0.0298193,0.236013,0.116915,True,0.36696549999999994,0.236015,0.10999,0.126025,True,0.372042,0.351516,0.365689,0.378615,0.307213,0.332848,0.115561,1.2,0.0252773
36,train,4,0,True,True,0.22554,0.112613,0.112927,0.262738,0.146566,0.0368494,0.0291414,0.225538,0.118113,True,0.35360899999999995,0.22554,0.112613,0.112927,True,0.33675,0.350489,0.363155,0.364042,0.312974,0.332935,0.118509,1.2,0.0251459
37,train,5,0,True,True,0.178762,0.12983,0.0489325,0.214652,0.164301,0.0213751,0.0177782,0.178763,0.130185,True,0.2797755,0.178762,0.12983,0.0489325,True,0.260029,0.28504,0.281825,0.292208,0.337734,0.336326,0.143965,1.2,0.0226151
38,train,6,0,True,True,0.219708,0.114716,0.104992,0.256745,0.148735,0.0345838,0.0278717,0.219707,0.119291,True,0.33976175000000003,0.219708,0.114716,0.104992,True,0.357821,0.313686,0.349404,0.338136,0.325843,0.333494,0.120832,1.2,0.0250377
39,train,7,0,True,True,0.176384,0.130196,0.0461878,0.212206,0.164678,0.0213405,0.0177439,0.176385,0.13057,True,0.27666925000000003,0.176384,0.130196,0.0461878,True,0.255517,0.270552,0.296789,0.283819,0.337731,0.33633,0.145507,1.2,0.0228371
40,train,8,0,True,True,0.216629,0.115497,0.101132,0.253581,0.14954,0.0334056,0.0271575,0.216628,0.119581,True,0.33477275,0.216629,0.115497,0.101132,True,0.333571,0.305518,0.345855,0.354147,0.330633,0.333881,0.121717,1.2,0.0249727
41,train,9,0,True,True,0.217314,0.114926,0.102388,0.254285,0.14895,0.0354997,0.0284198,0.217313,0.119322,True,0.34188275,0.217314,0.114926,0.102388,True,0.323325,0.343433,0.358095,0.342678,0.321165,0.333255,0.12142,1.2,0.025028
42,train,10,0,True,True,0.183518,0.126381,0.0571364,0.219542,0.160751,0.021426,0.0178115,0.183518,0.126872,True,0.28215324999999997,0.183518,0.126381,0.0571364,True,0.285919,0.257244,0.281838,0.303612,0.337744,0.336308,0.138588,1.2,0.0224177
43,train,11,0,True,True,0.218136,0.115669,0.102466,0.255129,0.149717,0.0341886,0.0276265,0.218134,0.119752,True,0.332025,0.218136,0.115669,0.102466,True,0.356021,0.298459,0.311282,0.362338,0.327584,0.333617,0.121625,1.2,0.0249779
44,train,12,0,True,True,0.236544,0.109656,0.126888,0.274044,0.143516,0.0376397,0.0297899,0.236541,0.116588,True,0.367397,0.236544,0.109656,0.126888,True,0.374781,0.355807,0.358291,0.380709,0.307718,0.332866,0.115089,1.2,0.0252799
45,train,13,0,True,True,0.199197,0.12171,0.0774866,0.235663,0.155941,0.0216904,0.0180387,0.199197,0.122851,True,0.308551,0.199197,0.12171,0.0774866,True,0.314547,0.303874,0.302751,0.313032,0.337782,0.336289,0.129347,1.2,0.0254879
46,train,14,0,True,True,0.238664,0.10903,0.129633,0.276222,0.142871,0.0370634,0.0295631,0.238661,0.116234,True,0.37063650000000004,0.238664,0.10903,0.129633,True,0.379776,0.349418,0.370765,0.382587,0.311954,0.333013,0.114342,1.2,0.025295
47,train,15,0,True,True,0.222499,0.113871,0.108627,0.259613,0.147864,0.0337248,0.0273374,0.222497,0.118654,True,0.34019525,0.222499,0.113871,0.108627,True,0.361037,0.300634,0.335426,0.363684,0.329488,0.333769,0.119719,1.2,0.0251049
48,train,16,1,True,True,0.173511,0.117764,0.0557474,0.151886,0.209249,0.0212599,0.0170719,0.117768,0.173512,True,0.19730099999999998,0.173511,0.117764,0.0557474,True,0.132071,0.242396,0.250917,0.16382,0.33787,0.336431,1.2,0.131423,0.0259072
49,train,17,1,True,True,0.15758,0.137918,0.0196622,0.172632,0.192859,0.0313791,0.0248341,0.137921,0.15811,True,0.2347535,0.15758,0.137918,0.0196622,True,0.141189,0.300292,0.309392,0.188141,0.335822,0.33508,1.2,0.166913,0.0250863
50,train,18,1,True,True,0.17202,0.120005,0.0520147,0.154193,0.207715,0.0214779,0.0171882,0.120009,0.172021,True,0.20250649999999998,0.17202,0.120005,0.0520147,True,0.125551,0.258436,0.25671,0.169329,0.337931,0.336421,1.2,0.13527,0.0231123
51,train,19,1,True,True,0.17108,0.107334,0.0637463,0.141146,0.206749,0.0204283,0.0165736,0.107338,0.171081,True,0.172983,0.17108,0.107334,0.0637463,True,0.153745,0.182132,0.184008,0.172047,0.337693,0.336452,1.2,0.112242,0.0251599
52,train,20,1,True,True,0.142911,0.127962,0.0149489,0.162384,0.177767,0.0206793,0.0169318,0.127965,0.142913,True,0.19641850000000002,0.142911,0.127962,0.0149489,True,0.209038,0.165863,0.172715,0.238058,0.337727,0.336398,1.2,0.172131,0.0268992
53,train,21,1,True,True,0.175613,0.116149,0.0594633,0.150223,0.21141,0.0217198,0.0172579,0.116154,0.175614,True,0.19933025,0.175613,0.116149,0.0594633,True,0.127685,0.264154,0.26971,0.135772,0.338035,0.336437,1.2,0.128104,0.0255896
54,train,22,1,True,True,0.159641,0.112792,0.0468494,0.146766,0.194982,0.0206188,0.0167517,0.112796,0.159643,True,0.17882450000000003,0.159641,0.112792,0.0468494,True,0.156423,0.187343,0.158198,0.213334,0.337739,0.33643,1.2,0.129436,0.024792
55,train,23,1,True,True,0.154995,0.116076,0.0389191,0.150147,0.190202,0.0205499,0.0167751,0.11608,0.154997,True,0.18164950000000002,0.154995,0.116076,0.0389191,True,0.189932,0.156753,0.185331,0.194582,0.337715,0.336431,1.2,0.138099,0.0251545
56,train,24,1,True,True,0.16815,0.125284,0.0428667,0.159628,0.203733,0.0217273,0.0173014,0.125287,0.168261,True,0.21606175,0.16815,0.125284,0.0428667,True,0.137577,0.291023,0.293906,0.141741,0.338027,0.336436,1.2,0.143763,0.0237302
57,train,25,1,True,True,0.188085,0.0978466,0.0902379,0.131374,0.224236,0.0216336,0.0170851,0.0978517,0.188085,True,0.16753174999999998,0.188085,0.0978466,0.0902379,True,0.119512,0.212153,0.22679,0.111672,0.338044,0.336449,1.2,0.0271158,0.000385461
58,train,26,1,True,True,0.173769,0.118217,0.0555526,0.152352,0.209514,0.0217154,0.0172632,0.118221,0.173773,True,0.2026105,0.173769,0.118217,0.0555526,True,0.124426,0.268702,0.270681,0.146633,0.338026,0.336429,1.2,0.131964,0.024014
59,train,27,1,True,True,0.153036,0.0872831,0.0657524,0.120492,0.188186,0.0210354,0.0169455,0.0872888,0.153038,True,0.1395435,0.153036,0.0872831,0.0657524,True,0.149454,0.120917,0.118407,0.169396,0.337956,0.336487,1.2,-2.84088e-05,0.00039006
60,train,28,1,True,True,0.152368,0.131636,0.0207317,0.166166,0.187498,0.0209153,0.0170444,0.131639,0.15237,True,0.208918,0.152368,0.131636,0.0207317,True,0.16187,0.231716,0.186295,0.255791,0.337756,0.336401,1.2,0.164932,0.0240226
61,train,29,1,True,True,0.171245,0.121394,0.0498509,0.155623,0.206917,0.0216999,0.0172766,0.121398,0.17127,True,0.20848625,0.171245,0.121394,0.0498509,True,0.135082,0.277712,0.281699,0.139452,0.338019,0.336435,1.19999,0.532606,0.0233811
62,train,30,1,True,True,0.184039,0.0846432,0.0993956,0.117772,0.220076,0.0210092,0.0165736,0.0846491,0.184039,True,0.1429195,0.184039,0.0846432,0.0993956,True,0.103368,0.169591,0.164437,0.134282,0.337922,0.336451,1.2,-3.87919e-06,0.000379806
63,train,31,1,True,True,0.173172,0.119146,0.0540257,0.153309,0.208899,0.0212595,0.0170787,0.11915,0.173173,True,0.20018249999999999,0.173172,0.119146,0.0540257,True,0.135642,0.26563,0.236198,0.16326,0.337871,0.33643,1.2,0.133605,0.0232822
64,train,0,0,True,True,0.205678,0.118687,0.0869909,0.242325,0.152827,0.021815,0.0181248,0.205677,0.120447,True,0.318102,0.205678,0.118687,0.0869909,True,0.325464,0.304397,0.318101,0.324446,0.337808,0.336275,0.125045,1.2,0.0259023
65,train,1,0,True,True,0.218052,0.114752,0.1033,0.255043,0.148772,0.0350187,0.0280906,0.218051,0.119142,True,0.3307285,0.218052,0.114752,0.1033,True,0.359175,0.284728,0.315425,0.363586,0.323716,0.333364,0.121077,1.2,0.02506
66,train,2,0,True,True,0.21448,0.114965,0.0995159,0.251373,0.14899,0.0358502,0.0285796,0.214479,0.11938,True,0.33913725,0.21448,0.114965,0.0995159,True,0.305689,0.347501,0.356856,0.346503,0.319181,0.333174,0.12203,1.2,0.0249828
67,train,3,0,True,True,0.236344,0.108991,0.127352,0.273839,0.142831,0.0377445,0.0298092,0.236341,0.116129,True,0.36768599999999996,0.236344,0.108991,0.127352,True,0.372589,0.352418,0.366536,0.379201,0.306939,0.332832,0.114526,1.2,0.0252739
68,train,4,0,True,True,0.225849,0.111589,0.11426,0.263056,0.145511,0.0369513,0.0291629,0.225848,0.117312,True,0.35429299999999997,0.225849,0.111589,0.11426,True,0.337184,0.3514,0.363998,0.36459,0.312319,0.332909,0.11752,1.2,0.025149
69,train,5,0,True,True,0.178928,0.128851,0.0500774,0.214822,0.163293,0.021434,0.0178084,0.178929,0.129236,True,0.28010675,0.178928,0.128851,0.0500774,True,0.260252,0.285408,0.282235,0.292532,0.337751,0.336316,0.142928,1.2,0.0226781
70,train,6,0,True,True,0.220021,0.113747,0.106274,0.257067,0.147737,0.0346243,0.0278654,0.22002,0.118531,True,0.34035925,0.220021,0.113747,0.106274,True,0.358353,0.31426,0.350219,0.338605,0.325694,0.333477,0.119922,1.2,0.0250624
71,train,7,0,True,True,0.17654,0.129199,0.0473411,0.212366,0.163652,0.0213991,0.0177738,0.176541,0.129606,True,0.276994,0.17654,0.129199,0.0473411,True,0.255728,0.270813,0.297318,0.284117,0.337748,0.336321,0.576365,1.19999,0.0237913
72,train,8,0,True,True,0.216938,0.114535,0.102403,0.253898,0.148549,0.0335372,0.0272115,0.216936,0.118835,True,0.33534875000000003,0.216938,0.114535,0.102403,True,0.334021,0.30603,0.34666,0.354684,0.330203,0.33383,0.120825,1.2,0.0250385
73,train,9,0,True,True,0.217612,0.113891,0.103721,0.254592,0.147885,0.0356359,0.0284648,0.217611,0.118521,True,0.34252775,0.217612,0.113891,0.103721,True,0.323729,0.344293,0.358928,0.343161,0.320445,0.333215,0.120438,1.2,0.0250586
74,train,10,0,True,True,0.183716,0.125462,0.0582538,0.219746,0.159805,0.0214851,0.017842,0.183716,0.12598,True,0.2824835,0.183716,0.125462,0.0582538,True,0.286228,0.257448,0.282274,0.303984,0.33776,0.336299,0.137576,1.2,0.0238184
75,train,11,0,True,True,0.21846,0.114715,0.103745,0.255463,0.148735,0.0342491,0.0276336,0.218459,0.118996,True,0.332577,0.21846,0.114715,0.103745,True,0.356561,0.298917,0.311916,0.362914,0.327363,0.333593,0.120727,1.2,0.025045
76,train,12,0,True,True,0.236871,0.108659,0.128212,0.274381,0.142489,0.0377476,0.0298066,0.236869,0.115795,True,0.36811575,0.236871,0.108659,0.128212,True,0.375336,0.356733,0.359095,0.381299,0.306926,0.332834,0.114035,1.2,0.0252577
77,train,13,0,True,True,0.199467,0.120706,0.0787603,0.23594,0.154907,0.0217517,0.0180721,0.199466,0.121956,True,0.30903125,0.199467,0.120706,0.0787603,True,0.314955,0.304391,0.303337,0.313442,0.3378,0.336279,0.510298,1.19999,0.025445
78,train,14,0,True,True,0.238991,0.108041,0.130951,0.276559,0.14185,0.0370917,0.0295509,0.238989,0.115457,True,0.371363,0.238991,0.108041,0.130951,True,0.380341,0.350301,0.371632,0.383178,0.311789,0.332999,0.113321,1.2,0.0252685
79,train,15,0,True,True,0.222822,0.112929,0.109894,0.259946,0.146893,0.0337596,0.0273304,0.222821,0.117914,True,0.34077625,0.222822,0.112929,0.109894,True,0.361581,0.301101,0.336171,0.364252,0.329393,0.333752,0.118727,1.2,0.0251062
80,train,16,1,True,True,0.172578,0.117649,0.0549293,0.151767,0.208289,0.021319,0.0170959,0.117653,0.172579,True,0.19731349999999998,0.172578,0.117649,0.0549293,True,0.131961,0.242451,0.251072,0.16377,0.337889,0.336422,1.2,0.131641,0.0259053
81,train,17,1,True,True,0.156379,0.137856,0.0185227,0.172568,0.191623,0.0317642,0.02506,0.137859,0.156981,True,0.2349505,0.156379,0.137856,0.0185227,True,0.14109,0.30067,0.309908,0.188134,0.335199,0.33497,1.2,0.168112,0.025236
82,train,18,1,True,True,0.171038,0.119895,0.0511436,0.154079,0.206705,0.0215386,0.0172128,0.119899,0.171039,True,0.20254550000000002,0.171038,0.119895,0.0511436,True,0.125428,0.258574,0.256892,0.169288,0.33795,0.336412,1.2,0.13556,0.0231
83,train,19,1,True,True,0.170457,0.107208,0.0632498,0.141015,0.206108,0.0204819,0.0165953,0.107212,0.170459,True,0.17289849999999998,0.170457,0.107208,0.0632498,True,0.153687,0.181985,0.183894,0.172028,0.33771,0.336445,1.2,0.11208,0.0251357
84,train,20,1,True,True,0.142207,0.127922,0.0142841,0.162344,0.177042,0.0207339,0.0169544,0.127926,0.142209,True,0.19639775,0.142207,0.127922,0.0142841,True,0.209113,0.165682,0.172587,0.238209,0.337744,0.336391,1.2,0.173281,0.0270044
85,train,21,1,True,True,0.174593,0.116031,0.0585621,0.150101,0.210361,0.0217847,0.0172829,0.116035,0.174596,True,0.1993835,0.174593,0.116031,0.0585621,True,0.127569,0.26432,0.269975,0.13567,0.338056,0.336427,1.2,0.485005,0.0256327
86,train,22,1,True,True,0.15898,0.112684,0.0462965,0.146655,0.194302,0.0206736,0.0167735,0.112688,0.158982,True,0.17875049999999998,0.15898,0.112684,0.0462965,True,0.156372,0.187226,0.157996,0.213408,0.337756,0.336423,1.2,0.129801,0.0246248
87,train,23,1,True,True,0.154298,0.115986,0.0383118,0.150055,0.189485,0.0206039,0.0167971,0.11599,0.1543,True,0.18158324999999997,0.154298,0.115986,0.0383118,True,0.189954,0.156525,0.185236,0.194618,0.337731,0.336424,1.2,0.138423,0.0252363
88,train,24,1,True,True,0.166998,0.12519,0.0418084,0.159531,0.202548,0.0222212,0.0176893,0.125193,0.167134,True,0.21619999999999998,0.166998,0.12519,0.0418084,True,0.137476,0.291347,0.29433,0.141647,0.338038,0.336413,1.2,0.144335,0.0238492
89,train,25,1,True,True,0.187415,0.0976834,0.0897317,0.131206,0.223548,0.021697,0.0171087,0.0976885,0.187415,True,0.167459,0.187415,0.0976834,0.0897317,True,0.119387,0.2121,0.226842,0.111507,0.338066,0.33644,1.2,0.0255126,0.000387388
90,train,26,1,True,True,0.172734,0.118103,0.0546309,0.152235,0.208449,0.0217795,0.0172882,0.118107,0.172739,True,0.20267425,0.172734,0.118103,0.0546309,True,0.124303,0.268895,0.27095,0.146549,0.338046,0.33642,1.2,0.132233,0.0240101
91,train,27,1,True,True,0.152526,0.0871299,0.065396,0.120334,0.187662,0.0210947,0.0169684,0.0871356,0.152528,True,0.13939475,0.152526,0.0871299,0.065396,True,0.149408,0.12064,0.118137,0.169394,0.337977,0.33648,1.2,-2.93813e-05,0.000389998
92,train,28,1,True,True,0.15157,0.131579,0.0199908,0.166107,0.186677,0.0209709,0.0170679,0.131582,0.151572,True,0.2089355,0.15157,0.131579,0.0199908,True,0.161825,0.231772,0.186177,0.255968,0.337773,0.336393,1.2,0.165809,0.0240377
93,train,29,1,True,True,0.170157,0.121289,0.0488674,0.155516,0.205798,0.0217643,0.0173018,0.121293,0.170188,True,0.20858225,0.170157,0.121289,0.0488674,True,0.134978,0.277956,0.28204,0.139355,0.33804,0.336426,1.2,0.137826,0.0234901
94,train,30,1,True,True,0.183605,0.0844686,0.0991361,0.117593,0.21963,0.0210686,0.0165947,0.0844746,0.183605,True,0.142782,0.183605,0.0844686,0.0991361,True,0.103231,0.169428,0.164268,0.134201,0.337942,0.336443,1.2,-2.87153e-06,0.000381572
95,train,31,1,True,True,0.172222,0.119032,0.0531897,0.153191,0.207922,0.0213185,0.0171028,0.119036,0.172223,True,0.20020675,0.172222,0.119032,0.0531897,True,0.135536,0.265821,0.236264,0.163206,0.337889,0.336422,1.2,0.133855,0.0233226
96,final_eval,0,0,False,False,0.205976,0.117693,0.0882827,0.242631,0.151803,0.0218773,0.0181595,0.205975,0.119597,True,0.318628,0.205976,0.117693,0.0882827,True,0.325912,0.304922,0.31878,0.324898,0.337784,0.336223,1.19578,1.15075,
97,final_eval,1,0,False,False,0.218375,0.113822,0.104553,0.255375,0.147814,0.0350775,0.0280942,0.218374,0.118399,True,0.33126674999999994,0.218375,0.113822,0.104553,True,0.359726,0.285089,0.316085,0.364167,0.323416,0.333301,1.18471,1.14108,
98,final_eval,2,0,False,False,0.214768,0.113916,0.100852,0.251668,0.14791,0.0359968,0.0286289,0.214767,0.118561,True,0.33978,0.214768,0.113916,0.100852,True,0.306036,0.348402,0.35768,0.347002,0.318316,0.333091,1.17383,1.13972,
99,final_eval,3,0,False,False,0.236667,0.107999,0.128668,0.274171,0.141808,0.0377647,0.0297917,0.236665,0.115347,True,0.36840775000000003,0.236667,0.107999,0.128668,True,0.373134,0.353324,0.367386,0.379787,0.306779,0.332779,1.16276,1.13976,
100,final_eval,4,0,False,False,0.226154,0.110572,0.115582,0.263369,0.144463,0.0370411,0.0291783,0.226152,0.116512,True,0.35497825,0.226154,0.110572,0.115582,True,0.337616,0.352316,0.364844,0.365137,0.311699,0.332843,1.15199,1.13972,
101,final_eval,5,0,False,False,0.179098,0.127867,0.0512311,0.214997,0.162281,0.0214932,0.017839,0.179099,0.128284,True,0.28044525000000003,0.179098,0.127867,0.0512311,True,0.260479,0.285785,0.282656,0.292861,0.337725,0.336265,1.14174,1.13958,
102,final_eval,6,0,False,False,0.220332,0.112779,0.107552,0.257386,0.146739,0.0346564,0.0278546,0.22033,0.117773,True,0.34096,0.220332,0.112779,0.107552,True,0.358886,0.314845,0.351036,0.339073,0.325542,0.33342,1.13909,1.13981,
103,final_eval,7,0,False,False,0.176701,0.128198,0.0485031,0.212532,0.162621,0.0214579,0.0178041,0.176702,0.128639,True,0.2773255,0.176701,0.128198,0.0485031,True,0.255942,0.271081,0.297861,0.284418,0.337722,0.33627,1.13993,1.13959,
