cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
12,initial_eval,12,0,False,False,0.0762739,0.0760825,0.000191399,0.289104,0.288798,-0.0075169,-0.00750339,0.0536796,0.0536364,True,0.49262754999999997,0.0762739,0.0760825,0.000191399,True,0.0762739,0.0760825,0.000191399,True,0.0536805,0.0536373,4.32021e-05,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.330233,0.330231,1.2,7.76472e-10,,,,,,,,,
13,initial_eval,13,0,False,False,0.0747084,0.075921,-0.00121256,0.285053,0.286988,0.0140999,0.0140939,0.0424776,0.0426377,False,0.41943698749999997,0.0747084,0.075921,-0.00121256,False,0.0747084,0.075921,-0.00121256,False,0.0424783,0.0426384,-0.000160112,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.328333,0.328334,1.2,7.76472e-10,,,,,,,,,
14,initial_eval,14,0,False,False,0.0766662,0.0770027,-0.00033655,0.290904,0.291443,-0.00832442,-0.008344,0.0541231,0.0541866,False,0.5126675,0.0766662,0.0770027,-0.00033655,False,0.0766661,0.0770027,-0.00033655,False,0.054124,0.0541875,-6.35249e-05,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.330304,0.330307,1.2,7.76472e-10,,,,,,,,,
15,initial_eval,15,0,False,False,0.0746221,0.0758382,-0.00121607,0.284764,0.286705,-0.0066757,-0.00675366,0.0527268,0.0529896,False,0.456683375,0.0746221,0.0758382,-0.00121607,False,0.0746221,0.0758382,-0.00121607,False,0.0527277,0.0529905,-0.000262765,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.330305,0.330315,7.76472e-10,1.2,,,,,,,,,
16,initial_eval,16,0,False,False,0.0712827,0.0693717,0.00191105,0.270625,0.267595,-0.00625648,-0.00615087,0.0516244,0.0512787,True,0.30304525,0.0712827,0.0693717,0.00191105,True,0.0712827,0.0693717,0.00191105,True,0.0516253,0.0512796,0.000345733,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.330288,0.330273,7.76472e-10,1.2,,,,,,,,,
17,initial_eval,17,0,False,False,0.0746289,0.0758366,-0.00120774,0.284779,0.286707,0.0281551,0.0279996,0.0507068,0.0509695,False,0.4892795,0.0746289,0.0758366,-0.00120774,False,0.0746289,0.0758366,-0.00120773,False,0.0507077,0.0509703,-0.000262683,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.32792,0.327935,1.2,7.76472e-10,,,,,,,,,
18,initial_eval,18,0,False,False,0.0768968,0.077543,-0.000646205,0.29196,0.292995,0.0136749,0.0136682,0.0435018,0.0435971,False,0.6504158750000001,0.0768968,0.077543,-0.000646205,False,0.0768968,0.077543,-0.000646204,False,0.0435026,0.0435978,-9.52468e-05,False,0.396961,0.770113,0.770113,0.710292,0.629719,0.710614,0.445404,0.770111,0.328261,0.328262,1.2,7.76472e-10,,,,,,,,,
19,initial_eval,19,0,False,False,0.0746298,0.0758429,-0.00121304,0.284787,0.286723,0.0280976,0.0279429,0.0507634,0.0510319,False,0.5311511250000001,0.0746298,0.0758429,-0.00121304,False,0.0746298,0.0758429,-0.00121304,False,0.0507642,0.0510327,-0.000268524,False,0.770114,0.613438,0.73708,0.770113,0.288301,0.178341,0.121709,0.770113,0.327915,0.327929,1.2,7.76472e-10,,,,,,,,,
20,initial_eval,20,0,False,False,0.0761509,0.075958,0.000192839,0.288686,0.288378,0.0142018,0.0142032,0.0428731,0.0428459,True,0.529248625,0.0761509,0.075958,0.000192839,True,0.0761508,0.075958,0.000192837,True,0.0428738,0.0428466,2.71904e-05,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.328357,0.328357,1.2,7.76472e-10,,,,,,,,,
21,initial_eval,21,0,False,False,0.0756806,0.0748605,0.000820145,0.286529,0.28522,0.026919,0.0270249,0.0516159,0.0514399,True,0.3978995,0.0756806,0.0748605,0.000820145,True,0.0756806,0.0748605,0.000820144,True,0.0516167,0.0514408,0.000175925,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.328031,0.328023,1.2,7.76472e-10,,,,,,,,,
22,initial_eval,22,0,False,False,0.0756394,0.074805,0.000834429,0.286377,0.285045,-0.00829166,-0.00824187,0.053911,0.0537491,True,0.512520375,0.0756394,0.074805,0.000834429,True,0.0756394,0.074805,0.00083443,True,0.0539119,0.05375,0.000161914,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.33026,0.330253,7.76472e-10,1.2,,,,,,,,,
23,initial_eval,23,0,False,False,0.0754034,0.0769909,-0.00158747,0.287736,0.290273,0.0150237,0.0150163,0.0426882,0.0428974,False,0.493214125,0.0754034,0.0769909,-0.00158747,False,0.0754034,0.0769908,-0.00158747,False,0.0426889,0.0428981,-0.000209188,False,0.770112,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.328316,0.328317,7.76472e-10,1.2,,,,,,,,,
24,initial_eval,24,0,False,False,0.0744238,0.0726986,0.00172528,0.281447,0.2787,0.0208069,0.0210162,0.0530264,0.0526479,True,0.35681999999999997,0.0744238,0.0726986,0.00172528,True,0.0744238,0.0726985,0.00172528,True,0.0530273,0.0526488,0.000378504,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.328074,0.328065,7.76472e-10,1.2,,,,,,,,,
25,initial_eval,25,0,False,False,0.0761422,0.0759387,0.000203543,0.288648,0.288322,-0.00838007,-0.00836745,0.0540117,0.0539691,True,0.560572375,0.0761422,0.0759387,0.000203543,True,0.0761422,0.0759387,0.000203546,True,0.0540126,0.05397,4.26028e-05,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.330307,0.330305,1.2,7.76472e-10,,,,,,,,,
26,initial_eval,26,0,False,False,0.075412,0.0769996,-0.00158761,0.287766,0.290303,0.0333146,0.0331114,0.0497708,0.05011,False,0.560400125,0.075412,0.0769996,-0.00158761,False,0.075412,0.0769996,-0.00158761,False,0.0497716,0.0501108,-0.000339167,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.321976,0.32262,1.2,7.76471e-10,,,,,,,,,
27,initial_eval,27,0,False,False,0.0746329,0.0758462,-0.00121338,0.284798,0.286734,-0.00685698,-0.00693404,0.0527844,0.0530442,False,0.5420527500000001,0.0746329,0.0758462,-0.00121338,False,0.0746329,0.0758462,-0.00121337,False,0.0527852,0.0530451,-0.000259819,False,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.330335,0.330345,1.2,7.76472e-10,,,,,,,,,
28,initial_eval,28,0,False,False,0.0744724,0.0748474,-0.000374954,0.28351,0.284107,-0.00708919,-0.00711406,0.0531285,0.0532098,False,0.36707737499999993,0.0744724,0.0748474,-0.000374954,False,0.0744724,0.0748473,-0.000374956,False,0.0531294,0.0532107,-8.13118e-05,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.330192,0.330195,1.2,7.76472e-10,,,,,,,,,
29,initial_eval,29,0,False,False,0.0744569,0.0752036,-0.00074673,0.283788,0.284979,0.0271474,0.0270483,0.0509594,0.0511287,False,0.36093624999999996,0.0744569,0.0752036,-0.00074673,False,0.0744568,0.0752036,-0.000746731,False,0.0509603,0.0511295,-0.000169247,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.327966,0.327973,1.2,7.76472e-10,,,,,,,,,
30,initial_eval,30,0,False,False,0.0746167,0.0758279,-0.00121128,0.284741,0.286674,-0.00705168,-0.0071286,0.0527738,0.0530356,False,0.4866560000000001,0.0746167,0.0758279,-0.00121128,False,0.0746166,0.0758279,-0.00121128,False,0.0527747,0.0530365,-0.00026183,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.330407,0.330417,1.2,7.76472e-10,,,,,,,,,
31,initial_eval,31,0,False,False,0.0712885,0.0735193,-0.00223087,0.274369,0.277916,-0.00662262,-0.00675754,0.052306,0.0527427,False,0.315127875,0.0712885,0.0735193,-0.00223087,False,0.0712885,0.0735193,-0.00223087,False,0.0523069,0.0527435,-0.000436624,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.330128,0.330146,7.76472e-10,1.2,,,,,,,,,
32,initial_eval,32,1,False,False,0.074274,0.0723582,0.00191583,0.277715,0.280765,-0.00636092,-0.0064771,0.0521861,0.0525619,True,0.3103241375,0.074274,0.0723582,0.00191583,True,0.074274,0.0723582,0.00191582,True,0.0525627,0.0521869,0.000375838,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.330219,0.330235,7.76472e-10,1.2,,,,,,,,,
33,initial_eval,33,1,False,False,0.069911,0.0677221,0.00218889,0.262251,0.265715,-0.00472909,-0.0048612,0.0501976,0.0506353,True,0.2686391125,0.069911,0.0677221,0.00218889,True,0.069911,0.0677221,0.00218889,True,0.0506362,0.0501984,0.000437784,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.330224,0.330242,7.76472e-10,1.2,,,,,,,,,
34,initial_eval,34,1,False,False,0.0717662,0.0718499,-8.3768e-05,0.274213,0.27408,-0.00496755,-0.00496241,0.0509967,0.0509788,False,0.247402075,0.0717662,0.0718499,-8.3768e-05,False,0.0717661,0.0718499,-8.377e-05,False,0.0509796,0.0509975,-1.78872e-05,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.330347,0.330346,1.2,7.76472e-10,,,,,,,,,
35,initial_eval,35,1,False,False,0.0736927,0.0703555,0.0033372,0.272175,0.277478,-0.00571835,-0.00596496,0.0514147,0.0521559,True,0.28502317499999996,0.0736927,0.0703555,0.0033372,True,0.0736927,0.0703555,0.0033372,True,0.0521568,0.0514155,0.000741252,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.330189,0.330219,1.2,7.76472e-10,,,,,,,,,
36,initial_eval,36,1,False,False,0.0747762,0.0757009,-0.000924733,0.286503,0.285027,-0.00722029,-0.00715891,0.0531319,0.0529342,False,0.46690777499999997,0.0747762,0.0757009,-0.000924733,False,0.0747762,0.0757009,-0.000924737,False,0.0529351,0.0531327,-0.000197681,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.330376,0.330368,7.76472e-10,1.2,,,,,,,,,
37,initial_eval,37,1,False,False,0.0741156,0.0737012,0.000414394,0.280932,0.281593,0.0142063,0.0142036,0.0417587,0.0418207,True,0.335890875,0.0741156,0.0737012,0.000414394,True,0.0741156,0.0737012,0.000414398,True,0.0418213,0.0417594,6.19414e-05,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.328555,0.328555,1.2,7.76472e-10,,,,,,,,,
38,initial_eval,38,1,False,False,0.0756521,0.0753637,0.00028842,0.286451,0.286911,-0.00800999,-0.00802551,0.0537956,0.0538437,True,0.382305125,0.0756521,0.0753637,0.00028842,True,0.0756521,0.0753637,0.000288414,True,0.0538445,0.0537965,4.80646e-05,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.330238,0.330241,1.2,7.76472e-10,,,,,,,,,
39,initial_eval,39,1,False,False,0.0670289,0.0658545,0.00117441,0.255021,0.256873,-0.00356689,-0.00364863,0.0487612,0.0490184,True,0.20175882499999997,0.0670289,0.0658545,0.00117441,True,0.0670289,0.0658545,0.00117441,True,0.0490192,0.048762,0.000257198,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.330385,0.330393,1.2,7.76472e-10,,,,,,,,,
40,initial_eval,40,1,False,False,0.0640547,0.0644593,-0.000404643,0.248861,0.248224,-0.00302641,-0.00299798,0.0481105,0.04801,False,0.21241474999999999,0.0640547,0.0644593,-0.000404643,False,0.0640547,0.0644593,-0.000404646,False,0.0480108,0.0481113,-0.000100484,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.330383,0.330378,7.76472e-10,1.2,,,,,,,,,
41,initial_eval,41,1,False,False,0.0679641,0.0667474,0.00121672,0.258086,0.260007,0.0113338,0.0112059,0.0530868,0.053279,True,0.24675849999999996,0.0679641,0.0667474,0.00121672,True,0.0679641,0.0667474,0.00121672,True,0.0532798,0.0530877,0.000192163,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.3287,0.328713,7.76472e-10,1.2,,,,,,,,,
42,initial_eval,42,1,False,False,0.0505206,0.0491207,0.0013999,0.198426,0.200584,0.00460308,0.00455348,0.0377554,0.038006,True,0.18587850000000003,0.0505206,0.0491207,0.0013999,True,0.0505206,0.0491207,0.0013999,True,0.0380066,0.037756,0.000250533,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.331746,0.331759,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.0709535,0.0679682,0.00298531,0.263784,0.268511,-0.00314692,-0.00334504,0.0487504,0.0494479,True,0.272829875,0.0709535,0.0679682,0.00298531,True,0.0709535,0.0679682,0.00298531,True,0.0494487,0.0487512,0.000697466,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.330517,0.330538,7.76472e-10,1.2,,,,,,,,,
44,initial_eval,44,1,False,False,0.0740512,0.0707053,0.00334593,0.273367,0.278686,-0.00583399,-0.00605619,0.0513959,0.0521178,True,0.32688025,0.0740512,0.0707053,0.00334593,True,0.0740512,0.0707053,0.00334593,True,0.0521186,0.0513968,0.000721854,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.330277,0.330306,1.2,7.76472e-10,,,,,,,,,
45,initial_eval,45,1,False,False,0.0513122,0.0498254,0.00148681,0.2009,0.203194,0.00440455,0.00429817,0.0378402,0.0382431,True,0.16899925000000002,0.0513122,0.0498254,0.00148681,True,0.0513123,0.0498254,0.00148681,True,0.0382437,0.0378408,0.000402911,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.331882,0.33188,1.2,7.76472e-10,,,,,,,,,
46,initial_eval,46,1,False,False,0.0711635,0.072354,-0.0011905,0.274919,0.273027,-0.00623052,-0.00615514,0.0521208,0.0518701,False,0.31425375,0.0711635,0.072354,-0.0011905,False,0.0711635,0.072354,-0.0011905,False,0.0518709,0.0521216,-0.000250698,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.330178,0.330167,7.76472e-10,1.2,,,,,,,,,
47,initial_eval,47,1,False,False,0.071253,0.0679854,0.00326758,0.264088,0.269264,-0.00267858,-0.00290048,0.0481673,0.0489665,True,0.26820845,0.071253,0.0679854,0.00326758,True,0.071253,0.0679854,0.00326758,True,0.0489673,0.048168,0.00079927,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.330729,0.33075,1.2,7.76472e-10,,,,,,,,,
48,initial_eval,48,1,False,False,0.0691603,0.0666395,0.0025208,0.258875,0.262859,0.0106539,0.0103422,0.0522027,0.0527539,True,0.253805,0.0691603,0.0666395,0.0025208,True,0.0691603,0.0666395,0.0025208,True,0.0527548,0.0522036,0.000551192,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.328738,0.32876,7.76472e-10,1.2,,,,,,,,,
49,initial_eval,49,1,False,False,0.0769007,0.0752219,0.00167889,0.287202,0.289884,-0.00806569,-0.00816623,0.0537704,0.0540963,True,0.493244125,0.0769007,0.0752219,0.00167889,True,0.0769007,0.0752218,0.00167888,True,0.0540972,0.0537712,0.000325944,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.33025,0.330265,7.76472e-10,1.2,,,,,,,,,
50,initial_eval,50,1,False,False,0.0724803,0.0726273,-0.000147031,0.276791,0.276557,-0.0050112,-0.0050038,0.0513081,0.0512842,False,0.25741375,0.0724803,0.0726273,-0.000147031,False,0.0724803,0.0726273,-0.000147031,False,0.0512851,0.0513089,-2.3836e-05,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.330265,0.330264,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.0673918,0.0643069,0.00308488,0.251465,0.256326,0.00945431,0.00903875,0.0496721,0.0504394,True,0.208235925,0.0673918,0.0643069,0.00308488,True,0.0673918,0.0643069,0.00308488,True,0.0504402,0.0496729,0.000767288,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.329038,0.329065,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.0549112,0.053883,0.00102819,0.214266,0.215861,-8.53173e-05,-0.000139893,0.0433377,0.0435252,True,0.19452275,0.0549112,0.053883,0.00102819,True,0.0549112,0.053883,0.00102819,True,0.0435259,0.0433384,0.000187537,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.330763,0.330769,1.2,7.76472e-10,,,,,,,,,
53,initial_eval,53,1,False,False,0.0736299,0.0705749,0.003055,0.272673,0.277528,-0.00694149,-0.00712684,0.0521412,0.0527526,True,0.36896112499999995,0.0736299,0.0705749,0.003055,True,0.0736299,0.0705749,0.003055,True,0.0527535,0.052142,0.000611478,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.330222,0.330248,7.76472e-10,1.2,,,,,,,,,
54,initial_eval,54,1,False,False,0.0718346,0.0725354,-0.000700778,0.275979,0.274865,0.016858,0.0169325,0.0525179,0.0523964,False,0.2491034375,0.0718346,0.0725354,-0.000700778,False,0.0718346,0.0725353,-0.000700773,False,0.0523972,0.0525187,-0.000121473,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.328277,0.328274,1.2,7.76472e-10,,,,,,,,,
55,initial_eval,55,1,False,False,0.0722112,0.0723535,-0.000142273,0.275867,0.275641,-0.00543361,-0.00542789,0.0515064,0.051486,False,0.288436375,0.0722112,0.0723535,-0.000142273,False,0.0722112,0.0723534,-0.000142273,False,0.0514868,0.0515072,-2.03895e-05,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.330248,0.330246,7.76472e-10,1.2,,,,,,,,,
56,initial_eval,56,1,False,False,0.0746301,0.0739288,0.000701271,0.281959,0.283077,0.0144971,0.0144926,0.0422566,0.0423477,True,0.3319903,0.0746301,0.0739288,0.000701271,True,0.0746301,0.0739288,0.000701271,True,0.0423484,0.0422573,9.10777e-05,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.3283,0.328301,1.2,7.76472e-10,,,,,,,,,
57,initial_eval,57,1,False,False,0.0751397,0.0746726,0.000467066,0.28427,0.285015,-0.00761362,-0.00764213,0.0534052,0.0534921,True,0.36300319999999997,0.0751397,0.0746726,0.000467066,True,0.0751397,0.0746726,0.000467065,True,0.0534929,0.0534061,8.68546e-05,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.330227,0.330231,1.2,7.76472e-10,,,,,,,,,
58,initial_eval,58,1,False,False,0.0738154,0.0736814,0.000133993,0.280615,0.280828,-0.00619315,-0.00620346,0.0524397,0.0524753,True,0.30504495000000004,0.0738154,0.0736814,0.000133993,True,0.0738154,0.0736814,0.000133995,True,0.0524761,0.0524405,3.55814e-05,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.330161,0.330162,7.76472e-10,1.2,,,,,,,,,
59,initial_eval,59,1,False,False,0.0670786,0.0639952,0.0030834,0.250407,0.255264,-0.00181321,-0.00202279,0.0467538,0.0474757,True,0.235791625,0.0670786,0.0639952,0.0030834,True,0.0670786,0.0639952,0.0030834,True,0.0474764,0.0467546,0.000721868,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.330635,0.33065,1.2,7.76472e-10,,,,,,,,,
60,initial_eval,60,1,False,False,0.0526631,0.0511585,0.00150462,0.205444,0.20777,0.0022664,0.00219975,0.0395134,0.0397667,True,0.1511760125,0.0526631,0.0511585,0.00150462,True,0.0526632,0.0511585,0.00150462,True,0.0397673,0.039514,0.000253303,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.331809,0.331824,1.2,7.76472e-10,,,,,,,,,
61,initial_eval,61,1,False,False,0.0519484,0.0507861,0.00116233,0.203868,0.205664,0.0019804,0.00194723,0.040577,0.0407173,True,0.19387995,0.0519484,0.0507861,0.00116233,True,0.0519484,0.0507861,0.00116233,True,0.040718,0.0405776,0.000140347,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.331234,0.331247,7.76472e-10,1.2,,,,,,,,,
62,initial_eval,62,1,False,False,0.0740952,0.0733322,0.000763038,0.279994,0.281209,-0.00631045,-0.0063625,0.0522361,0.0524051,True,0.282842625,0.0740952,0.0733322,0.000763038,True,0.0740952,0.0733322,0.000763036,True,0.052406,0.052237,0.000168984,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.330292,0.330298,7.76472e-10,1.2,,,,,,,,,
