cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,2,0,True,True,0.14991,0.135649,0.0142613,0.182591,0.168191,0.00193815,0.00244857,0.149902,0.135641,True,0.063998875,0.14991,0.135649,0.0142613,True,0.0739263,0.0409405,0.103539,0.0336673,0.050999,0.0561848,0.0826221,0.070112,0.337223,0.337481,0.174173,1.2
11,train,3,0,True,True,0.161005,0.135856,0.0251492,0.19601,0.170198,0.000526983,0.00158377,0.160996,0.13585,True,0.048010525,0.161005,0.135856,0.0251492,True,0.0410068,0.0750079,0.0360024,0.0697397,0.0143256,0.0600025,0.0400139,0.0479854,0.335953,0.336178,0.161194,1.2
12,train,4,1,True,True,0.0928857,0.119803,-0.0269173,0.0914246,0.0840968,0.0458819,0.0460066,0.119796,0.0928806,False,0.22050374999999997,0.0928857,0.119803,-0.0269173,False,0.237198,0.217437,0.203139,0.244811,0.201372,0.199234,0.227291,0.233548,0.216546,0.215165,0.000713892,1.2
13,train,5,1,True,True,0.114651,0.113209,0.00144218,0.0605139,0.148835,0.00848587,0.00417186,0.113203,0.114664,True,0.254278375,0.114651,0.113209,0.00144218,True,0.266168,0.26125,0.215863,0.286652,0.241024,0.235853,0.266167,0.26125,0.360708,0.334924,1.2,0.251853
14,train,6,1,True,True,0.152419,0.108511,0.0439088,0.0497713,0.187702,-0.00192538,0.0993269,0.108505,0.152433,True,0.254096125,0.152419,0.108511,0.0439088,True,0.266015,0.261039,0.215707,0.286442,0.240868,0.235644,0.266015,0.261039,0.716093,0.00516238,1.2,0.123557
15,train,7,1,True,True,0.139141,0.113011,0.0261301,0.0916536,0.173941,-0.00374611,0.0537465,0.113005,0.139147,True,0.1292644125,0.139141,0.113011,0.0261301,True,0.107748,0.157752,0.0764253,0.258767,0.106299,0.0779037,0.150211,0.0990093,0.352367,0.0688917,1.2,0.145567
16,train,0,0,True,True,0.118804,0.135631,-0.0168269,0.110744,0.170275,-0.00449757,0.0371116,0.118797,0.135634,False,0.10939805,0.118804,0.135631,-0.0168269,False,0.159383,0.0957063,0.117651,0.111767,0.0661398,0.0950313,0.098487,0.131019,0.349214,0.305104,1.2,0.164518
17,train,1,0,True,True,0.133405,0.127083,0.00632181,0.164735,0.161477,-0.00443927,0.0367377,0.133397,0.127087,True,0.0612850125,0.133405,0.127083,0.00632181,True,0.124792,0.0505566,0.0310776,0.100476,0.0202093,0.0735713,0.0432102,0.0463871,0.337389,0.307719,0.193689,1.2
18,train,2,0,True,True,0.138685,0.120262,0.0184229,0.170281,0.154455,-0.00670028,0.0373675,0.138677,0.120267,True,0.062714075,0.138685,0.120262,0.0184229,True,0.0736971,0.0385577,0.102169,0.0318959,0.0495887,0.055098,0.081621,0.0690852,0.337004,0.303523,0.162926,1.2
19,train,3,0,True,True,0.149794,0.114696,0.0350979,0.184397,0.148724,-0.000341914,0.037963,0.149786,0.114701,True,0.046846874999999996,0.149794,0.114696,0.0350979,True,0.0403351,0.0741242,0.0351447,0.0678591,0.0132483,0.058038,0.0393704,0.0466552,0.3358,0.299214,0.139654,1.2
20,train,4,1,True,True,0.122005,0.11239,0.00961485,0.0522026,0.156383,0.0056255,0.0840966,0.112384,0.122021,True,0.21806637499999998,0.122005,0.11239,0.00961485,True,0.235141,0.213858,0.203649,0.241379,0.198539,0.19611,0.22454,0.231315,0.594243,0.00678604,1.2,0.176555
21,train,5,1,True,True,0.137963,0.1042,0.0337634,0.0459022,0.172838,-0.00192468,0.0997747,0.104194,0.138006,True,0.2527605,0.137963,0.1042,0.0337634,True,0.264881,0.259503,0.214563,0.284907,0.23972,0.234126,0.264881,0.259503,0.881894,0.00512678,1.2,0.116109
22,train,6,1,True,True,0.137981,0.101417,0.0365639,0.0447749,0.172857,-0.00188888,0.0999141,0.101411,0.13802,True,0.25256125,0.137981,0.101417,0.0365639,True,0.26471,0.259275,0.214392,0.284679,0.239547,0.233902,0.26471,0.259275,0.923797,0.00511579,1.2,0.0736973
23,train,7,1,True,True,0.118572,0.102411,0.0161609,0.081664,0.152785,-0.00327119,0.0735261,0.102405,0.11858,True,0.127264975,0.118572,0.102411,0.0161609,True,0.104785,0.157451,0.073666,0.258915,0.103716,0.0750057,0.148658,0.0959231,0.35097,0.00877599,1.2,0.123723
24,train,0,0,True,True,0.111869,0.11042,0.00144885,0.102945,0.144321,-0.00452911,0.0416399,0.111862,0.110425,True,0.10702243750000001,0.111869,0.11042,0.00144885,True,0.158632,0.092625,0.115376,0.108138,0.0631057,0.0934882,0.0955886,0.129226,0.348644,0.265023,0.257911,1.2
25,train,1,0,True,True,0.127182,0.106337,0.0208453,0.159876,0.140117,-0.00273026,0.0411677,0.127175,0.106342,True,0.059718574999999996,0.127182,0.106337,0.0208453,True,0.123106,0.0488821,0.0293368,0.100273,0.0182615,0.0719536,0.0412903,0.0446453,0.336682,0.270183,0.138999,1.2
26,train,2,0,True,True,0.128578,0.102819,0.0257599,0.159707,0.136493,-0.00549855,0.0417637,0.128571,0.102824,True,0.0613283,0.128578,0.102819,0.0257599,True,0.0732589,0.0361501,0.100606,0.0299537,0.048182,0.0539859,0.0805663,0.0679235,0.336745,0.26377,0.266465,1.2
27,train,3,0,True,True,0.138672,0.0997485,0.0389235,0.172904,0.133331,0.00756811,0.0307114,0.138664,0.0997543,True,0.045623025,0.138672,0.0997485,0.0389235,True,0.0396001,0.0730813,0.0342364,0.0659358,0.0121813,0.0559986,0.038688,0.0452627,0.334072,0.330817,0.0530922,1.2
28,train,4,1,True,True,0.112836,0.101495,0.0113409,0.0487117,0.146962,-0.00137516,0.0952944,0.101489,0.112861,True,0.21542112500000002,0.112836,0.101495,0.0113409,True,0.232897,0.210014,0.204041,0.237677,0.195466,0.192759,0.221541,0.228974,0.764733,0.00550783,1.2,0.114796
29,train,5,1,True,True,0.131512,0.0914158,0.0400965,0.0430397,0.166214,-0.00179101,0.100341,0.0914108,0.131586,True,0.25111175,0.131512,0.0914158,0.0400965,True,0.263452,0.257628,0.213144,0.283022,0.238284,0.232284,0.263452,0.257628,0.982374,0.00508247,1.2,0.000296182
30,train,6,1,True,True,0.131397,0.0964251,0.0349714,0.0423741,0.166096,-0.00174872,0.100501,0.0964198,0.131468,True,0.250896125,0.131397,0.0964251,0.0349714,True,0.263263,0.257385,0.212958,0.282776,0.238095,0.232045,0.263263,0.257384,1.00302,0.00507013,1.2,0.0242947
31,train,7,1,True,True,0.107913,0.0972778,0.0106355,0.0756191,0.141819,-0.00341729,0.0632769,0.0972725,0.107924,True,0.12522483750000002,0.107913,0.0972778,0.0106355,True,0.10177,0.157502,0.0708045,0.258796,0.101025,0.0720442,0.14708,0.092777,0.353976,0.0127153,1.2,0.0504552
32,train,0,0,True,True,0.106303,0.0965939,0.00970934,0.105561,0.130082,-0.00476911,0.0441515,0.106297,0.0965999,True,0.10450915000000001,0.106303,0.0965939,0.00970934,True,0.15781,0.0893266,0.112774,0.104424,0.0600235,0.0919664,0.0926407,0.127108,0.345887,0.234724,0.0452667,1.2
33,train,1,0,True,True,0.122979,0.0941996,0.028779,0.15629,0.127615,0.00590183,0.0352162,0.122972,0.0942055,True,0.058072312499999994,0.122979,0.0941996,0.028779,True,0.121284,0.0472014,0.0274843,0.100092,0.0162756,0.0701614,0.039336,0.0427438,0.337603,0.317344,0.0093683,1.2
34,train,2,0,True,True,0.120483,0.0920442,0.028439,0.151974,0.125395,-0.00250046,0.0441319,0.120477,0.0920505,True,0.059849325,0.120483,0.0920442,0.028439,True,0.0726048,0.0337122,0.0988324,0.0279479,0.0467761,0.0528459,0.0794551,0.0666202,0.33641,0.235053,0.000456215,1.2
35,train,3,0,True,True,0.129229,0.0900921,0.0391374,0.163222,0.123384,0.0050178,0.0440032,0.129222,0.0900985,True,0.04434385,0.129229,0.0900921,0.0391374,True,0.0388303,0.0718626,0.0332734,0.0639636,0.0111147,0.0538749,0.0380269,0.0438044,0.335592,0.236788,0.000112421,1.2
36,train,4,1,True,True,0.107412,0.0932794,0.0141328,0.0453343,0.141386,0.00740421,0.0842009,0.0932743,0.107451,True,0.2125575,0.107412,0.0932794,0.0141328,True,0.230466,0.2059,0.204226,0.233702,0.192149,0.189178,0.218291,0.226548,0.902611,0.00677121,1.2,0.000963773
37,train,5,1,True,True,0.127567,0.0906232,0.0369442,0.0400728,0.162161,-0.00131194,0.101676,0.0906182,0.127652,True,0.24933499999999997,0.127567,0.0906232,0.0369442,True,0.261883,0.255629,0.211607,0.281001,0.23672,0.230328,0.261883,0.255629,1.06618,0.00498116,1.2,0.00017568
38,train,6,1,True,True,0.127483,0.0896571,0.037826,0.0394184,0.162074,-0.0004588,0.0773172,0.0896521,0.127557,True,0.24910437500000002,0.127483,0.0896571,0.037826,True,0.261677,0.255371,0.211407,0.28074,0.236515,0.230076,0.261678,0.255371,1.08197,0.0079287,1.2,6.99248e-05
39,train,7,1,True,True,0.10123,0.0899839,0.0112464,0.0708317,0.134942,-0.00277187,0.0656989,0.0899789,0.101243,True,0.1231594375,0.10123,0.0899839,0.0112464,True,0.0986925,0.158019,0.0678439,0.258395,0.0982303,0.0690223,0.145498,0.0895745,0.354681,0.0114283,1.2,0.000116616
40,train,0,0,True,True,0.102096,0.0874239,0.0146716,0.102722,0.120635,-0.00422661,0.0445287,0.10209,0.0874304,True,0.1018442125,0.102096,0.0874239,0.0146716,True,0.156968,0.0858196,0.109842,0.100632,0.0568985,0.0902647,0.0896679,0.124661,0.344106,0.229807,-4.16846e-05,1.2
41,train,1,0,True,True,0.114649,0.0858515,0.0287977,0.147601,0.119015,0.00514304,0.0442514,0.114643,0.0858581,True,0.05635873749999999,0.114649,0.0858515,0.0287977,True,0.119356,0.0455246,0.0255169,0.0999849,0.0142547,0.0681976,0.0373517,0.0406835,0.336011,0.233586,-2.37535e-05,1.2
42,train,2,0,True,True,0.112191,0.0843968,0.0277938,0.143208,0.117516,-0.00128286,0.0439623,0.112184,0.0844036,True,0.058278962499999996,0.112191,0.0843968,0.0277938,True,0.0717298,0.0312527,0.096829,0.0259045,0.0453737,0.0516804,0.0782884,0.0651732,0.336343,0.237451,-4.28518e-06,1.2
43,train,3,0,True,True,0.120774,0.0830464,0.0377273,0.154521,0.116125,0.0079717,0.0436675,0.120767,0.0830532,True,0.04299796250000001,0.120774,0.0830464,0.0377273,True,0.0379602,0.0704495,0.0322426,0.0618943,0.0100498,0.0517157,0.0373935,0.0422781,0.335443,0.241313,1.46331e-07,1.2
44,train,4,1,True,True,0.103177,0.0878246,0.0153519,0.0415917,0.13703,-0.00130022,0.080468,0.0878197,0.103219,True,0.20947275,0.103177,0.0878246,0.0153519,True,0.227848,0.201509,0.204198,0.229444,0.188579,0.185356,0.214781,0.224067,1.02556,0.00734949,1.2,-3.36607e-05
45,train,5,1,True,True,0.124648,0.0818134,0.0428349,0.0367496,0.159161,-0.00100357,0.102631,0.0818089,0.124733,True,0.247436625,0.124648,0.0818134,0.0428349,True,0.26018,0.253513,0.209959,0.278851,0.235033,0.228265,0.26018,0.253512,1.13599,0.00491115,1.2,3.034e-07
46,train,6,1,True,True,0.12446,0.0846702,0.0397896,0.0363289,0.158967,-0.000960664,0.102725,0.0846655,0.124543,True,0.247191125,0.12446,0.0846702,0.0397896,True,0.259958,0.25324,0.209745,0.278574,0.234814,0.228,0.259958,0.25324,1.14266,0.00490435,1.2,-5.85352e-06
47,train,7,1,True,True,0.0962584,0.0839143,0.012344,0.0656318,0.129825,-0.00248716,0.080765,0.0839097,0.0962733,True,0.1209899375,0.0962584,0.0839143,0.012344,True,0.0954192,0.15848,0.0647881,0.257693,0.0953376,0.065944,0.143938,0.0863196,0.355708,0.00729959,1.2,-1.78257e-06
48,train,0,0,True,True,0.0962272,0.0804612,0.015766,0.0975167,0.113461,-0.00385085,0.0434618,0.0962219,0.0804681,True,0.09904555000000001,0.0962272,0.0804612,0.015766,True,0.156181,0.082114,0.106578,0.0967722,0.0537364,0.0883935,0.0867073,0.121882,0.344334,0.244018,3.02621e-07,1.2
49,train,1,0,True,True,0.107417,0.079359,0.0280578,0.140114,0.112325,0.00688764,0.0431471,0.107411,0.079366,True,0.054595475,0.107417,0.079359,0.0280578,True,0.117364,0.0438716,0.0234157,0.100033,0.0122021,0.0660687,0.0353424,0.0384663,0.336034,0.247993,3.02602e-07,1.2
50,train,2,0,True,True,0.10526,0.0783185,0.0269413,0.135978,0.111253,-9.45477e-05,0.0428383,0.105254,0.0783256,True,0.056614962500000005,0.10526,0.0783185,0.0269413,True,0.0706283,0.0287724,0.0945751,0.0238264,0.0439778,0.0504921,0.0770675,0.0635801,0.336352,0.251807,3.02606e-07,1.2
51,train,3,0,True,True,0.113767,0.0773341,0.0364328,0.147336,0.110239,0.0109716,0.0425382,0.113761,0.0773412,True,0.041583053749999994,0.113767,0.0773341,0.0364328,True,0.0369848,0.0688429,0.0311219,0.0597026,0.00898843,0.049547,0.0367953,0.0406815,0.335142,0.255431,3.02594e-07,1.2
52,train,4,1,True,True,0.0994421,0.0789504,0.0204917,0.0386726,0.133187,0.00433707,0.0717669,0.0789461,0.0995015,True,0.206169375,0.0994421,0.0789504,0.0204917,True,0.225044,0.196837,0.203948,0.224899,0.184754,0.181288,0.211007,0.221578,1.09855,0.00924299,1.2,3.02615e-07
53,train,5,1,True,True,0.122078,0.0800601,0.0420181,0.0341861,0.156519,-0.000721474,0.102978,0.0800557,0.122161,True,0.24542075000000002,0.122078,0.0800601,0.0420181,True,0.258347,0.251283,0.208202,0.276577,0.233228,0.226099,0.258347,0.251283,1.17103,0.00488624,1.2,3.02585e-07
54,train,6,1,True,True,0.121886,0.0762157,0.0456699,0.0338147,0.156321,-0.000678404,0.103001,0.0762115,0.121966,True,0.24516074999999998,0.121886,0.0762157,0.0456699,True,0.258109,0.250997,0.207975,0.276284,0.232994,0.225821,0.258109,0.250997,1.17516,0.00488457,1.2,3.02585e-07
55,train,7,1,True,True,0.0921534,0.080795,0.0113585,0.0616365,0.1256,-0.00227311,0.0816486,0.0807905,0.0921704,True,0.1186949125,0.0921534,0.080795,0.0113585,True,0.0919536,0.158689,0.061641,0.25666,0.0923511,0.062813,0.142436,0.0830156,0.359417,0.00715536,1.2,3.02629e-07
56,train,0,0,True,True,0.0911412,0.0747635,0.0163777,0.093823,0.10759,-0.00349663,0.0420392,0.0911362,0.0747709,True,0.09613925,0.0911412,0.0747635,0.0163777,True,0.155564,0.0782197,0.102979,0.0928537,0.0505423,0.0863648,0.0838215,0.118769,0.34439,0.261331,3.02632e-07,1.2
57,train,1,0,True,True,0.101109,0.0739472,0.0271623,0.13362,0.106749,0.00840691,0.0417338,0.101104,0.0739545,True,0.0527804375,0.101109,0.0739472,0.0271623,True,0.115368,0.0422574,0.0212244,0.100067,0.0101207,0.0637997,0.0333131,0.0360932,0.336107,0.264797,3.02612e-07,1.2
58,train,2,0,True,True,0.0994506,0.0731639,0.0262867,0.129983,0.105941,0.00111267,0.0415006,0.0994451,0.0731713,True,0.0548658125,0.0994506,0.0731639,0.0262867,True,0.0692945,0.0262759,0.0921328,0.0217162,0.0425918,0.0492836,0.0757935,0.0618382,0.336392,0.267396,3.02615e-07,1.2
59,train,3,0,True,True,0.107889,0.0724111,0.0354781,0.141321,0.105166,0.0140211,0.041176,0.107884,0.0724186,True,0.04010960625,0.107889,0.0724111,0.0354781,True,0.0359008,0.0671327,0.0299066,0.0573817,0.00793245,0.0473701,0.036241,0.0390115,0.334716,0.270915,3.02602e-07,1.2
60,train,4,1,True,True,0.0959362,0.0740818,0.0218544,0.0363377,0.129579,-0.00071439,0.0777232,0.0740777,0.0959811,True,0.20265075,0.0959362,0.0740818,0.0218544,True,0.222055,0.191878,0.20346,0.220062,0.180666,0.176968,0.206963,0.219154,1.14236,0.00784849,1.2,3.02622e-07
61,train,5,1,True,True,0.119743,0.0721836,0.0475597,0.0320219,0.154119,-0.000452951,0.102626,0.0721796,0.119822,True,0.24329175,0.119743,0.0721836,0.0475597,True,0.256389,0.248945,0.206341,0.274182,0.231309,0.223834,0.256389,0.248945,1.18856,0.00491152,1.2,3.02587e-07
62,train,6,1,True,True,0.119483,0.0740873,0.0453953,0.0317722,0.15385,-0.000419807,0.102552,0.0740832,0.119561,True,0.24301849999999997,0.119483,0.0740873,0.0453953,True,0.256136,0.248646,0.206102,0.273876,0.231062,0.223545,0.256136,0.248645,1.18961,0.00491687,1.2,3.02587e-07
63,train,7,1,True,True,0.0886057,0.0725328,0.0160729,0.0583159,0.121951,-0.00155725,0.0650157,0.0725288,0.0886245,True,0.11627771249999998,0.0886057,0.0725328,0.0160729,True,0.08832,0.158637,0.0584061,0.25525,0.0892755,0.0596332,0.141034,0.0796659,0.366187,0.0117574,1.2,3.02638e-07
64,train,0,0,True,True,0.0868345,0.0698048,0.0170297,0.0914483,0.10248,-0.00317562,0.040891,0.0868297,0.0698125,True,0.09310705,0.0868345,0.0698048,0.0170297,True,0.154975,0.0741853,0.0990453,0.0888857,0.0473212,0.0841931,0.0809318,0.115319,0.344159,0.274058,3.02642e-07,1.2
65,train,1,0,True,True,0.0957239,0.0691639,0.02656,0.128111,0.101819,0.0097733,0.040437,0.0957186,0.0691716,True,0.05088598,0.0957239,0.0691639,0.02656,True,0.113507,0.0405975,0.0189392,0.0997969,0.00801464,0.0613991,0.0312687,0.0335648,0.336197,0.278685,3.02622e-07,1.2
66,train,2,0,True,True,0.0945715,0.0685405,0.0260311,0.125073,0.101176,0.00236173,0.0401979,0.0945663,0.0685482,True,0.0530429125,0.0945715,0.0685405,0.0260311,True,0.067745,0.0237689,0.0895937,0.0195771,0.0412193,0.0480579,0.074437,0.0599444,0.33644,0.281069,3.02624e-07,1.2
67,train,3,0,True,True,0.10302,0.067933,0.0350866,0.136346,0.10055,0.0173645,0.0397818,0.103015,0.0679407,True,0.03858001875,0.10302,0.067933,0.0350866,True,0.0347239,0.0653257,0.0285917,0.0549233,0.00688385,0.0451859,0.0357411,0.0372647,0.334091,0.28506,3.02609e-07,1.2
68,train,4,1,True,True,0.0925031,0.0667377,0.0257654,0.0344554,0.126045,-0.000457108,0.0756574,0.066734,0.0925516,True,0.198926125,0.0925031,0.0667377,0.0257654,True,0.218884,0.186628,0.202708,0.214927,0.17631,0.172389,0.202644,0.216919,1.16829,0.00827632,1.2,3.02629e-07
69,train,5,1,True,True,0.117438,0.0668903,0.0505479,0.0302475,0.151748,-0.000208783,0.101793,0.0668866,0.117522,True,0.24105525000000003,0.117438,0.0668903,0.0505479,True,0.254311,0.246504,0.204381,0.271675,0.229281,0.221475,0.254312,0.246503,1.19412,0.00497246,1.2,3.0259e-07
70,train,6,1,True,True,0.117152,0.0697373,0.0474146,0.0300483,0.151453,0.000982449,0.0747653,0.0697334,0.11727,True,0.24076875,0.117152,0.0697373,0.0474146,True,0.254044,0.246192,0.204129,0.271355,0.22902,0.221174,0.254044,0.246192,1.19403,0.00847756,1.2,3.0259e-07
71,train,7,1,True,True,0.0852881,0.0696119,0.0156762,0.0556519,0.118538,0.00243644,0.0522097,0.069608,0.0853095,True,0.11374584999999998,0.0852881,0.0696119,0.0156762,True,0.0845886,0.158313,0.0550872,0.25339,0.0861154,0.0564094,0.13979,0.0762732,0.39209,0.100046,1.2,3.02647e-07
72,final_eval,0,0,False,False,0.0829938,0.0653521,0.0176417,0.0899535,0.0978901,-0.00285264,0.0398342,0.0829892,0.0653601,True,0.08988760000000001,0.0829938,0.0653521,0.0176417,True,0.154074,0.0700339,0.0947774,0.084878,0.0440778,0.0818959,0.0778328,0.111531,0.343638,0.28475,1.19673,1.15087
73,final_eval,1,0,False,False,0.0914594,0.0653511,0.0261083,0.123745,0.0978889,0.010868,0.0394457,0.0914543,0.065359,True,0.04915682624999999,0.0914594,0.0653511,0.0261083,True,0.111919,0.0391083,0.0168633,0.0993162,0.00615361,0.059196,0.0294742,0.031224,0.33624,0.288312,1.18666,1.14167
74,final_eval,2,0,False,False,0.0912455,0.06535,0.0258955,0.121784,0.0978878,0.00333225,0.0391686,0.0912404,0.0653579,True,0.051622612500000005,0.0912455,0.06535,0.0258955,True,0.0664462,0.0218828,0.0876156,0.0179534,0.0401864,0.0471261,0.0733506,0.0584198,0.336439,0.29077,1.1767,1.13984
75,final_eval,3,0,False,False,0.100184,0.0653488,0.0348348,0.133451,0.0978866,0.0195212,0.0389582,0.100179,0.0653567,True,0.037589716249999995,0.100184,0.0653488,0.0348348,True,0.0339378,0.0641355,0.0277161,0.0533009,0.00623273,0.043807,0.0354636,0.0361241,0.333563,0.292588,1.16672,1.13985
76,final_eval,4,1,False,False,0.0908277,0.0688295,0.0219982,0.033602,0.124319,0.00566699,0.0760267,0.0688257,0.0908923,True,0.19696587499999998,0.0908277,0.0688295,0.0219982,True,0.217202,0.183874,0.202195,0.212225,0.174013,0.169975,0.200361,0.215882,1.17767,0.00819608,1.15702,1.13955
77,final_eval,5,1,False,False,0.116614,0.0655888,0.0510247,0.029603,0.1509,0.00106399,0.0744976,0.0655852,0.116732,True,0.24017624999999998,0.116614,0.0655888,0.0510247,True,0.253489,0.245548,0.203609,0.270692,0.228481,0.220554,0.253489,0.245548,1.1945,0.00854008,1.14764,1.13948
78,final_eval,6,1,False,False,0.116612,0.065581,0.0510307,0.0296027,0.150898,0.00106406,0.074496,0.0655774,0.11673,True,0.240173625,0.116612,0.065581,0.0510307,True,0.253486,0.245546,0.203607,0.270689,0.228478,0.220551,0.253487,0.245545,1.19449,0.00854045,1.13985,1.13972
79,final_eval,7,1,False,False,0.0849156,0.0695342,0.0153813,0.0552872,0.118155,0.0018038,0.0809589,0.0695304,0.0849371,True,0.11340757500000001,0.0849156,0.0695342,0.0153813,True,0.0840953,0.158253,0.0546493,0.253106,0.0856978,0.0559866,0.139644,0.0758286,0.413887,0.00726741,1.1398,1.13993
