cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
28,initial_eval,28,0,False,False,0.107607,0.111177,-0.00356999,0.141427,0.145103,0.000435705,0.000392687,0.107614,0.111184,False,0.36707737499999993,0.107607,0.111177,-0.00356999,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.335859,0.335855,1.2,7.76472e-10,,,,,,,,,
29,initial_eval,29,0,False,False,0.116712,0.119324,-0.00261175,0.150803,0.153492,0.000674819,0.000634499,0.116719,0.119331,False,0.36093624999999996,0.116712,0.119324,-0.00261175,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.335986,0.335985,7.76472e-10,1.2,,,,,,,,,
30,initial_eval,30,0,False,False,0.139172,0.142759,-0.00358646,0.173924,0.177615,0.000855444,0.00082018,0.139178,0.142764,False,0.4866560000000001,0.139172,0.142759,-0.00358646,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.336099,0.3361,1.2,7.76472e-10,,,,,,,,,
31,initial_eval,31,0,False,False,0.0892177,0.0920106,-0.00279287,0.122484,0.125361,0.00128009,0.0012343,0.0892254,0.0920181,False,0.315127875,0.0892177,0.0920106,-0.00279287,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.336029,0.336025,7.76472e-10,1.2,,,,,,,,,
32,initial_eval,32,1,False,False,0.096233,0.0940303,0.00220268,0.127442,0.129711,0.00153042,0.00158637,0.0940378,0.0962403,True,0.3103241375,0.096233,0.0940303,0.00220268,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.336116,0.336137,1.2,7.76472e-10,,,,,,,,,
33,initial_eval,33,1,False,False,0.089288,0.0855584,0.00372961,0.118713,0.122556,0.00383452,0.00377464,0.085566,0.0892954,True,0.2686391125,0.089288,0.0855584,0.00372961,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.336575,0.336566,1.2,7.76472e-10,,,,,,,,,
34,initial_eval,34,1,False,False,0.0898754,0.0884719,0.00140359,0.121715,0.123161,0.00354923,0.00357763,0.0884793,0.0898828,True,0.247402075,0.0898754,0.0884719,0.00140359,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.336501,0.33652,7.76472e-10,1.2,,,,,,,,,
35,initial_eval,35,1,False,False,0.109295,0.104471,0.00482385,0.138197,0.143165,0.000442203,0.000344516,0.104478,0.109302,True,0.28502317499999996,0.109295,0.104471,0.00482385,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.336046,0.336045,1.2,7.76472e-10,,,,,,,,,
36,initial_eval,36,1,False,False,0.138383,0.139449,-0.00106511,0.174224,0.173108,-0.000205125,-0.000175024,0.139455,0.138389,False,0.46692089999999997,0.138383,0.139449,-0.00106511,False,0.16197,0.684524,0.770216,0.221052,0.0829502,0.459844,0.75628,0.598531,0.335958,0.335963,1.2,7.76472e-10,,,,,,,,,
37,initial_eval,37,1,False,False,0.128051,0.124089,0.00396186,0.158394,0.16248,0.00178749,0.00178235,0.124095,0.128058,True,0.335904,0.128051,0.124089,0.00396186,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770219,0.393734,0.3361,0.336111,7.76472e-10,1.2,,,,,,,,,
38,initial_eval,38,1,False,False,0.0996745,0.0972841,0.0023904,0.130794,0.133256,-0.000802405,-0.00078264,0.0972918,0.099682,True,0.382305125,0.0996745,0.0972841,0.0023904,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.335712,0.335722,1.2,7.76472e-10,,,,,,,,,
39,initial_eval,39,1,False,False,0.0867524,0.0844822,0.00227018,0.117603,0.119942,0.00457441,0.00461421,0.0844896,0.0867597,True,0.20175882499999997,0.0867524,0.0844822,0.00227018,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.337015,0.337037,7.76472e-10,1.2,,,,,,,,,
40,initial_eval,40,1,False,False,0.0794953,0.0783634,0.00113189,0.111297,0.112463,0.00623346,0.00631078,0.078371,0.0795028,True,0.21241474999999999,0.0794953,0.0783634,0.00113189,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.337351,0.337404,1.2,7.76472e-10,,,,,,,,,
41,initial_eval,41,1,False,False,0.0800155,0.0778957,0.00211987,0.110816,0.113,0.00542824,0.00541812,0.0779033,0.0800231,True,0.24675849999999996,0.0800155,0.0778957,0.00211987,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.337005,0.337009,7.76472e-10,1.2,,,,,,,,,
42,initial_eval,42,1,False,False,0.06384,0.0609688,0.0028712,0.0933482,0.0963087,0.0112449,0.0112475,0.060976,0.0638471,True,0.18587850000000003,0.06384,0.0609688,0.0028712,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.339751,0.339724,1.2,7.76472e-10,,,,,,,,,
43,initial_eval,43,1,False,False,0.113618,0.105186,0.0084324,0.138951,0.147644,0.00552121,0.0053535,0.105194,0.113626,True,0.27284274999999997,0.113618,0.105186,0.0084324,True,0.11078,0.257738,0.13034,0.399908,0.770217,0.240898,0.097806,0.175055,0.337013,0.33696,7.76472e-10,1.2,,,,,,,,,
44,initial_eval,44,1,False,False,0.111787,0.105977,0.00581038,0.139748,0.145731,0.0013365,0.00126566,0.105984,0.111794,True,0.32688025,0.111787,0.105977,0.00581038,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.336148,0.336145,1.2,7.76472e-10,,,,,,,,,
45,initial_eval,45,1,False,False,0.0671207,0.0631004,0.00402022,0.0955472,0.0996954,0.0114418,0.0113595,0.0631075,0.0671277,True,0.16899925000000002,0.0671207,0.0631004,0.00402022,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.340151,0.340038,7.76472e-10,1.2,,,,,,,,,
46,initial_eval,46,1,False,False,0.0953,0.0940654,0.00123455,0.127478,0.12875,0.00173842,0.00173467,0.0940729,0.0953074,True,0.31425375,0.0953,0.0940654,0.00123455,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.336157,0.336157,1.2,7.76472e-10,,,,,,,,,
47,initial_eval,47,1,False,False,0.116789,0.10752,0.00926898,0.141357,0.150912,0.00652028,0.006322,0.107528,0.116797,True,0.268221325,0.116789,0.10752,0.00926898,True,0.162354,0.228891,0.0978166,0.426085,0.770217,0.161678,0.13612,0.162609,0.337313,0.337248,7.76472e-10,1.2,,,,,,,,,
48,initial_eval,48,1,False,False,0.0914917,0.088288,0.00320378,0.121526,0.124827,0.00468951,0.00467005,0.0882954,0.0914991,True,0.253805,0.0914917,0.088288,0.00320378,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.336901,0.336906,1.2,7.76472e-10,,,,,,,,,
49,initial_eval,49,1,False,False,0.12943,0.130757,-0.00132714,0.165275,0.163895,-0.0011939,-0.00117128,0.130764,0.129436,False,0.493257,0.12943,0.130757,-0.00132714,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770217,0.148938,0.428728,0.335727,0.335731,7.76472e-10,1.2,,,,,,,,,
50,initial_eval,50,1,False,False,0.103294,0.103312,-1.74371e-05,0.137003,0.136984,0.0030043,0.00298103,0.103319,0.103301,False,0.25741375,0.103294,0.103312,-1.74371e-05,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.336307,0.336307,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.119007,0.111616,0.00739143,0.145555,0.153166,0.00638424,0.00622219,0.111622,0.119014,True,0.208235925,0.119007,0.111616,0.00739143,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.337522,0.337463,7.76472e-10,1.2,,,,,,,,,
52,initial_eval,52,1,False,False,0.0701878,0.0675077,0.0026801,0.100101,0.102864,0.00879602,0.00880362,0.0675152,0.0701952,True,0.19452275,0.0701878,0.0675077,0.0026801,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.338495,0.338493,1.2,7.76472e-10,,,,,,,,,
53,initial_eval,53,1,False,False,0.101576,0.0973359,0.00423998,0.130848,0.135215,0.00115634,0.00115297,0.0973434,0.101583,True,0.36896112499999995,0.101576,0.0973359,0.00423998,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.336088,0.336097,7.76472e-10,1.2,,,,,,,,,
54,initial_eval,54,1,False,False,0.0930023,0.0920768,0.000925492,0.125429,0.126382,0.00389331,0.00390286,0.0920841,0.0930096,True,0.2491034375,0.0930023,0.0920768,0.000925492,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.336518,0.336532,1.2,7.76472e-10,,,,,,,,,
55,initial_eval,55,1,False,False,0.0986553,0.097843,0.000812338,0.13137,0.132206,0.00308846,0.00306438,0.0978503,0.0986625,True,0.288436375,0.0986553,0.097843,0.000812338,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.336324,0.336327,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.101697,0.100289,0.00140865,0.133889,0.13534,0.000464661,0.000448743,0.100296,0.101705,True,0.3319903,0.101697,0.100289,0.00140865,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.335962,0.335965,7.76472e-10,1.2,,,,,,,,,
57,initial_eval,57,1,False,False,0.10493,0.103955,0.000975136,0.137666,0.13867,-0.000971051,-0.000958499,0.103963,0.104938,True,0.36300319999999997,0.10493,0.103955,0.000975136,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.335737,0.335743,1.2,7.76472e-10,,,,,,,,,
58,initial_eval,58,1,False,False,0.102434,0.101566,0.000867749,0.135205,0.136098,0.0010067,0.000968017,0.101573,0.102441,True,0.30504495000000004,0.102434,0.101566,0.000867749,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.335986,0.335988,1.2,7.76472e-10,,,,,,,,,
59,initial_eval,59,1,False,False,0.117558,0.109346,0.00821176,0.14322,0.151676,0.00737276,0.00720337,0.109353,0.117565,True,0.235791625,0.117558,0.109346,0.00821176,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.337585,0.337523,7.76472e-10,1.2,,,,,,,,,
60,initial_eval,60,1,False,False,0.0785246,0.0741243,0.00440035,0.106923,0.111459,0.00786985,0.00785599,0.0741316,0.0785317,True,0.1511760125,0.0785246,0.0741243,0.00440035,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.338841,0.338809,7.76472e-10,1.2,,,,,,,,,
61,initial_eval,61,1,False,False,0.0670025,0.0645172,0.00248523,0.0970134,0.0995753,0.00931212,0.00935746,0.0645246,0.0670097,True,0.19387995,0.0670025,0.0645172,0.00248523,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.338805,0.33882,1.2,7.76472e-10,,,,,,,,,
62,initial_eval,62,1,False,False,0.0924237,0.0908542,0.00156956,0.12417,0.125786,0.00189487,0.00189182,0.0908617,0.0924311,True,0.282842625,0.0924237,0.0908542,0.00156956,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.336175,0.336184,7.76472e-10,1.2,,,,,,,,,
63,initial_eval,63,1,False,False,0.111352,0.103697,0.00765482,0.137414,0.145305,0.00425775,0.00414359,0.103704,0.111359,True,0.33164137499999996,0.111352,0.103697,0.00765482,True,0.306762,0.236775,0.145135,0.56106,0.770215,0.239122,0.139169,0.254893,0.336727,0.336701,1.2,7.76472e-10,,,,,,,,,
64,train,0,0,True,True,0.139105,0.145835,-0.00672956,0.17385,0.180786,0.000524498,0.000435415,0.139111,0.145841,False,0.44787312500000004,0.139105,0.145835,-0.00672956,False,0.741245,0.57729,0.633202,0.770217,0.107267,0.142146,0.109099,0.502519,0.336006,0.336001,7.76472e-10,1.2,1.2,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386
65,train,1,0,True,True,0.11921,0.120055,-0.000845489,0.153374,0.154244,1.69814e-05,1.11965e-05,0.119216,0.120062,False,0.383877,0.11921,0.120055,-0.000845489,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.335946,0.335957,7.76472e-10,1.2,1.2,1.04386,3.83671e-07,1.04386,3.83671e-07,1.04386,-1.04386,1.04386,1.04386
66,train,2,0,True,True,0.0989505,0.0994296,-0.000479078,0.132511,0.133004,0.00219715,0.00232637,0.0989578,0.0994368,False,0.29886775000000004,0.0989505,0.0994296,-0.000479078,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.336156,0.336193,1.2,7.76472e-10,1.2,1.04386,1.83641e-10,1.04386,1.83641e-10,1.04386,-1.04386,1.04386,1.04386
67,train,3,0,True,True,0.0928644,0.0930103,-0.000145874,0.126241,0.126391,0.000557338,0.000646048,0.0928721,0.0930179,False,0.34778837500000004,0.0928644,0.0930103,-0.000145874,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.335957,0.335985,1.2,7.76472e-10,1.2,1.04386,8.78982e-14,1.04386,8.78982e-14,1.04386,-1.04386,1.04386,1.04386
68,train,4,0,True,True,0.109826,0.110191,-0.000364601,0.143712,0.144088,0.00107285,0.00108571,0.109833,0.110198,False,0.383445,0.109826,0.110191,-0.000364601,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.336071,0.336085,7.76472e-10,1.2,1.2,1.04386,4.20718e-17,1.04386,4.20718e-17,1.04386,-1.04386,1.04386,1.04386
69,train,5,0,True,True,0.107683,0.105603,0.00207988,0.141505,0.139363,0.000834912,0.000954497,0.10769,0.10561,True,0.37133174999999996,0.107683,0.105603,0.00207988,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.336012,0.336045,1.2,7.76472e-10,1.2,1.04386,2.01373e-20,1.04386,2.01373e-20,1.04386,-1.04386,1.04386,1.04386
70,train,6,0,True,True,0.138782,0.131902,0.00687991,0.173533,0.166438,-0.00121486,-0.00103994,0.138789,0.131909,True,0.5436529999999999,0.138782,0.131902,0.00687991,True,0.676339,0.66374,0.770219,0.650108,0.375466,0.351668,0.149631,0.712053,0.335784,0.33582,7.76472e-10,1.2,1.2,1.04386,9.64402e-24,1.04386,9.64402e-24,1.04386,-1.04386,1.04386,1.04386
71,train,7,0,True,True,0.113135,0.108309,0.00482556,0.147119,0.14215,-0.00149027,-0.00131337,0.113142,0.108317,True,0.42723375,0.113135,0.108309,0.00482556,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.335654,0.335694,1.2,7.76472e-10,1.2,1.04386,4.61865e-27,1.04386,4.61865e-27,1.04386,-1.04386,1.04386,1.04386
72,train,8,0,True,True,0.112346,0.105367,0.0069794,0.146307,0.139119,-0.00100373,-0.000818628,0.112353,0.105374,True,0.41991187500000005,0.112346,0.105367,0.0069794,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.335713,0.335757,7.76472e-10,1.2,1.2,1.04386,2.21193e-30,1.04386,2.21193e-30,1.04386,-1.04386,1.04386,1.04386
73,train,9,0,True,True,0.131474,0.120147,0.0113271,0.165994,0.154339,-0.00137233,-0.00107994,0.13148,0.120153,True,0.51256535,0.131474,0.120147,0.0113271,True,0.715184,0.569406,0.590993,0.770219,0.328889,0.269307,0.0863048,0.77022,0.335785,0.335849,1.2,7.76472e-10,1.2,1.04386,1.05932e-33,1.04386,1.05932e-33,1.04386,-1.04386,1.04386,1.04386
74,train,10,0,True,True,0.104086,0.0959206,0.00816578,0.137801,0.129389,0.000446042,0.000901053,0.104094,0.0959281,True,0.34533500000000006,0.104086,0.0959206,0.00816578,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.335875,0.335994,7.76472e-10,1.2,1.2,1.04386,5.07324e-37,1.04386,5.07324e-37,1.04386,-1.04386,1.04386,1.04386
75,train,11,0,True,True,0.116482,0.103481,0.0130013,0.150566,0.137177,5.47198e-05,0.00050179,0.116489,0.103488,True,0.40108024999999997,0.116482,0.103481,0.0130013,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.335839,0.335945,7.76472e-10,1.2,1.2,1.04386,2.42964e-40,1.04386,2.42964e-40,1.04386,-1.04386,1.04386,1.04386
76,train,12,0,True,True,0.144496,0.121438,0.0230578,0.179401,0.155668,-0.00178253,-0.00120219,0.144502,0.121445,True,0.49262754999999997,0.144496,0.121438,0.0230578,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.335683,0.335781,1.2,7.76472e-10,1.2,1.04386,1.16359e-43,1.04386,1.16359e-43,1.04386,-1.04386,1.04386,1.04386
77,train,13,0,True,True,0.12574,0.101209,0.0245312,0.160097,0.134836,-0.000382633,0.000404724,0.125746,0.101216,True,0.41943698749999997,0.12574,0.101209,0.0245312,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.335843,0.336015,1.2,7.76472e-10,1.2,1.04386,5.57257e-47,1.04386,5.57257e-47,1.04386,-1.04386,1.04386,1.04386
