cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,initial_eval,10,1,False,False,0.0872867,0.0146553,0.0726314,0.0455734,0.120505,0.0254927,0.0401902,0.0146644,0.0872933,True,0.17436237500000001,0.0872867,0.0146553,0.0726314,True,0.12518,0.144037,0.216655,0.123589,0.160107,0.21638,0.146615,0.262336,0.901579,0.282234,1.0642e-85,-2.85036e-119
11,initial_eval,11,1,False,False,0.0872863,0.0146547,0.0726316,0.0455727,0.120505,0.0184029,0.0221325,0.0146638,0.0872929,True,0.17436125,0.0872863,0.0146547,0.0726316,True,0.125179,0.144036,0.216653,0.123588,0.160106,0.216379,0.146615,0.262334,0.90135,0.336615,3.6052e-82,5.89072e-91
12,final_eval,0,0,False,False,0.0502765,-6.29058e-26,0.0502765,0.0828867,0.0105149,0.0829015,0.00134343,0.0507924,-6.29023e-26,True,0.0354440125,0.0502765,-6.29058e-26,0.0502765,True,0.0828847,0.0150405,0.010515,0.0828892,0.010515,0.059307,0.0107594,0.0116413,0.0069611,1.2,2.74809e-72,4.47855e-81
13,final_eval,1,0,False,False,0.122026,3.88334e-50,0.122026,0.156751,0.0109397,0.156753,0.000973723,0.122495,3.88312e-50,True,0.05648258750000001,0.122026,3.88334e-50,0.122026,True,0.148306,0.0170905,0.0109397,0.156755,0.0109963,0.0829696,0.0122489,0.0125547,0.00275407,1.2,4.5218e-120,4.6085e-72
14,final_eval,2,0,False,False,0.0427174,0.027893,0.0148244,0.0745874,0.0592431,0.0774179,0.0071087,0.0451958,0.0279013,True,0.0901916875,0.0427174,0.027893,0.0148244,True,0.109596,0.066741,0.0857576,0.0921588,0.0662378,0.141687,0.0684921,0.0908632,0.00790863,0.380895,7.4403e-168,1.69662e-72
15,final_eval,3,0,False,False,0.0423906,-1.83078e-26,0.0423906,0.0745913,0.0140924,0.0746089,0.00224411,0.0427899,-1.83068e-26,True,0.036336525,0.0423906,-1.83078e-26,0.0423906,True,0.0745903,0.0172885,0.0163717,0.0745905,0.0141561,0.0613106,0.0151822,0.0172023,0.00851396,1.2,1.59373e-100,-1.11808e-83
16,final_eval,4,0,False,False,0.0358895,5.31968e-05,0.0358363,0.067572,0.0264091,0.0684892,0.00482922,0.0367147,5.31939e-05,True,0.043602625000000006,0.0358895,5.31968e-05,0.0358363,True,0.0676991,0.0269039,0.0391499,0.0675719,0.0272664,0.0593017,0.0293684,0.0315597,0.0102867,1.2,-3.39369e-121,1.29454e-72
17,final_eval,5,0,False,False,0.0422947,-3.28443e-29,0.0422947,0.074517,0.0216579,0.0745416,0.00347104,0.0427159,-3.28425e-29,True,0.04177435,0.0422947,-3.28443e-29,0.0422947,True,0.0745159,0.0237867,0.0277296,0.0745162,0.0219911,0.0592995,0.0239427,0.0284131,0.00852973,1.2,8.1895e-155,8.49515e-73
18,final_eval,6,1,False,False,0.0872834,0.0146519,0.0726315,0.0455683,0.120502,0.0230515,0.0427742,0.0146608,0.08729,True,0.174353,0.0872834,0.0146519,0.0726315,True,0.125174,0.14403,0.216639,0.123581,0.160104,0.216371,0.146609,0.262316,0.900354,0.256289,1.34752e-202,6.92968e-73
19,final_eval,7,1,False,False,0.087283,0.0146498,0.0726332,0.0455676,0.120502,0.0183995,0.0221245,0.0146589,0.0872897,True,0.17435199999999998,0.087283,0.0146498,0.0726332,True,0.125173,0.14403,0.216637,0.12358,0.160103,0.21637,0.146609,0.262314,0.901538,0.336614,-6.35155e-69,4.47034e-81
20,final_eval,8,1,False,False,0.0296124,0.00358077,0.0260316,0.0265146,0.0610447,0.0371315,0.0293747,0.00612026,0.0296219,True,0.051905575,0.0296124,0.00358077,0.0260316,True,0.0330195,0.0648847,0.0653934,0.0277943,0.0611194,0.0326694,0.0646414,0.0657225,1.17461,0.369123,1.89009e-111,3.11393e-120
21,final_eval,9,1,False,False,0.0872821,0.0146477,0.0726345,0.0455664,0.120501,0.0183986,0.0221225,0.0146569,0.0872888,True,0.17434974999999997,0.0872821,0.0146477,0.0726345,True,0.125172,0.144028,0.216633,0.123578,0.160103,0.216368,0.146607,0.262309,0.901463,0.336614,6.46787e-69,9.91613e-92
22,final_eval,10,1,False,False,0.0872817,0.014648,0.0726338,0.0455657,0.1205,0.0254906,0.0401756,0.0146571,0.0872883,True,0.1743485,0.0872817,0.014648,0.0726338,True,0.125171,0.144027,0.216631,0.123577,0.160102,0.216367,0.146607,0.262306,0.90186,0.28237,1.28849e-85,3.11387e-120
23,final_eval,11,1,False,False,0.0872813,0.0146474,0.072634,0.0455651,0.1205,0.0183978,0.0221205,0.0146565,0.0872879,True,0.17434737499999997,0.0872813,0.0146474,0.072634,True,0.12517,0.144026,0.216629,0.123576,0.160102,0.216366,0.146606,0.262304,0.901631,0.336614,3.60496e-82,5.89002e-91
