cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
10,train,2,1,True,True,0.135244,0.129063,0.00618012,0.141476,0.14883,0.0117124,0.0116175,0.129056,0.135236,True,0.09533848750000001,0.100237,0.0667558,0.14909,0.0402032,0.0832175,0.0833214,0.120149,0.119734,0.341372,0.341357,0.880415,0.925131,0.000123884,0.00705472,0.000874596,0.0062623,0.00126801,0.0062623,0.000502658
11,train,3,0,True,True,0.129063,0.13601,-0.00694685,0.143569,0.151721,0.00791753,0.00777378,0.129056,0.136003,False,0.08999916250000001,0.178651,0.059998,0.0950866,0.0956087,0.0537702,0.111481,0.0736786,0.0517192,0.339794,0.339727,0.878594,0.927764,0.000100462,-0.00632345,0.0006234,0.0191381,0.00119062,0.0191381,0.000486598
12,train,0,0,True,True,0.125773,0.132271,-0.00649796,0.141827,0.1497,0.00776988,0.0076406,0.125766,0.132264,False,0.0888097,0.0565282,0.193399,0.0471452,0.0958662,0.046131,0.0667911,0.112791,0.0918259,0.339251,0.339174,0.877279,0.929582,0.000153981,-0.00577146,0.000726508,0.0255969,0.00135939,0.0255969,0.000487477
13,train,1,1,True,True,0.132597,0.126374,0.00622319,0.148759,0.15747,0.00759705,0.0073485,0.126367,0.13259,True,0.06904960375,0.0599848,0.127197,-3.17877e-26,0.185078,0.00889593,0.0777823,0.041821,0.0516378,0.338245,0.338109,0.878447,0.927849,0.00024933,0.00702528,0.000802087,0.0204998,0.000936439,0.0204998,0.000485169
14,train,2,1,True,True,0.133938,0.127994,0.00594364,0.140667,0.14777,0.0116357,0.0115376,0.127987,0.13393,True,0.09447688750000001,0.0996162,0.065408,0.148171,0.0389182,0.0826311,0.0825806,0.119497,0.118993,0.341308,0.341299,0.880307,0.925231,0.000114754,0.00680696,0.000863318,0.0059166,0.00123842,0.0059166,0.000502109
15,train,3,0,True,True,0.127754,0.134396,-0.00664237,0.14258,0.150231,0.00778991,0.00766877,0.127747,0.134389,False,0.08928058750000001,0.179467,0.0586478,0.0941875,0.0945297,0.0530626,0.110891,0.0729372,0.0505219,0.339679,0.339633,0.878403,0.927988,0.000149672,-0.0060385,0.000603875,0.0193044,0.00114462,0.0193044,0.000486566
16,train,0,0,True,True,0.12473,0.130917,-0.00618701,0.141115,0.148494,0.00772646,0.00762624,0.124723,0.13091,False,0.0879891875,0.0554517,0.192887,0.0460881,0.0942727,0.0453673,0.0656637,0.113459,0.090724,0.339159,0.339107,0.877266,0.929547,0.000204082,-0.0054833,0.000703706,0.0250446,0.00132128,0.0250446,0.000490013
17,train,1,1,True,True,0.13128,0.125173,0.00610669,0.147926,0.156632,0.00770464,0.00744087,0.125166,0.131272,True,0.0681484625,0.0587371,0.126195,-3.10173e-26,0.184436,0.0081371,0.0762361,0.0410505,0.0503959,0.338199,0.338052,0.877839,0.9287,0.000338055,0.00692827,0.000821579,0.0199686,0.00090658,0.0199686,0.000486407
18,train,2,1,True,True,0.132516,0.126789,0.00572644,0.139908,0.146771,0.0115525,0.0114507,0.126782,0.132508,True,0.09359695,0.0989412,0.0640509,0.14723,0.0376323,0.0820466,0.0818456,0.118811,0.118218,0.341242,0.341239,0.880051,0.925546,0.0001055,0.00657097,0.000844528,0.00557186,0.00120612,0.00557186,0.000501325
19,train,3,0,True,True,0.126514,0.132857,-0.0063436,0.141674,0.148814,0.00767625,0.00758014,0.126507,0.13285,False,0.08854500000000001,0.180169,0.0573049,0.0932612,0.0934426,0.0523485,0.11033,0.0721906,0.0493132,0.339562,0.339539,0.878234,0.928177,0.000218735,-0.00563097,0.000712631,0.0194048,0.00110164,0.0194048,0.000486474
20,train,0,0,True,True,0.123494,0.129388,-0.00589475,0.140441,0.147321,0.00769028,0.00762102,0.123487,0.129381,False,0.0871601375,0.0543683,0.192322,0.0450156,0.0926781,0.0446049,0.0645386,0.114149,0.0896046,0.339066,0.339042,0.877037,0.929828,0.000272464,-0.00519904,0.000695702,0.0244014,0.00127874,0.0244014,0.000492777
21,train,1,1,True,True,0.130133,0.124147,0.00598533,0.147129,0.155859,0.00784029,0.0075596,0.12414,0.130125,True,0.06723698375,0.057476,0.125149,-3.02376e-26,0.183767,0.00737657,0.0746906,0.0402857,0.049151,0.338155,0.337995,0.877339,0.929399,0.000459176,0.00686131,0.00087598,0.0194729,0.000881334,0.0194729,0.000487314
22,train,2,1,True,True,0.131207,0.125662,0.00554542,0.139195,0.145834,0.0102626,0.00956879,0.125655,0.1312,True,0.092700275,0.0982131,0.0626856,0.146269,0.0363541,0.081464,0.0811164,0.118092,0.117408,0.34271,0.3426,0.879733,0.925939,0.000119829,0.00635225,0.000806828,0.00523339,0.00117646,0.00523339,0.000500241
23,train,3,0,True,True,0.125175,0.131235,-0.00605993,0.140845,0.147469,0.00758034,0.00751135,0.125168,0.131227,False,0.087791175,0.18076,0.0559692,0.0923096,0.0923487,0.051628,0.109779,0.0714404,0.0480945,0.339446,0.339447,0.877965,0.928511,0.000327972,-0.00548827,0.000571663,0.0194218,0.00105735,0.0194218,0.000486434
24,train,0,0,True,True,0.122291,0.127906,-0.00561505,0.1398,0.146183,0.00766375,0.00762707,0.122284,0.127899,False,0.0863232625,0.0532779,0.191704,0.0439261,0.0910835,0.0438437,0.0634159,0.114867,0.088468,0.338974,0.338979,0.876794,0.930122,0.000369464,-0.00492279,0.000692258,0.0237458,0.00123776,0.0237458,0.00049591
25,train,1,1,True,True,0.128862,0.122938,0.005924,0.146357,0.155145,0.0285948,0.0286701,0.122932,0.128855,True,0.06631889125,0.0562032,0.124083,-2.94481e-26,0.183073,0.00661433,0.073147,0.0395272,0.0479034,0.338701,0.338204,0.876465,0.930661,0.000628609,0.00682327,0.000899272,0.0189391,0.000851852,0.0189391,0.000488331
26,train,2,1,True,True,0.12988,0.124523,0.00535744,0.138529,0.144957,0.0113663,0.0112556,0.124516,0.129873,True,0.09178743750000001,0.0974331,0.0613127,0.145288,0.0350841,0.0808836,0.080393,0.117341,0.116564,0.341104,0.341115,0.879417,0.926335,0.000168601,0.00614804,0.0007906,0.00489782,0.00114682,0.00489782,0.000498645
27,train,3,0,True,True,0.123882,0.129668,-0.0057861,0.140096,0.146201,0.00750197,0.00746304,0.123875,0.129661,False,0.0870165375,0.181243,0.0546414,0.0913339,0.0912496,0.050901,0.10921,0.0706867,0.0468667,0.33933,0.339357,0.877677,0.928873,0.000510422,-0.00522486,0.000561241,0.0193788,0.00101548,0.0193788,0.000486314
28,train,0,0,True,True,0.121126,0.126468,-0.0053414,0.139191,0.145071,0.00764859,0.00764651,0.12112,0.126461,False,0.08548026250000001,0.052181,0.191036,0.0428196,0.0894912,0.043084,0.0622952,0.115621,0.0873141,0.338882,0.338917,0.876551,0.930421,0.000521979,-0.0046486,0.000692797,0.0231027,0.00119936,0.0231027,0.000499791
29,train,1,1,True,True,0.127647,0.121762,0.00588568,0.14561,0.154484,0.00818644,0.00786686,0.121755,0.12764,True,0.06539670875,0.0549197,0.123014,-2.86488e-26,0.182355,0.00585057,0.0716057,0.0387756,0.0466531,0.338069,0.337881,0.87547,0.932134,0.000892159,0.00681232,0.000926645,0.0184032,0.000823317,0.0184032,0.000489277
30,train,2,1,True,True,0.127796,0.122499,0.00529693,0.137908,0.144135,0.0112636,0.0111477,0.122492,0.127789,True,0.0908592625,0.0966023,0.0599332,0.144288,0.033823,0.0803056,0.079675,0.11656,0.115687,0.341031,0.341049,0.877947,0.92839,0.000228605,0.00579475,0.000497818,0.0045494,0.0010971,0.0045494,0.000496202
31,train,3,0,True,True,0.122645,0.128152,-0.00550654,0.139435,0.145006,0.00743375,0.00742814,0.122639,0.128145,False,0.0862214875,0.181617,0.053321,0.0903365,0.0901463,0.0501675,0.108622,0.0699308,0.0456308,0.339214,0.33927,0.877439,0.929164,0.000875554,-0.00495149,0.000555054,0.0192651,0.000976319,0.0192651,0.000486197
32,train,0,0,True,True,0.120009,0.125068,-0.00505834,0.138621,0.14398,0.0076412,0.00767605,0.120003,0.125061,False,0.08463328749999999,0.0510804,0.19032,0.0416997,0.0879023,0.0423258,0.0611762,0.116417,0.0861449,0.33879,0.338858,0.876375,0.930617,0.000809254,-0.00436224,0.000696101,0.0224262,0.00116269,0.0224262,0.000506049
33,train,1,1,True,True,0.126486,0.120626,0.00585967,0.144896,0.153871,0.00838825,0.00804666,0.120619,0.126479,True,0.06447233,0.0536302,0.121944,-2.78424e-26,0.181614,0.00508554,0.0700668,0.0380355,0.0454026,0.338029,0.337825,0.874384,0.933808,0.0013636,0.00684073,0.00098106,0.0178657,0.00079628,0.0178657,0.000490177
34,train,2,1,True,True,0.126537,0.121417,0.00511968,0.137339,0.143363,0.0111549,0.0110336,0.12141,0.12653,True,0.0899164375,0.0957216,0.0585476,0.143272,0.0325708,0.0797302,0.0789623,0.115751,0.114776,0.340955,0.340981,0.877539,0.928939,0.000429159,0.00560579,0.000486107,0.00423176,0.00107007,0.00423176,0.000491875
35,train,3,0,True,True,0.121455,0.126688,-0.00523312,0.138846,0.143883,0.00737697,0.00740746,0.121449,0.126681,False,0.0854066875,0.181877,0.0520076,0.0893217,0.0890395,0.0494284,0.108015,0.0691757,0.0443886,0.339099,0.339185,0.87721,0.929438,0.00193029,-0.00468462,0.000548498,0.0191383,0.000938116,0.0191383,0.000494197
36,final_eval,0,0,False,False,0.11893,0.123709,-0.0047793,0.138096,0.142926,0.00764054,0.00771377,0.118924,0.123703,False,0.08377219999999999,0.0499786,0.189557,0.0405672,0.0863177,0.0415714,0.0600601,0.117164,0.0849616,0.338657,0.338759,1.1528,1.15286,,,,,,,
37,final_eval,1,1,False,False,0.126172,0.119723,0.00644861,0.143884,0.15379,0.00855725,0.00817806,0.119716,0.126165,True,0.06381047749999999,0.0526795,0.121151,-2.71721e-26,0.181257,0.00448972,0.0689705,0.0374636,0.0444725,0.33797,0.337731,1.14289,1.14289,,,,,,,
38,final_eval,2,1,False,False,0.126908,0.121818,0.00508958,0.136954,0.143065,0.0111133,0.0109832,0.121812,0.126901,True,0.089464875,0.0953917,0.0578721,0.142688,0.0319281,0.0794157,0.0786884,0.115334,0.114401,0.340879,0.340906,1.13969,1.13969,,,,,,,
39,final_eval,3,0,False,False,0.120716,0.125432,-0.00471596,0.139074,0.143246,0.00735155,0.00742316,0.120709,0.125425,False,0.08524372499999999,0.182154,0.0516906,0.0890547,0.0888051,0.0492461,0.107932,0.0690136,0.0440537,0.339006,0.339135,1.13972,1.13971,,,,,,,
