cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
55,train,27,1,True,True,0.0898833,0.0793665,0.0105169,0.112325,0.123165,0.00910656,0.00862269,0.0793724,0.0898888,True,0.306419,0.0898833,0.0793665,0.0105169,True,0.139576,0.419892,0.233553,0.432655,0.337367,0.33707,1.2,4.82221e-07,0.0125152
56,train,8,0,True,True,0.0989187,0.0794869,0.0194318,0.132477,0.112449,0.00415865,0.00722738,0.0989241,0.0794928,True,0.4610115,0.0989187,0.0794869,0.0194318,True,0.501218,0.453388,0.451211,0.438229,0.336025,0.336975,4.82202e-07,1.2,0.0125339
57,train,28,1,True,True,0.101418,0.0945838,0.00683464,0.128008,0.135049,0.00903963,0.00880238,0.094589,0.101423,True,0.1675427,0.101418,0.0945838,0.00683464,True,0.0969991,0.224223,0.0812477,0.267701,0.337578,0.337478,1.2,0.0224061,0.0124997
58,train,9,0,True,True,0.106645,0.0752054,0.0314391,0.140435,0.108029,0.00398824,0.00746669,0.106649,0.0752113,True,0.5387675,0.106645,0.0752054,0.0314391,True,0.633768,0.382031,0.461924,0.677347,0.336059,0.337142,4.82189e-07,1.2,0.0127931
59,train,29,1,True,True,0.086939,0.0802122,0.00672681,0.113197,0.120129,0.0116382,0.0117554,0.0802179,0.0869444,True,0.195629,0.086939,0.0802122,0.00672681,True,0.167326,0.220959,0.201242,0.192989,0.338399,0.338401,1.2,4.82228e-07,0.0102254
60,train,10,0,True,True,0.0842696,0.0797772,0.00449247,0.117381,0.112748,0.00513924,0.00717084,0.0842756,0.079783,True,0.56798925,0.0842696,0.0797772,0.00449247,True,0.359347,0.662439,0.734393,0.515778,0.336325,0.337008,4.82235e-07,1.2,0.0125439
61,train,30,1,True,True,0.0982392,0.0878222,0.010417,0.12104,0.131774,0.00842259,0.0088993,0.0878277,0.0982442,True,0.305389625,0.0982392,0.0878222,0.010417,True,0.0976875,0.493411,0.47311,0.15735,0.337097,0.33723,1.2,-3.52613e-05,0.0124595
62,train,11,0,True,True,0.0932935,0.0821489,0.0111446,0.126681,0.115194,0.00448888,0.00715757,0.093299,0.0821547,True,0.409532,0.0932935,0.0821489,0.0111446,True,0.403619,0.401778,0.463042,0.369689,0.336032,0.336866,5.16394e-07,1.2,0.0127019
63,train,31,1,True,True,0.0869028,0.0814958,0.00540694,0.114522,0.120094,0.00884369,0.00908618,0.0815017,0.0869083,True,0.27038775,0.0869028,0.0814958,0.00540694,True,0.161394,0.322873,0.237898,0.359386,0.337217,0.337261,1.2,4.82326e-07,0.012695
64,train,12,0,True,True,0.0999809,0.0780356,0.0219453,0.133571,0.110952,0.00412997,0.0073804,0.0999862,0.0780415,True,0.45655049999999997,0.0999809,0.0780356,0.0219453,True,0.507996,0.379869,0.429527,0.50881,0.336012,0.337027,4.822e-07,1.2,0.0126982
65,train,32,1,True,True,0.083392,0.0849379,-0.00154585,0.118071,0.116476,0.00638385,0.00771581,0.0849437,0.0833978,False,0.32910975000000003,0.083392,0.0849379,-0.00154585,False,0.28902,0.349148,0.302907,0.375364,0.336476,0.336937,-2.24243e-07,1.2,1.04498
66,train,13,0,True,True,0.0813799,0.0866757,-0.00529586,0.114403,0.119861,0.00699857,0.00765146,0.0813858,0.0866814,False,0.36135324999999996,0.0813799,0.0866757,-0.00529586,False,0.300618,0.403654,0.470055,0.271086,0.336719,0.336843,1.2,4.82228e-07,1.04498
67,train,33,1,True,True,0.102602,0.0890081,0.0135944,0.122263,0.136269,0.00931769,0.00946664,0.0890136,0.102607,True,0.230170325,0.102602,0.0890081,0.0135944,True,0.0857193,0.399819,0.309748,0.125395,0.337366,0.337341,1.2,2.36301e-05,0.0189158
68,train,14,0,True,True,0.0979918,0.0725451,0.0254467,0.131522,0.105285,0.00508618,0.00902244,0.0979971,0.0725509,True,0.46996875,0.0979918,0.0725451,0.0254467,True,0.532303,0.486761,0.462999,0.397812,0.336218,0.337707,4.82204e-07,1.2,0.0130034
69,train,34,1,True,True,0.0857767,0.0767969,0.00897981,0.109674,0.118932,0.0108934,0.0105333,0.0768027,0.0857822,True,0.266395,0.0857767,0.0767969,0.00897981,True,0.146884,0.336786,0.156324,0.425586,0.338022,0.337735,1.2,4.82231e-07,0.0102261
70,train,15,0,True,True,0.0911944,0.0730163,0.0181781,0.124519,0.105772,0.00528715,0.00899584,0.0912,0.0730221,True,0.47358975000000003,0.0911944,0.0730163,0.0181781,True,0.455622,0.445758,0.510799,0.48218,0.336255,0.337697,4.82218e-07,1.2,0.0125154
71,train,35,1,True,True,0.0888221,0.102961,-0.0141386,0.136639,0.122069,0.00541466,0.0078879,0.102966,0.0888275,False,0.19915825,0.0888221,0.102961,-0.0141386,False,0.325031,0.08,0.08,0.311602,0.336294,0.337503,1.09565e-05,1.2,1.04565
72,train,16,0,True,True,0.0896127,0.0699169,0.0196959,0.122889,0.102556,0.00607693,0.00922875,0.0896184,0.069922,True,0.6550855,0.0896127,0.0699169,0.0196959,True,0.719875,0.627597,0.676656,0.596214,0.336648,0.337906,4.82221e-07,1.2,0.0181296
73,train,36,1,True,True,0.0855162,0.0749239,0.0105923,0.107746,0.118665,0.0101469,0.0101038,0.0749299,0.0855218,True,0.27432475,0.0855162,0.0749239,0.0105923,True,0.166267,0.344374,0.298002,0.288656,0.337777,0.337566,1.2,4.82232e-07,0.00865572
74,train,17,0,True,True,0.0901316,0.0720405,0.0180911,0.123424,0.104757,0.00604437,0.00919105,0.0901373,0.072046,True,0.537222,0.0901316,0.0720405,0.0180911,True,0.568791,0.520787,0.507744,0.551566,0.33656,0.337774,4.8222e-07,1.2,0.0124559
75,train,37,1,True,True,0.105773,0.0916037,0.0141691,0.124938,0.139534,0.00675754,0.00726881,0.0916091,0.105777,True,0.2396535,0.105773,0.0916037,0.0141691,True,0.08,0.391374,0.40724,0.08,0.336878,0.33697,1.2,0.000392001,0.0102241
76,train,18,0,True,True,0.0869255,0.0701135,0.0168119,0.120113,0.102757,0.00612758,0.00919708,0.086931,0.0701185,True,0.72318075,0.0869255,0.0701135,0.0168119,True,0.582506,0.770071,0.770073,0.770073,0.336693,0.337924,4.82228e-07,1.2,0.0127592
77,train,38,1,True,True,0.0940845,0.0778081,0.0162763,0.110717,0.127494,0.0123816,0.0107365,0.0778139,0.0940897,True,0.22180475,0.0940845,0.0778081,0.0162763,True,0.122524,0.308635,0.113946,0.342114,0.338689,0.33754,1.2,4.82211e-07,0.0102252
78,train,19,0,True,True,0.0776469,0.0736625,0.00398446,0.110553,0.106436,0.00690284,0.00909258,0.077653,0.0736682,True,0.615335,0.0776469,0.0736625,0.00398446,True,0.394457,0.766377,0.76218,0.538326,0.336871,0.337732,4.82257e-07,1.2,0.012503
79,train,39,1,True,True,0.102078,0.0888167,0.0132613,0.122065,0.135728,0.00887315,0.00946319,0.0888222,0.102083,True,0.2541843,0.102078,0.0888167,0.0132613,True,0.106584,0.403124,0.414038,0.0929912,0.337211,0.337372,1.2,1.0583e-05,0.0125274
80,final_eval,0,0,False,False,0.0956434,0.0724508,0.0231926,0.129103,0.105185,0.00592435,0.00931156,0.0956488,0.0724564,True,0.47006824999999997,0.0956434,0.0724508,0.0231926,True,0.664006,0.347312,0.420621,0.448334,0.336403,0.337681,1.19679,1.15087,
81,final_eval,1,0,False,False,0.0876657,0.0686446,0.0190212,0.120875,0.101216,0.00612991,0.00924781,0.0876711,0.0686486,True,0.77007275,0.0876657,0.0686446,0.0190212,True,0.770073,0.770073,0.770072,0.770073,0.336678,0.337958,1.18681,1.14167,
82,final_eval,2,0,False,False,0.0821347,0.0739633,0.0081714,0.115182,0.106746,0.00650709,0.00911347,0.0821406,0.0739689,True,0.5316045,0.0821347,0.0739633,0.0081714,True,0.433327,0.634002,0.607172,0.451917,0.336637,0.33765,1.17694,1.13977,
83,final_eval,3,0,False,False,0.0887244,0.0720252,0.0166992,0.121974,0.104744,0.00607324,0.00917837,0.0887301,0.0720308,True,0.56647625,0.0887244,0.0720252,0.0166992,True,0.548402,0.475704,0.594566,0.647233,0.33654,0.337744,1.16706,1.13985,
84,final_eval,4,0,False,False,0.0875824,0.0743302,0.0132522,0.120797,0.107126,0.00617261,0.00914237,0.0875882,0.074336,True,0.4594485,0.0875824,0.0743302,0.0132522,True,0.479241,0.427603,0.454394,0.476556,0.336474,0.337599,1.15729,1.1398,
85,final_eval,5,0,False,False,0.0824122,0.0785095,0.00390272,0.115468,0.111442,0.00730503,0.00927997,0.0824182,0.0785154,True,0.33973075,0.0824122,0.0785095,0.00390272,True,0.343936,0.323118,0.344081,0.347788,0.336685,0.337427,1.14766,1.13977,
86,final_eval,6,0,False,False,0.0891001,0.070292,0.0188081,0.122358,0.102945,0.00609037,0.00920682,0.0891056,0.0702971,True,0.674307,0.0891001,0.070292,0.0188081,True,0.633768,0.770073,0.723852,0.569535,0.336618,0.337856,1.13973,1.1399,
87,final_eval,7,0,False,False,0.082966,0.0731359,0.00983009,0.116039,0.105891,0.00637171,0.00913078,0.082972,0.0731415,True,0.5647639999999999,0.082966,0.0731359,0.00983009,True,0.456787,0.651137,0.65153,0.499602,0.33662,0.337699,1.13986,1.1398,
88,final_eval,8,0,False,False,0.0890489,0.0740989,0.01495,0.122308,0.106887,0.00609268,0.00915203,0.0890546,0.0741046,True,0.4610115,0.0890489,0.0740989,0.01495,True,0.501218,0.453388,0.451211,0.438229,0.336454,0.337607,1.13973,1.13981,
89,final_eval,9,0,False,False,0.0928027,0.0718238,0.0209789,0.126176,0.104535,0.00600172,0.00921798,0.0928083,0.0718294,True,0.5387675,0.0928027,0.0718238,0.0209789,True,0.633768,0.382031,0.461924,0.677347,0.336489,0.337722,1.13974,1.13985,
90,final_eval,10,0,False,False,0.075999,0.0748592,0.00113981,0.108854,0.107673,0.00727158,0.00906503,0.0760051,0.074865,True,0.56798925,0.075999,0.0748592,0.00113981,True,0.359347,0.662439,0.734393,0.515778,0.33694,0.337624,1.13993,1.13979,
91,final_eval,11,0,False,False,0.0841913,0.0769107,0.00728061,0.117302,0.109792,0.00663707,0.0090731,0.0841972,0.0769165,True,0.409532,0.0841913,0.0769107,0.00728061,True,0.403619,0.401778,0.463042,0.369689,0.336559,0.337467,1.13972,1.1398,
92,final_eval,12,0,False,False,0.089931,0.0740853,0.0158458,0.123217,0.106875,0.00606244,0.00916179,0.0899367,0.0740911,True,0.45655049999999997,0.089931,0.0740853,0.0158458,True,0.507996,0.379869,0.429527,0.50881,0.336435,0.337599,1.13973,1.13985,
93,final_eval,13,0,False,False,0.0791777,0.0813893,-0.00221157,0.112133,0.114411,0.00785159,0.00903228,0.0791837,0.0813951,False,0.36135324999999996,0.0791777,0.0813893,-0.00221157,False,0.300618,0.403654,0.470055,0.271086,0.336911,0.337302,1.1399,1.13974,
94,final_eval,14,0,False,False,0.0908391,0.07379,0.0170492,0.124153,0.106569,0.00602334,0.00916204,0.0908448,0.0737958,True,0.46996875,0.0908391,0.07379,0.0170492,True,0.532303,0.486761,0.462999,0.397812,0.336443,0.337621,1.13968,1.13989,
95,final_eval,15,0,False,False,0.0854032,0.0744285,0.0109747,0.118551,0.107228,0.00630771,0.00912726,0.0854091,0.0744342,True,0.47358975000000003,0.0854032,0.0744285,0.0109747,True,0.455622,0.445758,0.510799,0.48218,0.336528,0.337605,1.13985,1.13982,
96,final_eval,16,0,False,False,0.0895817,0.0698902,0.0196915,0.122857,0.102528,0.0060801,0.00923298,0.0895874,0.0698953,True,0.6550855,0.0895817,0.0698902,0.0196915,True,0.719875,0.627597,0.676656,0.596214,0.336607,0.337866,1.13975,1.13987,
97,final_eval,17,0,False,False,0.0901063,0.0720139,0.0180923,0.123398,0.10473,0.00604736,0.00919516,0.0901119,0.0720194,True,0.537222,0.0901063,0.0720139,0.0180923,True,0.568791,0.520787,0.507744,0.551566,0.336519,0.337733,1.13978,1.13981,
98,final_eval,18,0,False,False,0.0869023,0.0700892,0.0168131,0.120089,0.102731,0.00613041,0.00920094,0.0869078,0.0700942,True,0.72318075,0.0869023,0.0700892,0.0168131,True,0.582506,0.770071,0.770073,0.770073,0.336651,0.337884,1.13982,1.13985,
99,final_eval,19,0,False,False,0.0776276,0.0736382,0.00398941,0.110533,0.106411,0.00690569,0.00909633,0.0776336,0.0736438,True,0.615335,0.0776276,0.0736382,0.00398941,True,0.394457,0.766377,0.76218,0.538326,0.33683,0.337691,1.1399,1.13979,
