cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
10,initial_eval,10,1,False,False,0.0509535,0.0488073,0.00214617,0.198036,0.201344,0.181373,0.183231,0.0414286,0.0423672,True,0.433850625,0.0509535,0.0488073,0.00214617,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00229955,0.00227131,1.14023,1.14023,,,,,,,,,
11,initial_eval,11,1,False,False,0.0504245,0.0497542,0.000670232,0.199912,0.200946,0.183634,0.184362,0.0373148,0.0376302,True,0.41236612500000003,0.0504245,0.0497542,0.000670232,True,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00226526,0.00225445,1.14025,1.14025,,,,,,,,,
12,initial_eval,12,1,False,False,0.0491395,0.0500436,-0.000904046,0.199431,0.198038,0.181058,0.180165,0.0418857,0.0414755,False,0.2552052,0.0491395,0.0500436,-0.000904046,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00230441,0.0023183,1.14024,1.14025,,,,,,,,,
13,initial_eval,13,1,False,False,0.0503337,0.049109,0.00122462,0.198227,0.200114,0.180778,0.182656,0.0368458,0.0375642,True,0.339744875,0.0503337,0.049109,0.00122462,True,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00230875,0.00227996,1.14026,1.14025,,,,,,,,,
14,initial_eval,14,1,False,False,0.0496175,0.0489935,0.000623941,0.197284,0.198245,0.178964,0.179987,0.0367314,0.0371142,True,0.317506575,0.0496175,0.0489935,0.000623941,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00233725,0.00232109,1.14025,1.14025,,,,,,,,,
15,initial_eval,15,1,False,False,0.048866,0.0489839,-0.000117942,0.196565,0.196383,0.177583,0.177453,0.0366742,0.0366176,False,0.258585,0.048866,0.0489839,-0.000117942,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.00235942,0.00236155,1.14025,1.14025,,,,,,,,,
16,train,0,0,True,True,0.0498517,0.0499341,-8.23345e-05,0.199701,0.199828,0.18302,0.183044,0.0373124,0.0373345,False,0.41148750000000006,0.0498517,0.0499341,-8.23345e-05,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00227448,0.00227412,1.2,3.41804e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
17,train,8,1,True,True,0.0296334,0.0954641,-0.0658307,0.263745,0.168319,0.263593,0.113099,0.0715153,0.0258747,False,0.24862142500000003,0.0296334,0.0954641,-0.0658307,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00148461,0.00425909,3.32186e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
18,train,1,0,True,True,0.0539825,0.0626387,-0.00865623,0.221176,0.234662,0.19899,0.223844,0.0395039,0.0445807,False,0.406035125,0.0539825,0.0626387,-0.00865623,False,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00205714,0.00179115,1.2,3.35995e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
19,train,9,1,True,True,0.032907,0.108153,-0.075246,0.293742,0.183976,0.293631,0.136581,0.0793239,0.0274196,False,0.21884825,0.032907,0.108153,-0.075246,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00131474,0.00328913,3.3186e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
20,train,2,0,True,True,0.0606158,0.062,-0.0013842,0.237442,0.23961,0.201374,0.234078,0.0442982,0.0499439,False,0.40224437500000004,0.0606158,0.062,-0.0013842,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00202822,0.00170069,1.19999,3.34415e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
21,train,10,1,True,True,0.0393479,0.104909,-0.0655611,0.302415,0.20389,0.302317,0.162384,0.0765209,0.0309925,False,0.433850625,0.0393479,0.104909,-0.0655611,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00127265,0.00263489,3.31964e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
22,train,3,0,True,True,0.0571082,0.076202,-0.0190938,0.239805,0.269791,0.193729,0.268277,0.0415578,0.0582359,False,0.5017732500000001,0.0571082,0.076202,-0.0190938,False,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00212396,0.00145528,1.19999,3.33155e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
23,train,11,1,True,True,0.0430789,0.10165,-0.0585707,0.303431,0.214196,0.303379,0.175256,0.074414,0.0329476,False,0.41236625000000005,0.0430789,0.10165,-0.0585707,False,0.248555,0.648563,0.26177,0.516055,0.769846,0.300008,0.152067,0.402066,0.00126769,0.00239778,3.32052e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
24,train,4,0,True,True,0.0581799,0.0791147,-0.0209347,0.244768,0.277712,0.194405,0.276712,0.0382259,0.0611624,False,0.6073775,0.0581799,0.0791147,-0.0209347,False,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.00211513,0.00140529,1.2,3.3287e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
25,train,12,1,True,True,0.0437983,0.101046,-0.0572475,0.30356,0.216137,0.303101,0.181286,0.0689942,0.0347273,False,0.2552052,0.0437983,0.101046,-0.0572475,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00126898,0.00230089,3.32319e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
26,train,5,0,True,True,0.0631476,0.0741363,-0.0109886,0.254135,0.271494,0.208177,0.269379,0.0412967,0.0569754,False,0.545476125,0.0631476,0.0741363,-0.0109886,False,0.769846,0.769843,0.608496,0.769846,0.409298,0.234623,0.168272,0.633585,0.00195005,0.00144854,1.19999,3.33297e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
27,train,13,1,True,True,0.0411351,0.110403,-0.0692682,0.316369,0.211896,0.316336,0.163492,0.0700411,0.0351177,False,0.339744875,0.0411351,0.110403,-0.0692682,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00121013,0.00261262,3.32262e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
28,train,6,0,True,True,0.0652746,0.0740279,-0.00875324,0.259535,0.273389,0.213015,0.271594,0.0426371,0.0569633,False,0.5985946249999999,0.0652746,0.0740279,-0.00875324,False,0.541098,0.769844,0.769842,0.700954,0.34338,0.769845,0.123952,0.769842,0.00189803,0.0014352,1.19999,3.33298e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
29,train,14,1,True,True,0.0450634,0.105488,-0.0604247,0.31457,0.222102,0.314529,0.172106,0.077599,0.0331001,False,0.317506575,0.0450634,0.105488,-0.0604247,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00121785,0.00245174,3.31923e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
30,train,7,0,True,True,0.0688482,0.0746825,-0.00583427,0.269208,0.278474,0.224076,0.275411,0.0452976,0.0570812,False,0.472466125,0.0688482,0.0746825,-0.00583427,False,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00178899,0.00141278,1.19999,3.33284e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
31,train,15,1,True,True,0.0511609,0.0985344,-0.0473735,0.310734,0.237011,0.310261,0.176088,0.0746529,0.0346922,False,0.258585,0.0511609,0.0985344,-0.0473735,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.00123645,0.00238393,3.32041e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
32,train,0,0,True,True,0.0736245,0.0727394,0.000885096,0.279503,0.278094,0.235617,0.274461,0.0486736,0.0554867,True,0.41148750000000006,0.0736245,0.0727394,0.000885096,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00168787,0.00141829,1.19999,3.33482e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
33,train,8,1,True,True,0.0556147,0.0906996,-0.0350849,0.300423,0.245338,0.299781,0.178688,0.0703215,0.0359991,False,0.24862142500000003,0.0556147,0.0906996,-0.0350849,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00128466,0.00234166,3.32247e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
34,train,1,0,True,True,0.0737529,0.0741559,-0.000403005,0.281097,0.281739,0.236866,0.278747,0.0487654,0.056688,False,0.406035125,0.0737529,0.0741559,-0.000403005,False,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00167761,0.00139375,1.19999,3.33331e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
35,train,9,1,True,True,0.0424333,0.121729,-0.0792952,0.340113,0.220618,0.339626,0.168086,0.0865628,0.0311357,False,0.21884825,0.0424333,0.121729,-0.0792952,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00111886,0.00252426,3.31638e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
36,train,2,0,True,True,0.0684572,0.0745116,-0.00605436,0.26807,0.277681,0.22622,0.275403,0.045357,0.0568972,False,0.40224437500000004,0.0684572,0.0745116,-0.00605436,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.0017693,0.00141282,1.19999,3.33306e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
37,train,10,1,True,True,0.0502209,0.108269,-0.0580483,0.329164,0.239181,0.328847,0.17755,0.080532,0.033812,False,0.433850625,0.0502209,0.108269,-0.0580483,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00115933,0.00235997,3.31818e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
38,train,3,0,True,True,0.0610037,0.0863575,-0.0253538,0.257447,0.297552,0.204862,0.297193,0.0426339,0.0615931,False,0.5017733750000001,0.0610037,0.0863575,-0.0253538,False,0.432994,0.769846,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00198737,0.00129715,1.19999,3.32833e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
39,train,11,1,True,True,0.0464522,0.103877,-0.0574248,0.313874,0.225612,0.313784,0.180651,0.0765723,0.0337376,False,0.41236625000000005,0.0464522,0.103877,-0.0574248,False,0.248555,0.648563,0.26177,0.516055,0.769846,0.300008,0.152067,0.402066,0.00122105,0.00231073,3.31962e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
40,train,4,0,True,True,0.0620793,0.0796089,-0.0175297,0.255538,0.283256,0.200457,0.282681,0.0398803,0.0619999,False,0.6073780000000001,0.0620793,0.0796089,-0.0175297,False,0.608103,0.769846,0.769846,0.645065,0.08,0.769846,0.446472,0.769846,0.00203925,0.00137195,1.2,3.32799e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
41,train,12,1,True,True,0.0462985,0.103797,-0.0574985,0.313445,0.225104,0.312824,0.176539,0.0767279,0.0334396,False,0.2552052,0.0462985,0.103797,-0.0574985,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00122521,0.00237648,3.31956e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
42,train,5,0,True,True,0.0645483,0.0773893,-0.012841,0.26034,0.280681,0.215008,0.279409,0.0450473,0.0581575,False,0.54547575,0.0645483,0.0773893,-0.012841,False,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.00187741,0.00139003,1.19999,3.33163e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
43,train,13,1,True,True,0.0443746,0.109025,-0.0646508,0.320166,0.221557,0.320131,0.170546,0.080045,0.0323001,False,0.339744875,0.0443746,0.109025,-0.0646508,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00119426,0.00247937,3.31835e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
44,train,6,0,True,True,0.0660793,0.0768716,-0.0107922,0.263907,0.281023,0.217359,0.279548,0.0432923,0.0591409,False,0.5985946249999999,0.0660793,0.0768716,-0.0107922,False,0.541098,0.769844,0.769842,0.700954,0.34338,0.769845,0.123952,0.769842,0.00185366,0.00138925,1.19999,3.33061e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
45,train,14,1,True,True,0.0475108,0.104399,-0.0568882,0.316756,0.229088,0.316713,0.173258,0.0776226,0.0335939,False,0.31750670000000003,0.0475108,0.104399,-0.0568882,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769846,0.26136,0.00120854,0.00243172,3.31922e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
46,train,7,0,True,True,0.0696031,0.0760106,-0.00640746,0.272245,0.282434,0.227633,0.279506,0.0477212,0.0569918,False,0.472466125,0.0696031,0.0760106,-0.00640746,False,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00175655,0.00138949,1.19999,3.33295e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
47,train,15,1,True,True,0.0529787,0.0977943,-0.0448156,0.311932,0.241922,0.311454,0.17693,0.0746017,0.035095,False,0.258585,0.0529787,0.0977943,-0.0448156,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.0012312,0.00237007,3.32043e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
48,train,0,0,True,True,0.0741216,0.0737854,0.000336249,0.281684,0.281148,0.248163,0.278827,0.0485048,0.0517956,True,0.41148750000000006,0.0741216,0.0737854,0.000336249,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00159021,0.00139329,1.19999,3.34051e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
49,train,8,1,True,True,0.0568295,0.0902652,-0.0334356,0.30108,0.248482,0.300436,0.179356,0.0702668,0.0363027,False,0.24862142500000003,0.0568295,0.0902652,-0.0334356,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00128153,0.00233104,3.3225e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
50,train,1,0,True,True,0.0741254,0.0747867,-0.000661215,0.28259,0.283644,0.238371,0.280722,0.0490645,0.0571743,False,0.406035125,0.0741254,0.0747867,-0.000661215,False,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00166542,0.00138272,1.19999,3.33273e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
51,train,9,1,True,True,0.0433635,0.121274,-0.077911,0.341288,0.223458,0.340801,0.168774,0.0865111,0.0313489,False,0.21884825,0.0433635,0.121274,-0.077911,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00111462,0.00251154,3.31639e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
52,train,2,0,True,True,0.0683585,0.0757577,-0.00739919,0.26886,0.280612,0.22701,0.278455,0.0453424,0.0578541,False,0.40224437500000004,0.0683585,0.0757577,-0.00739919,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00176214,0.00139539,1.19999,3.33197e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
53,train,10,1,True,True,0.0507169,0.108196,-0.0574788,0.329852,0.240643,0.329535,0.177932,0.0805708,0.0339361,False,0.433850625,0.0507169,0.108196,-0.0574788,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00115666,0.00235378,3.31817e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
54,train,3,0,True,True,0.0610817,0.086744,-0.0256622,0.257923,0.298523,0.204549,0.298104,0.0397344,0.0668571,False,0.5017732500000001,0.0610817,0.086744,-0.0256622,False,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00199096,0.00129272,1.2,3.32446e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
55,train,11,1,True,True,0.0468248,0.103632,-0.0568068,0.314036,0.226631,0.313946,0.180768,0.0765367,0.0338081,False,0.41236625000000005,0.0468248,0.103632,-0.0568068,False,0.248555,0.648563,0.26177,0.516055,0.769846,0.300008,0.152067,0.402066,0.00122036,0.00230891,3.31964e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
56,train,4,0,True,True,0.0620744,0.0800632,-0.0179888,0.255861,0.284308,0.200791,0.283743,0.0399,0.0623247,False,0.6073780000000001,0.0620744,0.0800632,-0.0179888,False,0.608103,0.769846,0.769846,0.645065,0.08,0.769846,0.446472,0.769846,0.00203522,0.00136618,1.2,3.32772e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
57,train,12,1,True,True,0.0466107,0.10365,-0.0570393,0.313699,0.225987,0.313079,0.176618,0.0767445,0.0334954,False,0.2552052,0.0466107,0.10365,-0.0570393,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00122411,0.00237518,3.31956e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
58,train,5,0,True,True,0.0644592,0.0779026,-0.0134434,0.260507,0.281804,0.214629,0.280279,0.0423296,0.059869,False,0.54547575,0.0644592,0.0779026,-0.0134434,False,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.0018813,0.00138518,1.19999,3.32989e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
59,train,13,1,True,True,0.0446805,0.108762,-0.0640815,0.320236,0.222396,0.320202,0.170644,0.0799852,0.0323591,False,0.339744875,0.0446805,0.108762,-0.0640815,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00119397,0.00247763,3.31837e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
60,train,6,0,True,True,0.066021,0.0771951,-0.0111741,0.264014,0.281737,0.217468,0.280277,0.0432686,0.059381,False,0.5985946249999999,0.066021,0.0771951,-0.0111741,False,0.541098,0.769844,0.769842,0.700954,0.34338,0.769845,0.123952,0.769842,0.00185257,0.00138519,1.19999,3.33037e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
61,train,14,1,True,True,0.0476705,0.104283,-0.0566123,0.316799,0.229517,0.316755,0.173289,0.0775995,0.0336236,False,0.31750670000000003,0.0476705,0.104283,-0.0566123,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769846,0.26136,0.00120836,0.00243119,3.31923e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
62,train,7,0,True,True,0.0695884,0.0761438,-0.0065554,0.27232,0.282744,0.227164,0.27988,0.0458663,0.0582096,False,0.472466125,0.0695884,0.0761438,-0.0065554,False,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00176076,0.0013874,1.19999,3.33158e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
63,train,15,1,True,True,0.0530794,0.0977339,-0.0446545,0.311954,0.242181,0.311476,0.176967,0.0745856,0.0351184,False,0.258585,0.0530794,0.0977339,-0.0446545,False,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.0012311,0.00236946,3.32044e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
64,train,0,0,True,True,0.0741038,0.0738939,0.000209878,0.281737,0.281402,0.237861,0.277881,0.0490759,0.0563817,True,0.41148750000000006,0.0741038,0.0738939,0.000209878,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00166952,0.00139864,1.19999,3.33368e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
65,train,8,1,True,True,0.0568927,0.0902323,-0.0333395,0.30109,0.248638,0.300447,0.17939,0.0702558,0.0363198,False,0.24862142500000003,0.0568927,0.0902323,-0.0333395,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00128149,0.0023305,3.3225e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
66,train,1,0,True,True,0.0741181,0.0748487,-0.000730544,0.282627,0.283791,0.238408,0.280873,0.0490624,0.0572211,False,0.406035125,0.0741181,0.0748487,-0.000730544,False,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00166512,0.00138188,1.19999,3.33268e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
67,train,9,1,True,True,0.0434434,0.121199,-0.0777557,0.341319,0.223687,0.340832,0.168826,0.0864901,0.0313679,False,0.21884825,0.0434434,0.121199,-0.0777557,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00111451,0.00251058,3.3164e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
68,train,2,0,True,True,0.0683322,0.0758624,-0.00753025,0.268879,0.28084,0.22703,0.278691,0.0453289,0.0579337,False,0.40224437500000004,0.0683322,0.0758624,-0.00753025,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00176197,0.00139406,1.19999,3.33188e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
