cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
27,initial_eval,27,0,False,False,0.160133,0.160593,-0.000460103,0.195593,0.196067,0.166289,0.159296,0.160243,0.160703,False,0.5420535000000001,0.160133,0.160593,-0.000460103,False,0.160235,0.160695,-0.000460113,False,0.160246,0.160706,-0.000459875,False,0.770114,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.00255809,0.00269899,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
28,initial_eval,28,0,False,False,0.16158,0.160272,0.00130798,0.197082,0.195736,0.167852,0.158658,0.161691,0.160382,True,0.36707737499999993,0.16158,0.160272,0.00130798,True,0.161682,0.160374,0.00130801,True,0.161693,0.160385,0.00130832,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00252861,0.00271262,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
29,initial_eval,29,0,False,False,0.15971,0.160179,-0.000468821,0.195159,0.195641,0.165401,0.158469,0.159821,0.160289,False,0.36093624999999996,0.15971,0.160179,-0.000468821,False,0.159812,0.160281,-0.000468834,False,0.159823,0.160292,-0.000468591,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00257516,0.0027167,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
30,initial_eval,30,0,False,False,0.159736,0.160206,-0.000470456,0.195185,0.195669,0.165691,0.1587,0.159846,0.160317,False,0.4866560000000001,0.159736,0.160206,-0.000470456,False,0.159838,0.160308,-0.000470467,False,0.159849,0.160319,-0.000470224,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00256957,0.00271172,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
31,initial_eval,31,0,False,False,0.160625,0.161802,-0.00117752,0.196099,0.197311,0.167078,0.160576,0.160735,0.161913,False,0.315127875,0.160625,0.161802,-0.00117752,False,0.160727,0.161904,-0.00117754,False,0.160738,0.161915,-0.00117729,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00254312,0.00267203,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
32,initial_eval,32,1,False,False,0.160462,0.161775,-0.00131346,0.197283,0.195932,0.16765,0.158952,0.161886,0.160572,False,0.3103241375,0.160462,0.161775,-0.00131346,False,0.160564,0.161877,-0.0013135,False,0.160575,0.161889,-0.00131387,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00253239,0.00270633,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
33,initial_eval,33,1,False,False,0.157561,0.15755,1.12332e-05,0.192936,0.192947,0.16279,0.155029,0.15766,0.157671,True,0.2686391125,0.157561,0.15755,1.12332e-05,True,0.157663,0.157652,1.12282e-05,True,0.157673,0.157663,1.08191e-05,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00262669,0.00279295,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
34,initial_eval,34,1,False,False,0.158706,0.159181,-0.000474321,0.194614,0.194126,0.16381,0.156226,0.159291,0.158816,False,0.247402075,0.158706,0.159181,-0.000474321,False,0.158808,0.159283,-0.000474326,False,0.158819,0.159293,-0.00047461,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00260631,0.00276593,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
35,initial_eval,35,1,False,False,0.159784,0.156066,0.00371757,0.191409,0.195234,0.161476,0.157989,0.156177,0.159894,True,0.28502317499999996,0.159784,0.156066,0.00371757,True,0.159886,0.156168,0.00371767,True,0.159897,0.156179,0.00371731,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.00265342,0.00272708,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
36,initial_eval,36,1,False,False,0.158445,0.161036,-0.00259035,0.196522,0.193857,0.166952,0.157927,0.161146,0.158555,False,0.4669079,0.158445,0.161036,-0.00259035,False,0.158547,0.161137,-0.00259041,False,0.158558,0.161148,-0.00259071,False,0.16197,0.684524,0.770112,0.221052,0.0829502,0.459844,0.75628,0.598531,0.0025455,0.00272844,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
37,initial_eval,37,1,False,False,0.158182,0.158731,-0.000548579,0.19415,0.193586,0.163218,0.155533,0.158841,0.158292,False,0.335890875,0.158182,0.158731,-0.000548579,False,0.158284,0.158832,-0.000548592,False,0.158294,0.158843,-0.000548833,False,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.0026181,0.0027815,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
38,initial_eval,38,1,False,False,0.161827,0.162207,-0.00037988,0.197728,0.197337,0.169042,0.16103,0.162318,0.161938,False,0.382305125,0.161827,0.162207,-0.00037988,False,0.161929,0.162309,-0.000379887,False,0.161941,0.162321,-0.000380215,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.00250662,0.00266262,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
39,initial_eval,39,1,False,False,0.155776,0.15764,-0.00186364,0.193029,0.191111,0.162369,0.153985,0.15775,0.155886,False,0.20175882499999997,0.155776,0.15764,-0.00186364,False,0.155878,0.157742,-0.00186366,False,0.155889,0.157752,-0.0018639,False,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.00263519,0.00281694,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
40,initial_eval,40,1,False,False,0.155765,0.157642,-0.00187695,0.193031,0.1911,0.161572,0.152546,0.157752,0.155875,False,0.21241474999999999,0.155765,0.157642,-0.00187695,False,0.155867,0.157744,-0.00187696,False,0.155877,0.157754,-0.00187721,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00265144,0.00285073,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
41,initial_eval,41,1,False,False,0.158779,0.159163,-0.000383995,0.194596,0.194201,0.164077,0.156472,0.159274,0.158889,False,0.24675849999999996,0.158779,0.159163,-0.000383995,False,0.158881,0.159265,-0.000384015,False,0.158892,0.159276,-0.000384328,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00260103,0.00276045,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
42,initial_eval,42,1,False,False,0.145317,0.151063,-0.00574557,0.186262,0.180349,0.154121,0.140628,0.151173,0.145427,False,0.18587850000000003,0.145317,0.151063,-0.00574557,False,0.145419,0.151165,-0.00574581,False,0.145429,0.151175,-0.00574589,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.0028138,0.00316554,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
43,initial_eval,43,1,False,False,0.157782,0.155897,0.00188522,0.191235,0.193175,0.161294,0.154928,0.156007,0.157892,True,0.272829875,0.157782,0.155897,0.00188522,True,0.157884,0.155999,0.00188524,True,0.157894,0.15601,0.00188471,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00265717,0.00279524,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
44,initial_eval,44,1,False,False,0.159332,0.156754,0.00257814,0.192117,0.19477,0.162936,0.157839,0.156865,0.159443,True,0.32688025,0.159332,0.156754,0.00257814,True,0.159434,0.156856,0.00257818,True,0.159445,0.156868,0.00257768,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00262376,0.00273034,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
45,initial_eval,45,1,False,False,0.148265,0.146728,0.00153742,0.181801,0.183383,0.150067,0.143383,0.146838,0.148375,True,0.16899925000000002,0.148265,0.146728,0.00153742,True,0.148367,0.14683,0.00153749,True,0.148377,0.14684,0.00153724,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00291087,0.00308664,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
46,initial_eval,46,1,False,False,0.160333,0.161876,-0.00154264,0.197386,0.195799,0.168123,0.158798,0.161987,0.160443,False,0.31425375,0.160333,0.161876,-0.00154264,False,0.160435,0.161978,-0.00154267,False,0.160446,0.161989,-0.00154308,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.00252357,0.00270962,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
47,initial_eval,47,1,False,False,0.154443,0.151757,0.00268532,0.186976,0.189739,0.156007,0.15057,0.151867,0.154552,True,0.26820845,0.154443,0.151757,0.00268532,True,0.154545,0.151859,0.00268538,True,0.154555,0.15187,0.00268493,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.00277084,0.00289845,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
48,initial_eval,48,1,False,False,0.158596,0.159157,-0.000560893,0.194589,0.194012,0.164035,0.156151,0.159267,0.158706,False,0.253805,0.158596,0.159157,-0.000560893,False,0.158698,0.159259,-0.000560924,False,0.158708,0.15927,-0.000561303,False,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00260186,0.0027676,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
49,initial_eval,49,1,False,False,0.16184,0.162216,-0.000376072,0.197736,0.19735,0.169105,0.16096,0.162327,0.16195,False,0.49324425,0.16184,0.162216,-0.000376072,False,0.161942,0.162318,-0.000376085,False,0.161953,0.162329,-0.000376419,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770115,0.148938,0.428728,0.00250546,0.00266407,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
50,initial_eval,50,1,False,False,0.158142,0.158699,-0.000556745,0.194118,0.193545,0.164147,0.157014,0.158809,0.158252,False,0.25741375,0.158142,0.158699,-0.000556745,False,0.158244,0.158801,-0.000556764,False,0.158255,0.158812,-0.000556994,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00259965,0.00274842,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
51,initial_eval,51,1,False,False,0.154343,0.151466,0.00287677,0.186677,0.189637,0.154856,0.149613,0.151576,0.154453,True,0.208235925,0.154343,0.151466,0.00287677,True,0.154445,0.151568,0.00287682,True,0.154455,0.151579,0.00287646,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00279689,0.00292217,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
52,initial_eval,52,1,False,False,0.156084,0.158613,-0.00252877,0.19403,0.191428,0.163024,0.15301,0.158723,0.156194,False,0.19452275,0.156084,0.158613,-0.00252877,False,0.156186,0.158715,-0.00252886,False,0.156197,0.158726,-0.00252922,False,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00262199,0.00283973,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
53,initial_eval,53,1,False,False,0.161772,0.160592,0.00117998,0.196066,0.19728,0.167248,0.160924,0.160703,0.161883,True,0.36896112499999995,0.161772,0.160592,0.00117998,True,0.161874,0.160694,0.00118,True,0.161885,0.160706,0.00117975,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00253992,0.00266481,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
54,initial_eval,54,1,False,False,0.156292,0.157999,-0.00170689,0.193398,0.191642,0.162483,0.153714,0.158109,0.156402,False,0.2491034375,0.156292,0.157999,-0.00170689,False,0.156394,0.158101,-0.00170693,False,0.156404,0.158112,-0.00170716,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00263288,0.00282325,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
55,initial_eval,55,1,False,False,0.159844,0.159886,-4.21031e-05,0.19534,0.195296,0.165281,0.158257,0.159997,0.159954,False,0.288436375,0.159844,0.159886,-4.21031e-05,False,0.159946,0.159988,-4.2107e-05,False,0.159957,0.159999,-4.23392e-05,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00257749,0.00272127,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
56,initial_eval,56,1,False,False,0.160344,0.159887,0.000457184,0.19534,0.19581,0.1656,0.158727,0.159997,0.160454,True,0.3319903,0.160344,0.159887,0.000457184,True,0.160446,0.159989,0.000457178,True,0.160457,0.16,0.000456905,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00257132,0.00271115,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
57,initial_eval,57,1,False,False,0.161096,0.161895,-0.000799572,0.197407,0.196584,0.168281,0.160061,0.162006,0.161206,False,0.36300319999999997,0.161096,0.161895,-0.000799572,False,0.161198,0.161997,-0.000799593,False,0.161209,0.162009,-0.000799876,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00252064,0.00268281,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
58,initial_eval,58,1,False,False,0.160337,0.159887,0.00045,0.19534,0.195803,0.165286,0.158743,0.159997,0.160447,True,0.30504495000000004,0.160337,0.159887,0.00045,True,0.160439,0.159989,0.000449996,True,0.16045,0.16,0.000449723,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.0025774,0.00271081,7.76471e-10,1.2,,,,,,,,,,,,,,,,,,,
59,initial_eval,59,1,False,False,0.15625,0.153817,0.00243292,0.189096,0.191599,0.158312,0.152912,0.153927,0.15636,True,0.235791625,0.15625,0.153817,0.00243292,True,0.156352,0.153919,0.00243296,True,0.156362,0.15393,0.00243249,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00272009,0.00284205,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
60,initial_eval,60,1,False,False,0.14603,0.151546,-0.00551592,0.186759,0.181083,0.153963,0.140791,0.151656,0.146139,False,0.1511760125,0.14603,0.151546,-0.00551592,False,0.146132,0.151648,-0.00551615,False,0.146142,0.151658,-0.00551639,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00281746,0.00316075,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
61,initial_eval,61,1,False,False,0.151321,0.156592,-0.00527034,0.19195,0.186527,0.16081,0.148526,0.156702,0.151431,False,0.19387995,0.151321,0.156592,-0.00527034,False,0.151423,0.156694,-0.00527054,False,0.151434,0.156704,-0.00527061,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00266717,0.00294958,1.2,7.76471e-10,,,,,,,,,,,,,,,,,,,
