cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,lose0,lose1,lead01,lead10,bwd_signal
14,train,2,0,True,True,0.0646937,0.0645921,0.000101626,0.0972136,0.0971088,0.015002,0.0150041,0.0647009,0.0645993,True,0.09838228125,0.0646937,0.0645921,0.000101626,True,0.101046,0.0980615,0.0979911,0.0992746,0.0974253,0.0979539,0.0984255,0.0986913,0.0972104,0.0983113,0.0980572,0.0972367,0.0988993,0.0981131,0.0980663,0.099353,0.335433,0.33545,4.82324e-07,1.2,0.00740372
15,train,3,0,True,True,0.0602044,0.0600542,0.000150215,0.0925855,0.0924306,0.0237475,0.0237501,0.060212,0.0600618,True,0.09250773125000002,0.0602044,0.0600542,0.000150215,True,0.0925023,0.0925124,0.0925118,0.0925019,0.0925127,0.0925121,0.0925014,0.0925023,0.0925123,0.0925118,0.0925019,0.0925127,0.092512,0.0925015,0.0925023,0.0925123,0.338568,0.338583,4.82361e-07,1.2,0.00491176
16,train,4,0,True,True,0.0601978,0.0600475,0.00015031,0.0925787,0.0924237,0.0237485,0.0237512,0.0602054,0.0600551,True,0.0925017375,0.0601978,0.0600475,0.00015031,True,0.0924954,0.0925055,0.0925187,0.092495,0.0925058,0.0925052,0.0924946,0.0924955,0.0925055,0.0925049,0.0924951,0.0925058,0.0925052,0.0924946,0.0924955,0.0925055,0.338569,0.338583,4.82361e-07,1.2,0.00496077
17,train,5,0,True,True,0.0601919,0.060042,0.000149934,0.0925726,0.092418,0.0237672,0.0237687,0.0601995,0.0600496,True,0.09249718124999999,0.0601919,0.060042,0.000149934,True,0.0924896,0.0924996,0.0924991,0.0924892,0.0925,0.0924993,0.0924887,0.0924896,0.0924996,0.0924991,0.0924892,0.0924999,0.0924993,0.0925235,0.0924896,0.0924996,0.338557,0.338572,4.82361e-07,1.2,0.00495863
18,train,6,1,True,True,0.0829957,0.083074,-7.83036e-05,0.116156,0.116075,0.0125477,0.012561,0.0830803,0.083002,False,0.12377175,0.0829957,0.083074,-7.83036e-05,False,0.124727,0.124678,0.120001,0.127503,0.122797,0.121835,0.125377,0.124207,0.120289,0.126887,0.122399,0.122286,0.124837,0.124816,0.120053,0.127656,0.337603,0.33761,1.66725e-07,1.2,1.04498
19,train,7,1,True,True,0.0772051,0.0765734,0.000631653,0.109458,0.110109,0.00930878,0.00930176,0.0765802,0.0772118,True,0.11888599999999999,0.0772051,0.0765734,0.000631653,True,0.120034,0.119851,0.114479,0.123274,0.117852,0.116529,0.120921,0.119284,0.114868,0.122342,0.117371,0.117126,0.120131,0.120091,0.1146,0.123423,0.337215,0.337205,4.82261e-07,1.2,1.04498
20,train,8,1,True,True,0.0469346,0.0461604,0.000774133,0.0781053,0.0789036,0.0257319,0.0256771,0.046169,0.0469431,True,0.07862487500000001,0.0469346,0.0461604,0.000774133,True,0.0785541,0.0788607,0.0785299,0.0785462,0.0784764,0.0784803,0.0790627,0.0786417,0.0784785,0.078484,0.0785405,0.078477,0.0784805,0.0793641,0.078538,0.0784834,0.339361,0.339272,1.2,4.82583e-07,0.0148631
21,train,9,1,True,True,0.0741684,0.0731455,0.00102291,0.105926,0.10698,0.0182442,0.0181137,0.0731525,0.0741753,True,0.1162060625,0.0741684,0.0731455,0.00102291,True,0.117488,0.117172,0.111504,0.120877,0.115177,0.113615,0.118503,0.11656,0.111946,0.119777,0.114655,0.114287,0.117573,0.117473,0.111667,0.121023,0.337962,0.337907,1.2,4.82271e-07,0.00522563
22,train,10,1,True,True,0.0741533,0.0731305,0.0010228,0.10591,0.106964,0.00757865,0.00752871,0.0731376,0.0741603,True,0.11618800000000001,0.0741533,0.0731305,0.0010228,True,0.11747,0.117154,0.111487,0.120858,0.11516,0.113597,0.118485,0.116542,0.111929,0.119758,0.114637,0.114269,0.117555,0.117454,0.111649,0.121004,0.336972,0.336945,1.2,4.82271e-07,0.00426214
23,train,11,1,True,True,0.0741381,0.0731154,0.0010227,0.105895,0.106948,0.00757406,0.00752397,0.0731225,0.0741451,True,0.1161695625,0.0741381,0.0731154,0.0010227,True,0.117451,0.117135,0.111469,0.120839,0.115142,0.113579,0.118467,0.116523,0.111911,0.119739,0.114619,0.114251,0.117536,0.117435,0.111632,0.120985,0.336971,0.336944,1.2,4.82272e-07,0.00424809
24,train,0,0,True,True,0.0456718,0.0464331,-0.000761318,0.0776009,0.078386,0.0257319,0.0256767,0.0456803,0.0464416,False,0.0779964125,0.0456718,0.0464331,-0.000761318,False,0.0780268,0.077974,0.0779713,0.0780383,0.0779659,0.0779698,0.0780325,0.0780266,0.077968,0.0779734,0.0780289,0.0779661,0.07797,0.0780317,0.0780264,0.0779729,0.339365,0.339275,1.2,4.82598e-07,1.04498
25,train,1,0,True,True,0.0405971,0.0413711,-0.000773969,0.0723678,0.0731661,0.0280468,0.027939,0.0406061,0.04138,False,0.0733514125,0.0405971,0.0413711,-0.000773969,False,0.0728057,0.0728422,0.0727419,0.0769752,0.0727356,0.0727401,0.0728113,0.0728043,0.0727381,0.0727442,0.073186,0.0727358,0.0727403,0.0728104,0.0728042,0.0774073,0.340373,0.340174,1.2,4.82829e-07,1.04498
26,train,2,0,True,True,0.0406912,0.0415361,-0.000844961,0.0724654,0.0733369,0.0292986,0.0291815,0.0407,0.041545,False,0.07440046874999999,0.0406912,0.0415361,-0.000844961,False,0.0793752,0.0735587,0.0739562,0.0751089,0.0729377,0.0742171,0.0742988,0.0751955,0.0728675,0.0735224,0.0743142,0.0728643,0.0752841,0.0736838,0.0740584,0.0751647,0.341034,0.340782,1.2,4.82819e-07,1.04498
27,train,3,0,True,True,0.0315491,0.0322304,-0.000681284,0.0630344,0.0637373,0.0306583,0.030537,0.0315589,0.0322401,False,0.0633884375,0.0315491,0.0322304,-0.000681284,False,0.0634223,0.0633577,0.0633617,0.0634314,0.0633554,0.0633599,0.063429,0.063422,0.0633579,0.0633639,0.0634248,0.0633555,0.0633601,0.063428,0.0634218,0.0633636,0.342579,0.34223,1.11505,0.982269,0.0294439
28,train,4,0,True,True,0.0315835,0.0322638,-0.000680255,0.0630699,0.0637717,0.0306617,0.0305404,0.0315933,0.0322735,False,0.06343226250000002,0.0315835,0.0322638,-0.000680255,False,0.0634572,0.0633927,0.0635297,0.0634663,0.0633903,0.0633948,0.0634733,0.0634569,0.0633928,0.0633989,0.0634596,0.0633905,0.0633951,0.0634629,0.0634567,0.0633985,0.342579,0.34223,1.05449,0.97756,0.0007846
29,train,5,0,True,True,0.0315347,0.0322159,-0.000681176,0.0630193,0.063722,0.030664,0.0305427,0.0315445,0.0322256,False,0.0633733375,0.0315347,0.0322159,-0.000681176,False,0.0634071,0.0633425,0.0633464,0.0634162,0.0633401,0.0633447,0.0634137,0.0634068,0.0633426,0.0633487,0.0634095,0.0633403,0.0633449,0.063415,0.0634066,0.0633483,0.342584,0.342234,1.06454,0.985163,2.65216e-05
30,train,6,1,True,True,0.06323,0.0620859,0.00114416,0.094529,0.0957084,0.0324605,0.0322434,0.0620937,0.0632378,True,0.1080513125,0.06323,0.0620859,0.00114416,True,0.109809,0.109185,0.101846,0.11407,0.10715,0.104374,0.111593,0.108129,0.102615,0.11222,0.106184,0.105523,0.109981,0.109677,0.102101,0.114364,0.329503,0.329916,1.2,4.82335e-07,0.00966595
31,train,7,1,True,True,0.0632146,0.0620706,0.00114403,0.0945134,0.0956927,0.0165108,0.0162655,0.0620784,0.0632224,True,0.10803193750000001,0.0632146,0.0620706,0.00114403,True,0.10979,0.109165,0.101828,0.11405,0.107131,0.104355,0.111573,0.108109,0.102597,0.112199,0.106166,0.105504,0.109962,0.109656,0.102083,0.114343,0.338162,0.338064,1.2,4.82335e-07,0.00363779
32,train,8,1,True,True,0.0326454,0.0319483,0.000697087,0.0634463,0.0641655,0.0306704,0.0305491,0.0319579,0.0326549,True,0.06391466874999999,0.0326454,0.0319483,0.000697087,True,0.0639906,0.0639076,0.0639268,0.0638526,0.0637746,0.0637792,0.0643334,0.0640997,0.0637772,0.0637834,0.0638458,0.0637802,0.0637795,0.0643783,0.0638428,0.063783,0.34255,0.342206,1.06791,0.914455,0.00921667
33,train,9,1,True,True,0.0631846,0.0620408,0.00114376,0.0944826,0.0956616,0.0324645,0.0322473,0.0620486,0.0631923,True,0.107993625,0.0631846,0.0620408,0.00114376,True,0.109751,0.109126,0.101792,0.114009,0.107093,0.104318,0.111534,0.108071,0.102561,0.112159,0.106128,0.105467,0.109923,0.109617,0.102047,0.114302,0.329486,0.329902,1.2,4.82335e-07,0.00978951
34,train,10,1,True,True,0.0631697,0.0620261,0.00114363,0.0944672,0.0956461,0.00717981,0.00695342,0.062034,0.0631775,True,0.10797468750000001,0.0631697,0.0620261,0.00114363,True,0.109732,0.109107,0.101775,0.113988,0.107074,0.104299,0.111515,0.108051,0.102543,0.112139,0.10611,0.105448,0.109904,0.109598,0.10203,0.114282,0.337025,0.336936,1.2,4.82336e-07,0.00363733
35,train,11,1,True,True,0.0631546,0.0620111,0.0011435,0.0944517,0.0956305,0.00718336,0.00695692,0.062019,0.0631624,True,0.1079553125,0.0631546,0.0620111,0.0011435,True,0.109712,0.109087,0.101757,0.113968,0.107055,0.104281,0.111495,0.108032,0.102525,0.112118,0.106091,0.105429,0.109884,0.109578,0.102012,0.114261,0.337026,0.336937,1.2,4.82336e-07,0.00353389
36,final_eval,0,0,False,False,0.031507,0.0321869,-0.000679858,0.0629911,0.0636925,0.0306845,0.0305631,0.0315168,0.0321966,False,0.0633506375,0.031507,0.0321869,-0.000679858,False,0.0633782,0.0634123,0.0633176,0.0633895,0.0633113,0.0633158,0.0633848,0.0633779,0.0633138,0.0633198,0.0633806,0.0633115,0.063316,0.0633839,0.0633777,0.0633195,0.342557,0.342207,1.19701,1.1509,
37,final_eval,1,0,False,False,0.0342516,0.0349758,-0.000724231,0.0658229,0.06657,0.0305933,0.0304717,0.034261,0.0349852,False,0.066923625,0.0342516,0.0349758,-0.000724231,False,0.0662357,0.0663198,0.0661703,0.0715175,0.0661634,0.0661683,0.066243,0.0662354,0.0661674,0.0661727,0.0665475,0.0661636,0.0661686,0.066242,0.0662352,0.0720276,0.342178,0.34187,1.18744,1.1417,
38,final_eval,2,0,False,False,0.036822,0.0376424,-0.000820339,0.0684746,0.0693208,0.0305464,0.0304248,0.0368312,0.0376515,False,0.07026375000000001,0.036822,0.0376424,-0.000820339,False,0.0757936,0.0692977,0.0696871,0.0708106,0.068867,0.0700572,0.0701003,0.0709293,0.0688628,0.0692521,0.0703338,0.0688598,0.0712929,0.0694179,0.0697858,0.0708721,0.34197,0.341682,1.17793,1.13993,
39,final_eval,3,0,False,False,0.0314575,0.032138,-0.000680472,0.06294,0.063642,0.0306927,0.0305713,0.0314673,0.0321478,False,0.06329359375,0.0314575,0.032138,-0.000680472,False,0.0633275,0.0632629,0.0632668,0.0633366,0.0632605,0.063265,0.0633341,0.0633272,0.063263,0.0632691,0.0633299,0.0632607,0.0632653,0.0633332,0.063327,0.0632687,0.342565,0.342214,1.16848,1.13993,
40,final_eval,4,0,False,False,0.0314898,0.0321693,-0.000679479,0.0629732,0.0636742,0.030696,0.0305747,0.0314996,0.032179,False,0.0633347125,0.0314898,0.0321693,-0.000679479,False,0.0633601,0.0632956,0.0634261,0.0633692,0.0632932,0.0632978,0.0633751,0.0633598,0.0632957,0.0633018,0.0633626,0.0632934,0.063298,0.0633659,0.0633597,0.0633014,0.342565,0.342215,1.15915,1.13993,
41,final_eval,5,0,False,False,0.0314427,0.032123,-0.000680353,0.0629246,0.0636265,0.0306984,0.030577,0.0314525,0.0321328,False,0.06327816875,0.0314427,0.032123,-0.000680353,False,0.063312,0.0632474,0.0632513,0.0633211,0.063245,0.0632495,0.0633186,0.0633117,0.0632475,0.0632536,0.0633144,0.0632452,0.0632498,0.0633189,0.0633115,0.0632532,0.342569,0.342218,1.14988,1.13993,
42,final_eval,6,1,False,False,0.0630482,0.0619056,0.00114257,0.0943434,0.0955212,0.00720835,0.00698156,0.0619135,0.063056,True,0.10782025,0.0630482,0.0619056,0.00114257,True,0.109576,0.108949,0.101631,0.113823,0.106923,0.104149,0.111358,0.107895,0.102398,0.111976,0.10596,0.105296,0.109748,0.109439,0.101886,0.114117,0.33699,0.3369,1.14032,1.13956,
43,final_eval,7,1,False,False,0.0630331,0.0618907,0.00114244,0.094328,0.0955056,0.0165552,0.0163094,0.0618985,0.0630409,True,0.10780112500000003,0.0630331,0.0618907,0.00114244,True,0.109557,0.108929,0.101614,0.113803,0.106904,0.10413,0.111338,0.107876,0.10238,0.111956,0.105941,0.105277,0.109729,0.10942,0.101868,0.114096,0.338127,0.338029,1.13985,1.13985,
44,final_eval,8,1,False,False,0.0325361,0.0318403,0.000695771,0.0633346,0.0640524,0.0307048,0.0305834,0.0318499,0.0325457,True,0.06379804375,0.0325361,0.0318403,0.000695771,True,0.063875,0.0637835,0.0638109,0.0637402,0.0636622,0.0636668,0.0642014,0.063982,0.0636648,0.063671,0.0637334,0.0636665,0.0636671,0.0642429,0.0637304,0.0636706,0.342536,0.342191,1.13993,1.13993,
45,final_eval,9,1,False,False,0.0630027,0.0618605,0.00114217,0.094297,0.0954744,0.0325278,0.0323083,0.0618683,0.0630105,True,0.10776262500000001,0.0630027,0.0618605,0.00114217,True,0.109518,0.10889,0.101578,0.113762,0.106866,0.104093,0.111299,0.107837,0.102344,0.111915,0.105904,0.105239,0.10969,0.10938,0.101832,0.114055,0.329326,0.329759,1.13969,1.13968,
46,final_eval,10,1,False,False,0.0629876,0.0618456,0.00114204,0.0942816,0.0954588,0.00722272,0.00699574,0.0618535,0.0629954,True,0.10774331250000001,0.0629876,0.0618456,0.00114204,True,0.109499,0.10887,0.10156,0.113741,0.106848,0.104074,0.111279,0.107817,0.102326,0.111895,0.105885,0.10522,0.109671,0.10936,0.101814,0.114034,0.336993,0.336903,1.13985,1.13985,
47,final_eval,11,1,False,False,0.0629724,0.0618305,0.0011419,0.0942661,0.0954432,0.0165702,0.0163243,0.0618383,0.0629802,True,0.10772406249999998,0.0629724,0.0618305,0.0011419,True,0.10948,0.10885,0.101542,0.11372,0.106829,0.104055,0.11126,0.107798,0.102308,0.111874,0.105866,0.105201,0.109651,0.109341,0.101797,0.114013,0.33813,0.338031,1.13985,1.13985,
