cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
22,train,6,0,True,True,0.130883,0.0235772,0.107305,0.298412,0.156505,0.296262,0.0864324,0.0951591,0.0205728,True,0.5985944999999999,0.130883,0.0235772,0.107305,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.0013017,0.00647012,3.31439e-08,1.2,1.2,0.000943669,2.873e-19,0.000943669,2.873e-19,0.000943669,-0.000943669,0.000943669,0.000943669
23,train,7,0,True,True,0.12646,0.0243598,0.1021,0.295672,0.158551,0.292712,0.0896615,0.0939555,0.0213624,True,0.472466125,0.12646,0.0243598,0.1021,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00131936,0.00608096,3.31463e-08,1.2,1.2,0.000943673,2.74888e-22,0.000943673,2.74888e-22,0.000943673,-0.000943673,0.000943673,0.000943673
24,train,8,1,True,True,0.0258481,0.114528,-0.0886797,0.283852,0.161103,0.280876,0.0973571,0.0864489,0.0225222,False,0.24862142500000003,0.0258481,0.114528,-0.0886797,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00138187,0.00532562,3.31641e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
25,train,9,1,True,True,0.0576238,0.0527944,0.00482931,0.213934,0.221432,0.17633,0.21951,0.0372381,0.0435461,True,0.21884825,0.0576238,0.0527944,0.00482931,True,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00237993,0.00183243,1.2,3.36443e-08,1.2,0.000179755,0.000944475,-0.00076472,0.000944475,0.000179755,0.00076472,0.00076472,0.000944475
26,train,10,1,True,True,0.0785867,0.0476045,0.0309822,0.215294,0.263263,0.186665,0.260188,0.0353359,0.0581552,True,0.433850625,0.0785867,0.0476045,0.0309822,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.0022209,0.00150668,1.2,3.33164e-08,1.2,1.71892e-07,0.00094384,-0.000943668,0.00094384,1.71892e-07,0.000943668,0.000943668,0.00094384
27,train,11,1,True,True,0.0838685,0.0436896,0.0401789,0.207101,0.268756,0.186255,0.265697,0.0337978,0.0613515,True,0.41236612500000003,0.0838685,0.0436896,0.0401789,True,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00222679,0.00147129,1.2,3.32854e-08,1.2,1.64372e-10,0.000943839,-0.000943839,0.000943839,1.64372e-10,0.000943839,0.000943839,0.000943839
28,train,12,1,True,True,0.0706149,0.0481456,0.0224693,0.211629,0.246447,0.191288,0.243313,0.0357887,0.05177,True,0.2552052,0.0706149,0.0481456,0.0224693,True,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00215648,0.00162659,1.2,3.34055e-08,1.2,1.57181e-13,0.00094384,-0.00094384,0.00094384,1.57181e-13,0.00094384,0.00094384,0.00094384
29,train,13,1,True,True,0.0829882,0.0415883,0.0413999,0.200422,0.26364,0.185674,0.260564,0.0326034,0.060533,True,0.339744875,0.0829882,0.0415883,0.0413999,True,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00223521,0.00150421,1.2,3.32927e-08,1.2,1.50305e-16,0.000943839,-0.000943839,0.000943839,1.50305e-16,0.000943839,0.000943839,0.000943839
30,train,14,1,True,True,0.0823048,0.0408787,0.0414261,0.197951,0.261107,0.186563,0.258021,0.0323652,0.0598196,True,0.317506575,0.0823048,0.0408787,0.0414261,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00222235,0.00152107,1.2,3.32994e-08,1.2,1.4373e-19,0.000943839,-0.000943839,0.000943839,1.4373e-19,0.000943839,0.000943839,0.000943839
31,train,15,1,True,True,0.0826486,0.0389234,0.0437252,0.192277,0.258576,0.183165,0.255482,0.0312558,0.059975,True,0.258585,0.0826486,0.0389234,0.0437252,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.0022723,0.00153829,1.2,3.32979e-08,1.2,-1.61555e-11,0.000943839,-0.000943839,0.000943839,-1.61555e-11,0.000943839,0.000943839,0.000943839
32,train,0,0,True,True,0.0460406,0.0762521,-0.0302116,0.209432,0.256078,0.202105,0.252976,0.0352199,0.0554189,False,0.41148750000000006,0.0460406,0.0762521,-0.0302116,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00201952,0.00155568,1.2,3.33491e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
33,train,1,0,True,True,0.14081,0.027354,0.113456,0.327408,0.173472,0.324552,0.120284,0.0967106,0.024781,True,0.406035125,0.14081,0.027354,0.113456,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00117628,0.00390532,3.31408e-08,1.2,1.2,0.000943815,0.000179755,0.00076406,0.000179755,0.000943815,-0.00076406,0.00076406,0.000943815
34,train,2,0,True,True,0.135401,0.0286219,0.106779,0.324456,0.176965,0.321591,0.130628,0.0933239,0.0256263,True,0.40224437500000004,0.135401,0.0286219,0.106779,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00118826,0.00348986,3.31477e-08,1.2,1.2,0.000943674,1.71892e-07,0.000943502,1.71892e-07,0.000943674,-0.000943502,0.000943502,0.000943674
35,train,3,0,True,True,0.130269,0.0299976,0.100272,0.321486,0.180695,0.319369,0.142878,0.0878947,0.0285963,True,0.5017732500000001,0.130269,0.0299976,0.100272,True,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00119741,0.00310082,3.31603e-08,1.2,1.2,0.000943675,1.57219e-10,0.000943675,1.57219e-10,0.000943675,-0.000943675,0.000943675,0.000943675
36,train,4,0,True,True,0.128792,0.0298062,0.0989859,0.318593,0.179586,0.315709,0.146255,0.0770767,0.0304819,True,0.6073775,0.128792,0.0298062,0.0989859,True,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.0012128,0.00300855,3.31943e-08,1.2,1.2,0.000943838,1.50341e-13,0.000943838,1.50341e-13,0.000943838,-0.000943838,0.000943838,0.000943838
37,train,5,0,True,True,0.127724,0.029427,0.0982974,0.315717,0.177905,0.312825,0.146252,0.0890939,0.0260383,True,0.54547575,0.127724,0.029427,0.0982974,True,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.00122521,0.00300863,3.31573e-08,1.2,1.2,0.000943675,1.43764e-16,0.000943675,1.43764e-16,0.000943675,-0.000943675,0.000943675,0.000943675
38,train,6,0,True,True,0.125014,0.0298268,0.0951874,0.312816,0.178595,0.309915,0.150939,0.0875652,0.0262367,True,0.5985944999999999,0.125014,0.0298268,0.0951874,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.00123799,0.00288943,3.31612e-08,1.2,1.2,0.000943675,1.37475e-19,0.000943675,1.37475e-19,0.000943675,-0.000943675,0.000943675,0.000943675
39,train,7,0,True,True,0.122224,0.0303272,0.091897,0.309978,0.179582,0.307068,0.155449,0.0859733,0.0264813,True,0.472466,0.122224,0.0303272,0.091897,True,0.699473,0.769842,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00125075,0.0027834,3.31654e-08,1.2,1.2,0.000943676,1.31535e-22,0.000943676,1.31535e-22,0.000943676,-0.000943676,0.000943676,0.000943676
40,train,8,1,True,True,0.0332735,0.100363,-0.0670895,0.280952,0.182318,0.277962,0.161751,0.0728529,0.0279316,False,0.24862142500000003,0.0332735,0.100363,-0.0670895,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00139818,0.00264778,3.32122e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
41,train,9,1,True,True,0.0557805,0.0578501,-0.00206966,0.224869,0.221647,0.184867,0.219713,0.0391867,0.0427351,False,0.21884825,0.0557805,0.0578501,-0.00206966,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.002247,0.00183046,1.2,3.36846e-08,1.2,0.000179755,0.000944475,-0.00076472,0.000944475,0.000179755,0.00076472,0.00076472,0.000944475
42,train,10,1,True,True,0.0827635,0.0501353,0.0326282,0.225015,0.275759,0.193952,0.272751,0.0360308,0.0618514,True,0.433850625,0.0827635,0.0501353,0.0326282,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00212105,0.00142833,1.2,3.32811e-08,1.2,1.71892e-07,0.000943839,-0.000943668,0.000943839,1.71892e-07,0.000943668,0.000943668,0.000943839
43,train,11,1,True,True,0.0905654,0.044178,0.0463874,0.212122,0.283269,0.195934,0.281076,0.035113,0.0610676,True,0.41236612500000003,0.0905654,0.044178,0.0463874,True,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00209543,0.00138076,1.2,3.32879e-08,1.2,1.64372e-10,0.000943839,-0.000943839,0.000943839,1.64372e-10,0.000943839,0.000943839,0.000943839
44,train,12,1,True,True,0.0704883,0.0521793,0.018309,0.222469,0.251005,0.199264,0.2479,0.0373086,0.0522918,True,0.2552052,0.0704883,0.0521793,0.018309,True,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00205377,0.00159214,1.2,3.33963e-08,1.2,1.57181e-13,0.00094384,-0.00094384,0.00094384,1.57181e-13,0.00094384,0.00094384,0.00094384
45,train,13,1,True,True,0.0902156,0.0418503,0.0483653,0.204947,0.278681,0.19155,0.275682,0.0327315,0.0657088,True,0.339744875,0.0902156,0.0418503,0.0483653,True,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00215294,0.00141121,1.2,3.32521e-08,1.2,1.50305e-16,0.000943839,-0.000943839,0.000943839,1.50305e-16,0.000943839,0.000943839,0.000943839
46,train,14,1,True,True,0.0905486,0.0399677,0.0505808,0.199377,0.276062,0.190006,0.273054,0.0319849,0.0655635,True,0.317506575,0.0905486,0.0399677,0.0505808,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00217397,0.00142654,1.2,3.32531e-08,1.2,1.4373e-19,0.000943839,-0.000943839,0.000943839,1.4373e-19,0.000943839,0.000943839,0.000943839
47,train,15,1,True,True,0.0916401,0.0373985,0.0542417,0.191932,0.273449,0.184407,0.270433,0.0305412,0.0662442,True,0.258585,0.0916401,0.0373985,0.0542417,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.00225378,0.00144217,1.2,3.32486e-08,1.2,1.3752e-22,0.000943839,-0.000943839,0.000943839,1.3752e-22,0.000943839,0.000943839,0.000943839
48,train,0,0,True,True,0.0488236,0.0809853,-0.0321617,0.220216,0.270118,0.210986,0.267073,0.0366078,0.0592869,False,0.41148750000000006,0.0488236,0.0809853,-0.0321617,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.0019195,0.0014627,1.2,3.33046e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
49,train,1,0,True,True,0.139833,0.0292854,0.110547,0.333334,0.180574,0.330504,0.13775,0.0948096,0.0259908,True,0.406035125,0.139833,0.0292854,0.110547,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00115291,0.00325244,3.31446e-08,1.2,1.2,0.000943828,0.000179755,0.000764073,0.000179755,0.000943828,-0.000764073,0.000764073,0.000943828
50,train,2,0,True,True,0.134974,0.0305031,0.104471,0.330343,0.183831,0.327502,0.146252,0.0718051,0.0315143,True,0.40224437500000004,0.134974,0.0305031,0.104471,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00116458,0.00300864,3.32172e-08,1.2,1.2,0.000943839,1.71892e-07,0.000943667,1.71892e-07,0.000943839,-0.000943667,0.000943667,0.000943839
51,train,3,0,True,True,0.128748,0.0326377,0.0961099,0.327334,0.189769,0.324487,0.158096,0.0884892,0.0280179,True,0.5017732500000001,0.128748,0.0326377,0.0961099,True,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00117654,0.00272475,3.31588e-08,1.2,1.2,0.000943675,1.64372e-10,0.000943675,1.64372e-10,0.000943675,-0.000943675,0.000943675,0.000943675
52,train,4,0,True,True,0.1274,0.0323807,0.0950189,0.324403,0.188451,0.321547,0.160547,0.0879266,0.0278081,True,0.6073775,0.1274,0.0323807,0.0950189,True,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.00118844,0.00267264,3.31602e-08,1.2,1.2,0.000943675,1.57181e-13,0.000943675,1.57181e-13,0.000943675,-0.000943675,0.000943675,0.000943675
53,train,5,0,True,True,0.127734,0.0312396,0.0964949,0.321489,0.184475,0.318623,0.161088,0.0881226,0.0272384,True,0.54547575,0.127734,0.0312396,0.0964949,True,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.00120052,0.00266142,3.31597e-08,1.2,1.2,0.000943675,1.50305e-16,0.000943675,1.50305e-16,0.000943675,-0.000943675,0.000943675,0.000943675
54,train,6,0,True,True,0.125345,0.0315219,0.0938234,0.31855,0.18478,0.315675,0.164968,0.0868228,0.0273955,True,0.5985944999999999,0.125345,0.0315219,0.0938234,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.00121295,0.00258356,3.31631e-08,1.2,1.2,0.000943676,1.4373e-19,0.000943676,1.4373e-19,0.000943676,-0.000943676,0.000943676,0.000943676
55,train,7,0,True,True,0.122924,0.0318687,0.091055,0.315674,0.185276,0.312789,0.168563,0.0854893,0.0275809,True,0.472466125,0.122924,0.0318687,0.091055,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.00122536,0.00251542,3.31667e-08,1.2,1.2,0.000943676,1.3752e-22,0.000943676,1.3752e-22,0.000943676,-0.000943676,0.000943676,0.000943676
56,train,8,1,True,True,0.035884,0.0968087,-0.0609247,0.280181,0.189392,0.27719,0.175447,0.0700133,0.029584,False,0.24862142500000003,0.035884,0.0968087,-0.0609247,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00140256,0.00239459,3.32263e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
57,train,9,1,True,True,0.0551052,0.0598447,-0.00473952,0.22908,0.221699,0.187218,0.219764,0.0399098,0.0424703,False,0.21884825,0.0551052,0.0598447,-0.00473952,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00221298,0.00182997,1.2,3.36989e-08,1.2,0.000179755,0.000944475,-0.00076472,0.000944475,0.000179755,0.00076472,0.00076472,0.000944475
58,train,10,1,True,True,0.082947,0.051466,0.0314809,0.228876,0.27795,0.195923,0.274965,0.0364172,0.0622752,True,0.433850625,0.082947,0.051466,0.0314809,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00209557,0.00141536,1.2,3.32776e-08,1.2,1.71892e-07,0.000943839,-0.000943668,0.000943839,1.71892e-07,0.000943668,0.000943668,0.000943839
59,train,11,1,True,True,0.0923942,0.0446337,0.0477605,0.214429,0.287729,0.194364,0.284751,0.0340957,0.0675181,True,0.41236612500000003,0.0923942,0.0446337,0.0477605,True,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.00211567,0.00136076,1.2,3.32405e-08,1.2,1.64372e-10,0.000943839,-0.000943839,0.000943839,1.64372e-10,0.000943839,0.000943839,0.000943839
60,train,12,1,True,True,0.0697655,0.0539973,0.0157682,0.226785,0.251413,0.20182,0.248315,0.0380132,0.0519858,True,0.2552052,0.0697655,0.0539973,0.0157682,True,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.00202291,0.00158909,1.2,3.34017e-08,1.2,1.57181e-13,0.00094384,-0.00094384,0.00094384,1.57181e-13,0.00094384,0.00094384,0.00094384
61,train,13,1,True,True,0.0926376,0.0421582,0.0504794,0.207083,0.28404,0.193465,0.281075,0.0328556,0.0674227,True,0.339744875,0.0926376,0.0421582,0.0504794,True,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.00212743,0.00138077,1.2,3.32411e-08,1.2,-1.75202e-11,0.000943839,-0.000943839,0.000943839,-1.75202e-11,0.000943839,0.000943839,0.000943839
62,train,14,1,True,True,0.0935918,0.0396258,0.053966,0.199766,0.28139,0.188868,0.278411,0.0382004,0.0592214,True,0.317506575,0.0935918,0.0396258,0.053966,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.00218972,0.00139564,1.2,3.33053e-08,1.2,-1.67538e-14,0.00094384,-0.00094384,0.00094384,-1.67538e-14,0.00094384,0.00094384,0.00094384
63,train,15,1,True,True,0.0949645,0.0368743,0.0580902,0.191762,0.278745,0.181174,0.275976,0.0381802,0.062768,True,0.258585,0.0949645,0.0368743,0.0580902,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.00230262,0.00140952,1.2,3.32736e-08,1.2,-1.60209e-17,0.000943839,-0.000943839,0.000943839,-1.60209e-17,0.000943839,0.000943839,0.000943839
64,train,0,0,True,True,0.0501496,0.082144,-0.0319944,0.224674,0.274433,0.219278,0.272223,0.0380785,0.0554403,False,0.41148750000000006,0.0501496,0.082144,-0.0319944,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.00183471,0.00143146,1.2,3.33488e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
65,train,1,0,True,True,0.140177,0.0298065,0.11037,0.335718,0.182613,0.332903,0.141914,0.0946013,0.026316,True,0.406035125,0.140177,0.0298065,0.11037,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00114376,0.00312822,3.3145e-08,1.2,1.2,0.000943829,0.000179755,0.000764073,0.000179755,0.000943829,-0.000764073,0.000764073,0.000943829
66,train,2,0,True,True,0.135477,0.0309841,0.104493,0.332712,0.185731,0.329887,0.151074,0.0918832,0.0271205,True,0.40224437500000004,0.135477,0.0309841,0.104493,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00115529,0.00288612,3.31508e-08,1.2,1.2,0.000943673,1.71892e-07,0.000943501,1.71892e-07,0.000943673,-0.000943501,0.000943501,0.000943673
67,train,3,0,True,True,0.128523,0.0335651,0.0949578,0.329687,0.192983,0.326854,0.162899,0.0881391,0.0285373,True,0.5017732500000001,0.128523,0.0335651,0.0949578,True,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00116713,0.0026245,3.31597e-08,1.2,1.2,0.000943675,1.64372e-10,0.000943675,1.64372e-10,0.000943675,-0.000943675,0.000943675,0.000943675
