cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,1,0,True,True,0.142623,0.149476,-0.00685253,0.174281,0.181788,0.0071478,0.0069992,0.142615,0.149467,False,0.06296476250000001,0.126537,0.052486,0.032948,0.100646,0.0224336,0.0752116,0.0452502,0.0482057,0.338116,0.3381,0.885762,0.918536
11,train,5,1,True,True,0.109014,0.104338,0.00467641,0.0968762,0.0999352,0.0062506,0.00607225,0.104332,0.109008,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337543,0.337448,0.826486,1.2
12,train,2,0,True,True,0.146304,0.152585,-0.00628085,0.179076,0.185756,0.00207648,0.00191439,0.146296,0.152577,False,0.064347975,0.0739287,0.0416295,0.103903,0.0341501,0.0514105,0.0564978,0.082895,0.0703692,0.337364,0.337366,0.888127,0.915799
13,train,6,1,True,True,0.114118,0.110046,0.00407207,0.096431,0.100201,0.0063235,0.00604522,0.11004,0.114112,True,0.25523025,0.266958,0.262358,0.216673,0.287752,0.241833,0.236952,0.266958,0.262358,0.337574,0.337417,0.864043,0.952665
14,train,3,0,True,True,0.154603,0.160435,-0.00583182,0.189461,0.195496,0.00056829,0.000464483,0.154596,0.160428,False,0.0484758,0.0412263,0.0753352,0.0363448,0.0705266,0.0147859,0.0608203,0.0402409,0.0485264,0.336091,0.336086,0.891153,0.912547
15,train,7,1,True,True,0.1236,0.119038,0.00456198,0.110713,0.118693,0.0118589,0.0115859,0.119031,0.123593,True,0.13103315000000001,0.110395,0.158194,0.0788674,0.258362,0.10857,0.0805108,0.151575,0.101791,0.341066,0.340578,0.877131,0.929401
16,train,0,0,True,True,0.130075,0.134878,-0.00480284,0.123318,0.130972,0.0142145,0.0141385,0.130068,0.134871,False,0.11172373749999999,0.160014,0.0986627,0.119663,0.115447,0.0692506,0.0968116,0.101431,0.13251,0.343541,0.343116,0.884662,0.919522
17,train,4,1,True,True,0.111647,0.107801,0.00384623,0.0897304,0.094118,0.0457095,0.045724,0.107795,0.111641,True,0.221766,0.238235,0.219282,0.202985,0.246574,0.202823,0.20084,0.228693,0.234696,0.218947,0.218343,0.857953,0.966767
18,train,1,0,True,True,0.140857,0.145962,-0.0051052,0.172368,0.178327,0.00714006,0.00719407,0.140849,0.145954,False,0.062963425,0.126535,0.0524847,0.0329468,0.100645,0.0224322,0.0752104,0.0452489,0.0482044,0.33811,0.33807,0.888638,0.915076
19,train,5,1,True,True,0.106108,0.102746,0.00336211,0.0948516,0.101158,0.0065902,0.00596004,0.10274,0.106102,True,0.25522849999999997,0.266956,0.262356,0.216672,0.28775,0.241832,0.23695,0.266956,0.262356,0.337692,0.33732,0.807203,1.2
20,train,2,0,True,True,0.144539,0.149002,-0.00446238,0.177185,0.182114,0.00209416,0.00204909,0.144531,0.148993,False,0.06434694999999999,0.0739281,0.0416279,0.103902,0.0341489,0.0514095,0.0564969,0.082894,0.0703683,0.33736,0.33735,0.891147,0.912349
21,train,6,1,True,True,0.112426,0.109667,0.00275885,0.0942735,0.101545,0.00669672,0.0059263,0.109661,0.11242,True,0.255228375,0.266956,0.262356,0.216671,0.28775,0.241832,0.23695,0.266956,0.262356,0.337742,0.337283,0.871797,0.937191
22,train,3,0,True,True,0.152874,0.156889,-0.00401506,0.187675,0.191855,0.000642022,0.000753386,0.152866,0.156882,False,0.0484749375,0.0412257,0.0753344,0.0363442,0.0705252,0.0147851,0.060819,0.0402404,0.0485255,0.336086,0.33608,0.893896,0.909601
23,train,7,1,True,True,0.120862,0.117514,0.00334763,0.108267,0.119003,0.0120873,0.011535,0.117508,0.120855,True,0.13103142499999998,0.110393,0.158192,0.0788655,0.258361,0.108568,0.0805089,0.151574,0.101789,0.341377,0.340339,0.880507,0.924371
24,train,0,0,True,True,0.128736,0.131874,-0.00313783,0.121217,0.128734,0.0142272,0.0141882,0.128729,0.131866,False,0.11172185,0.160013,0.0986605,0.119662,0.115444,0.0692484,0.0968099,0.101429,0.132508,0.343653,0.342922,0.88914,0.914131
25,train,4,1,True,True,0.108561,0.105954,0.00260738,0.0879043,0.0952526,0.0458327,0.0461815,0.105948,0.108555,True,0.221763625,0.238233,0.21928,0.202984,0.246571,0.20282,0.200837,0.22869,0.234694,0.217305,0.21116,0.859395,0.962738
26,train,1,0,True,True,0.139139,0.142681,-0.00354276,0.1705,0.175182,0.00709349,0.00742279,0.139131,0.142674,False,0.06296225,0.126534,0.0524835,0.0329456,0.100644,0.0224309,0.0752092,0.0452476,0.0482032,0.338103,0.338027,0.891742,0.91158
27,train,5,1,True,True,0.10356,0.101515,0.00204522,0.0920243,0.10303,0.00713786,0.00581173,0.101509,0.103554,True,0.255227,0.266955,0.262355,0.21667,0.287748,0.24183,0.236949,0.266955,0.262354,0.337957,0.337159,1.2,-0.00724021
28,train,2,0,True,True,0.142815,0.145596,-0.00278124,0.175335,0.17868,0.00210024,0.00219258,0.142807,0.145588,False,0.0643459375,0.0739276,0.0416263,0.103901,0.0341477,0.0514084,0.056496,0.0828931,0.0703674,0.337357,0.337325,0.894533,0.908761
29,train,6,1,True,True,0.108952,0.10738,0.00157159,0.0911776,0.103607,0.00731737,0.00576741,0.107374,0.108946,True,0.2552265,0.266954,0.262354,0.21667,0.287748,0.24183,0.236948,0.266954,0.262354,0.338051,0.337113,0.876355,0.929374
30,train,3,0,True,True,0.151196,0.153536,-0.00234013,0.185941,0.188416,0.000707403,0.00110353,0.151188,0.153529,False,0.04847404999999999,0.0412251,0.0753336,0.0363435,0.0705238,0.0147843,0.0608177,0.0402398,0.0485246,0.33608,0.336069,0.896866,0.906607
31,train,7,1,True,True,0.118862,0.11659,0.00227237,0.104903,0.120552,0.0125119,0.011449,0.116583,0.118856,True,0.1310296875,0.110391,0.158191,0.0788635,0.25836,0.108566,0.080507,0.151572,0.101787,0.342009,0.340012,0.885158,0.918233
32,train,0,0,True,True,0.126908,0.128495,-0.00158631,0.119201,0.127148,0.0142215,0.0142434,0.126901,0.128488,False,0.1117198625,0.160011,0.0986584,0.11966,0.115441,0.0692462,0.0968083,0.101427,0.132507,0.343797,0.342637,0.894343,0.908496
33,train,4,1,True,True,0.105741,0.104253,0.00148806,0.0852526,0.0970933,0.0457485,0.0467796,0.104248,0.105736,True,0.2217615,0.238231,0.219277,0.202983,0.246568,0.202818,0.200835,0.228688,0.234692,0.218988,0.201502,0.862695,0.954463
34,train,1,0,True,True,0.13747,0.139684,-0.00221385,0.16869,0.172447,0.00696263,0.00771979,0.137463,0.139676,False,0.062960925,0.126532,0.0524822,0.0329444,0.100643,0.0224296,0.0752079,0.0452463,0.048202,0.338096,0.337961,0.894896,0.908265
35,train,5,1,True,True,0.102272,0.101783,0.000488767,0.0872954,0.105856,0.00822513,0.0056114,0.101777,0.102266,True,0.255225,0.266953,0.262353,0.216668,0.287746,0.241828,0.236947,0.266953,0.262352,0.338576,0.336952,0.840575,1.15028
36,train,2,0,True,True,0.141146,0.142383,-0.00123696,0.17353,0.175469,0.00208706,0.0023504,0.141138,0.142375,False,0.0643449125,0.0739271,0.0416247,0.1039,0.0341465,0.0514073,0.0564951,0.0828921,0.0703665,0.337354,0.33729,0.898265,0.905074
37,train,6,1,True,True,0.106267,0.105837,0.000429201,0.0856227,0.106832,0.00863741,0.00554486,0.105831,0.106261,True,0.2552245,0.266952,0.262352,0.216668,0.287745,0.241828,0.236947,0.266952,0.262352,0.338849,0.336888,0.890012,0.911563
38,train,3,0,True,True,0.149549,0.150436,-0.000887196,0.184237,0.185245,0.000752432,0.00159246,0.149541,0.15043,False,0.0484731375,0.0412245,0.0753328,0.0363428,0.0705224,0.0147835,0.0608163,0.0402392,0.0485236,0.336075,0.336047,0.899848,0.903774
39,train,7,1,True,True,0.117272,0.115503,0.00176911,0.0977694,0.124751,0.0136721,0.0112861,0.115497,0.117266,True,0.13102785,0.110388,0.15819,0.0788617,0.258359,0.108564,0.0805051,0.15157,0.101785,0.344275,0.339524,0.887293,0.915601
40,train,0,0,True,True,0.12533,0.125507,-0.000176484,0.117239,0.126694,0.0141295,0.0143166,0.125323,0.1255,False,0.11171773749999998,0.16001,0.0986562,0.119658,0.115438,0.0692441,0.0968066,0.101424,0.132505,0.344028,0.342183,0.900672,0.902421
41,train,4,1,True,True,0.104622,0.104106,0.000515555,0.0803823,0.10034,0.0435391,0.0476684,0.104101,0.104616,True,0.22175962500000002,0.238229,0.219275,0.202983,0.246565,0.202816,0.200833,0.228686,0.23469,0.251445,0.186638,0.88215,0.920567
42,train,1,0,True,True,0.135873,0.137255,-0.00138118,0.166903,0.170505,0.00649872,0.0082236,0.135866,0.137247,False,0.06295970000000001,0.12653,0.0524809,0.0329432,0.100643,0.0224282,0.0752066,0.0452449,0.0482008,0.33809,0.337841,0.897121,0.906038
43,train,5,1,True,True,0.100678,0.101163,-0.000485159,0.0806157,0.110872,0.0100301,0.00529052,0.101158,0.100673,False,0.255223375,0.266951,0.262351,0.216667,0.287744,0.241827,0.236945,0.266951,0.262351,0.339971,0.336648,-0.00919697,1.2
44,train,2,0,True,True,0.139512,0.139383,0.000128889,0.171743,0.172515,0.00203486,0.00253576,0.139505,0.139376,True,0.0643438375,0.0739265,0.041623,0.103899,0.0341453,0.0514062,0.0564941,0.0828911,0.0703655,0.33735,0.337239,0.902172,0.90141
45,train,6,1,True,True,0.103754,0.104286,-0.000532077,0.078813,0.112777,0.0102988,0.00516878,0.10428,0.103748,False,0.25522275,0.266951,0.26235,0.216666,0.287743,0.241826,0.236945,0.266951,0.26235,0.340488,0.336546,0.92369,0.879745
46,train,3,0,True,True,0.147929,0.147776,0.000153159,0.182555,0.182544,0.000680592,0.00254599,0.147921,0.147771,True,0.048472224999999994,0.0412238,0.075332,0.0363421,0.070521,0.0147827,0.060815,0.0402386,0.0485226,0.33607,0.335993,0.902233,0.90153
47,train,7,1,True,True,0.11809,0.113038,0.005052,0.094714,0.136839,0.0138473,0.010833,0.113032,0.118084,True,0.131026125,0.110386,0.158189,0.0788598,0.258358,0.108562,0.0805032,0.151569,0.101782,0.347995,0.338633,0.866161,0.948498
48,train,0,0,True,True,0.124304,0.123336,0.00096743,0.115328,0.129582,0.0126449,0.0144628,0.124297,0.123329,True,0.1117159875,0.160009,0.098654,0.119656,0.115436,0.0692419,0.096805,0.101422,0.132504,0.344613,0.341234,0.906502,0.896211
49,train,4,1,True,True,0.107077,0.108166,-0.00108986,0.0757297,0.106498,0.0399259,0.0497099,0.108161,0.107071,False,0.221757125,0.238226,0.219272,0.202982,0.246563,0.202813,0.20083,0.228683,0.234688,0.294918,0.150218,0.922102,0.881404
50,train,1,0,True,True,0.134566,0.137693,-0.00312705,0.165126,0.171918,0.00355998,0.0109504,0.134559,0.137686,False,0.06295825,0.126528,0.0524794,0.0329419,0.100642,0.0224267,0.0752052,0.0452434,0.0481994,0.338083,0.337382,0.891449,0.911771
51,train,5,1,True,True,0.101222,0.102906,-0.00168309,0.0734338,0.118988,0.0104576,0.00539381,0.1029,0.101217,False,0.25522125,0.266949,0.262349,0.216665,0.287741,0.241825,0.236943,0.266949,0.262349,0.342528,0.336159,-0.00785876,1.2
52,train,2,0,True,True,0.137961,0.136711,0.00125018,0.169929,0.169955,0.00184145,0.0028339,0.137954,0.136703,True,0.06434240000000001,0.0739256,0.0416211,0.103897,0.0341438,0.0514048,0.0564929,0.0828898,0.0703642,0.337348,0.337148,0.90554,0.897665
53,train,6,1,True,True,0.103395,0.105246,-0.00185136,0.0707721,0.121364,0.0110712,0.00558697,0.105241,0.103389,False,0.25522100000000003,0.266949,0.262348,0.216665,0.287741,0.241825,0.236943,0.266949,0.262348,0.344067,0.336054,1.01722,0.84663
54,train,3,0,True,True,0.146241,0.146542,-0.000301773,0.180817,0.181353,-6.3849e-05,0.00725097,0.146233,0.146539,False,0.0484713875,0.0412233,0.0753312,0.0363416,0.0705196,0.0147819,0.0608137,0.0402381,0.0485217,0.336066,0.335816,0.9011,0.902585
55,train,7,1,True,True,0.12049,0.112649,0.00784034,0.092597,0.14483,0.0121732,0.0114196,0.112643,0.120483,True,0.1310244125,0.110384,0.158188,0.0788579,0.258357,0.10856,0.0805014,0.151567,0.10178,0.349878,0.337652,0.853642,0.979552
56,train,0,0,True,True,0.122177,0.120647,0.00153085,0.113297,0.13266,0.0121304,0.0153575,0.122171,0.12064,True,0.11171397500000001,0.160007,0.0986518,0.119655,0.115433,0.0692397,0.0968033,0.10142,0.132502,0.345304,0.340286,0.910475,0.892176
57,train,4,1,True,True,0.101337,0.101364,-2.72618e-05,0.0689992,0.113489,0.0340328,0.0522423,0.101359,0.101331,False,0.22175499999999998,0.238224,0.219269,0.202981,0.24656,0.202811,0.200828,0.228681,0.234686,0.339337,0.100901,0.935629,0.871408
58,train,1,0,True,True,0.132617,0.135835,-0.00321751,0.163338,0.170131,0.00313137,0.0126634,0.13261,0.135828,False,0.0629571875,0.126527,0.0524784,0.0329408,0.100641,0.0224255,0.0752042,0.0452423,0.0481983,0.338077,0.337083,0.890489,0.912758
59,train,5,1,True,True,0.0993355,0.101712,-0.00237632,0.0638247,0.12897,0.0118281,0.00513304,0.101706,0.09933,False,0.25521925,0.266947,0.262347,0.216663,0.287739,0.241823,0.236941,0.266947,0.262347,0.351834,0.33577,-0.0102027,1.2
60,train,2,0,True,True,0.136394,0.134301,0.00209318,0.168182,0.167834,0.00663017,0.00947941,0.136386,0.134293,True,0.06434175,0.0739254,0.0416197,0.103897,0.0341428,0.051404,0.0564923,0.0828892,0.0703636,0.337552,0.336817,0.908554,0.894525
61,train,6,1,True,True,0.102827,0.103636,-0.000808137,0.0609911,0.133591,0.0123037,0.00476765,0.10363,0.102822,False,0.25521900000000003,0.266947,0.262346,0.216663,0.287739,0.241823,0.236941,0.266947,0.262346,0.356361,0.335595,0.954614,0.862397
62,train,3,0,True,True,0.144665,0.144322,0.000342641,0.179182,0.179102,-9.54486e-05,0.00952653,0.144657,0.14432,True,0.04847051249999999,0.0412227,0.0753305,0.0363409,0.0705182,0.0147811,0.0608124,0.0402375,0.0485208,0.336061,0.335679,0.902676,0.900957
63,train,7,1,True,True,0.120624,0.10895,0.011674,0.0903695,0.153289,0.0101019,0.0109364,0.108944,0.120618,True,0.1310225625,0.110382,0.158186,0.078856,0.258356,0.108558,0.0804995,0.151565,0.101778,0.351407,0.336868,0.827391,1.2
64,train,0,0,True,True,0.121155,0.118687,0.00246833,0.111238,0.136563,0.0108186,0.0157048,0.121149,0.118681,True,0.11171185,0.160006,0.0986497,0.119653,0.11543,0.0692375,0.0968016,0.101417,0.1325,0.34696,0.339391,0.917465,0.885895
65,train,4,1,True,True,0.100918,0.10211,-0.00119173,0.0611138,0.125993,0.0254089,0.0554662,0.102104,0.100913,False,0.2217525,0.238222,0.219266,0.20298,0.246557,0.202809,0.200825,0.228678,0.234683,0.357278,0.0339376,-0.0166179,1.2
66,train,1,0,True,True,0.131406,0.134432,-0.00302569,0.16165,0.16881,0.0014962,0.0145579,0.131399,0.134428,False,0.062955825,0.126525,0.052477,0.0329396,0.10064,0.0224241,0.0752029,0.0452409,0.0481971,0.338077,0.336586,0.890624,0.912575
67,train,5,1,True,True,0.110061,0.100525,0.00953665,0.0557015,0.144091,0.011988,0.00475529,0.100519,0.110073,True,0.255217375,0.266945,0.262345,0.216662,0.287737,0.241821,0.236939,0.266945,0.262345,0.392562,0.335101,1.2,-0.00686279
68,train,2,0,True,True,0.134819,0.132904,0.00191421,0.166486,0.167005,-0.000147238,0.00451706,0.134811,0.132897,True,0.06434075,0.0739249,0.0416181,0.103896,0.0341416,0.051403,0.0564914,0.0828883,0.0703627,0.337342,0.336736,0.908268,0.894764
69,train,6,1,True,True,0.114144,0.1024,0.0117439,0.0539003,0.1483,0.010709,0.00576039,0.102394,0.114156,True,0.25521712500000004,0.266945,0.262344,0.216662,0.287737,0.241821,0.236939,0.266945,0.262344,0.49867,0.334824,-0.014485,1.2
70,train,3,0,True,True,0.143137,0.14382,-0.00068358,0.177597,0.178652,-0.00135426,0.0232749,0.143129,0.143821,False,0.0484696,0.0412221,0.0753296,0.0363402,0.0705168,0.0147803,0.0608111,0.0402369,0.0485198,0.336056,0.332407,0.899942,0.903572
71,train,7,1,True,True,0.128964,0.107604,0.0213604,0.0888882,0.163241,0.0051043,0.0134123,0.107598,0.128961,True,0.1310207125,0.110379,0.158185,0.0788541,0.258355,0.108556,0.0804976,0.151563,0.101776,0.352692,0.335653,0.800431,1.2
72,final_eval,0,0,False,False,0.119152,0.117328,0.00182394,0.109396,0.146064,0.00539719,0.0184315,0.119145,0.117321,True,0.1117101125,0.160005,0.0986475,0.119651,0.115428,0.0692354,0.0968,0.101415,0.132499,0.348961,0.337852,1.15201,1.19691
73,final_eval,1,0,False,False,0.130254,0.134538,-0.00428357,0.160437,0.169023,-0.00195282,0.0192023,0.130247,0.134536,False,0.0629548875,0.126524,0.052476,0.0329386,0.10064,0.0224229,0.0752018,0.0452398,0.048196,0.338031,0.335017,1.14198,1.18647
74,final_eval,2,0,False,False,0.134063,0.133248,0.000814274,0.165684,0.167562,-0.000502355,0.00649158,0.134055,0.133243,True,0.06433997500000001,0.0739245,0.0416169,0.103895,0.0341408,0.0514022,0.0564907,0.0828876,0.0703621,0.337298,0.336443,1.13964,1.17619
75,final_eval,3,0,False,False,0.14277,0.143002,-0.000232201,0.177218,0.177811,-0.00147442,0.0235443,0.142762,0.143003,False,0.048469075,0.0412218,0.0753291,0.0363398,0.070516,0.0147798,0.0608103,0.0402366,0.0485192,0.336012,0.332268,1.13958,1.16588
76,final_eval,4,1,False,False,0.104451,0.102649,0.00180229,0.056266,0.138259,0.0163795,0.0623552,0.102643,0.10446,True,0.22174875,0.238218,0.219262,0.202978,0.246552,0.202805,0.200821,0.228674,0.23468,0.373553,0.0133118,1.13993,1.15596
77,final_eval,5,1,False,False,0.119014,0.0986268,0.0203874,0.0520391,0.153326,0.00875053,0.00776204,0.0986213,0.119027,True,0.255215125,0.266943,0.262342,0.21666,0.287735,0.241819,0.236937,0.266943,0.262342,0.600814,0.334223,1.1398,1.1461
78,final_eval,6,1,False,False,0.119014,0.100498,0.0185167,0.052039,0.153326,0.00875051,0.00776201,0.100492,0.119027,True,0.25521499999999997,0.266943,0.262342,0.21666,0.287734,0.241819,0.236937,0.266943,0.262342,0.600835,0.334223,1.13974,1.13972
79,final_eval,7,1,False,False,0.129078,0.10727,0.0218083,0.0886667,0.163359,0.00486029,0.0139077,0.107264,0.129075,True,0.1310191125,0.110377,0.158184,0.0788522,0.258354,0.108554,0.0804957,0.151562,0.101774,0.35268,0.335515,1.13968,1.1396
