cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,lose0,lose1,lead01,lead10,bwd_signal
16,train,0,0,True,True,0.051177,0.0500857,0.00109128,0.0832774,0.0821521,0.0222593,0.0222934,0.0511853,0.0500941,True,0.0831761,0.051177,0.0500857,0.00109128,True,0.0844771,0.0827223,0.0828097,0.0826953,0.337881,0.338032,4.82481e-07,1.2,0.0200421
17,train,1,0,True,True,0.0506447,0.0495451,0.00109963,0.0827284,0.0815945,0.0222575,0.0222916,0.050653,0.0495535,True,0.08231505,0.0506447,0.0495451,0.00109963,True,0.0827154,0.0821461,0.0822568,0.0821419,0.337884,0.338034,4.82492e-07,1.2,0.00632693
18,train,2,0,True,True,0.050388,0.0492846,0.00110339,0.0824634,0.0813256,0.0222561,0.0222855,0.0503964,0.0492931,True,0.08190520000000001,0.050388,0.0492846,0.00110339,True,0.0818765,0.0818792,0.0819901,0.081875,0.337883,0.338038,4.82497e-07,1.2,0.00627598
19,train,3,0,True,True,0.0503767,0.0492734,0.0011034,0.082452,0.0813143,0.0222589,0.0222944,0.0503852,0.0492819,True,0.08189385,0.0503767,0.0492734,0.0011034,True,0.0818652,0.0818678,0.0819788,0.0818636,0.337884,0.338035,4.82497e-07,1.2,0.00628029
20,train,4,1,True,True,0.0500677,0.0511561,-0.00108845,0.0832554,0.082133,0.022275,0.0223063,0.0511644,0.050076,False,0.08321092499999999,0.0500677,0.0511561,-0.00108845,False,0.0826764,0.082679,0.082789,0.0846993,0.337885,0.338037,4.82482e-07,1.2,1.04498
21,train,5,1,True,True,0.0460907,0.047969,-0.0018783,0.0799706,0.0780335,0.0389273,0.0390713,0.0479776,0.0460994,False,0.08262102499999999,0.0460907,0.047969,-0.0018783,False,0.0796817,0.0829978,0.0888421,0.0789625,0.298379,0.297627,4.82553e-07,1.2,1.04432
22,train,6,1,True,True,0.0462522,0.0481182,-0.00186606,0.0801251,0.0782005,0.021994,0.0221989,0.0481269,0.046261,False,0.08608375,0.0462522,0.0481182,-0.00186606,False,0.0860201,0.0843533,0.0893876,0.084574,0.338846,0.33925,4.8255e-07,1.2,1.04498
23,train,7,1,True,True,0.0320895,0.0332089,-0.00111942,0.0647458,0.0635909,0.0295065,0.0293565,0.0332187,0.0320994,False,0.06418127500000001,0.0320895,0.0332089,-0.00111942,False,0.0641458,0.0641494,0.0642863,0.0641436,0.341189,0.34177,0.804098,1.19996,1.08424
24,train,0,0,True,True,0.031314,0.0302143,0.0010997,0.0627911,0.0616565,0.0307804,0.0305694,0.0313238,0.0302242,True,0.06334985,0.031314,0.0302143,0.0010997,True,0.0666496,0.0622039,0.0623485,0.0621974,0.342679,0.343721,1.09328,1.19528,0.0243502
25,train,1,0,True,True,0.029614,0.0284893,0.0011247,0.061037,0.0598765,0.0308343,0.0306221,0.0296239,0.0284993,True,0.06061065,0.029614,0.0284893,0.0011247,True,0.0609935,0.0604366,0.0605824,0.0604301,0.34307,0.344278,1.1414,1.18572,0.000649855
26,train,2,0,True,True,0.0293432,0.0282156,0.00112766,0.0607575,0.0595939,0.0308366,0.0306244,0.0293533,0.0282257,True,0.060189450000000005,0.0293432,0.0282156,0.00112766,True,0.0601516,0.0601556,0.0603015,0.0601491,0.343107,0.344337,1.13993,1.17625,2.29579e-05
27,train,3,0,True,True,0.0293345,0.0282068,0.00112769,0.0607485,0.0595849,0.0308393,0.0306269,0.0293446,0.028217,True,0.06018045,0.0293345,0.0282068,0.00112769,True,0.0601426,0.0601466,0.0602925,0.0601401,0.343112,0.344345,1.13993,1.16685,6.3778e-06
28,train,4,1,True,True,0.0287579,0.0298768,-0.00111892,0.0613077,0.0601532,0.0308364,0.0306238,0.0298867,0.0287679,False,0.0610748,0.0287579,0.0298768,-0.00111892,False,0.0607064,0.0607104,0.0608559,0.0620265,0.34302,0.344205,1.13993,1.15752,0.000341345
29,train,5,1,True,True,0.034801,0.0369082,-0.00210718,0.0685729,0.0663965,0.0248083,0.0249814,0.0369182,0.0348111,False,0.07165897500000001,0.034801,0.0369082,-0.00210718,False,0.0685304,0.0728889,0.0777874,0.0674292,0.340629,0.34145,4.83315e-07,1.2,1.04498
30,train,6,1,True,True,0.0309509,0.0331837,-0.00223283,0.0647312,0.0624238,0.0263388,0.0265074,0.0331939,0.030961,False,0.070303525,0.0309509,0.0331837,-0.00223283,False,0.0696611,0.070222,0.0739225,0.0674085,0.342825,0.344512,0.809343,1.19996,1.06068
31,train,7,1,True,True,0.0178344,0.0190109,-0.0011765,0.0500948,0.0488801,0.0328402,0.0324302,0.0190219,0.0178455,False,0.04950435,0.0178344,0.0190109,-0.0011765,False,0.0494563,0.0494621,0.0496464,0.0494526,0.688081,0.747489,1.15242,1.19698,0.0319389
32,train,0,0,True,True,0.021615,0.0204688,0.00114614,0.0527832,0.0516001,0.032794,0.0323851,0.0216254,0.0204793,True,0.0536498,0.021615,0.0204688,0.00114614,True,0.0579249,0.0521663,0.0523515,0.0521565,0.550538,0.615584,1.14321,1.18742,0.00068891
33,train,1,0,True,True,0.0191945,0.0180189,0.00117564,0.0502844,0.0490707,0.0328391,0.0324288,0.0192053,0.0180297,True,0.049791225,0.0191945,0.0180189,0.00117564,True,0.0500334,0.0496521,0.0498368,0.0496426,0.679242,0.739184,1.13993,1.17793,2.39908e-05
34,train,2,0,True,True,0.0189892,0.0178125,0.00117669,0.0500718,0.0488569,0.032842,0.0324314,0.0190002,0.0178236,True,0.049481275000000005,0.0189892,0.0178125,0.00117669,True,0.0494332,0.049439,0.0496234,0.0494295,0.689519,0.748941,1.13993,1.16851,6.40512e-06
35,train,3,0,True,True,0.0189812,0.0178045,0.00117676,0.0500641,0.0488492,0.0328425,0.0324318,0.0189922,0.0178156,True,0.049473600000000006,0.0189812,0.0178045,0.00117676,True,0.0494255,0.0494313,0.0496158,0.0494218,0.689927,0.749329,1.13993,1.15917,5.94001e-06
36,train,4,1,True,True,0.0180972,0.0192708,-0.00117366,0.0503627,0.049151,0.0328392,0.0324284,0.0192815,0.018108,False,0.049938125,0.0180972,0.0192708,-0.00117366,False,0.0497257,0.0497314,0.0499161,0.0503793,0.675585,0.735644,1.13993,1.14991,1.99898e-05
37,train,5,1,True,True,0.0253115,0.0276668,-0.00235525,0.0590408,0.0566063,0.0273465,0.0274786,0.0276775,0.0253222,False,0.06250302499999999,0.0253115,0.0276668,-0.00235525,False,0.0595299,0.0652688,0.0674726,0.0577408,0.346031,0.351674,1.13993,1.14072,6.29929e-06
38,train,6,1,True,True,0.0271644,0.0294302,-0.00226583,0.0608594,0.0585173,0.027283,0.0274167,0.0294407,0.0271748,False,0.0659611,0.0271644,0.0294302,-0.00226583,False,0.0651437,0.0669391,0.069107,0.0626546,0.345168,0.348602,1.13993,1.13993,5.93721e-06
39,train,7,1,True,True,0.0177746,0.0189516,-0.00117701,0.0500335,0.0488183,0.0328448,0.0324334,0.0189626,0.0177857,False,0.049442875,0.0177746,0.0189516,-0.00117701,False,0.0493948,0.0494005,0.0495852,0.049391,0.69109,0.75036,1.13993,1.13993,5.92764e-06
40,final_eval,0,0,False,False,0.0215416,0.0203946,0.00114704,0.0527075,0.0515235,0.0328,0.0323897,0.021552,0.0204051,True,0.05356405,0.0215416,0.0203946,0.00114704,True,0.0578102,0.0520901,0.0522756,0.0520803,0.55465,0.619558,1.13993,1.13993,
41,final_eval,1,0,False,False,0.0191282,0.017952,0.0011762,0.0502154,0.0490011,0.0328437,0.0324321,0.0191389,0.0179628,True,0.049718200000000004,0.0191282,0.017952,0.0011762,True,0.0499489,0.0495828,0.0497678,0.0495733,0.683247,0.742983,1.13993,1.13993,
42,final_eval,2,0,False,False,0.0189297,0.0177525,0.00117721,0.0500106,0.0487952,0.0328465,0.0324346,0.0189407,0.0177636,True,0.049419874999999995,0.0189297,0.0177525,0.00117721,True,0.0493717,0.0493775,0.0495623,0.049368,0.693021,0.752255,1.13993,1.13993,
43,final_eval,3,0,False,False,0.018922,0.0177447,0.00117727,0.0500029,0.0487875,0.0328471,0.032435,0.0189329,0.0177558,True,0.049412174999999996,0.018922,0.0177447,0.00117727,True,0.049364,0.0493698,0.0495546,0.0493603,0.693411,0.752625,1.13993,1.13993,
44,final_eval,4,1,False,False,0.0180255,0.0191998,-0.00117432,0.0502893,0.0490769,0.0328439,0.0324318,0.0192105,0.0180362,False,0.0498577,0.0180255,0.0191998,-0.00117432,False,0.0496519,0.0496577,0.0498427,0.0502785,0.679695,0.739543,1.13993,1.13993,
45,final_eval,5,1,False,False,0.025225,0.0275721,-0.00234717,0.0589432,0.056517,0.0273781,0.0275076,0.0275829,0.0252357,False,0.062383074999999996,0.025225,0.0275721,-0.00234717,False,0.0594296,0.065161,0.0672942,0.0576475,0.3461,0.351993,1.13993,1.13993,
46,final_eval,6,1,False,False,0.0270533,0.0293129,-0.0022596,0.0607382,0.0584026,0.0273132,0.027446,0.0293234,0.0270637,False,0.06579145,0.0270533,0.0293129,-0.0022596,False,0.0649674,0.0668093,0.0689103,0.0624788,0.345219,0.348744,1.13993,1.13993,
47,final_eval,7,1,False,False,0.0177148,0.0188923,-0.00117753,0.0499724,0.0487566,0.0328494,0.0324366,0.0189034,0.017726,False,0.0493815,0.0177148,0.0188923,-0.00117753,False,0.0493333,0.0493391,0.0495241,0.0493295,0.694928,0.754068,1.13993,1.13993,
