cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,lose0,lose1,lead01,lead10,bwd_signal
12,train,0,0,True,True,0.0666395,0.0671937,-0.000554265,0.0992186,0.0997899,0.0216308,0.021624,0.0666467,0.0672009,False,0.09950510000000001,0.0666395,0.0671937,-0.000554265,False,0.0995209,0.0994808,0.099484,0.0995221,0.0995197,0.0994826,0.0995235,0.0995208,0.099481,0.0994841,0.099522,0.0995197,0.338086,0.338082,1.2,4.82308e-07,1.04498
13,train,1,0,True,True,0.0577737,0.0582403,-0.00046657,0.0900794,0.0905604,0.0225105,0.0225039,0.0577815,0.058248,False,0.09051619166666668,0.0577737,0.0582403,-0.00046657,False,0.0903354,0.0902983,0.0903012,0.0925644,0.0903343,0.0902998,0.0903379,0.0903354,0.0902983,0.0903013,0.0904537,0.0903343,0.338366,0.338364,1.2,4.8238e-07,1.04498
14,train,2,0,True,True,0.0565624,0.0570483,-0.000485924,0.0888309,0.0893318,0.0230761,0.0230533,0.0565702,0.0570561,False,0.09032185,0.0565624,0.0570483,-0.000485924,False,0.0940602,0.089872,0.0900565,0.0911596,0.0892145,0.0900626,0.0903338,0.0909227,0.0890644,0.0899258,0.0900916,0.0890985,0.33854,0.338526,1.2,4.82394e-07,1.04498
15,train,3,0,True,True,0.0484181,0.0488154,-0.000397369,0.0804331,0.0808428,0.023973,0.0239185,0.0484265,0.0488238,False,0.08063874166666667,0.0484181,0.0488154,-0.000397369,False,0.0806525,0.0806175,0.0806204,0.0806536,0.0806515,0.0806191,0.0806549,0.0806524,0.0806176,0.0806205,0.0806535,0.0806514,0.338853,0.338815,1.2,4.82532e-07,1.04498
16,train,4,0,True,True,0.0443026,0.0446769,-0.000374223,0.076189,0.076575,0.0377179,0.0376811,0.0443113,0.0446855,False,0.07638627499999999,0.0443026,0.0446769,-0.000374223,False,0.0763964,0.0763617,0.0764067,0.0763975,0.0763954,0.0763633,0.0763988,0.0763963,0.0763618,0.0763647,0.0763974,0.0763953,0.307229,0.307474,1.2,4.8266e-07,1.04498
17,train,5,0,True,True,0.040328,0.0406807,-0.000352671,0.0720898,0.0724536,0.0380854,0.0380334,0.040337,0.0406897,False,0.07227244166666666,0.040328,0.0406807,-0.000352671,False,0.072286,0.0722515,0.0722544,0.0722871,0.0722849,0.0722531,0.0722884,0.0722859,0.0722516,0.0722545,0.072287,0.0722849,0.305148,0.3055,1.2,4.82878e-07,1.04498
18,train,6,1,True,True,0.0627968,0.0621394,0.000657402,0.0945986,0.095276,0.00765127,0.00750784,0.062148,0.0628053,True,0.10697158333333334,0.0627968,0.0621394,0.000657402,True,0.109542,0.108718,0.101572,0.113173,0.104776,0.103887,0.111361,0.107557,0.10237,0.111595,0.105895,0.103213,0.336985,0.336931,1.2,4.82338e-07,0.0183288
19,train,7,1,True,True,0.0627773,0.0621199,0.0006574,0.0945784,0.0952558,0.00765676,0.00751663,0.0621285,0.0627859,True,0.10694483333333334,0.0627773,0.0621199,0.0006574,True,0.109518,0.108686,0.10155,0.113142,0.104753,0.103859,0.111337,0.107526,0.102348,0.111562,0.105872,0.103185,0.336986,0.336932,1.2,4.82339e-07,0.00398764
20,train,8,1,True,True,0.0369744,0.0366397,0.000334747,0.0682855,0.0686308,0.0359245,0.0358134,0.0366488,0.0369835,True,0.0684975,0.0369744,0.0366397,0.000334747,True,0.068531,0.0684469,0.0684937,0.0684737,0.0684714,0.0684396,0.0686936,0.0685961,0.068438,0.068441,0.0684736,0.0684714,0.323304,0.3238,1.2,4.83303e-07,0.00314873
21,train,9,1,True,True,0.0627369,0.0620795,0.000657418,0.094537,0.0952144,0.0076681,0.00752815,0.0620881,0.0627455,True,0.10688933333333334,0.0627369,0.0620795,0.000657418,True,0.10947,0.108621,0.101504,0.113071,0.104707,0.103798,0.111289,0.107463,0.102303,0.111495,0.105825,0.103126,0.336988,0.336935,1.2,4.82339e-07,0.00473524
22,train,10,1,True,True,0.0627177,0.0620603,0.000657405,0.0945169,0.0951943,0.00767356,0.00753354,0.0620689,0.0627262,True,0.10686266666666668,0.0627177,0.0620603,0.000657405,True,0.109446,0.10859,0.101482,0.113039,0.104684,0.10377,0.111265,0.107432,0.10228,0.111463,0.105803,0.103098,0.336989,0.336936,1.2,4.82339e-07,0.00379848
23,train,11,1,True,True,0.0626964,0.062039,0.000657456,0.0944954,0.0951729,0.0076795,0.00753942,0.0620476,0.062705,True,0.10683358333333333,0.0626964,0.062039,0.000657456,True,0.109422,0.108554,0.101459,0.113004,0.10466,0.103738,0.11124,0.107398,0.102257,0.111426,0.105778,0.103067,0.336991,0.336937,1.2,4.82339e-07,0.00385887
24,train,0,0,True,True,0.0364832,0.0368135,-0.000330295,0.0681241,0.0684649,0.0283988,0.0283133,0.0364926,0.0368228,False,0.06829665833333333,0.0364832,0.0368135,-0.000330295,False,0.0683086,0.0682913,0.0682775,0.0683098,0.0683076,0.0682761,0.0683111,0.0683086,0.0682746,0.0682775,0.0683097,0.0683075,0.340698,0.340582,1.2,4.83332e-07,1.04498
25,train,1,0,True,True,0.0310018,0.0313711,-0.000369313,0.0624699,0.0628509,0.0311232,0.0310274,0.0310116,0.0313809,False,0.06317833333333334,0.0310018,0.0313711,-0.000369313,False,0.0626782,0.0628363,0.0626388,0.0685146,0.0626768,0.062637,0.0626816,0.0626781,0.0626755,0.0626389,0.0628075,0.0626767,0.342895,0.342754,1.16243,1.08662,0.0293021
26,train,2,0,True,True,0.0329762,0.0334167,-0.000440541,0.0645069,0.0649614,0.0307453,0.0306435,0.0329857,0.0334262,False,0.065866675,0.0329762,0.0334167,-0.000440541,False,0.0727244,0.0647658,0.0649948,0.0660695,0.064754,0.0655259,0.065366,0.066015,0.0647034,0.0647401,0.0659873,0.0647539,0.342713,0.342566,1.19998,0.75128,1.04498
27,train,3,0,True,True,0.024353,0.0246104,-0.000257433,0.0556094,0.055875,0.0328401,0.0327362,0.0243634,0.0246209,False,0.055742925,0.024353,0.0246104,-0.000257433,False,0.0557558,0.0557227,0.0557259,0.055757,0.0557547,0.0557245,0.0557585,0.0557557,0.0557228,0.055726,0.0557569,0.0557546,0.382803,0.366667,1.197,1.15195,0.031591
28,train,4,0,True,True,0.0243551,0.0246119,-0.000256814,0.0556113,0.0558763,0.0328423,0.0327383,0.0243655,0.0246223,False,0.055746866666666665,0.0243551,0.0246119,-0.000256814,False,0.0557574,0.0557244,0.0557554,0.0557586,0.0557563,0.0557261,0.0557601,0.0557573,0.0557245,0.0557276,0.0557585,0.0557562,0.382719,0.366605,1.18743,1.14275,0.0008414
29,train,5,0,True,True,0.0243382,0.0245955,-0.000257335,0.0555941,0.0558597,0.0328443,0.0327403,0.0243486,0.024606,False,0.05572760833333334,0.0243382,0.0245955,-0.000257335,False,0.0557405,0.0557074,0.0557106,0.0557417,0.0557393,0.0557092,0.0557431,0.0557404,0.0557075,0.0557107,0.0557416,0.0557393,0.383757,0.367622,1.17794,1.13993,2.80239e-05
30,train,6,1,True,True,0.049566,0.0486967,0.000869287,0.0807513,0.0816487,0.0120004,0.0117737,0.048707,0.0495763,True,0.09495505833333333,0.049566,0.0486967,0.000869287,True,0.0996611,0.0957037,0.0892834,0.10109,0.0933031,0.0898728,0.102827,0.094134,0.0905775,0.0988197,0.0951227,0.0890657,0.338218,0.338082,1.2,4.82515e-07,0.00730512
31,train,7,1,True,True,0.0495444,0.0486756,0.000868881,0.0807291,0.0816262,0.0120092,0.0117826,0.0486858,0.0495547,True,0.09492055833333334,0.0495444,0.0486756,0.000868881,True,0.0996245,0.0956676,0.0892519,0.101053,0.0932696,0.0898408,0.102788,0.0940998,0.0905449,0.0987827,0.0950897,0.0890342,0.33822,0.338084,1.2,4.82515e-07,0.00557836
32,train,8,1,True,True,0.0247743,0.024513,0.000261286,0.0557746,0.0560442,0.0328467,0.0327427,0.0245234,0.0247847,True,0.05596440833333333,0.0247743,0.024513,0.000261286,True,0.0560747,0.0558895,0.0560518,0.0559245,0.0559221,0.0558913,0.0560214,0.0561687,0.0558896,0.0558929,0.0559244,0.055922,0.37302,0.356562,1.19701,1.1509,0.00883945
33,train,9,1,True,True,0.0494996,0.0486315,0.000868032,0.0806843,0.0815804,0.0120271,0.0118006,0.0486418,0.0495098,True,0.09485015833333334,0.0494996,0.0486315,0.000868032,True,0.0995502,0.0955961,0.0891884,0.100975,0.093202,0.0897747,0.102709,0.0940308,0.0904784,0.0987092,0.0950169,0.0889712,0.338226,0.33809,1.2,4.82516e-07,0.00607874
34,train,10,1,True,True,0.0494785,0.0486109,0.000867617,0.0806625,0.0815582,0.0120358,0.0118093,0.0486211,0.0494887,True,0.09481639166666667,0.0494785,0.0486109,0.000867617,True,0.0995139,0.0955607,0.0891572,0.100939,0.0931688,0.0897442,0.102671,0.093997,0.0904462,0.0986739,0.0949844,0.0889404,0.338228,0.338092,1.2,4.82517e-07,0.00566677
35,train,11,1,True,True,0.0494565,0.0485893,0.000867196,0.0806402,0.0815356,0.0263465,0.0260729,0.0485995,0.0494667,True,0.09478168333333332,0.0494565,0.0485893,0.000867196,True,0.0994771,0.0955251,0.0891257,0.100901,0.0931352,0.0897121,0.102632,0.0939627,0.0904133,0.0986376,0.0949493,0.0889091,0.334258,0.334112,1.2,4.82517e-07,0.00570857
36,final_eval,0,0,False,False,0.0242994,0.0245555,-0.000256055,0.0555541,0.0558183,0.0328587,0.0327546,0.0243099,0.0245659,False,0.05569075833333334,0.0242994,0.0245555,-0.000256055,False,0.0556998,0.0557125,0.05567,0.055701,0.0556986,0.0556686,0.0557024,0.0556997,0.0556669,0.0556701,0.0557009,0.0556986,0.386126,0.370107,1.19701,1.1505,
37,final_eval,1,0,False,False,0.0260647,0.0264146,-0.000349896,0.0573761,0.0577371,0.0327574,0.032653,0.026075,0.0264249,False,0.05814083333333333,0.0260647,0.0264146,-0.000349896,False,0.0575753,0.0578707,0.057534,0.0640915,0.0575738,0.0575321,0.0575791,0.0575752,0.0576258,0.0575342,0.0576246,0.0575737,0.346689,0.34609,1.18744,1.1413,
38,final_eval,2,0,False,False,0.0276897,0.0281147,-0.000425066,0.0590529,0.0594915,0.0322214,0.0321052,0.0276997,0.0281248,False,0.06035209166666667,0.0276897,0.0281147,-0.000425066,False,0.0678657,0.0592389,0.0593235,0.0605247,0.0592933,0.0600372,0.0596135,0.0601312,0.0592391,0.0592446,0.0604202,0.0592932,0.345385,0.345019,1.17795,1.13993,
39,final_eval,3,0,False,False,0.0242642,0.0245211,-0.000256846,0.0555178,0.0557828,0.0328648,0.0327607,0.0242747,0.0245315,False,0.05565102499999999,0.0242642,0.0245211,-0.000256846,False,0.0556639,0.0556308,0.055634,0.0556651,0.0556628,0.0556326,0.0556666,0.0556638,0.0556309,0.0556341,0.055665,0.0556627,0.389103,0.373056,1.16854,1.13993,
40,final_eval,4,0,False,False,0.0242651,0.0245214,-0.000256299,0.0555185,0.055783,0.0328669,0.0327628,0.0242756,0.0245319,False,0.05565344999999999,0.0242651,0.0245214,-0.000256299,False,0.0556643,0.0556312,0.0556587,0.0556655,0.0556632,0.055633,0.0556669,0.0556642,0.0556314,0.0556345,0.0556654,0.0556631,0.389055,0.373041,1.1592,1.13993,
41,final_eval,5,0,False,False,0.0242499,0.0245066,-0.000256746,0.0555025,0.0557675,0.0328689,0.0327647,0.0242603,0.0245171,False,0.055635725,0.0242499,0.0245066,-0.000256746,False,0.0556486,0.0556155,0.0556187,0.0556498,0.0556475,0.0556173,0.0556513,0.0556485,0.0556156,0.0556188,0.0556497,0.0556474,0.389989,0.373957,1.14994,1.13993,
42,final_eval,6,1,False,False,0.0493023,0.048438,0.000864252,0.0804847,0.0813769,0.0264452,0.0261715,0.0484483,0.0493126,True,0.09453882499999999,0.0493023,0.048438,0.000864252,True,0.0992192,0.0952765,0.0889049,0.100637,0.0929005,0.0894874,0.102358,0.093723,0.090183,0.0983837,0.0947022,0.0886905,0.334266,0.33412,1.14053,1.13971,
43,final_eval,7,1,False,False,0.0492793,0.0484154,0.000863886,0.0804616,0.0813535,0.0264598,0.0261861,0.0484257,0.0492896,True,0.09450265833333334,0.0492793,0.0484154,0.000863886,True,0.0991817,0.095238,0.0888726,0.100597,0.092865,0.0894524,0.102318,0.0936868,0.0901495,0.0983445,0.0946682,0.0886582,0.334268,0.334121,1.13989,1.13988,
44,final_eval,8,1,False,False,0.0246772,0.0244168,0.00026044,0.0556752,0.055944,0.0328714,0.0327673,0.0244272,0.0246876,True,0.055862400000000006,0.0246772,0.0244168,0.00026044,True,0.0559688,0.0557898,0.0559482,0.0558246,0.0558223,0.0557916,0.0559114,0.0560623,0.0557899,0.0557931,0.0558246,0.0558222,0.379824,0.363474,1.13993,1.13993,
45,final_eval,9,1,False,False,0.0492361,0.0483731,0.000863012,0.0804177,0.0813088,0.0121336,0.0119079,0.0483833,0.0492464,True,0.09443449166666668,0.0492361,0.0483731,0.000863012,True,0.0991082,0.0951685,0.0888093,0.100523,0.0927994,0.0893907,0.102241,0.0936202,0.0900838,0.0982746,0.0945986,0.0885966,0.338216,0.338078,1.13979,1.13979,
46,final_eval,10,1,False,False,0.0492142,0.0483516,0.000862586,0.0803957,0.0812862,0.0121424,0.0119168,0.0483619,0.0492245,True,0.094400025,0.0492142,0.0483516,0.000862586,True,0.099072,0.0951338,0.0887788,0.100485,0.0927663,0.0893586,0.102202,0.0935862,0.0900516,0.0982383,0.0945623,0.0885654,0.338218,0.338081,1.13989,1.13988,
47,final_eval,11,1,False,False,0.049192,0.0483298,0.000862157,0.0803732,0.0812634,0.0121514,0.0119259,0.0483401,0.0492023,True,0.09436502499999999,0.049192,0.0483298,0.000862157,True,0.0990344,0.0950973,0.0887462,0.100448,0.0927322,0.0893264,0.102163,0.0935512,0.090018,0.0982018,0.0945278,0.088534,0.338221,0.338084,1.13989,1.13988,
