cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,lose0,lose1,lead01,lead10,bwd_signal
12,train,0,0,True,True,0.0670298,0.0668136,0.000216114,0.0996209,0.0993981,0.0216232,0.0216261,0.067037,0.0668209,True,0.09950909166666666,0.0670298,0.0668136,0.000216114,True,0.0995029,0.0995185,0.0995173,0.0995025,0.0995034,0.0995179,0.0995019,0.099503,0.0995185,0.0995173,0.0995025,0.0995034,0.338074,0.338092,4.82309e-07,1.2,0.00768616
13,train,1,0,True,True,0.0673715,0.0671674,0.00020416,0.0999729,0.0997624,0.0216323,0.0216351,0.0673787,0.0671745,True,0.09998405833333333,0.0673715,0.0671674,0.00020416,True,0.0998614,0.0998762,0.0998751,0.101237,0.0998619,0.0998756,0.0998605,0.0998615,0.0998762,0.099875,0.0998864,0.0998619,0.338075,0.338093,4.82307e-07,1.2,0.00663959
14,train,2,0,True,True,0.0700066,0.069829,0.000177519,0.102689,0.102506,-2.79902e-06,7.47083e-06,0.0700134,0.0698359,True,0.10357566666666668,0.0700066,0.069829,0.000177519,True,0.106183,0.103331,0.10327,0.104466,0.102735,0.103235,0.103659,0.103913,0.102616,0.103566,0.10332,0.102614,0.3356,0.335617,4.82292e-07,1.2,0.00602223
15,train,3,0,True,True,0.0669956,0.0667795,0.000216149,0.0995857,0.0993629,0.0216261,0.021629,0.0670028,0.0667867,True,0.099473875,0.0669956,0.0667795,0.000216149,True,0.0994677,0.0994833,0.0994821,0.0994672,0.0994682,0.0994827,0.0994667,0.0994677,0.0994833,0.0994821,0.0994673,0.0994682,0.338075,0.338093,4.82309e-07,1.2,0.00675105
16,train,4,0,True,True,0.0669843,0.0667681,0.000216161,0.0995739,0.0993511,0.0216271,0.0216299,0.0669915,0.0667753,True,0.09946211666666667,0.0669843,0.0667681,0.000216161,True,0.099456,0.0994716,0.0994704,0.0994555,0.0994564,0.0994709,0.0994549,0.099456,0.0994715,0.0994703,0.0994555,0.0994564,0.338076,0.338093,4.82309e-07,1.2,0.0067599
17,train,5,0,True,True,0.0669728,0.0667567,0.000216173,0.0995622,0.0993394,0.021628,0.0216309,0.06698,0.0667639,True,0.09945038333333334,0.0669728,0.0667567,0.000216173,True,0.0994442,0.0994598,0.0994586,0.0994437,0.0994447,0.0994592,0.0994432,0.0994443,0.0994598,0.0994586,0.0994438,0.0994447,0.338076,0.338093,4.82309e-07,1.2,0.00676308
18,train,6,1,True,True,0.085794,0.085922,-0.000128021,0.11909,0.118958,0.0123908,0.0124096,0.0859281,0.0858001,False,0.12624608333333331,0.085794,0.085922,-0.000128021,False,0.127512,0.1275,0.122789,0.130317,0.124756,0.124629,0.128184,0.126989,0.123084,0.129705,0.125179,0.124309,0.337419,0.33743,-3.08632e-05,1.2,1.04498
19,train,7,1,True,True,0.0789143,0.0778176,0.00109668,0.11074,0.11187,0.00948152,0.00944979,0.0778243,0.0789209,True,0.12008941666666666,0.0789143,0.0778176,0.00109668,True,0.121648,0.121467,0.115958,0.125105,0.118337,0.118041,0.122626,0.120865,0.116361,0.124043,0.118919,0.117703,0.337114,0.337098,1.2,4.82253e-07,0.0147883
20,train,8,1,True,True,0.0564756,0.0556896,0.000786069,0.0879307,0.0887411,0.0226504,0.022641,0.0556975,0.0564835,True,0.0883944,0.0564756,0.0556896,0.000786069,True,0.0883634,0.0886037,0.0883066,0.0883741,0.08836,0.0883022,0.0887072,0.088383,0.0882996,0.0883095,0.0883636,0.0883599,0.338429,0.338411,1.2,4.82401e-07,0.0063428
21,train,9,1,True,True,0.0788832,0.0777867,0.00109645,0.110708,0.111838,0.00946485,0.00944546,0.0777934,0.0788898,True,0.12005316666666667,0.0788832,0.0777867,0.00109645,True,0.121612,0.12143,0.115924,0.125066,0.118302,0.118005,0.12259,0.120828,0.116326,0.124005,0.118883,0.117667,0.337112,0.337095,1.2,4.82253e-07,0.00368445
22,train,10,1,True,True,0.0788679,0.0777716,0.00109634,0.110692,0.111822,0.00944531,0.00943706,0.0777783,0.0788746,True,0.12003516666666665,0.0788679,0.0777716,0.00109634,True,0.121594,0.121412,0.115906,0.125047,0.118284,0.117987,0.122572,0.120809,0.116309,0.123986,0.118866,0.11765,0.33711,0.337094,1.2,4.82253e-07,0.0036294
23,train,11,1,True,True,0.0788525,0.0777563,0.00109623,0.110677,0.111806,0.00944821,0.00941572,0.077763,0.0788591,True,0.12001683333333334,0.0788525,0.0777563,0.00109623,True,0.121575,0.121393,0.115889,0.125028,0.118266,0.117969,0.122553,0.120791,0.116291,0.123967,0.118848,0.117632,0.337109,0.337093,1.2,4.82253e-07,0.00363563
24,train,0,0,True,True,0.0554758,0.056261,-0.000785192,0.0877103,0.0885198,0.0226506,0.022641,0.0554838,0.0562689,False,0.08811825000000001,0.0554758,0.056261,-0.000785192,False,0.0881425,0.0880798,0.0880836,0.0881532,0.0881391,0.0880813,0.0881488,0.0881415,0.0880788,0.0880887,0.0881427,0.088139,0.33843,0.338412,1.2,4.82403e-07,1.04498
25,train,1,0,True,True,0.0478553,0.0486546,-0.000799278,0.0798526,0.0806768,0.024397,0.0243143,0.0478637,0.048663,False,0.08058185000000001,0.0478553,0.0486546,-0.000799278,False,0.0802959,0.0802631,0.0802293,0.0837614,0.0802917,0.0802267,0.0803031,0.0802947,0.0802237,0.0802352,0.0805658,0.0802916,0.338994,0.338895,1.2,4.82536e-07,1.04498
26,train,2,0,True,True,0.0474238,0.0482523,-0.000828528,0.0794083,0.0802627,0.0258155,0.0257159,0.0474322,0.0482607,False,0.08128914999999999,0.0474238,0.0482523,-0.000828528,False,0.0858884,0.0806253,0.080951,0.0821728,0.0799636,0.0810938,0.0812698,0.0821061,0.0797946,0.0806191,0.08112,0.0798653,0.339403,0.339268,1.2,4.82546e-07,1.04498
27,train,3,0,True,True,0.0389381,0.039617,-0.000678843,0.0706564,0.0713565,0.0273479,0.0272379,0.0389473,0.0396261,False,0.07100996666666667,0.0389381,0.039617,-0.000678843,False,0.0710357,0.0709693,0.0709734,0.0710472,0.0710317,0.0709709,0.0710426,0.0710346,0.070968,0.0709789,0.0710357,0.0710316,0.34014,0.33995,1.2,4.82967e-07,1.04498
28,train,4,0,True,True,0.035231,0.0358769,-0.000645878,0.0668323,0.0674986,0.0385905,0.0385162,0.0352404,0.0358863,False,0.06717565833333333,0.035231,0.0358769,-0.000645878,False,0.0671948,0.067128,0.0672122,0.0672065,0.0671908,0.0671297,0.067202,0.0671937,0.0671268,0.0671378,0.0671949,0.0671907,0.30256,0.302949,1.2,0.00817343,1.04498
29,train,5,0,True,True,0.0316334,0.0322496,-0.000616217,0.063121,0.0637568,0.0303188,0.0302016,0.0316432,0.0322594,False,0.06344246666666667,0.0316334,0.0322496,-0.000616217,False,0.0634685,0.063401,0.0634055,0.0634804,0.0634644,0.0634028,0.0634759,0.0634674,0.0633998,0.063411,0.0634686,0.0634643,0.342485,0.342138,1.10596,0.979357,0.0294644
30,train,6,1,True,True,0.0597623,0.0583908,0.00137146,0.090734,0.092148,0.00861159,0.00831644,0.0583996,0.059771,True,0.10481404999999999,0.0597623,0.0583908,0.00137146,True,0.10787,0.106435,0.0988953,0.111993,0.10246,0.101041,0.110254,0.105107,0.0998593,0.109706,0.103811,0.100337,0.337249,0.337119,1.2,4.82365e-07,0.00664867
31,train,7,1,True,True,0.0597432,0.058372,0.00137127,0.0907144,0.0921282,0.00861738,0.00832218,0.0583808,0.059752,True,0.10478714166666665,0.0597432,0.058372,0.00137127,True,0.107846,0.106403,0.0988735,0.11196,0.102438,0.101013,0.11023,0.105076,0.0998372,0.109672,0.103789,0.100308,0.33725,0.33712,1.2,4.82365e-07,0.00486328
32,train,8,1,True,True,0.0324553,0.0318321,0.000623229,0.0633261,0.0639691,0.0303286,0.0302114,0.0318418,0.032465,True,0.06371602500000001,0.0324553,0.0318321,0.000623229,True,0.0638027,0.0636328,0.0637264,0.0636896,0.0636734,0.063611,0.0639908,0.0638873,0.0636079,0.0636194,0.0636777,0.0636733,0.342478,0.342134,1.08273,0.946931,0.00909908
33,train,9,1,True,True,0.0597036,0.0583327,0.0013709,0.0906742,0.0920876,0.00862936,0.00833408,0.0583416,0.0597124,True,0.10473133333333334,0.0597036,0.0583327,0.0013709,True,0.107799,0.106336,0.0988288,0.111886,0.102392,0.100952,0.110182,0.105012,0.0997922,0.109605,0.103742,0.100249,0.337253,0.337123,1.2,4.82366e-07,0.0065378
34,train,10,1,True,True,0.0596849,0.0583142,0.00137071,0.0906548,0.092068,0.00863509,0.00833975,0.058323,0.0596936,True,0.104704625,0.0596849,0.0583142,0.00137071,True,0.107775,0.106304,0.0988071,0.111855,0.102369,0.100924,0.110158,0.104981,0.0997704,0.109571,0.10372,0.100221,0.337254,0.337124,1.2,4.82366e-07,0.00487925
35,train,11,1,True,True,0.0596654,0.0582949,0.00137052,0.090635,0.092048,0.00864101,0.00834561,0.0583037,0.0596742,True,0.10467734166666666,0.0596654,0.0582949,0.00137052,True,0.107752,0.106272,0.098785,0.11182,0.102347,0.100894,0.110134,0.104949,0.0997481,0.109538,0.103697,0.100192,0.337256,0.337126,1.2,4.82366e-07,0.00495196
36,final_eval,0,0,False,False,0.0315919,0.0322067,-0.000614829,0.0630784,0.0637127,0.0303414,0.0302242,0.0316017,0.0322165,False,0.06340366666666665,0.0315919,0.0322067,-0.000614829,False,0.0634251,0.063413,0.0633621,0.0634369,0.063421,0.0633595,0.0634324,0.063424,0.0633564,0.0633676,0.0634252,0.0634208,0.342466,0.342119,1.19701,1.15045,
37,final_eval,1,0,False,False,0.0331229,0.033846,-0.000723093,0.064658,0.065404,0.0302913,0.030174,0.0331325,0.0338556,False,0.06554710833333334,0.0331229,0.033846,-0.000723093,False,0.0650661,0.0651484,0.0649914,0.0708358,0.0650612,0.0649882,0.0650749,0.0650648,0.0650017,0.0649979,0.0652739,0.065061,0.342237,0.341907,1.18744,1.14126,
38,final_eval,2,0,False,False,0.0355424,0.0363236,-0.000781226,0.0671544,0.0679602,0.0421304,0.0419529,0.0355516,0.0363328,False,0.06880029166666667,0.0355424,0.0363236,-0.000781226,False,0.0751776,0.0677084,0.0680359,0.069193,0.0675903,0.0684907,0.0684912,0.069222,0.0675062,0.0676745,0.0689235,0.0675902,0.271469,0.273169,1.17794,1.13993,
39,final_eval,3,0,False,False,0.0315516,0.0321671,-0.00061551,0.0630368,0.0636718,0.0303507,0.0302334,0.0315614,0.0321769,False,0.06335783333333332,0.0315516,0.0321671,-0.00061551,False,0.0633839,0.0633164,0.0633208,0.0633958,0.0633798,0.0633182,0.0633912,0.0633828,0.0633151,0.0633264,0.063384,0.0633796,0.342476,0.342129,1.1685,1.13993,
40,final_eval,4,0,False,False,0.031563,0.0321775,-0.00061445,0.0630484,0.0636823,0.0303542,0.0302369,0.0315728,0.0321872,False,0.06337382500000001,0.031563,0.0321775,-0.00061445,False,0.0633949,0.0633275,0.063391,0.0634068,0.0633908,0.0633293,0.0634023,0.0633938,0.0633263,0.0633375,0.063395,0.0633907,0.342479,0.342132,1.15916,1.13993,
41,final_eval,5,0,False,False,0.0315353,0.0321506,-0.000615368,0.0630199,0.0636548,0.030357,0.0302398,0.0315451,0.0321604,False,0.06334091666666666,0.0315353,0.0321506,-0.000615368,False,0.063367,0.0632995,0.0633039,0.0633788,0.0633628,0.0633013,0.0633743,0.0633659,0.0632982,0.0633095,0.0633671,0.0633627,0.342483,0.342135,1.14989,1.13993,
42,final_eval,6,1,False,False,0.059529,0.0581598,0.00136921,0.0904958,0.0919075,0.00868256,0.00838686,0.0581686,0.0595378,True,0.1044848,0.059529,0.0581598,0.00136921,True,0.107586,0.106043,0.09863,0.111573,0.102187,0.100685,0.109966,0.104728,0.0995919,0.109303,0.103536,0.0999887,0.337224,0.337093,1.14038,1.13961,
43,final_eval,7,1,False,False,0.0595094,0.0581404,0.00136902,0.090476,0.0918874,0.00868851,0.00839276,0.0581492,0.0595182,True,0.10445725833333334,0.0595094,0.0581404,0.00136902,True,0.107562,0.10601,0.0986079,0.111538,0.102164,0.100656,0.109942,0.104696,0.0995696,0.109269,0.103513,0.0999596,0.337225,0.337094,1.13986,1.13986,
44,final_eval,8,1,False,False,0.0323466,0.0317245,0.000622131,0.0632152,0.063857,0.0303668,0.0302495,0.0317342,0.0323563,True,0.06360161666666667,0.0323466,0.0317245,0.000622131,True,0.0636874,0.0635162,0.0636116,0.0635781,0.0635619,0.0634995,0.0638622,0.0637703,0.0634964,0.0635078,0.0635662,0.0635618,0.342476,0.342131,1.13993,1.13993,
45,final_eval,9,1,False,False,0.0594704,0.0581017,0.00136866,0.0904362,0.0918472,0.00870045,0.00840462,0.0581106,0.0594792,True,0.10440224166666667,0.0594704,0.0581017,0.00136866,True,0.107515,0.105944,0.0985636,0.111468,0.102119,0.100595,0.109894,0.104633,0.0995249,0.109202,0.103467,0.0999014,0.337228,0.337097,1.13972,1.13971,
46,final_eval,10,1,False,False,0.0594511,0.0580826,0.00136846,0.0904165,0.0918273,0.00870635,0.00841048,0.0580915,0.0594599,True,0.10437509166666666,0.0594511,0.0580826,0.00136846,True,0.107491,0.105912,0.0985416,0.111433,0.102096,0.100567,0.109871,0.104602,0.0995028,0.109168,0.103444,0.0998727,0.337229,0.337098,1.13986,1.13986,
47,final_eval,11,1,False,False,0.0594317,0.0580635,0.00136828,0.0903967,0.0918074,0.00871228,0.00841636,0.0580723,0.0594405,True,0.10434793333333332,0.0594317,0.0580635,0.00136828,True,0.107468,0.10588,0.0985196,0.111401,0.102073,0.100537,0.109847,0.10457,0.0994806,0.109134,0.103421,0.099844,0.337231,0.337099,1.13986,1.13986,
