cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
30,train,2,1,True,True,0.385481,0.36956,0.0159208,0.273072,0.288693,0.00727883,0.00694972,0.369539,0.385459,True,0.09029842499999999,0.0969062,0.0568843,0.143159,0.0333205,0.0803179,0.0797335,0.116303,0.115763,0.337241,0.337269,0.898451,0.906254,0.00319437,0.0159961,7.52879e-05,0.00562617,0.00824808,0.00824808,0.000681516
31,train,3,0,True,True,0.369031,0.384442,-0.0154106,0.277587,0.287009,0.00268522,0.00282803,0.369011,0.384421,False,0.08636928749999999,0.186086,0.0506731,0.0885265,0.0919098,0.0502325,0.108686,0.0692545,0.0455859,0.336071,0.336143,0.898566,0.906144,0.0889794,-0.0156661,-0.000255453,0.0412511,0.00784713,0.0412511,0.00144126
32,train,0,0,True,True,0.362255,0.376368,-0.0141133,0.28114,0.284512,0.00301836,0.0036322,0.362235,0.376347,False,0.08470425000000001,0.049963,0.193948,0.0398305,0.0873297,0.0423886,0.0612825,0.116952,0.0859397,0.335832,0.336035,0.898775,0.905933,0.158641,-0.0137358,0.000377508,0.0510834,0.00634774,0.0510834,0.00136267
33,train,1,1,True,True,0.378113,0.360604,0.0175093,0.287879,0.32595,0.00580312,0.00374351,0.360584,0.378093,True,0.06501061,0.0519373,0.121309,-1.60118e-26,0.189114,0.00516158,0.0702038,0.037154,0.0452052,0.335428,0.335088,0.897901,0.906765,0.170243,0.0186899,0.0011806,0.0447593,0.00666444,0.0447593,0.0016196
34,train,2,1,True,True,0.384389,0.368476,0.0159134,0.274511,0.289799,0.00707694,0.00673963,0.368456,0.384368,True,0.0893955125,0.0965423,0.0554665,0.141894,0.0322559,0.0797437,0.0790207,0.115405,0.114836,0.337144,0.337191,0.898434,0.906268,0.0021634,0.0159906,7.72413e-05,0.00506226,0.00537206,0.00537206,0.000705033
35,train,3,0,True,True,0.366512,0.38153,-0.0150184,0.279528,0.286064,0.00249446,0.00291036,0.366492,0.381509,False,0.08583302500000001,0.188398,0.0493048,0.0871488,0.0915712,0.0495026,0.108087,0.0683383,0.0443135,0.335945,0.336061,0.89862,0.906088,0.133936,-0.0155092,-0.00049075,0.0439972,0.00510487,0.0439972,0.00172033
36,final_eval,0,0,False,False,0.361127,0.374428,-0.0133011,0.287239,0.283952,0.00260865,0.00377275,0.361107,0.374407,False,0.084074525,0.049006,0.194721,0.0383918,0.0860958,0.0416386,0.0601598,0.117872,0.0847112,0.335623,0.33594,1.14658,1.14657,,,,,,,
37,final_eval,1,1,False,False,0.375239,0.356246,0.0189937,0.286066,0.334673,0.00617207,0.00360581,0.356226,0.375219,True,0.064642785,0.0511806,0.120538,-2.5454e-26,0.191098,0.00457498,0.0691083,0.0364158,0.0442266,0.335354,0.334755,1.13918,1.13909,,,,,,,
38,final_eval,2,1,False,False,0.381728,0.365891,0.0158361,0.27551,0.29035,0.00699113,0.00667705,0.365871,0.381706,True,0.08894275,0.0967472,0.0545611,0.141035,0.0316542,0.0794331,0.0787514,0.114932,0.114428,0.337043,0.337114,1.13903,1.13902,,,,,,,
39,final_eval,3,0,False,False,0.368225,0.383389,-0.0151634,0.282672,0.28418,0.00216454,0.00296688,0.368205,0.383368,False,0.08590295,0.190871,0.0489668,0.0866404,0.0913435,0.0493243,0.10802,0.0681141,0.0439435,0.335791,0.336008,1.13909,1.13906,,,,,,,
