cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
31,initial_eval,31,1,False,False,0.0927129,0.0885563,0.00415661,0.121803,0.126085,0.00448257,0.00444104,0.0885637,0.0927202,True,0.288043125,0.0927129,0.0885563,0.00415661,True,0.161395,0.322873,0.237898,0.359386,0.591249,0.303981,0.124776,0.202787,0.336743,0.336732,1.14033,1.14029,,,,,,,,,
32,initial_eval,32,1,False,False,0.0828901,0.0801726,0.00271756,0.113162,0.115962,0.00243325,0.00233419,0.0801804,0.0828978,True,0.280516375,0.0828901,0.0801726,0.00271756,True,0.28902,0.349148,0.302907,0.375364,0.368515,0.190458,0.087437,0.281282,0.336354,0.336332,1.14033,1.14034,,,,,,,,,
33,initial_eval,33,1,False,False,0.0859882,0.0834019,0.00258623,0.11649,0.119155,0.00442872,0.00439391,0.0834095,0.0859956,True,0.24378053750000003,0.0859882,0.0834019,0.00258623,True,0.0857193,0.399819,0.309748,0.125395,0.36098,0.168719,0.336156,0.163708,0.336732,0.336729,1.14022,1.14022,,,,,,,,,
34,initial_eval,34,1,False,False,0.112021,0.103925,0.00809659,0.137651,0.145998,0.0040832,0.00391493,0.103933,0.112029,True,0.2953659874999999,0.112021,0.103925,0.00809659,True,0.146884,0.336786,0.156325,0.425587,0.770217,0.245176,0.0846769,0.197276,0.33673,0.336685,1.14002,1.13995,,,,,,,,,
35,initial_eval,35,1,False,False,0.0850064,0.0807971,0.00420931,0.113804,0.118142,0.00686479,0.00668922,0.0808045,0.0850136,True,0.1739980875,0.0850064,0.0807971,0.00420931,True,0.325031,0.08,0.08,0.311602,0.114058,0.139827,0.245455,0.0960117,0.337785,0.337706,1.14036,1.14036,,,,,,,,,
36,initial_eval,36,1,False,False,0.0769869,0.0744911,0.0024958,0.107306,0.109878,0.00490697,0.0048745,0.0744989,0.0769945,True,0.26857425,0.0769869,0.0744911,0.0024958,True,0.166267,0.344374,0.298002,0.288656,0.41169,0.244247,0.180208,0.21515,0.336934,0.336926,1.14032,1.14033,,,,,,,,,
37,initial_eval,37,1,False,False,0.116012,0.108516,0.00749647,0.142358,0.15009,0.00278184,0.00279193,0.108522,0.116019,True,0.271367125,0.116012,0.108516,0.00749647,True,0.08,0.391374,0.40724,0.08,0.114058,0.134997,0.770218,0.19305,0.336425,0.33645,1.13988,1.13982,,,,,,,,,
38,initial_eval,38,1,False,False,0.121952,0.113313,0.00863925,0.14732,0.156226,0.00542919,0.00519257,0.11332,0.12196,True,0.2492908375,0.121952,0.113313,0.00863925,True,0.122524,0.308635,0.113946,0.342114,0.770216,0.104711,0.0812267,0.150954,0.336987,0.336924,1.14014,1.14012,,,,,,,,,
39,initial_eval,39,1,False,False,0.0976585,0.096167,0.00149144,0.129643,0.131179,0.00364474,0.00368457,0.0961742,0.0976656,True,0.22413239999999995,0.0976585,0.096167,0.00149144,True,0.106584,0.403124,0.414038,0.0929912,0.105694,0.100531,0.385071,0.185026,0.336476,0.3365,1.14036,1.14036,,,,,,,,,
40,train,0,0,True,True,0.103498,0.106867,-0.00336913,0.137195,0.140665,-0.000630056,-0.000668713,0.103505,0.106874,False,0.36323875000000005,0.103498,0.106867,-0.00336913,False,0.664007,0.347312,0.420621,0.448334,0.374241,0.221486,0.08,0.349909,0.335844,0.335843,1.20219,0.195963,1.04641,0.0743284,0.000849901,0.0734785,0.000849901,0.0743284,-0.0734785,0.0734785,0.0743284
41,train,20,1,True,True,0.105514,0.109537,-0.00402349,0.143427,0.139279,0.0025105,0.00281544,0.109545,0.105521,False,0.32803447500000005,0.105514,0.109537,-0.00402349,False,0.113786,0.504182,0.321666,0.329471,0.770217,0.0996948,0.237788,0.247471,0.336316,0.336435,0.198368,1.20225,1.04536,0.0008544,0.0769193,-0.0760649,0.0769193,0.0008544,0.0760649,0.0760649,0.0769193
42,train,1,0,True,True,0.128949,0.133966,-0.00501756,0.163396,0.168559,-1.76994e-05,-9.77218e-05,0.128955,0.133972,False,0.5685005000000001,0.128949,0.133966,-0.00501756,False,0.77022,0.77022,0.770219,0.77022,0.38901,0.16426,0.143636,0.770219,0.335946,0.335939,0.44418,1.20826,0.0392272,0.100631,0.000853091,0.0997783,0.000853091,0.100631,-0.0997783,0.0997783,0.100631
43,train,21,1,True,True,0.11718,0.108397,0.00878302,0.14224,0.151284,-8.51135e-05,-0.000239556,0.108404,0.117187,True,0.419851875,0.11718,0.108397,0.00878302,True,0.107908,0.617438,0.606871,0.247791,0.396243,0.315501,0.674425,0.392638,0.335865,0.335848,1.20177,0.1737,0.0262364,0.000878131,0.0758125,-0.0749344,0.0758125,0.000878131,0.0749344,0.0749344,0.0758125
44,train,2,0,True,True,0.113434,0.11407,-0.0006368,0.147427,0.148082,-0.000879861,-0.000968101,0.113441,0.114077,False,0.366943025,0.113434,0.11407,-0.0006368,False,0.433327,0.634002,0.607173,0.451917,0.272293,0.0885468,0.0878204,0.360465,0.335797,0.335784,0.56243,1.18748,0.0261602,0.0813186,0.000859109,0.0804595,0.000859109,0.0813186,-0.0804595,0.0804595,0.0813186
45,train,22,1,True,True,0.123441,0.109421,0.0140195,0.143292,0.157734,0.00270004,0.00243205,0.109428,0.123447,True,0.3717245,0.123441,0.109421,0.0140195,True,0.112462,0.626863,0.584413,0.120865,0.25436,0.148003,0.770219,0.356611,0.336294,0.33625,1.20152,0.159434,0.0259453,0.000863328,0.0768063,-0.075943,0.0768063,0.000863328,0.075943,0.075943,0.0768063
46,train,3,0,True,True,0.126449,0.123992,0.00245683,0.160827,0.158298,-0.000604305,-0.000552086,0.126456,0.123999,True,0.45541875,0.126449,0.123992,0.00245683,True,0.548402,0.475704,0.594567,0.647234,0.133951,0.584446,0.111895,0.547151,0.335771,0.335777,1.20249,0.518207,1.04641,0.0909481,0.000859873,0.0900882,0.000859873,0.0909481,-0.0900882,0.0900882,0.0909481
47,train,23,1,True,True,0.102528,0.100658,0.00187007,0.134269,0.136196,0.00220777,0.00310136,0.100665,0.102535,True,0.3154834875,0.102528,0.100658,0.00187007,True,0.0837599,0.479907,0.444972,0.140128,0.297158,0.120504,0.702409,0.25503,0.336154,0.33647,1.20176,0.176215,0.041902,0.000858092,0.0683038,-0.0674457,0.0683038,0.000858092,0.0674457,0.0674457,0.0683038
48,train,4,0,True,True,0.10767,0.0857606,0.0219096,0.141491,0.118921,0.000991893,0.00299223,0.107677,0.0857683,True,0.333324,0.10767,0.0857606,0.0219096,True,0.479241,0.427603,0.454395,0.476556,0.130635,0.194081,0.124699,0.379382,0.335842,0.336368,-2.37636e-05,1.19994,0.00683175,0.0538538,0.000853349,0.0530004,0.000853349,0.0538538,-0.0530004,0.0530004,0.0538538
49,train,24,1,True,True,0.0696234,0.0699352,-0.000311824,0.102606,0.102281,0.0106991,0.0110435,0.0699426,0.0696307,False,0.180859625,0.0696234,0.0699352,-0.000311824,False,0.125702,0.245846,0.263411,0.131666,0.110366,0.172064,0.29023,0.107592,0.338928,0.339353,3.32267e-08,1.19996,1.04641,0.000842268,0.0385076,-0.0376653,0.0385076,0.000842268,0.0376653,0.0376653,0.0385076
50,train,5,0,True,True,0.0817723,0.0725477,0.00922464,0.114811,0.1053,0.00463477,0.00611974,0.0817799,0.0725554,True,0.24616274999999999,0.0817723,0.0725477,0.00922464,True,0.343936,0.323118,0.344081,0.347789,0.12845,0.190829,0.093264,0.197835,0.336683,0.337329,3.31778e-08,1.19996,0.0182645,0.0410407,0.000829996,0.0402107,0.000829996,0.0410407,-0.0402107,0.0402107,0.0410407
51,train,25,1,True,True,0.0804042,0.0939411,-0.0135369,0.12735,0.113401,0.00408339,0.00545255,0.0939484,0.0804118,False,0.280322125,0.0804042,0.0939411,-0.0135369,False,0.116752,0.453388,0.482446,0.151576,0.152939,0.225295,0.405542,0.254639,0.336471,0.336989,3.31463e-08,1.19995,1.04641,0.000832449,0.0617882,-0.0609558,0.0617882,0.000832449,0.0609558,0.0609558,0.0617882
52,train,6,0,True,True,0.129643,0.0894874,0.0401555,0.164113,0.122759,-0.00213297,0.000175161,0.129649,0.0894952,True,0.578626375,0.129643,0.0894874,0.0401555,True,0.633769,0.77022,0.723853,0.569535,0.488999,0.591506,0.233341,0.617788,0.33557,0.336023,5.6079e-05,1.19993,0.0182451,0.0574688,0.000846137,0.0566226,0.000846137,0.0574688,-0.0566226,0.0566226,0.0574688
53,train,26,1,True,True,0.0939362,0.0948766,-0.000940358,0.128314,0.127345,0.0021743,0.00272376,0.094884,0.0939436,False,0.334385875,0.0939362,0.0948766,-0.000940358,False,0.117705,0.534373,0.376994,0.193935,0.549957,0.258089,0.383921,0.260113,0.336131,0.336325,0.0250243,1.19999,1.04536,0.000845043,0.0626958,-0.0618508,0.0626958,0.000845043,0.0618508,0.0618508,0.0626958
54,train,7,0,True,True,0.101644,0.0853382,0.0163056,0.135285,0.118486,0.00103589,0.00242222,0.101651,0.0853459,True,0.40630849999999996,0.101644,0.0853382,0.0163056,True,0.456787,0.651138,0.65153,0.499602,0.265059,0.193152,0.161731,0.371469,0.335966,0.336319,-1.71633e-05,1.19994,0.0183549,0.0534441,0.000845369,0.0525988,0.000845369,0.0534441,-0.0525988,0.0525988,0.0534441
55,train,27,1,True,True,0.0963124,0.0822584,0.0140541,0.11531,0.129795,0.00403132,0.00403111,0.082266,0.0963197,True,0.335863,0.0963124,0.0822584,0.0140541,True,0.139576,0.419892,0.233553,0.432655,0.77022,0.248706,0.189562,0.25274,0.336581,0.33662,1.19994,6.60768e-08,0.0131164,0.000841956,0.050457,-0.0496151,0.050457,0.000841956,0.0496151,0.0496151,0.050457
56,train,8,0,True,True,0.104502,0.088942,0.0155604,0.138229,0.122199,0.000637769,0.00230169,0.10451,0.0889496,True,0.30411545,0.104502,0.088942,0.0155604,True,0.501218,0.453388,0.451211,0.438229,0.0945425,0.130259,0.0872071,0.276869,0.335859,0.336269,1.83582e-05,1.19993,0.0126851,0.0569395,0.000839667,0.0560998,0.000839667,0.0569395,-0.0560998,0.0560998,0.0569395
57,train,28,1,True,True,0.110891,0.0902378,0.0206527,0.123534,0.144808,0.00539318,0.00471572,0.0902451,0.110897,True,0.2000757875,0.110891,0.0902378,0.0206527,True,0.0969991,0.224223,0.0812477,0.267701,0.636232,0.13221,0.0819935,0.08,0.337311,0.337105,1.19993,0.000140781,0.0126167,0.000844636,0.0581961,-0.0573515,0.0581961,0.000844636,0.0573515,0.0573515,0.0581961
58,train,9,0,True,True,0.108533,0.0826922,0.0258411,0.14238,0.115758,0.000263554,0.00280188,0.10854,0.0827001,True,0.39729912500000003,0.108533,0.0826922,0.0258411,True,0.633769,0.382031,0.461924,0.677347,0.117374,0.417784,0.129989,0.358175,0.335753,0.33634,-4.79719e-09,1.19994,0.0125538,0.050878,0.000845599,0.0500324,0.000845599,0.050878,-0.0500324,0.0500324,0.050878
59,train,29,1,True,True,0.0604024,0.0581344,0.00226805,0.0904006,0.0927373,0.0130163,0.0131091,0.0581406,0.0604084,True,0.17063225,0.0604024,0.0581344,0.00226805,True,0.167326,0.220959,0.201242,0.192989,0.206889,0.135926,0.120405,0.119322,0.340727,0.340894,1.19998,3.32939e-08,0.0126401,0.000839986,0.0270673,-0.0262273,0.0270673,0.000839986,0.0262273,0.0262273,0.0270673
60,train,10,0,True,True,0.106497,0.0863163,0.0201807,0.140283,0.119494,-0.00125964,0.000424798,0.106504,0.0863241,True,0.4931313749999999,0.106497,0.0863163,0.0201807,True,0.359347,0.662439,0.734394,0.515779,0.30394,0.547472,0.325115,0.496565,0.335645,0.335991,-3.61669e-05,1.19993,0.0124269,0.0543929,0.000821727,0.0535712,0.000821727,0.0543929,-0.0535712,0.0535712,0.0543929
61,train,30,1,True,True,0.0887355,0.0869507,0.00178481,0.120148,0.121987,0.00376836,0.00383475,0.0869583,0.088743,True,0.29701245000000004,0.0887355,0.0869507,0.00178481,True,0.0976876,0.493411,0.47311,0.15735,0.279074,0.158222,0.463965,0.25328,0.336497,0.336548,1.19993,-5.19425e-05,0.0126367,0.000842684,0.055008,-0.0541653,0.055008,0.000842684,0.0541653,0.0541653,0.055008
62,train,11,0,True,True,0.0907785,0.0789212,0.0118573,0.124092,0.111872,0.00221154,0.00387298,0.090786,0.0789289,True,0.29748745,0.0907785,0.0789212,0.0118573,True,0.403619,0.401778,0.463042,0.369689,0.0965016,0.204764,0.15483,0.285676,0.336131,0.336618,3.31533e-08,1.19995,0.0126883,0.0472209,0.000843155,0.0463777,0.000843155,0.0472209,-0.0463777,0.0463777,0.0472209
63,train,31,1,True,True,0.0874948,0.0808654,0.00662943,0.113877,0.120709,0.00493448,0.00528592,0.0808731,0.0875023,True,0.288043125,0.0874948,0.0808654,0.00662943,True,0.161395,0.322873,0.237898,0.359386,0.591249,0.303981,0.124776,0.202787,0.336755,0.336906,1.19995,3.31613e-08,0.0125417,0.000837185,0.0491062,-0.0482691,0.0491062,0.000837185,0.0482691,0.0482691,0.0491062
64,train,12,0,True,True,0.0974829,0.0833502,0.0141328,0.130999,0.116437,0.00124583,0.00289298,0.0974903,0.0833579,True,0.3282359625,0.0974829,0.0833502,0.0141328,True,0.507996,0.379869,0.429527,0.50881,0.0939397,0.258832,0.143253,0.303661,0.335966,0.336401,-4.12066e-07,1.19994,0.0125763,0.051516,0.000838631,0.0506774,0.000838631,0.051516,-0.0506774,0.0506774,0.051516
65,train,32,1,True,True,0.0781706,0.0792028,-0.00103221,0.112163,0.111098,0.00292168,0.00338077,0.0792106,0.0781783,False,0.280516375,0.0781706,0.0792028,-0.00103221,False,0.28902,0.349148,0.302907,0.375364,0.368515,0.190458,0.087437,0.281282,0.33637,0.336545,3.31864e-08,1.19995,1.04641,0.000840478,0.047494,-0.0466536,0.047494,0.000840478,0.0466536,0.0466536,0.047494
66,train,13,0,True,True,0.084233,0.0746511,0.0095819,0.117347,0.107469,0.00387407,0.00552367,0.0842406,0.0746588,True,0.2596300125,0.084233,0.0746511,0.0095819,True,0.300618,0.403654,0.470055,0.271086,0.10803,0.212289,0.0883571,0.222951,0.336535,0.337122,3.31703e-08,1.19996,0.0182673,0.0430802,0.000836561,0.0422436,0.000836561,0.0430802,-0.0422436,0.0422436,0.0430802
67,train,33,1,True,True,0.0834813,0.0773209,0.00616035,0.110223,0.116572,0.00543045,0.00491868,0.0773287,0.0834888,True,0.24378053750000003,0.0834813,0.0773209,0.00616035,True,0.0857193,0.399819,0.309748,0.125395,0.36098,0.168719,0.336156,0.163708,0.336934,0.336782,1.19995,3.31725e-08,0.0130595,0.00083401,0.0456691,-0.0448351,0.0456691,0.00083401,0.0448351,0.0448351,0.0456691
68,train,14,0,True,True,0.100732,0.0847833,0.0159488,0.134346,0.117914,0.000877583,0.00271977,0.100739,0.084791,True,0.32813325,0.100732,0.0847833,0.0159488,True,0.532304,0.486761,0.462999,0.397812,0.08,0.310763,0.138346,0.216081,0.335929,0.336393,-9.23974e-06,1.19994,0.0124846,0.0529059,0.000835996,0.0520699,0.000835996,0.0529059,-0.0520699,0.0520699,0.0529059
69,train,34,1,True,True,0.0995053,0.0797463,0.019759,0.11272,0.133081,0.00511189,0.00475531,0.0797539,0.0995123,True,0.29536611249999994,0.0995053,0.0797463,0.019759,True,0.146884,0.336786,0.156325,0.425587,0.770218,0.245176,0.0846769,0.197276,0.336915,0.336827,1.19995,3.31356e-08,0.0126636,0.000841543,0.0480208,-0.0471793,0.0480208,0.000841543,0.0471793,0.0471793,0.0480208
70,train,15,0,True,True,0.101142,0.0865177,0.0146239,0.134767,0.119701,0.000295091,0.00210139,0.101149,0.0865255,True,0.357468625,0.101142,0.0865177,0.0146239,True,0.455622,0.445758,0.510799,0.482181,0.107503,0.326463,0.125082,0.406341,0.335738,0.336146,-4.15463e-05,1.19993,0.0125163,0.0545882,0.000837799,0.0537504,0.000837799,0.0545882,-0.0537504,0.0537504,0.0545882
71,train,35,1,True,True,0.0789402,0.078303,0.000637124,0.111234,0.111889,0.00726972,0.0074368,0.0783105,0.0789476,True,0.1739980875,0.0789402,0.078303,0.000637124,True,0.325031,0.08,0.08,0.311602,0.114058,0.139827,0.245455,0.0960117,0.337821,0.337947,3.31896e-08,1.19995,1.04641,0.000842833,0.0466212,-0.0457784,0.0466212,0.000842833,0.0457784,0.0457784,0.0466212
72,train,16,0,True,True,0.104679,0.0844315,0.0202477,0.138411,0.117551,0.00182711,0.00312563,0.104686,0.0844393,True,0.442336,0.104679,0.0844315,0.0202477,True,0.719876,0.627597,0.676656,0.596215,0.160624,0.128865,0.203133,0.425722,0.336097,0.336433,-5.28581e-06,1.19994,0.0183233,0.0525648,0.000835898,0.0517289,0.000835898,0.0525648,-0.0517289,0.0517289,0.0525648
