readout_time_ns,tau_act_ns,tau_score_ns,accuracy,correct,total,time_over_tau_act,time_over_tau_score
1.0250000000000001,0.25,0.25,0.88,880,1000,4.1000000000000005,4.1000000000000005
1.05,0.25,0.25,0.88,880,1000,4.2,4.2
1.075,0.25,0.25,0.88,880,1000,4.3,4.3
1.1,0.25,0.25,0.88,880,1000,4.4,4.4
1.125,0.25,0.25,0.88,880,1000,4.5,4.5
1.1500000000000001,0.25,0.25,0.88,880,1000,4.6000000000000005,4.6000000000000005
1.175,0.25,0.25,0.88,880,1000,4.7,4.7
1.2000000000000002,0.25,0.25,0.88,880,1000,4.800000000000001,4.800000000000001
1.225,0.25,0.25,0.88,880,1000,4.9,4.9
1.25,0.25,0.25,0.88,880,1000,5.0,5.0
1.2750000000000001,0.25,0.25,0.88,880,1000,5.1000000000000005,5.1000000000000005
1.3,0.25,0.25,0.88,880,1000,5.2,5.2
1.3250000000000002,0.25,0.25,0.88,880,1000,5.300000000000001,5.300000000000001
1.35,0.25,0.25,0.88,880,1000,5.4,5.4
1.375,0.25,0.25,0.88,880,1000,5.5,5.5
1.4000000000000001,0.25,0.25,0.88,880,1000,5.6000000000000005,5.6000000000000005
1.425,0.25,0.25,0.88,880,1000,5.7,5.7
1.4500000000000002,0.25,0.25,0.88,880,1000,5.800000000000001,5.800000000000001
1.475,0.25,0.25,0.88,880,1000,5.9,5.9
1.5,0.25,0.25,0.88,880,1000,6.0,6.0
1.5250000000000001,0.25,0.25,0.88,880,1000,6.1000000000000005,6.1000000000000005
1.55,0.25,0.25,0.88,880,1000,6.2,6.2
1.5750000000000002,0.25,0.25,0.88,880,1000,6.300000000000001,6.300000000000001
1.6,0.25,0.25,0.88,880,1000,6.4,6.4
1.625,0.25,0.25,0.88,880,1000,6.5,6.5
1.6500000000000001,0.25,0.25,0.879,879,1000,6.6000000000000005,6.6000000000000005
1.675,0.25,0.25,0.879,879,1000,6.7,6.7
1.7000000000000002,0.25,0.25,0.879,879,1000,6.800000000000001,6.800000000000001
1.725,0.25,0.25,0.879,879,1000,6.9,6.9
1.75,0.25,0.25,0.879,879,1000,7.0,7.0
1.7750000000000001,0.25,0.25,0.879,879,1000,7.1000000000000005,7.1000000000000005
1.8,0.25,0.25,0.879,879,1000,7.2,7.2
1.8250000000000002,0.25,0.25,0.879,879,1000,7.300000000000001,7.300000000000001
1.85,0.25,0.25,0.879,879,1000,7.4,7.4
1.875,0.25,0.25,0.879,879,1000,7.5,7.5
1.9000000000000001,0.25,0.25,0.879,879,1000,7.6000000000000005,7.6000000000000005
1.925,0.25,0.25,0.879,879,1000,7.7,7.7
1.9500000000000002,0.25,0.25,0.879,879,1000,7.800000000000001,7.800000000000001
1.975,0.25,0.25,0.879,879,1000,7.9,7.9
2.0,0.25,0.25,0.879,879,1000,8.0,8.0
2.025,0.25,0.25,0.879,879,1000,8.1,8.1
2.0500000000000003,0.25,0.25,0.879,879,1000,8.200000000000001,8.200000000000001
2.075,0.25,0.25,0.879,879,1000,8.3,8.3
2.1,0.25,0.25,0.879,879,1000,8.4,8.4
2.125,0.25,0.25,0.879,879,1000,8.5,8.5
2.15,0.25,0.25,0.879,879,1000,8.6,8.6
2.1750000000000003,0.25,0.25,0.879,879,1000,8.700000000000001,8.700000000000001
2.2,0.25,0.25,0.879,879,1000,8.8,8.8
2.225,0.25,0.25,0.879,879,1000,8.9,8.9
2.25,0.25,0.25,0.879,879,1000,9.0,9.0
2.275,0.25,0.25,0.879,879,1000,9.1,9.1
2.3000000000000003,0.25,0.25,0.879,879,1000,9.200000000000001,9.200000000000001
2.325,0.25,0.25,0.879,879,1000,9.3,9.3
2.35,0.25,0.25,0.879,879,1000,9.4,9.4
2.375,0.25,0.25,0.879,879,1000,9.5,9.5
2.4000000000000004,0.25,0.25,0.879,879,1000,9.600000000000001,9.600000000000001
2.4250000000000003,0.25,0.25,0.879,879,1000,9.700000000000001,9.700000000000001
2.45,0.25,0.25,0.879,879,1000,9.8,9.8
2.475,0.25,0.25,0.879,879,1000,9.9,9.9
2.5,0.25,0.25,0.879,879,1000,10.0,10.0
2.5250000000000004,0.25,0.25,0.879,879,1000,10.100000000000001,10.100000000000001
2.5500000000000003,0.25,0.25,0.879,879,1000,10.200000000000001,10.200000000000001
2.575,0.25,0.25,0.879,879,1000,10.3,10.3
2.6,0.25,0.25,0.879,879,1000,10.4,10.4
2.625,0.25,0.25,0.879,879,1000,10.5,10.5
2.6500000000000004,0.25,0.25,0.879,879,1000,10.600000000000001,10.600000000000001
2.6750000000000003,0.25,0.25,0.879,879,1000,10.700000000000001,10.700000000000001
2.7,0.25,0.25,0.879,879,1000,10.8,10.8
2.725,0.25,0.25,0.879,879,1000,10.9,10.9
2.75,0.25,0.25,0.879,879,1000,11.0,11.0
2.7750000000000004,0.25,0.25,0.879,879,1000,11.100000000000001,11.100000000000001
2.8000000000000003,0.25,0.25,0.879,879,1000,11.200000000000001,11.200000000000001
2.825,0.25,0.25,0.879,879,1000,11.3,11.3
2.85,0.25,0.25,0.879,879,1000,11.4,11.4
2.875,0.25,0.25,0.879,879,1000,11.5,11.5
2.9000000000000004,0.25,0.25,0.879,879,1000,11.600000000000001,11.600000000000001
2.9250000000000003,0.25,0.25,0.879,879,1000,11.700000000000001,11.700000000000001
2.95,0.25,0.25,0.879,879,1000,11.8,11.8
2.975,0.25,0.25,0.879,879,1000,11.9,11.9
3.0,0.25,0.25,0.879,879,1000,12.0,12.0
3.0250000000000004,0.25,0.25,0.879,879,1000,12.100000000000001,12.100000000000001
3.0500000000000003,0.25,0.25,0.879,879,1000,12.200000000000001,12.200000000000001
3.075,0.25,0.25,0.879,879,1000,12.3,12.3
3.1,0.25,0.25,0.879,879,1000,12.4,12.4
3.125,0.25,0.25,0.879,879,1000,12.5,12.5
3.1500000000000004,0.25,0.25,0.879,879,1000,12.600000000000001,12.600000000000001
3.1750000000000003,0.25,0.25,0.879,879,1000,12.700000000000001,12.700000000000001
3.2,0.25,0.25,0.879,879,1000,12.8,12.8
3.225,0.25,0.25,0.879,879,1000,12.9,12.9
3.25,0.25,0.25,0.879,879,1000,13.0,13.0
3.2750000000000004,0.25,0.25,0.879,879,1000,13.100000000000001,13.100000000000001
3.3000000000000003,0.25,0.25,0.879,879,1000,13.200000000000001,13.200000000000001
3.325,0.25,0.25,0.879,879,1000,13.3,13.3
3.35,0.25,0.25,0.879,879,1000,13.4,13.4
3.375,0.25,0.25,0.879,879,1000,13.5,13.5
3.4000000000000004,0.25,0.25,0.879,879,1000,13.600000000000001,13.600000000000001
3.4250000000000003,0.25,0.25,0.879,879,1000,13.700000000000001,13.700000000000001
3.45,0.25,0.25,0.879,879,1000,13.8,13.8
3.475,0.25,0.25,0.879,879,1000,13.9,13.9
3.5,0.25,0.25,0.879,879,1000,14.0,14.0
3.5250000000000004,0.25,0.25,0.879,879,1000,14.100000000000001,14.100000000000001
3.5500000000000003,0.25,0.25,0.879,879,1000,14.200000000000001,14.200000000000001
3.575,0.25,0.25,0.879,879,1000,14.3,14.3
3.6,0.25,0.25,0.879,879,1000,14.4,14.4
3.625,0.25,0.25,0.879,879,1000,14.5,14.5
3.6500000000000004,0.25,0.25,0.879,879,1000,14.600000000000001,14.600000000000001
3.6750000000000003,0.25,0.25,0.879,879,1000,14.700000000000001,14.700000000000001
3.7,0.25,0.25,0.879,879,1000,14.8,14.8
3.725,0.25,0.25,0.879,879,1000,14.9,14.9
3.75,0.25,0.25,0.879,879,1000,15.0,15.0
3.7750000000000004,0.25,0.25,0.879,879,1000,15.100000000000001,15.100000000000001
3.8000000000000003,0.25,0.25,0.879,879,1000,15.200000000000001,15.200000000000001
3.825,0.25,0.25,0.879,879,1000,15.3,15.3
3.85,0.25,0.25,0.879,879,1000,15.4,15.4
3.875,0.25,0.25,0.879,879,1000,15.5,15.5
3.9000000000000004,0.25,0.25,0.879,879,1000,15.600000000000001,15.600000000000001
3.9250000000000003,0.25,0.25,0.879,879,1000,15.700000000000001,15.700000000000001
3.95,0.25,0.25,0.879,879,1000,15.8,15.8
3.975,0.25,0.25,0.879,879,1000,15.9,15.9
4.0,0.25,0.25,0.879,879,1000,16.0,16.0
4.025,0.25,0.25,0.879,879,1000,16.1,16.1
4.05,0.25,0.25,0.879,879,1000,16.2,16.2
4.075,0.25,0.25,0.879,879,1000,16.3,16.3
4.1000000000000005,0.25,0.25,0.879,879,1000,16.400000000000002,16.400000000000002
4.125,0.25,0.25,0.879,879,1000,16.5,16.5
4.15,0.25,0.25,0.879,879,1000,16.6,16.6
4.175,0.25,0.25,0.879,879,1000,16.7,16.7
4.2,0.25,0.25,0.879,879,1000,16.8,16.8
4.2250000000000005,0.25,0.25,0.879,879,1000,16.900000000000002,16.900000000000002
4.25,0.25,0.25,0.879,879,1000,17.0,17.0
4.275,0.25,0.25,0.879,879,1000,17.1,17.1
4.3,0.25,0.25,0.879,879,1000,17.2,17.2
4.325,0.25,0.25,0.879,879,1000,17.3,17.3
4.3500000000000005,0.25,0.25,0.879,879,1000,17.400000000000002,17.400000000000002
4.375,0.25,0.25,0.879,879,1000,17.5,17.5
4.4,0.25,0.25,0.879,879,1000,17.6,17.6
4.425,0.25,0.25,0.879,879,1000,17.7,17.7
4.45,0.25,0.25,0.879,879,1000,17.8,17.8
4.4750000000000005,0.25,0.25,0.879,879,1000,17.900000000000002,17.900000000000002
4.5,0.25,0.25,0.879,879,1000,18.0,18.0
4.525,0.25,0.25,0.879,879,1000,18.1,18.1
4.55,0.25,0.25,0.879,879,1000,18.2,18.2
4.575,0.25,0.25,0.879,879,1000,18.3,18.3
4.6000000000000005,0.25,0.25,0.879,879,1000,18.400000000000002,18.400000000000002
4.625,0.25,0.25,0.879,879,1000,18.5,18.5
4.65,0.25,0.25,0.879,879,1000,18.6,18.6
4.675,0.25,0.25,0.879,879,1000,18.7,18.7
4.7,0.25,0.25,0.879,879,1000,18.8,18.8
4.7250000000000005,0.25,0.25,0.879,879,1000,18.900000000000002,18.900000000000002
4.75,0.25,0.25,0.879,879,1000,19.0,19.0
4.775,0.25,0.25,0.879,879,1000,19.1,19.1
4.800000000000001,0.25,0.25,0.879,879,1000,19.200000000000003,19.200000000000003
4.825,0.25,0.25,0.879,879,1000,19.3,19.3
4.8500000000000005,0.25,0.25,0.879,879,1000,19.400000000000002,19.400000000000002
4.875,0.25,0.25,0.879,879,1000,19.5,19.5
4.9,0.25,0.25,0.879,879,1000,19.6,19.6
4.925000000000001,0.25,0.25,0.879,879,1000,19.700000000000003,19.700000000000003
4.95,0.25,0.25,0.879,879,1000,19.8,19.8
4.9750000000000005,0.25,0.25,0.879,879,1000,19.900000000000002,19.900000000000002
5.0,0.25,0.25,0.879,879,1000,20.0,20.0
5.025,0.25,0.25,0.879,879,1000,20.1,20.1
5.050000000000001,0.25,0.25,0.879,879,1000,20.200000000000003,20.200000000000003
5.075,0.25,0.25,0.879,879,1000,20.3,20.3
5.1000000000000005,0.25,0.25,0.879,879,1000,20.400000000000002,20.400000000000002
5.125,0.25,0.25,0.879,879,1000,20.5,20.5
5.15,0.25,0.25,0.879,879,1000,20.6,20.6
5.175000000000001,0.25,0.25,0.879,879,1000,20.700000000000003,20.700000000000003
5.2,0.25,0.25,0.879,879,1000,20.8,20.8
5.2250000000000005,0.25,0.25,0.879,879,1000,20.900000000000002,20.900000000000002
5.25,0.25,0.25,0.879,879,1000,21.0,21.0
5.275,0.25,0.25,0.879,879,1000,21.1,21.1
5.300000000000001,0.25,0.25,0.879,879,1000,21.200000000000003,21.200000000000003
5.325,0.25,0.25,0.879,879,1000,21.3,21.3
5.3500000000000005,0.25,0.25,0.879,879,1000,21.400000000000002,21.400000000000002
5.375,0.25,0.25,0.879,879,1000,21.5,21.5
5.4,0.25,0.25,0.879,879,1000,21.6,21.6
5.425000000000001,0.25,0.25,0.879,879,1000,21.700000000000003,21.700000000000003
5.45,0.25,0.25,0.879,879,1000,21.8,21.8
5.4750000000000005,0.25,0.25,0.879,879,1000,21.900000000000002,21.900000000000002
5.5,0.25,0.25,0.879,879,1000,22.0,22.0
5.525,0.25,0.25,0.879,879,1000,22.1,22.1
5.550000000000001,0.25,0.25,0.879,879,1000,22.200000000000003,22.200000000000003
5.575,0.25,0.25,0.879,879,1000,22.3,22.3
5.6000000000000005,0.25,0.25,0.879,879,1000,22.400000000000002,22.400000000000002
5.625,0.25,0.25,0.879,879,1000,22.5,22.5
5.65,0.25,0.25,0.879,879,1000,22.6,22.6
5.675000000000001,0.25,0.25,0.879,879,1000,22.700000000000003,22.700000000000003
5.7,0.25,0.25,0.879,879,1000,22.8,22.8
5.7250000000000005,0.25,0.25,0.879,879,1000,22.900000000000002,22.900000000000002
5.75,0.25,0.25,0.879,879,1000,23.0,23.0
5.775,0.25,0.25,0.879,879,1000,23.1,23.1
5.800000000000001,0.25,0.25,0.879,879,1000,23.200000000000003,23.200000000000003
5.825,0.25,0.25,0.879,879,1000,23.3,23.3
5.8500000000000005,0.25,0.25,0.879,879,1000,23.400000000000002,23.400000000000002
5.875,0.25,0.25,0.879,879,1000,23.5,23.5
5.9,0.25,0.25,0.879,879,1000,23.6,23.6
5.925000000000001,0.25,0.25,0.879,879,1000,23.700000000000003,23.700000000000003
5.95,0.25,0.25,0.879,879,1000,23.8,23.8
5.9750000000000005,0.25,0.25,0.879,879,1000,23.900000000000002,23.900000000000002
6.0,0.25,0.25,0.879,879,1000,24.0,24.0
6.025,0.25,0.25,0.879,879,1000,24.1,24.1
6.050000000000001,0.25,0.25,0.879,879,1000,24.200000000000003,24.200000000000003
6.075,0.25,0.25,0.879,879,1000,24.3,24.3
6.1000000000000005,0.25,0.25,0.879,879,1000,24.400000000000002,24.400000000000002
6.125,0.25,0.25,0.879,879,1000,24.5,24.5
6.15,0.25,0.25,0.879,879,1000,24.6,24.6
6.175000000000001,0.25,0.25,0.879,879,1000,24.700000000000003,24.700000000000003
6.2,0.25,0.25,0.879,879,1000,24.8,24.8
6.2250000000000005,0.25,0.25,0.879,879,1000,24.900000000000002,24.900000000000002
6.25,0.25,0.25,0.879,879,1000,25.0,25.0
6.275,0.25,0.25,0.879,879,1000,25.1,25.1
6.300000000000001,0.25,0.25,0.879,879,1000,25.200000000000003,25.200000000000003
6.325,0.25,0.25,0.879,879,1000,25.3,25.3
6.3500000000000005,0.25,0.25,0.879,879,1000,25.400000000000002,25.400000000000002
6.375,0.25,0.25,0.879,879,1000,25.5,25.5
6.4,0.25,0.25,0.879,879,1000,25.6,25.6
6.425000000000001,0.25,0.25,0.879,879,1000,25.700000000000003,25.700000000000003
6.45,0.25,0.25,0.879,879,1000,25.8,25.8
6.4750000000000005,0.25,0.25,0.879,879,1000,25.900000000000002,25.900000000000002
6.5,0.25,0.25,0.879,879,1000,26.0,26.0
6.525,0.25,0.25,0.879,879,1000,26.1,26.1
6.550000000000001,0.25,0.25,0.879,879,1000,26.200000000000003,26.200000000000003
6.575,0.25,0.25,0.879,879,1000,26.3,26.3
6.6000000000000005,0.25,0.25,0.879,879,1000,26.400000000000002,26.400000000000002
6.625,0.25,0.25,0.879,879,1000,26.5,26.5
6.65,0.25,0.25,0.879,879,1000,26.6,26.6
6.675000000000001,0.25,0.25,0.879,879,1000,26.700000000000003,26.700000000000003
6.7,0.25,0.25,0.879,879,1000,26.8,26.8
6.7250000000000005,0.25,0.25,0.879,879,1000,26.900000000000002,26.900000000000002
6.75,0.25,0.25,0.879,879,1000,27.0,27.0
6.775,0.25,0.25,0.879,879,1000,27.1,27.1
6.800000000000001,0.25,0.25,0.879,879,1000,27.200000000000003,27.200000000000003
6.825,0.25,0.25,0.879,879,1000,27.3,27.3
6.8500000000000005,0.25,0.25,0.879,879,1000,27.400000000000002,27.400000000000002
6.875,0.25,0.25,0.879,879,1000,27.5,27.5
6.9,0.25,0.25,0.879,879,1000,27.6,27.6
6.925000000000001,0.25,0.25,0.879,879,1000,27.700000000000003,27.700000000000003
6.95,0.25,0.25,0.879,879,1000,27.8,27.8
6.9750000000000005,0.25,0.25,0.879,879,1000,27.900000000000002,27.900000000000002
7.0,0.25,0.25,0.879,879,1000,28.0,28.0
7.025,0.25,0.25,0.879,879,1000,28.1,28.1
7.050000000000001,0.25,0.25,0.879,879,1000,28.200000000000003,28.200000000000003
7.075,0.25,0.25,0.879,879,1000,28.3,28.3
7.1000000000000005,0.25,0.25,0.879,879,1000,28.400000000000002,28.400000000000002
7.125,0.25,0.25,0.879,879,1000,28.5,28.5
7.15,0.25,0.25,0.879,879,1000,28.6,28.6
7.175000000000001,0.25,0.25,0.879,879,1000,28.700000000000003,28.700000000000003
7.2,0.25,0.25,0.879,879,1000,28.8,28.8
7.2250000000000005,0.25,0.25,0.879,879,1000,28.900000000000002,28.900000000000002
7.25,0.25,0.25,0.879,879,1000,29.0,29.0
7.275,0.25,0.25,0.879,879,1000,29.1,29.1
7.300000000000001,0.25,0.25,0.879,879,1000,29.200000000000003,29.200000000000003
7.325,0.25,0.25,0.879,879,1000,29.3,29.3
7.3500000000000005,0.25,0.25,0.879,879,1000,29.400000000000002,29.400000000000002
7.375,0.25,0.25,0.879,879,1000,29.5,29.5
7.4,0.25,0.25,0.879,879,1000,29.6,29.6
7.425000000000001,0.25,0.25,0.879,879,1000,29.700000000000003,29.700000000000003
7.45,0.25,0.25,0.879,879,1000,29.8,29.8
7.4750000000000005,0.25,0.25,0.879,879,1000,29.900000000000002,29.900000000000002
7.5,0.25,0.25,0.879,879,1000,30.0,30.0
7.525,0.25,0.25,0.879,879,1000,30.1,30.1
7.550000000000001,0.25,0.25,0.879,879,1000,30.200000000000003,30.200000000000003
7.575,0.25,0.25,0.879,879,1000,30.3,30.3
7.6000000000000005,0.25,0.25,0.879,879,1000,30.400000000000002,30.400000000000002
7.625,0.25,0.25,0.879,879,1000,30.5,30.5
7.65,0.25,0.25,0.879,879,1000,30.6,30.6
7.675000000000001,0.25,0.25,0.879,879,1000,30.700000000000003,30.700000000000003
7.7,0.25,0.25,0.879,879,1000,30.8,30.8
7.7250000000000005,0.25,0.25,0.879,879,1000,30.900000000000002,30.900000000000002
7.75,0.25,0.25,0.879,879,1000,31.0,31.0
7.775,0.25,0.25,0.879,879,1000,31.1,31.1
7.800000000000001,0.25,0.25,0.879,879,1000,31.200000000000003,31.200000000000003
7.825,0.25,0.25,0.879,879,1000,31.3,31.3
7.8500000000000005,0.25,0.25,0.879,879,1000,31.400000000000002,31.400000000000002
7.875,0.25,0.25,0.879,879,1000,31.5,31.5
7.9,0.25,0.25,0.879,879,1000,31.6,31.6
7.925000000000001,0.25,0.25,0.879,879,1000,31.700000000000003,31.700000000000003
7.95,0.25,0.25,0.879,879,1000,31.8,31.8
7.9750000000000005,0.25,0.25,0.879,879,1000,31.900000000000002,31.900000000000002
8.0,0.25,0.25,0.879,879,1000,32.0,32.0
0.0,0.25,0.35,0.1,100,1000,0.0,0.0
0.025,0.25,0.35,0.602,602,1000,0.1,0.07142857142857144
0.05,0.25,0.35,0.722,722,1000,0.2,0.14285714285714288
0.07500000000000001,0.25,0.35,0.806,806,1000,0.30000000000000004,0.21428571428571433
0.1,0.25,0.35,0.839,839,1000,0.4,0.28571428571428575
0.125,0.25,0.35,0.852,852,1000,0.5,0.35714285714285715
0.15000000000000002,0.25,0.35,0.862,862,1000,0.6000000000000001,0.42857142857142866
0.17500000000000002,0.25,0.35,0.868,868,1000,0.7000000000000001,0.5000000000000001
0.2,0.25,0.35,0.873,873,1000,0.8,0.5714285714285715
0.225,0.25,0.35,0.874,874,1000,0.9,0.6428571428571429
0.25,0.25,0.35,0.877,877,1000,1.0,0.7142857142857143
0.275,0.25,0.35,0.877,877,1000,1.1,0.7857142857142858
0.30000000000000004,0.25,0.35,0.877,877,1000,1.2000000000000002,0.8571428571428573
0.325,0.25,0.35,0.875,875,1000,1.3,0.9285714285714287
0.35000000000000003,0.25,0.35,0.878,878,1000,1.4000000000000001,1.0000000000000002
0.375,0.25,0.35,0.879,879,1000,1.5,1.0714285714285714
0.4,0.25,0.35,0.88,880,1000,1.6,1.142857142857143
0.42500000000000004,0.25,0.35,0.881,881,1000,1.7000000000000002,1.2142857142857144
0.45,0.25,0.35,0.88,880,1000,1.8,1.2857142857142858
0.47500000000000003,0.25,0.35,0.881,881,1000,1.9000000000000001,1.3571428571428574
0.5,0.25,0.35,0.881,881,1000,2.0,1.4285714285714286
0.525,0.25,0.35,0.881,881,1000,2.1,1.5000000000000002
0.55,0.25,0.35,0.881,881,1000,2.2,1.5714285714285716
0.5750000000000001,0.25,0.35,0.882,882,1000,2.3000000000000003,1.6428571428571432
0.6000000000000001,0.25,0.35,0.88,880,1000,2.4000000000000004,1.7142857142857146
0.625,0.25,0.35,0.88,880,1000,2.5,1.7857142857142858
0.65,0.25,0.35,0.88,880,1000,2.6,1.8571428571428574
0.675,0.25,0.35,0.88,880,1000,2.7,1.9285714285714288
0.7000000000000001,0.25,0.35,0.88,880,1000,2.8000000000000003,2.0000000000000004
0.7250000000000001,0.25,0.35,0.879,879,1000,2.9000000000000004,2.0714285714285716
0.75,0.25,0.35,0.878,878,1000,3.0,2.142857142857143
0.775,0.25,0.35,0.878,878,1000,3.1,2.2142857142857144
0.8,0.25,0.35,0.878,878,1000,3.2,2.285714285714286
0.8250000000000001,0.25,0.35,0.878,878,1000,3.3000000000000003,2.3571428571428577
0.8500000000000001,0.25,0.35,0.878,878,1000,3.4000000000000004,2.428571428571429
0.875,0.25,0.35,0.878,878,1000,3.5,2.5
0.9,0.25,0.35,0.878,878,1000,3.6,2.5714285714285716
0.925,0.25,0.35,0.878,878,1000,3.7,2.6428571428571432
0.9500000000000001,0.25,0.35,0.878,878,1000,3.8000000000000003,2.714285714285715
0.9750000000000001,0.25,0.35,0.878,878,1000,3.9000000000000004,2.785714285714286
1.0,0.25,0.35,0.878,878,1000,4.0,2.857142857142857
1.0250000000000001,0.25,0.35,0.878,878,1000,4.1000000000000005,2.9285714285714293
1.05,0.25,0.35,0.878,878,1000,4.2,3.0000000000000004
1.075,0.25,0.35,0.879,879,1000,4.3,3.0714285714285716
1.1,0.25,0.35,0.88,880,1000,4.4,3.1428571428571432
1.125,0.25,0.35,0.88,880,1000,4.5,3.2142857142857144
1.1500000000000001,0.25,0.35,0.88,880,1000,4.6000000000000005,3.2857142857142865
1.175,0.25,0.35,0.88,880,1000,4.7,3.3571428571428577
1.2000000000000002,0.25,0.35,0.88,880,1000,4.800000000000001,3.4285714285714293
1.225,0.25,0.35,0.88,880,1000,4.9,3.5000000000000004
1.25,0.25,0.35,0.88,880,1000,5.0,3.5714285714285716
1.2750000000000001,0.25,0.35,0.88,880,1000,5.1000000000000005,3.6428571428571437
1.3,0.25,0.35,0.88,880,1000,5.2,3.714285714285715
1.3250000000000002,0.25,0.35,0.88,880,1000,5.300000000000001,3.7857142857142865
1.35,0.25,0.35,0.88,880,1000,5.4,3.8571428571428577
1.375,0.25,0.35,0.88,880,1000,5.5,3.928571428571429
1.4000000000000001,0.25,0.35,0.88,880,1000,5.6000000000000005,4.000000000000001
1.425,0.25,0.35,0.88,880,1000,5.7,4.071428571428572
1.4500000000000002,0.25,0.35,0.88,880,1000,5.800000000000001,4.142857142857143
1.475,0.25,0.35,0.88,880,1000,5.9,4.214285714285714
1.5,0.25,0.35,0.88,880,1000,6.0,4.285714285714286
1.5250000000000001,0.25,0.35,0.88,880,1000,6.1000000000000005,4.357142857142858
1.55,0.25,0.35,0.88,880,1000,6.2,4.428571428571429
1.5750000000000002,0.25,0.35,0.88,880,1000,6.300000000000001,4.500000000000001
1.6,0.25,0.35,0.88,880,1000,6.4,4.571428571428572
1.625,0.25,0.35,0.88,880,1000,6.5,4.642857142857143
1.6500000000000001,0.25,0.35,0.88,880,1000,6.6000000000000005,4.714285714285715
1.675,0.25,0.35,0.88,880,1000,6.7,4.7857142857142865
1.7000000000000002,0.25,0.35,0.88,880,1000,6.800000000000001,4.857142857142858
1.725,0.25,0.35,0.88,880,1000,6.9,4.928571428571429
1.75,0.25,0.35,0.88,880,1000,7.0,5.0
1.7750000000000001,0.25,0.35,0.88,880,1000,7.1000000000000005,5.071428571428572
1.8,0.25,0.35,0.88,880,1000,7.2,5.142857142857143
1.8250000000000002,0.25,0.35,0.88,880,1000,7.300000000000001,5.214285714285715
1.85,0.25,0.35,0.88,880,1000,7.4,5.2857142857142865
1.875,0.25,0.35,0.88,880,1000,7.5,5.357142857142858
1.9000000000000001,0.25,0.35,0.88,880,1000,7.6000000000000005,5.42857142857143
1.925,0.25,0.35,0.879,879,1000,7.7,5.500000000000001
1.9500000000000002,0.25,0.35,0.879,879,1000,7.800000000000001,5.571428571428572
1.975,0.25,0.35,0.879,879,1000,7.9,5.642857142857143
2.0,0.25,0.35,0.879,879,1000,8.0,5.714285714285714
2.025,0.25,0.35,0.879,879,1000,8.1,5.785714285714286
