cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
10,initial_eval,10,0,False,False,0.245179,0.246252,-0.00107248,0.28302,0.284122,-0.00675036,-0.00679459,0.245285,0.246357,False,0.34533500000000006,0.245179,0.246252,-0.00107248,False,0.245282,0.246354,-0.00107248,False,0.245289,0.246361,-0.00107247,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.33025,0.330257,7.76472e-10,1.2,,,,,,,,,
11,initial_eval,11,0,False,False,0.246813,0.248702,-0.00188873,0.284699,0.286639,0.0267771,0.0266272,0.246919,0.248807,False,0.40108024999999997,0.246813,0.248702,-0.00188873,False,0.246915,0.248804,-0.00188873,False,0.246923,0.248811,-0.00188869,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.327982,0.327992,7.76472e-10,1.2,,,,,,,,,
12,initial_eval,12,0,False,False,0.251102,0.250804,0.000297752,0.289104,0.288798,0.0131476,0.0131493,0.251208,0.25091,True,0.49262754999999997,0.251102,0.250804,0.000297752,True,0.251204,0.250907,0.000297758,True,0.251212,0.250914,0.000297754,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.328388,0.328388,1.2,7.76472e-10,,,,,,,,,
13,initial_eval,13,0,False,False,0.247158,0.249042,-0.0018842,0.285053,0.286988,-0.0070075,-0.00708576,0.247263,0.249147,False,0.41943698749999997,0.247158,0.249042,-0.0018842,False,0.24726,0.249144,-0.0018842,False,0.247267,0.249152,-0.00188417,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.330335,0.330345,1.2,7.76472e-10,,,,,,,,,
14,initial_eval,14,0,False,False,0.252854,0.253378,-0.000524068,0.290904,0.291443,-0.00832442,-0.00834413,0.25296,0.253484,False,0.5126675,0.252854,0.253378,-0.000524068,False,0.252957,0.253481,-0.000524067,False,0.252964,0.253488,-0.000524056,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.330304,0.330307,1.2,7.76472e-10,,,,,,,,,
15,initial_eval,15,0,False,False,0.246876,0.248765,-0.00188942,0.284764,0.286705,-0.0066757,-0.00675366,0.246982,0.248871,False,0.456683375,0.246876,0.248765,-0.00188942,False,0.246979,0.248868,-0.00188942,False,0.246986,0.248875,-0.00188939,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.330305,0.330315,7.76472e-10,1.2,,,,,,,,,
16,initial_eval,16,0,False,False,0.233114,0.230165,0.00294895,0.270625,0.267595,-0.00625648,-0.00615087,0.233219,0.230271,True,0.30304525,0.233114,0.230165,0.00294895,True,0.233216,0.230267,0.00294898,True,0.233223,0.230274,0.00294889,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.330288,0.330273,7.76472e-10,1.2,,,,,,,,,
17,initial_eval,17,0,False,False,0.246891,0.248768,-0.00187653,0.284779,0.286707,0.0281551,0.0279996,0.246997,0.248873,False,0.4892795,0.246891,0.248768,-0.00187653,False,0.246994,0.24887,-0.00187651,False,0.247001,0.248877,-0.00187648,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.32792,0.327935,1.2,7.76472e-10,,,,,,,,,
18,initial_eval,18,0,False,False,0.253882,0.254889,-0.00100679,0.29196,0.292995,0.0136749,0.0136682,0.253988,0.254995,False,0.6504158750000001,0.253882,0.254889,-0.00100679,False,0.253985,0.254992,-0.00100678,False,0.253992,0.254999,-0.00100676,False,0.396961,0.770113,0.770113,0.710292,0.629719,0.710614,0.445404,0.770111,0.328261,0.328262,1.2,7.76472e-10,,,,,,,,,
19,initial_eval,19,0,False,False,0.246899,0.248783,-0.0018847,0.284787,0.286723,0.0280976,0.0279429,0.247005,0.248889,False,0.5311511250000001,0.246899,0.248783,-0.0018847,False,0.247001,0.248886,-0.00188472,False,0.247009,0.248893,-0.00188468,False,0.770114,0.613438,0.73708,0.770113,0.288301,0.178341,0.121709,0.770113,0.327915,0.327929,1.2,7.76472e-10,,,,,,,,,
20,initial_eval,20,0,False,False,0.250695,0.250395,0.000299956,0.288686,0.288378,-0.00751013,-0.00749713,0.250801,0.250501,True,0.529248625,0.250695,0.250395,0.000299956,True,0.250797,0.250497,0.000299957,True,0.250805,0.250505,0.000299958,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.330275,0.330273,1.2,7.76472e-10,,,,,,,,,
21,initial_eval,21,0,False,False,0.248595,0.247321,0.00127432,0.286529,0.28522,0.026919,0.0270249,0.248701,0.247426,True,0.3978995,0.248595,0.247321,0.00127432,True,0.248697,0.247423,0.00127433,True,0.248705,0.24743,0.00127431,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.328031,0.328023,1.2,7.76472e-10,,,,,,,,,
22,initial_eval,22,0,False,False,0.248446,0.24715,0.00129642,0.286377,0.285045,-0.00829166,-0.00824187,0.248552,0.247256,True,0.512520375,0.248446,0.24715,0.00129642,True,0.248549,0.247252,0.00129643,True,0.248556,0.24726,0.00129641,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.33026,0.330253,7.76472e-10,1.2,,,,,,,,,
23,initial_eval,23,0,False,False,0.24977,0.252239,-0.00246971,0.287736,0.290273,0.0150237,0.0150163,0.249876,0.252345,False,0.493214125,0.24977,0.252239,-0.00246971,False,0.249872,0.252342,-0.00246972,False,0.24988,0.252349,-0.00246967,False,0.770112,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.328316,0.328317,7.76472e-10,1.2,,,,,,,,,
24,initial_eval,24,0,False,False,0.243647,0.240973,0.00267429,0.281447,0.2787,0.0208069,0.0210162,0.243753,0.241079,True,0.35681999999999997,0.243647,0.240973,0.00267429,True,0.24375,0.241076,0.00267432,True,0.243757,0.241083,0.00267428,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.328074,0.328065,7.76472e-10,1.2,,,,,,,,,
25,initial_eval,25,0,False,False,0.250657,0.25034,0.000316556,0.288648,0.288322,-0.00838007,-0.00836745,0.250763,0.250446,True,0.560572375,0.250657,0.25034,0.000316556,True,0.25076,0.250443,0.000316574,True,0.250767,0.25045,0.000316576,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.330307,0.330305,1.2,7.76472e-10,,,,,,,,,
26,initial_eval,26,0,False,False,0.249798,0.252268,-0.00246996,0.287766,0.290303,-0.00779592,-0.00789476,0.249904,0.252374,False,0.560400125,0.249798,0.252268,-0.00246996,False,0.249901,0.252371,-0.00246997,False,0.249908,0.252378,-0.00246992,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.33036,0.330373,1.2,7.76472e-10,,,,,,,,,
27,initial_eval,27,0,False,False,0.246909,0.248794,-0.00188527,0.284798,0.286734,-0.00685689,-0.00693726,0.247015,0.2489,False,0.5420527500000001,0.246909,0.248794,-0.00188527,False,0.247012,0.248897,-0.00188527,False,0.247019,0.248904,-0.00188523,False,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.330335,0.330344,1.2,7.76472e-10,,,,,,,,,
28,initial_eval,28,0,False,False,0.245655,0.246237,-0.000582128,0.28351,0.284107,-0.00708919,-0.00711406,0.245761,0.246343,False,0.36707737499999993,0.245655,0.246237,-0.000582128,False,0.245758,0.24634,-0.000582127,False,0.245765,0.246347,-0.00058213,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.330192,0.330195,1.2,7.76472e-10,,,,,,,,,
29,initial_eval,29,0,False,False,0.245926,0.247086,-0.00115958,0.283788,0.284979,0.0271474,0.0270483,0.246032,0.247192,False,0.36093624999999996,0.245926,0.247086,-0.00115958,False,0.246029,0.247189,-0.00115958,False,0.246036,0.247196,-0.00115956,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.327966,0.327973,1.2,7.76472e-10,,,,,,,,,
30,initial_eval,30,0,False,False,0.246854,0.248736,-0.00188197,0.284741,0.286674,-0.00705168,-0.0071286,0.24696,0.248842,False,0.4866560000000001,0.246854,0.248736,-0.00188197,False,0.246957,0.248839,-0.00188197,False,0.246964,0.248846,-0.00188194,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.330407,0.330417,1.2,7.76472e-10,,,,,,,,,
31,initial_eval,31,0,False,False,0.236758,0.24021,-0.00345245,0.274369,0.277916,-0.00662262,-0.00675754,0.236864,0.240316,False,0.315127875,0.236758,0.24021,-0.00345245,False,0.23686,0.240313,-0.00345247,False,0.236868,0.24032,-0.00345235,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.330128,0.330146,7.76472e-10,1.2,,,,,,,,,
32,initial_eval,32,1,False,False,0.242983,0.240014,0.00296871,0.277715,0.280765,-0.00636092,-0.0064771,0.24012,0.243089,True,0.3103241375,0.242983,0.240014,0.00296871,True,0.243086,0.240117,0.00296871,True,0.243093,0.240124,0.00296862,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.330219,0.330235,7.76472e-10,1.2,,,,,,,,,
33,initial_eval,33,1,False,False,0.228335,0.224964,0.00337059,0.262251,0.265715,-0.00472909,-0.00486232,0.225071,0.228441,True,0.2686391125,0.228335,0.224964,0.00337059,True,0.228438,0.225067,0.0033706,True,0.228445,0.225074,0.00337052,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.330224,0.330242,7.76472e-10,1.2,,,,,,,,,
34,initial_eval,34,1,False,False,0.236476,0.236606,-0.000129502,0.274213,0.27408,-0.00496755,-0.00496241,0.236712,0.236583,False,0.247402075,0.236476,0.236606,-0.000129502,False,0.236579,0.236709,-0.000129515,False,0.236586,0.236716,-0.00012952,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.330347,0.330346,1.2,7.76472e-10,,,,,,,,,
35,initial_eval,35,1,False,False,0.239784,0.234622,0.00516152,0.272175,0.277478,-0.00571835,-0.00596496,0.234729,0.23989,True,0.28502317499999996,0.239784,0.234622,0.00516152,True,0.239887,0.234725,0.00516154,True,0.239894,0.234732,0.00516145,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.330189,0.330219,1.2,7.76472e-10,,,,,,,,,
36,initial_eval,36,1,False,False,0.247133,0.248569,-0.00143673,0.286503,0.285027,-0.00722029,-0.00715891,0.248675,0.247239,False,0.46690777499999997,0.247133,0.248569,-0.00143673,False,0.247235,0.248672,-0.00143675,False,0.247243,0.248679,-0.00143673,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.330376,0.330368,7.76472e-10,1.2,,,,,,,,,
37,initial_eval,37,1,False,False,0.243789,0.243146,0.000642666,0.280932,0.281593,0.0142063,0.0142036,0.243252,0.243895,True,0.335890875,0.243789,0.243146,0.000642666,True,0.243892,0.243249,0.000642675,True,0.243899,0.243256,0.000642674,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.328555,0.328555,1.2,7.76472e-10,,,,,,,,,
38,initial_eval,38,1,False,False,0.248967,0.248519,0.000448334,0.286451,0.286911,-0.00800999,-0.00802551,0.248625,0.249073,True,0.382305125,0.248967,0.248519,0.000448334,True,0.249069,0.248621,0.000448322,True,0.249077,0.248629,0.000448303,True,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.330238,0.330241,1.2,7.76472e-10,,,,,,,,,
39,initial_eval,39,1,False,False,0.21973,0.217928,0.00180249,0.255021,0.256873,-0.00356689,-0.00364865,0.218034,0.219837,True,0.20175882499999997,0.21973,0.217928,0.00180249,True,0.219833,0.218031,0.00180249,True,0.21984,0.218038,0.00180244,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.330385,0.330393,1.2,7.76472e-10,,,,,,,,,
40,initial_eval,40,1,False,False,0.211315,0.211934,-0.000619037,0.248861,0.248224,-0.00302641,-0.00299798,0.212041,0.211422,False,0.21241474999999999,0.211315,0.211934,-0.000619037,False,0.211418,0.212037,-0.000619074,False,0.211425,0.212044,-0.000619078,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.330383,0.330378,7.76472e-10,1.2,,,,,,,,,
41,initial_eval,41,1,False,False,0.22278,0.22091,0.00186982,0.258086,0.260007,0.0113338,0.0112059,0.221017,0.222886,True,0.24675849999999996,0.22278,0.22091,0.00186982,True,0.222883,0.221013,0.00186983,True,0.22289,0.22102,0.00186977,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.3287,0.328713,7.76472e-10,1.2,,,,,,,,,
42,initial_eval,42,1,False,False,0.164986,0.162888,0.00209759,0.198426,0.200584,0.00460308,0.00455348,0.162995,0.165092,True,0.18587850000000003,0.164986,0.162888,0.00209759,True,0.165087,0.16299,0.00209757,True,0.165095,0.162998,0.00209752,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.331746,0.331759,7.76472e-10,1.2,,,,,,,,,
43,initial_eval,43,1,False,False,0.231056,0.226455,0.00460088,0.263784,0.268511,-0.00314717,-0.00334501,0.226561,0.231162,True,0.272829875,0.231056,0.226455,0.00460088,True,0.231159,0.226558,0.00460091,True,0.231166,0.226565,0.00460082,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.330517,0.330538,7.76472e-10,1.2,,,,,,,,,
44,initial_eval,44,1,False,False,0.24096,0.235783,0.00517759,0.273367,0.278686,-0.00584028,-0.00605675,0.235888,0.241066,True,0.32688025,0.24096,0.235783,0.00517759,True,0.241063,0.235885,0.0051776,True,0.24107,0.235892,0.0051775,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.330275,0.330306,1.2,7.76472e-10,,,,,,,,,
45,initial_eval,45,1,False,False,0.167524,0.165294,0.00223026,0.2009,0.203194,0.00440455,0.00429811,0.1654,0.16763,True,0.16899925000000002,0.167524,0.165294,0.00223026,True,0.167625,0.165395,0.00223025,True,0.167633,0.165403,0.00223019,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.331882,0.33188,1.2,7.76472e-10,,,,,,,,,
46,initial_eval,46,1,False,False,0.235452,0.237293,-0.00184079,0.274919,0.273027,-0.0062305,-0.00615514,0.237399,0.235558,False,0.31425375,0.235452,0.237293,-0.00184079,False,0.235554,0.237395,-0.00184081,False,0.235562,0.237402,-0.00184078,False,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.330178,0.330167,7.76472e-10,1.2,,,,,,,,,
47,initial_eval,47,1,False,False,0.231788,0.226752,0.00503691,0.264088,0.269264,-0.00267858,-0.00290049,0.226858,0.231894,True,0.26820845,0.231788,0.226752,0.00503691,True,0.231891,0.226854,0.00503694,True,0.231898,0.226861,0.00503685,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.330729,0.33075,1.2,7.76472e-10,,,,,,,,,
48,initial_eval,48,1,False,False,0.225555,0.221679,0.00387663,0.258875,0.262859,0.0106539,0.0103422,0.221785,0.225661,True,0.253805,0.225555,0.221679,0.00387663,True,0.225658,0.221781,0.00387664,True,0.225665,0.221789,0.00387656,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.328738,0.32876,7.76472e-10,1.2,,,,,,,,,
49,initial_eval,49,1,False,False,0.251861,0.24925,0.00261148,0.287202,0.289884,-0.00806569,-0.00816623,0.249356,0.251967,True,0.493244125,0.251861,0.24925,0.00261148,True,0.251964,0.249352,0.00261148,True,0.251971,0.24936,0.00261142,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.33025,0.330265,7.76472e-10,1.2,,,,,,,,,
50,initial_eval,50,1,False,False,0.238887,0.239115,-0.00022759,0.276791,0.276557,-0.0050112,-0.0050038,0.239221,0.238993,False,0.25741375,0.238887,0.239115,-0.00022759,False,0.23899,0.239218,-0.000227595,False,0.238997,0.239225,-0.000227587,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.330265,0.330264,1.2,7.76472e-10,,,,,,,,,
51,initial_eval,51,1,False,False,0.219199,0.214469,0.00473017,0.251465,0.256326,-0.00112236,-0.00135669,0.214575,0.219305,True,0.208235925,0.219199,0.214469,0.00473017,True,0.219301,0.214571,0.0047302,True,0.219309,0.214579,0.00473012,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.330699,0.330713,1.2,7.76472e-10,,,,,,,,,
52,initial_eval,52,1,False,False,0.179838,0.178287,0.00155109,0.214266,0.215861,-8.53173e-05,-0.000139893,0.178394,0.179945,True,0.19452275,0.179838,0.178287,0.00155109,True,0.17994,0.178389,0.00155107,True,0.179948,0.178397,0.00155102,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.330763,0.330769,7.76472e-10,1.2,,,,,,,,,
53,initial_eval,53,1,False,False,0.239832,0.235107,0.0047257,0.272673,0.277528,-0.00694149,-0.00712684,0.235213,0.239938,True,0.36896112499999995,0.239832,0.235107,0.0047257,True,0.239935,0.235209,0.00472571,True,0.239942,0.235217,0.00472559,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.330222,0.330248,1.2,7.76472e-10,,,,,,,,,
54,initial_eval,54,1,False,False,0.23724,0.238324,-0.00108421,0.275979,0.274865,0.016858,0.0169325,0.23843,0.237346,False,0.2491034375,0.23724,0.238324,-0.00108421,False,0.237343,0.238427,-0.00108422,False,0.23735,0.238434,-0.00108418,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.328277,0.328274,7.76472e-10,1.2,,,,,,,,,
55,initial_eval,55,1,False,False,0.237996,0.238216,-0.000220128,0.275867,0.275641,-0.00543361,-0.00542789,0.238322,0.238101,False,0.288436375,0.237996,0.238216,-0.000220128,False,0.238098,0.238318,-0.000220138,False,0.238105,0.238325,-0.000220131,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.330248,0.330246,1.2,7.76472e-10,,,,,,,,,
56,initial_eval,56,1,False,False,0.245234,0.244146,0.00108817,0.281959,0.283077,-0.0068693,-0.00691451,0.244252,0.24534,True,0.3319903,0.245234,0.244146,0.00108817,True,0.245337,0.244249,0.00108817,True,0.245344,0.244256,0.00108814,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.330311,0.330317,7.76472e-10,1.2,,,,,,,,,
57,initial_eval,57,1,False,False,0.247121,0.246395,0.000725383,0.28427,0.285015,-0.00761362,-0.00764214,0.246501,0.247227,True,0.36300319999999997,0.247121,0.246395,0.000725383,True,0.247223,0.246498,0.00072538,True,0.247231,0.246505,0.000725351,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.330227,0.330231,7.76472e-10,1.2,,,,,,,,,
58,initial_eval,58,1,False,False,0.243045,0.242837,0.00020778,0.280615,0.280828,-0.00619315,-0.00620348,0.242943,0.243151,True,0.30504495000000004,0.243045,0.242837,0.00020778,True,0.243147,0.24294,0.000207776,True,0.243155,0.242947,0.000207782,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.330161,0.330162,7.76472e-10,1.2,,,,,,,,,
59,initial_eval,59,1,False,False,0.218165,0.213439,0.0047258,0.250407,0.255264,-0.00181321,-0.00202279,0.213546,0.218271,True,0.235791625,0.218165,0.213439,0.0047258,True,0.218268,0.213542,0.00472583,True,0.218275,0.213549,0.00472574,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.330635,0.33065,1.2,7.76472e-10,,,,,,,,,
60,initial_eval,60,1,False,False,0.171975,0.169713,0.00226146,0.205444,0.20777,0.00226551,0.0021995,0.169819,0.17208,True,0.1511760125,0.171975,0.169713,0.00226146,True,0.172075,0.169814,0.00226145,True,0.172083,0.169822,0.00226139,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.331809,0.331824,1.2,7.76472e-10,,,,,,,,,
61,initial_eval,61,1,False,False,0.169924,0.168179,0.00174566,0.203868,0.205664,0.00198034,0.00194723,0.168285,0.170031,True,0.19387995,0.169924,0.168179,0.00174566,True,0.170026,0.16828,0.00174564,True,0.170034,0.168288,0.00174557,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.331234,0.331247,7.76472e-10,1.2,,,,,,,,,
62,initial_eval,62,1,False,False,0.243415,0.242232,0.00118309,0.279994,0.281209,-0.00631045,-0.0063625,0.242338,0.243521,True,0.282842625,0.243415,0.242232,0.00118309,True,0.243518,0.242335,0.00118308,True,0.243525,0.242342,0.00118306,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.330292,0.330298,7.76472e-10,1.2,,,,,,,,,
63,initial_eval,63,1,False,False,0.231516,0.226565,0.00495075,0.263896,0.268983,0.00662695,0.00625076,0.226671,0.231622,True,0.331628375,0.231516,0.226565,0.00495075,True,0.231618,0.226667,0.00495077,True,0.231625,0.226675,0.00495066,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.328993,0.329024,7.76472e-10,1.2,,,,,,,,,
64,train,0,0,True,True,0.246797,0.248683,-0.00188604,0.284683,0.28662,-0.00639331,-0.0064764,0.246903,0.248789,False,0.44785987499999996,0.246797,0.248683,-0.00188604,False,0.2469,0.248786,-0.00188604,False,0.246907,0.248793,-0.00188601,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.330264,0.330273,7.76472e-10,1.2,1.04641,1.04306,1.04386,0.0281177,0.0300038,0.0401562,8.31196e-07,0.0401562,2.8361e-06
