cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
19,train,3,0,True,True,0.126654,0.132947,-0.00629277,0.139526,0.146777,0.00826261,0.00816675,0.126647,0.132939,False,0.0914577625,0.177599,0.0626023,0.0967085,0.0976915,0.055129,0.112824,0.0751185,0.0539893,0.340001,0.339959,0.878475,0.927821,0.0,-0.00571769,0.000575075,0.0182105,0.00110459,0.0182105,2.68077e-07
20,train,0,0,True,True,0.123327,0.129121,-0.00579426,0.138095,0.144882,0.00794096,0.00787682,0.12332,0.129114,False,0.0905664375,0.0587694,0.19442,0.0493427,0.099234,0.0478392,0.0691829,0.11159,0.0941533,0.339411,0.339375,0.877181,0.929599,0.0,-0.00509918,0.00069508,0.0252747,0.00127182,0.0252747,2.68077e-07
21,train,1,1,True,True,0.129369,0.123577,0.00579191,0.143963,0.152575,0.028752,0.0287319,0.12357,0.129361,True,0.07119551249999999,0.062921,0.12943,-3.35879e-26,0.186797,0.0107451,0.0814925,0.0435781,0.0546004,0.339686,0.339337,0.877405,0.929268,0.0,0.00662718,0.00083527,0.0205919,0.00086806,0.0205919,2.68076e-07
22,train,2,1,True,True,0.129463,0.123926,0.00553785,0.13473,0.141339,0.0120013,0.0119068,0.123919,0.129456,True,0.09677601250000001,0.101401,0.0690113,0.150533,0.0421626,0.084204,0.0846052,0.121204,0.121087,0.341591,0.341592,0.878419,0.927772,0.0,0.00607227,0.000534424,0.00657559,0.00113497,0.00657559,2.68076e-07
23,train,3,0,True,True,0.125352,0.131346,-0.005994,0.138146,0.144931,0.00827612,0.00820463,0.125345,0.131339,False,0.09145726250000001,0.177599,0.0626014,0.0967079,0.0976908,0.0551285,0.112824,0.075118,0.0539885,0.339998,0.339973,0.878278,0.928051,0.0,-0.00543906,0.000554941,0.017979,0.00106073,0.017979,2.68076e-07
24,train,0,0,True,True,0.122082,0.127565,-0.00548233,0.13695,0.143219,0.00794999,0.00792152,0.122076,0.127558,False,0.0905660375,0.0587687,0.19442,0.0493421,0.0992331,0.0478387,0.0691822,0.111591,0.0941525,0.339399,0.339391,0.877008,0.929783,0.0,-0.00479542,0.000686905,0.0248459,0.00122968,0.0248459,2.68076e-07
25,train,1,1,True,True,0.127909,0.122246,0.00566261,0.142536,0.15116,0.0288126,0.0288421,0.122239,0.127902,True,0.07119485,0.0629203,0.129429,-3.35874e-26,0.186796,0.0107447,0.0814915,0.0435777,0.0545996,0.339705,0.339313,0.876608,0.930401,0.0,0.00651203,0.000849419,0.0202862,0.000835743,0.0202862,2.68075e-07
26,train,2,1,True,True,0.127865,0.122554,0.00531119,0.133087,0.139465,0.0120328,0.0119359,0.122547,0.127858,True,0.096775575,0.1014,0.0690105,0.150533,0.0421619,0.0842035,0.0846047,0.121204,0.121087,0.341613,0.341621,0.877951,0.928388,0.0,0.00582433,0.000513139,0.00651983,0.00110074,0.00651983,2.68075e-07
27,train,3,0,True,True,0.124081,0.129787,-0.00570543,0.136819,0.143139,0.00828828,0.00824262,0.124074,0.12978,False,0.09145665,0.177599,0.0626005,0.0967073,0.09769,0.055128,0.112823,0.0751176,0.0539878,0.339993,0.339987,0.878069,0.928296,0.0,-0.00505488,0.000650555,0.017747,0.00101891,0.017747,2.68075e-07
28,train,0,0,True,True,0.120874,0.12605,-0.00517534,0.135863,0.141609,0.00795701,0.00796761,0.120868,0.126043,False,0.0905653625,0.058768,0.194419,0.0493414,0.0992321,0.0478382,0.0691814,0.111591,0.0941518,0.339385,0.339408,0.876846,0.929955,0.0,-0.00449295,0.000682388,0.0244157,0.00118952,0.0244157,2.68075e-07
29,train,1,1,True,True,0.126498,0.120948,0.00554987,0.141158,0.149828,0.0288667,0.0289532,0.120942,0.126491,True,0.0711943875,0.0629195,0.129429,-3.3587e-26,0.186796,0.0107442,0.0814904,0.0435773,0.0545987,0.339728,0.339286,0.875707,0.931712,0.0,0.00641804,0.000868172,0.0199793,0.000804293,0.0199793,2.68075e-07
30,train,2,1,True,True,0.126305,0.121211,0.00509451,0.131478,0.137633,0.0120642,0.0119641,0.121204,0.126298,True,0.096775025,0.1014,0.0690097,0.150532,0.0421612,0.0842031,0.0846042,0.121204,0.121086,0.341635,0.34165,0.877429,0.929092,0.0,0.00558756,0.000493046,0.00646364,0.00106792,0.00646364,2.68074e-07
31,train,3,0,True,True,0.122842,0.128268,-0.00542601,0.135544,0.141403,0.00829897,0.00828084,0.122835,0.128261,False,0.0914563,0.1776,0.0625996,0.0967068,0.0976893,0.0551275,0.112823,0.0751171,0.0539871,0.339987,0.340001,0.877851,0.928554,0.0,-0.0048013,0.000624716,0.0175147,0.000978973,0.0175147,2.68074e-07
32,train,0,0,True,True,0.119702,0.124574,-0.0048717,0.134836,0.140049,0.00796178,0.00801546,0.119696,0.124567,False,0.09056482500000002,0.0587674,0.194419,0.0493408,0.0992311,0.0478376,0.0691806,0.111591,0.0941511,0.339368,0.339426,0.876706,0.930091,0.0,-0.00418954,0.000682159,0.0239936,0.00115122,0.0239936,2.68074e-07
33,train,1,1,True,True,0.125137,0.119683,0.00545398,0.139828,0.148578,0.0289126,0.0290655,0.119676,0.12513,True,0.07119371249999999,0.0629188,0.129428,-3.35865e-26,0.186795,0.0107437,0.0814894,0.0435769,0.0545979,0.339753,0.339257,0.874683,0.933257,0.0,0.00638399,0.000930012,0.0196652,0.000773462,0.0196652,2.68074e-07
34,train,2,1,True,True,0.124783,0.119896,0.00488685,0.129902,0.13584,0.0120954,0.0119915,0.11989,0.124776,True,0.0967743375,0.101399,0.0690089,0.150531,0.0421605,0.0842026,0.0846037,0.121203,0.121086,0.341657,0.34168,0.876851,0.929884,0.0,0.00536091,0.000474057,0.00640678,0.00103643,0.00640678,2.68073e-07
35,train,3,0,True,True,0.121633,0.126788,-0.00515457,0.13432,0.139727,0.00830803,0.00831942,0.121626,0.126781,False,0.09145568750000001,0.1776,0.0625987,0.0967062,0.0976886,0.055127,0.112822,0.0751167,0.0539863,0.339979,0.340015,0.877625,0.928823,0.0,-0.00465194,0.000502636,0.0172841,0.00094079,0.0172841,2.68073e-07
36,train,0,0,True,True,0.118567,0.123136,-0.00456956,0.133871,0.138537,0.007964,0.00806555,0.11856,0.123129,False,0.0905641375,0.0587667,0.194418,0.0493401,0.0992301,0.0478371,0.0691798,0.111591,0.0941503,0.339349,0.339445,0.876601,0.930173,0.0,-0.00388818,0.000681387,0.023578,0.0011147,0.023578,2.68073e-07
37,train,1,1,True,True,0.123825,0.118449,0.00537537,0.138545,0.147411,0.0289481,0.0291791,0.118443,0.123818,True,0.07119303749999999,0.0629181,0.129427,-3.3586e-26,0.186794,0.0107432,0.0814883,0.0435766,0.0545971,0.339783,0.339225,0.873519,0.935094,0.0,0.00633458,0.00095921,0.0193464,0.00074309,0.0193464,2.68073e-07
38,train,2,1,True,True,0.123297,0.11861,0.00468724,0.12836,0.134085,0.0121265,0.0120179,0.118604,0.123291,True,0.09677377499999999,0.101399,0.0690081,0.15053,0.0421597,0.0842022,0.0846032,0.121203,0.121085,0.341677,0.341709,0.87621,0.930775,0.0,0.0051432,0.000455962,0.00634943,0.00100628,0.00634943,2.68073e-07
39,train,3,0,True,True,0.120455,0.125345,-0.00489002,0.133147,0.138109,0.00831527,0.00835852,0.120448,0.125338,False,0.0914552125,0.1776,0.0625979,0.0967056,0.0976879,0.0551265,0.112822,0.0751162,0.0539856,0.339969,0.340028,0.877392,0.9291,0.0,-0.00439627,0.000493758,0.0170612,0.000904219,0.0170612,2.68072e-07
40,train,0,0,True,True,0.117469,0.121736,-0.00426697,0.132972,0.137071,0.0079633,0.00811849,0.117463,0.121729,False,0.09056373750000002,0.058766,0.194418,0.0493395,0.0992291,0.0478366,0.0691791,0.111592,0.0941496,0.339327,0.339466,0.876547,0.930176,0.0,-0.0035705,0.000696467,0.0231624,0.00107986,0.0231624,2.68072e-07
41,train,1,1,True,True,0.122562,0.117247,0.00531493,0.137308,0.146332,0.0289703,0.029294,0.117241,0.122555,True,0.0711924875,0.0629174,0.129426,-3.35855e-26,0.186794,0.0107427,0.0814873,0.0435762,0.0545963,0.339818,0.339188,0.872188,0.937291,0.0,0.00631056,0.000995633,0.0190258,0.000712679,0.0190258,2.68072e-07
42,train,2,1,True,True,0.121801,0.117307,0.00449396,0.126851,0.132367,0.0121576,0.0120434,0.117301,0.121794,True,0.0967732125,0.101398,0.0690073,0.15053,0.042159,0.0842017,0.0846027,0.121202,0.121085,0.341697,0.341739,0.875446,0.931866,0.0,0.00493283,0.000438868,0.00628977,0.00097639,0.00628977,2.68072e-07
43,train,3,0,True,True,0.119308,0.123939,-0.0046304,0.132027,0.136545,0.00832041,0.00839833,0.119302,0.123932,False,0.09145458750000002,0.1776,0.062597,0.096705,0.0976872,0.055126,0.112821,0.0751157,0.0539848,0.339957,0.340042,0.877161,0.929374,0.0,-0.00414332,0.000487087,0.016841,0.000869092,0.016841,2.68072e-07
44,train,0,0,True,True,0.116411,0.120372,-0.00396089,0.132142,0.135647,0.00795921,0.00817508,0.116404,0.120365,False,0.090563075,0.0587653,0.194417,0.0493389,0.0992281,0.0478361,0.0691783,0.111592,0.0941489,0.339301,0.339489,0.876568,0.930061,0.0,-0.00324295,0.000717933,0.0227367,0.00104661,0.0227367,2.68071e-07
45,train,1,1,True,True,0.121343,0.116074,0.00526836,0.136119,0.145343,0.0289754,0.0294108,0.116068,0.121336,True,0.07119191250000001,0.0629166,0.129426,-3.35851e-26,0.186793,0.0107422,0.0814862,0.0435758,0.0545955,0.33986,0.339147,0.870681,0.939906,0.0,0.00631386,0.0010455,0.0187032,0.000682048,0.0187032,2.68071e-07
46,train,2,1,True,True,0.120363,0.116056,0.00430616,0.125378,0.130685,0.0121887,0.012068,0.11605,0.120356,True,0.0967726625,0.101398,0.0690065,0.150529,0.0421583,0.0842013,0.0846022,0.121202,0.121084,0.341715,0.341769,0.874626,0.933075,0.0,0.00472904,0.000422879,0.00623061,0.000948256,0.00623061,2.68071e-07
47,train,3,0,True,True,0.118193,0.122568,-0.00437469,0.130961,0.135035,0.00832311,0.00843909,0.118187,0.122561,False,0.09145425,0.177601,0.0625961,0.0967045,0.0976864,0.0551256,0.112821,0.0751153,0.0539841,0.339944,0.340054,0.876936,0.929637,0.0,-0.00389197,0.00048272,0.0166169,0.000835226,0.0166169,2.68071e-07
48,train,0,0,True,True,0.115347,0.118995,-0.0036481,0.131388,0.134263,0.00795111,0.00823635,0.115341,0.118989,False,0.0905625125,0.0587647,0.194417,0.0493382,0.0992271,0.0478355,0.0691775,0.111592,0.0941481,0.339271,0.339515,0.876639,0.929865,0.0,-0.0029032,0.000744897,0.0222894,0.00101385,0.0222894,2.6807e-07
49,train,1,1,True,True,0.12019,0.114941,0.00524894,0.134977,0.144452,0.0289561,0.0295288,0.114935,0.120183,True,0.07119136250000001,0.0629159,0.129425,-3.35846e-26,0.186793,0.0107417,0.0814852,0.0435754,0.0545947,0.33991,0.339099,0.868931,0.943109,0.0,0.00634791,0.00109897,0.0183821,0.000651434,0.0183821,2.6807e-07
50,train,2,1,True,True,0.118956,0.114833,0.00412363,0.123944,0.129036,0.0122198,0.0120916,0.114826,0.11895,True,0.0967719875,0.101397,0.0690058,0.150528,0.0421576,0.0842008,0.0846017,0.121201,0.121084,0.341731,0.341799,0.873707,0.93448,0.0,0.00452508,0.000401458,0.00617099,0.000921285,0.00617099,2.6807e-07
51,train,3,0,True,True,0.117066,0.121188,-0.00412145,0.129949,0.133577,0.00832295,0.00848108,0.11706,0.121181,False,0.091453625,0.177601,0.0625952,0.0967039,0.0976857,0.0551251,0.11282,0.0751148,0.0539833,0.339927,0.340067,0.876673,0.929953,0.0,-0.00364432,0.000477129,0.0163809,0.000801338,0.0163809,2.6807e-07
52,train,0,0,True,True,0.11435,0.117678,-0.00332799,0.130714,0.132917,0.00793824,0.00830366,0.114344,0.117671,False,0.0905618625,0.058764,0.194416,0.0493376,0.0992261,0.047835,0.0691768,0.111592,0.0941474,0.339237,0.339545,0.876872,0.929423,0.0,-0.00254894,0.000779045,0.021845,0.000983148,0.021845,2.6807e-07
53,train,1,1,True,True,0.119045,0.113782,0.00526326,0.133879,0.143668,0.028904,0.0296484,0.113776,0.119039,True,0.0711906875,0.0629152,0.129424,-3.35841e-26,0.186792,0.0107412,0.0814842,0.043575,0.0545939,0.339972,0.339043,0.866748,0.947356,0.0,0.00641934,0.00115608,0.0180451,0.000619129,0.0180451,2.68069e-07
54,train,2,1,True,True,0.117581,0.113636,0.00394483,0.122551,0.127421,0.0122512,0.0121141,0.113629,0.117574,True,0.096771675,0.101397,0.069005,0.150528,0.0421568,0.0842004,0.0846012,0.121201,0.121084,0.341746,0.341829,0.872675,0.936118,0.0,0.00433204,0.000387206,0.006111,0.00089545,0.006111,2.68069e-07
55,train,3,0,True,True,0.115997,0.119867,-0.00387007,0.128994,0.132172,0.0083193,0.00852465,0.115991,0.119861,False,0.09145313749999999,0.177601,0.0625943,0.0967033,0.097685,0.0551246,0.11282,0.0751143,0.0539826,0.339908,0.340079,0.876455,0.9302,0.0,-0.00339606,0.000474009,0.0161463,0.000768858,0.0161463,2.68069e-07
56,train,0,0,True,True,0.113423,0.116411,-0.00298773,0.13013,0.131605,0.00791954,0.00837897,0.113417,0.116405,False,0.09056131250000002,0.0587633,0.194415,0.0493369,0.0992251,0.0478345,0.069176,0.111593,0.0941467,0.339197,0.33958,0.877383,0.928565,0.0,-0.00217177,0.000815951,0.0214025,0.000954158,0.0214025,2.68069e-07
57,train,1,1,True,True,0.117986,0.112684,0.00530182,0.132824,0.143,0.0288056,0.0297693,0.112677,0.117979,True,0.07119013749999999,0.0629145,0.129424,-3.35836e-26,0.186791,0.0107407,0.0814831,0.0435747,0.0545931,0.340052,0.338978,0.864274,0.952501,0.0,0.00653679,0.00123497,0.0177156,0.000588007,0.0177156,2.68069e-07
58,train,2,1,True,True,0.116234,0.112465,0.00376916,0.121199,0.125839,0.012283,0.0121353,0.112459,0.116228,True,0.0967708625,0.101396,0.0690042,0.150527,0.0421561,0.0841999,0.0846007,0.1212,0.121083,0.341759,0.341859,0.871505,0.938052,0.0,0.00414332,0.000374154,0.00605057,0.000870679,0.00605057,2.68068e-07
59,train,3,0,True,True,0.11496,0.118579,-0.00361909,0.128097,0.130818,0.0083113,0.00857026,0.114953,0.118572,False,0.09145253749999999,0.177601,0.0625934,0.0967028,0.0976843,0.0551241,0.112819,0.0751139,0.0539818,0.339886,0.340089,0.876263,0.930405,0.0,-0.00314606,0.000473024,0.0159098,0.000736907,0.0159098,2.68068e-07
60,train,0,0,True,True,0.112518,0.115158,-0.00264057,0.129648,0.13032,0.00789351,0.00846514,0.112511,0.115152,False,0.0905607875,0.0587627,0.194415,0.0493363,0.0992241,0.047834,0.0691752,0.111593,0.094146,0.339151,0.339623,0.878081,0.927431,0.0,-0.001766,0.000874564,0.0209508,0.000926106,0.0209508,2.68068e-07
61,train,1,1,True,True,0.116992,0.111614,0.00537807,0.131799,0.142465,0.0286395,0.029891,0.111608,0.116986,True,0.071189575,0.0629137,0.129423,-3.35832e-26,0.186791,0.0107402,0.0814821,0.0435743,0.0545923,0.340158,0.338902,0.861331,0.959082,0.0,0.00671555,0.00133748,0.0173857,0.000558254,0.0173857,2.68068e-07
62,train,2,1,True,True,0.114916,0.111319,0.00359693,0.119887,0.124292,0.0123156,0.0121551,0.111313,0.11491,True,0.0967704375,0.101396,0.0690034,0.150526,0.0421554,0.0841995,0.0846002,0.1212,0.121083,0.34177,0.341889,0.870161,0.940375,0.0,0.00408071,0.000483775,0.00598981,0.000846956,0.00598981,2.68067e-07
63,train,3,0,True,True,0.113953,0.117321,-0.00336846,0.127261,0.129518,0.00829765,0.00861849,0.113947,0.117315,False,0.09145205,0.177601,0.0625925,0.0967022,0.0976836,0.0551236,0.112819,0.0751134,0.0539811,0.33986,0.340099,0.876105,0.930556,0.0,-0.00289418,0.000474274,0.0156719,0.00070495,0.0156719,2.68067e-07
64,train,0,0,True,True,0.111661,0.113934,-0.00227255,0.129279,0.129054,0.00785803,0.0085664,0.111655,0.113928,False,0.09056011250000001,0.058762,0.194414,0.0493356,0.0992231,0.0478335,0.0691745,0.111593,0.0941452,0.339097,0.339676,0.879179,0.925744,0.0,-0.00132385,0.000948705,0.0204948,0.000899261,0.0204948,2.68067e-07
65,train,1,1,True,True,0.116077,0.110573,0.00550354,0.130758,0.142089,0.028371,0.030012,0.110567,0.11607,True,0.0711888875,0.062913,0.129422,-3.35827e-26,0.18679,0.0107397,0.0814811,0.0435739,0.0545914,0.340303,0.338812,0.857787,0.96767,0.0,0.00697704,0.0014735,0.0170573,0.000529927,0.0170573,2.68067e-07
66,train,2,1,True,True,0.113626,0.110198,0.00342855,0.118616,0.122781,0.0123493,0.0121734,0.110192,0.11362,True,0.09676975,0.101396,0.0690026,0.150525,0.0421547,0.084199,0.0845997,0.121199,0.121082,0.341777,0.341918,0.868589,0.94323,0.0,0.00377756,0.000349012,0.00592863,0.000824201,0.00592863,2.68067e-07
67,train,3,0,True,True,0.113021,0.116131,-0.00310926,0.126489,0.128272,0.00827632,0.00867014,0.113015,0.116124,False,0.09145157500000001,0.177602,0.0625916,0.0967016,0.0976829,0.0551231,0.112818,0.075113,0.0539804,0.33983,0.340107,0.876107,0.930464,0.0,-0.00263933,0.000469928,0.0154393,0.00067375,0.0154393,2.68066e-07
68,train,0,0,True,True,0.11086,0.112737,-0.00187716,0.129045,0.127782,0.00780983,0.00868961,0.110854,0.112731,False,0.09055956250000001,0.0587613,0.194414,0.049335,0.0992221,0.0478329,0.0691737,0.111593,0.0941445,0.339035,0.339746,0.880883,0.923281,0.0,-0.000833664,0.0010435,0.020034,0.000873545,0.020034,2.68066e-07
69,train,1,1,True,True,0.115255,0.109561,0.00569438,0.129537,0.141905,0.0279476,0.0301291,0.109555,0.115249,True,0.07118845000000001,0.0629123,0.129422,-3.35801e-26,0.18679,0.0107392,0.08148,0.0435735,0.0545906,0.340514,0.338699,0.853468,0.979606,0.0,0.0073573,0.00166292,0.0167353,0.000502982,0.0167353,2.68066e-07
70,train,2,1,True,True,0.112364,0.1091,0.00326387,0.117388,0.121305,0.0123846,0.0121901,0.109094,0.112358,True,0.09676931250000002,0.101395,0.0690018,0.150525,0.0421539,0.0841986,0.0845992,0.121199,0.121082,0.341782,0.341948,0.86672,0.946813,0.0,0.00360185,0.000337976,0.00586706,0.000802383,0.00586706,2.68066e-07
71,train,3,0,True,True,0.112068,0.114931,-0.0028621,0.125784,0.127085,0.00824383,0.00872631,0.112062,0.114924,False,0.09145108750000001,0.177602,0.0625908,0.096701,0.0976822,0.0551226,0.112818,0.0751125,0.0539796,0.339796,0.340113,0.87602,0.930499,0.0,-0.00238166,0.000480442,0.0151989,0.000641163,0.0151989,2.68066e-07
72,train,0,0,True,True,0.110123,0.111569,-0.00144675,0.128972,0.12644,0.00774355,0.00884685,0.110116,0.111563,False,0.090558925,0.0587607,0.194413,0.0493344,0.0992211,0.0478324,0.069173,0.111593,0.0941438,0.338962,0.339843,0.883517,0.919737,0.0,-0.000276079,0.00117067,0.0195738,0.000848974,0.0195738,2.68065e-07
73,train,1,1,True,True,0.114559,0.108577,0.00598277,0.128754,0.141969,0.0272324,0.0302352,0.108571,0.114553,True,0.07118777500000001,0.0629116,0.129421,-3.35818e-26,0.186789,0.0107387,0.081479,0.0435731,0.0545898,0.340846,0.338557,0.848096,1.00251,0.0,0.00791391,0.00193114,0.0164156,0.000477342,0.0164156,2.68065e-07
74,train,2,1,True,True,0.111129,0.108025,0.00310401,0.116203,0.119863,0.0124222,0.0122047,0.108019,0.111123,True,0.096768625,0.101395,0.069001,0.150524,0.0421532,0.0841981,0.0845987,0.121198,0.121081,0.341782,0.341977,0.864441,0.95146,0.0,0.00343234,0.000328327,0.00580506,0.000781447,0.00580506,2.68065e-07
75,train,3,0,True,True,0.111143,0.113759,-0.00261598,0.125153,0.125962,0.00819399,0.00878851,0.111137,0.113753,False,0.091450475,0.177602,0.0625899,0.0967005,0.0976814,0.0551221,0.112817,0.075112,0.0539789,0.339756,0.340116,0.875983,0.930453,0.0,-0.00217305,0.000442926,0.0149575,0.000608317,0.0149575,2.68065e-07
76,train,0,0,True,True,0.109466,0.11043,-0.000963833,0.1291,0.124721,0.00764969,0.00906415,0.10946,0.110424,False,0.09055848749999998,0.05876,0.194413,0.0493337,0.0992201,0.0478319,0.0691722,0.111594,0.094143,0.338875,0.339993,0.887652,0.914668,0.0,0.000241052,0.00120488,0.0191164,0.000825496,0.0191164,2.68064e-07
