cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
10,train,2,1,True,True,0.134465,0.128196,0.00626904,0.139977,0.14733,0.0118975,0.011803,0.128189,0.134458,True,0.0966912375,0.101356,0.0688667,0.150429,0.0420224,0.0841407,0.0845261,0.121154,0.121035,0.341509,0.341494,0.879619,0.926226
11,train,3,0,True,True,0.129074,0.135981,-0.00690687,0.14257,0.150692,0.00820193,0.00807037,0.129067,0.135973,False,0.0913845,0.177844,0.0623984,0.0966012,0.097563,0.0550293,0.112771,0.07504,0.0538291,0.339981,0.339909,0.878692,0.927618
12,train,0,0,True,True,0.125744,0.132124,-0.00638041,0.140902,0.148487,0.00789275,0.00779158,0.125737,0.132117,False,0.09046225000000001,0.0586044,0.194402,0.0491857,0.0989905,0.0477347,0.0689781,0.111828,0.0939746,0.339398,0.339336,0.877555,0.929157
13,train,1,1,True,True,0.132293,0.126076,0.00621691,0.147226,0.156085,0.00754924,0.00727645,0.126069,0.132286,True,0.0710544625,0.062738,0.129284,-3.3459e-26,0.186746,0.0106236,0.0811767,0.0435153,0.0543521,0.338351,0.338198,0.878242,0.928141
14,train,2,1,True,True,0.133154,0.127244,0.00590992,0.138316,0.145407,0.0119253,0.0118268,0.127237,0.133146,True,0.0966344375,0.101325,0.0687705,0.15036,0.041929,0.0840985,0.0844735,0.12112,0.120999,0.341522,0.341515,0.879872,0.925816
15,train,3,0,True,True,0.127781,0.13436,-0.00657838,0.14121,0.148784,0.00819825,0.00809885,0.127774,0.134352,False,0.0913425,0.17798,0.0622829,0.0965398,0.0974898,0.0549724,0.112742,0.0749951,0.053738,0.339961,0.339913,0.878576,0.927732
16,train,0,0,True,True,0.124709,0.130727,-0.00601806,0.139852,0.146776,0.00789057,0.00783776,0.124702,0.13072,False,0.09041011250000001,0.0585219,0.194392,0.0491074,0.0988692,0.0476826,0.0688764,0.111946,0.0938854,0.33937,0.339347,0.877696,0.928892
17,train,1,1,True,True,0.130884,0.12477,0.00611403,0.145816,0.154795,0.00759938,0.00729326,0.124763,0.130877,True,0.07099175,0.0626566,0.129219,-3.34016e-26,0.186723,0.0105696,0.081037,0.0434866,0.0542422,0.33835,0.338172,0.877498,0.929193
18,train,2,1,True,True,0.13129,0.125604,0.00568648,0.136688,0.14353,0.0119532,0.0118495,0.125597,0.131283,True,0.09657747500000001,0.101294,0.068674,0.150291,0.0418354,0.0840564,0.084421,0.121085,0.120963,0.341535,0.341536,0.879291,0.926574
19,train,3,0,True,True,0.126653,0.132909,-0.00625536,0.139928,0.146935,0.00819205,0.00812844,0.126646,0.132901,False,0.091300275,0.178116,0.0621674,0.096478,0.0974164,0.0549155,0.112712,0.0749501,0.0536468,0.339939,0.339917,0.87857,0.927681
20,train,0,0,True,True,0.123482,0.129131,-0.00564894,0.138899,0.14512,0.00788429,0.00788774,0.123475,0.129124,False,0.0903575875,0.058439,0.194381,0.0490289,0.0987477,0.0476305,0.0687746,0.112063,0.093796,0.339338,0.33936,0.877734,0.928773
21,train,1,1,True,True,0.129654,0.123663,0.0059916,0.144474,0.15362,0.00765328,0.00730774,0.123656,0.129647,True,0.07092883750000001,0.062575,0.129153,-3.33442e-26,0.1867,0.0105157,0.0808972,0.0434575,0.0541323,0.338349,0.338142,0.876911,0.930022
22,train,2,1,True,True,0.129531,0.123966,0.00556491,0.135101,0.141695,0.0119814,0.011871,0.12396,0.129524,True,0.0965202,0.101262,0.0685774,0.150221,0.0417414,0.0840143,0.0843685,0.12105,0.120927,0.341546,0.341557,0.878377,0.92783
23,train,3,0,True,True,0.125364,0.131299,-0.00593489,0.138724,0.145146,0.00818286,0.0081595,0.125357,0.131292,False,0.0912581375,0.178252,0.062052,0.096416,0.0973431,0.0548585,0.112683,0.074905,0.0535555,0.339913,0.33992,0.878445,0.927802
24,train,0,0,True,True,0.122304,0.127578,-0.00527328,0.13805,0.143525,0.00787312,0.0079426,0.122298,0.127571,False,0.090305275,0.0583561,0.19437,0.0489503,0.0986261,0.0475786,0.0686727,0.112182,0.0937064,0.3393,0.339375,0.877851,0.928523
25,train,1,1,True,True,0.128311,0.122332,0.00597841,0.1432,0.152579,0.00771244,0.00731939,0.122326,0.128304,True,0.0708657125,0.0624932,0.129087,-3.32866e-26,0.186676,0.0104618,0.0807573,0.0434283,0.0540221,0.338348,0.338106,0.875744,0.931739
26,train,2,1,True,True,0.127948,0.122605,0.00534305,0.133558,0.139905,0.0120098,0.0118913,0.122598,0.127941,True,0.0964626375,0.10123,0.0684807,0.150151,0.0416472,0.0839722,0.084316,0.121014,0.12089,0.341555,0.341577,0.877898,0.92847
27,train,3,0,True,True,0.124112,0.129732,-0.00562001,0.137601,0.143422,0.00817007,0.00819247,0.124105,0.129725,False,0.09121575,0.178386,0.0619365,0.0963537,0.0972696,0.0548013,0.112655,0.0748599,0.053464,0.339883,0.339923,0.878336,0.927899
28,train,0,0,True,True,0.12118,0.126066,-0.0048853,0.137317,0.141988,0.00785582,0.00800418,0.121174,0.126059,False,0.09025282500000001,0.058273,0.194359,0.0488715,0.0985043,0.0475266,0.0685708,0.112301,0.0936164,0.339256,0.339393,0.878087,0.928102
29,train,1,1,True,True,0.127038,0.121058,0.00597901,0.142,0.151685,0.0077789,0.00732791,0.121052,0.12703,True,0.070802625,0.0624113,0.129021,-3.32269e-26,0.186653,0.0104078,0.0806172,0.0433987,0.053912,0.338348,0.338065,0.874469,0.933697
30,train,2,1,True,True,0.126404,0.121273,0.00513076,0.132057,0.138157,0.012039,0.0119102,0.121266,0.126397,True,0.09640504999999998,0.101197,0.0683839,0.150081,0.0415527,0.0839302,0.0842636,0.120979,0.120853,0.341561,0.341598,0.87737,0.929186
31,train,3,0,True,True,0.122897,0.128206,-0.00530869,0.136564,0.141771,0.00815275,0.00822802,0.12289,0.128199,False,0.0911734,0.178521,0.0618211,0.096291,0.0971961,0.0547441,0.112627,0.0748146,0.0533723,0.339849,0.339925,0.878251,0.927959
32,train,0,0,True,True,0.120116,0.124594,-0.00447784,0.136723,0.140508,0.00783055,0.00807539,0.120109,0.124587,False,0.09020031250000002,0.0581898,0.194347,0.0487925,0.0983823,0.0474748,0.0684688,0.112421,0.0935263,0.339203,0.339417,0.8785,0.92742
33,train,1,1,True,True,0.12609,0.12014,0.00595011,0.140878,0.150968,0.00785613,0.00733256,0.120133,0.126083,True,0.07073925,0.0623294,0.128954,-3.31689e-26,0.186629,0.0103538,0.0804772,0.0433688,0.0538018,0.338351,0.338017,0.873561,0.935143
34,train,2,1,True,True,0.124898,0.119965,0.00493275,0.130596,0.136451,0.0120694,0.0119275,0.119959,0.124891,True,0.09634728750000002,0.101164,0.0682868,0.150011,0.041458,0.0838883,0.0842112,0.120943,0.120816,0.341565,0.341619,0.876762,0.930024
35,train,3,0,True,True,0.121717,0.126721,-0.00500408,0.135616,0.140199,0.00812945,0.00826707,0.12171,0.126714,False,0.0911307,0.178654,0.0617056,0.0962281,0.0971225,0.0546867,0.112599,0.0747692,0.0532805,0.339809,0.339925,0.878181,0.927993
36,train,0,0,True,True,0.119115,0.123163,-0.00404711,0.136289,0.139084,0.0077947,0.00816067,0.119109,0.123156,False,0.09014757500000001,0.0581065,0.194334,0.0487133,0.0982602,0.047423,0.0683668,0.112541,0.0934358,0.339139,0.339449,0.879149,0.926405
37,train,1,1,True,True,0.125151,0.119134,0.00601709,0.139841,0.150468,0.00795014,0.00733219,0.119128,0.125144,True,0.07067585,0.0622472,0.128887,-3.31112e-26,0.186606,0.0102999,0.0803368,0.0433386,0.0536913,0.338358,0.337958,0.872153,0.937497
38,train,2,1,True,True,0.12343,0.118684,0.00474606,0.12918,0.134785,0.0121016,0.011943,0.118677,0.123423,True,0.096289125,0.101131,0.0681896,0.14994,0.041363,0.0838465,0.0841589,0.120906,0.120778,0.341565,0.341639,0.876073,0.93099
39,train,3,0,True,True,0.120575,0.125277,-0.00470183,0.134768,0.138709,0.00809773,0.00831102,0.120568,0.12527,False,0.09108804999999999,0.178787,0.0615902,0.0961648,0.0970489,0.0546293,0.112572,0.0747237,0.0531885,0.339763,0.339924,0.878147,0.927974
40,train,0,0,True,True,0.118195,0.121771,-0.00357621,0.13606,0.137712,0.00774384,0.00826782,0.118188,0.121764,False,0.0900949875,0.058023,0.194322,0.0486339,0.0981379,0.0473713,0.0682647,0.112662,0.0933451,0.339062,0.339494,0.880178,0.924878
41,train,1,1,True,True,0.124094,0.117848,0.00624531,0.138896,0.150243,0.00807242,0.00732498,0.117842,0.124087,True,0.07061215,0.0621649,0.128819,-3.30553e-26,0.186582,0.0102459,0.0801965,0.0433081,0.0535808,0.338376,0.337887,0.869677,0.941933
42,train,2,1,True,True,0.121951,0.117387,0.00456407,0.127817,0.133158,0.0121363,0.0119562,0.117381,0.121945,True,0.09623092500000001,0.101097,0.0680923,0.149869,0.0412678,0.0838047,0.0841066,0.12087,0.12074,0.34156,0.341659,0.875265,0.932158
43,train,3,0,True,True,0.119478,0.123871,-0.00439349,0.134039,0.137307,0.00805326,0.00836201,0.119471,0.123865,False,0.0910452875,0.17892,0.0614747,0.0961013,0.0969751,0.0545717,0.112545,0.0746781,0.0530964,0.339709,0.339919,0.878192,0.927835
44,train,0,0,True,True,0.117384,0.120418,-0.00303409,0.136102,0.136373,0.00767045,0.00841161,0.117377,0.120411,False,0.09004221249999998,0.0579395,0.194309,0.0485544,0.0980154,0.0473197,0.0681625,0.112783,0.0932542,0.338967,0.339564,0.881863,0.922513
45,train,1,1,True,True,0.123292,0.116714,0.00657753,0.137982,0.150378,0.00824976,0.00730263,0.116708,0.123285,True,0.0705483625,0.0620824,0.128751,-3.2995e-26,0.186558,0.010192,0.080056,0.0432773,0.0534702,0.33842,0.3378,0.866799,0.947537
46,train,2,1,True,True,0.120531,0.116143,0.00438732,0.126513,0.131567,0.0121753,0.0119665,0.116137,0.120524,True,0.09617228750000001,0.101062,0.0679948,0.149798,0.0411722,0.083763,0.0840543,0.120833,0.120701,0.341548,0.341679,0.874397,0.933455
47,train,3,0,True,True,0.118428,0.122505,-0.00407695,0.133446,0.13601,0.00798695,0.00842347,0.118422,0.122499,False,0.091002325,0.179051,0.0613593,0.0960375,0.0969013,0.054514,0.112519,0.0746324,0.0530041,0.339644,0.33991,0.878343,0.927539
48,train,0,0,True,True,0.116681,0.119057,-0.00237552,0.136523,0.134975,0.00755955,0.00862494,0.116675,0.11905,False,0.08998944999999998,0.0578558,0.194295,0.0484747,0.0978927,0.0472681,0.0680603,0.112906,0.093163,0.338846,0.339684,0.884651,0.918866
49,train,1,1,True,True,0.122757,0.115632,0.00712535,0.137293,0.151052,0.00856282,0.00723935,0.115626,0.122751,True,0.0704845,0.0619998,0.128683,-3.29383e-26,0.186534,0.0101381,0.0799154,0.0432462,0.0533595,0.338544,0.337688,0.862953,0.955784
50,train,2,1,True,True,0.119142,0.114927,0.00421511,0.125281,0.130013,0.0122212,0.0119728,0.11492,0.119135,True,0.0961137625,0.101028,0.0678972,0.149727,0.0410764,0.0837214,0.0840021,0.120796,0.120662,0.341526,0.341699,0.873428,0.934957
51,train,3,0,True,True,0.117391,0.121138,-0.00374657,0.13302,0.134847,0.00787595,0.00850156,0.117384,0.121131,False,0.0909594,0.179183,0.0612438,0.0959733,0.0968275,0.0544563,0.112493,0.0745867,0.0529116,0.339567,0.339892,0.878606,0.927076
52,train,0,0,True,True,0.116228,0.117761,-0.00153241,0.137522,0.133399,0.00737582,0.00901193,0.116222,0.117754,False,0.089936625,0.0577721,0.194282,0.0483948,0.0977699,0.0472167,0.067958,0.113028,0.0930715,0.338689,0.339951,0.889487,0.913144
53,train,1,1,True,True,0.122723,0.114621,0.00810185,0.137031,0.152653,0.00901595,0.00701507,0.114615,0.122716,True,0.07042040000000001,0.061917,0.128614,-3.28805e-26,0.18651,0.0100842,0.0797747,0.0432147,0.0532486,0.338773,0.337543,0.857528,0.968867
54,train,2,1,True,True,0.118359,0.114359,0.00399916,0.12414,0.128497,0.0122797,0.0119725,0.114353,0.118352,True,0.09605478750000002,0.100992,0.0677993,0.149656,0.0409804,0.0836797,0.0839499,0.120758,0.120623,0.341491,0.341718,0.873574,0.934659
55,train,3,0,True,True,0.116436,0.119845,-0.00340927,0.132796,0.133887,0.00764058,0.00860786,0.11643,0.119839,False,0.09091623749999998,0.179313,0.0611283,0.0959089,0.0967535,0.0543984,0.112468,0.0745408,0.052819,0.339473,0.339855,0.879057,0.926347
56,train,0,0,True,True,0.116247,0.116609,-0.00036197,0.139559,0.132501,0.00700319,0.00964627,0.11624,0.116602,False,0.089883675,0.0576882,0.194267,0.0483147,0.0976469,0.0471652,0.0678556,0.113152,0.0929798,0.33847,0.340482,0.8983,0.904167
57,train,1,1,True,True,0.124098,0.113727,0.0103713,0.13737,0.156408,0.00792426,0.00566544,0.113721,0.124091,True,0.0703562125,0.0618341,0.128545,-3.2822e-26,0.186486,0.0100303,0.0796338,0.0431829,0.0531376,0.338718,0.337317,0.84813,1.00306
58,train,2,1,True,True,0.117054,0.11317,0.00388324,0.123123,0.127019,0.0123647,0.0119587,0.113164,0.117047,True,0.09599567499999999,0.100956,0.0677014,0.149585,0.040884,0.0836382,0.0838978,0.12072,0.120583,0.341432,0.341736,0.872189,0.936915
59,train,3,0,True,True,0.115097,0.118148,-0.00305151,0.132857,0.133336,0.00677095,0.00876725,0.11509,0.118142,False,0.09087296249999999,0.179443,0.0610128,0.0958441,0.0966794,0.0543404,0.112443,0.0744948,0.0527262,0.339354,0.339762,0.879245,0.92597
60,train,0,0,True,True,0.117316,0.115437,0.00187905,0.144253,0.13204,0.0057599,0.00869588,0.11731,0.115431,True,0.089830775,0.0576042,0.194253,0.0482344,0.0975237,0.0471139,0.0677532,0.113276,0.0928878,0.338125,0.340668,0.916511,0.886515
61,train,1,1,True,True,0.126929,0.11243,0.0144998,0.139426,0.160027,0.00591371,0.00316,0.112424,0.126922,True,0.07029195249999999,0.061751,0.128476,-3.27613e-26,0.186462,0.00997642,0.0794928,0.0431509,0.0530265,0.338282,0.336905,0.833479,1.19999
62,train,2,1,True,True,0.115163,0.111432,0.00373068,0.12235,0.125599,0.0125211,0.0118645,0.111426,0.115156,True,0.09593641249999998,0.10092,0.0676033,0.149513,0.0407874,0.0835968,0.0838458,0.120682,0.120543,0.341326,0.341749,0.869623,0.941402
63,train,3,0,True,True,0.114654,0.117382,-0.00272878,0.133361,0.133639,0.00626563,0.0092054,0.114647,0.117376,False,0.09082962500000001,0.179573,0.0608974,0.095779,0.0966053,0.0542823,0.112418,0.0744487,0.0526333,0.339193,0.339528,0.880434,0.924261
64,train,0,0,True,True,0.120227,0.114411,0.00581566,0.148556,0.132473,0.00485801,0.00712013,0.12022,0.114405,True,0.08977775,0.05752,0.194238,0.048154,0.0974003,0.0470626,0.0676506,0.113401,0.0927955,0.337574,0.340233,0.949781,0.865621
65,train,1,1,True,True,0.128177,0.113221,0.0149559,0.140525,0.161279,0.00673738,0.00416871,0.113215,0.12817,True,0.07022745625,0.0616677,0.128406,-3.27046e-26,0.186438,0.00992245,0.0793518,0.0431184,0.0529153,0.337924,0.336653,0.834931,1.19999
66,train,2,1,True,True,0.114497,0.110926,0.00357138,0.122331,0.124278,0.0131443,0.011806,0.11092,0.114491,True,0.095877075,0.100884,0.067505,0.149441,0.0406905,0.0835554,0.0837937,0.120644,0.120503,0.341056,0.341744,0.869437,0.941691
67,train,3,0,True,True,0.113638,0.115955,-0.00231688,0.134871,0.132536,0.00673826,0.00990675,0.113632,0.115949,False,0.09078605000000001,0.179701,0.0607819,0.0957136,0.0965312,0.054224,0.112394,0.0744025,0.0525402,0.338915,0.33966,0.881677,0.922476
68,train,0,0,True,True,0.121291,0.113499,0.00779238,0.149734,0.131525,0.00610067,0.0074206,0.121285,0.113493,True,0.08972475,0.0574357,0.194223,0.0480733,0.0972767,0.0470114,0.067548,0.113527,0.0927029,0.337288,0.340142,0.97283,0.856002
69,train,1,1,True,True,0.12734,0.112176,0.0151639,0.139455,0.160403,0.00708586,0.00518255,0.112169,0.127332,True,0.070162895,0.0615843,0.128336,-3.26458e-26,0.186414,0.00986856,0.0792106,0.0430857,0.052804,0.337899,0.336609,0.831147,1.19999
70,train,2,1,True,True,0.112653,0.109243,0.00340998,0.121593,0.122888,0.0079325,0.00446424,0.109237,0.112646,True,0.09581722499999999,0.100846,0.0674066,0.149369,0.0405933,0.0835142,0.0837417,0.120605,0.120462,0.342721,0.343387,0.866112,0.948095
71,train,3,0,True,True,0.112986,0.114227,-0.00124165,0.136792,0.131136,0.00674034,0.0103041,0.112979,0.114221,False,0.09074265,0.17983,0.0606664,0.095648,0.0964569,0.0541658,0.112371,0.0743562,0.0524469,0.33868,0.340057,0.888975,0.913483
72,train,0,0,True,True,0.120199,0.112119,0.00807993,0.148701,0.130205,0.00637,0.00744824,0.120192,0.112113,True,0.08967155,0.0573513,0.194207,0.0479924,0.097153,0.0469603,0.0674453,0.113653,0.0926101,0.337266,0.340151,0.987009,0.851266
73,train,1,1,True,True,0.126087,0.11107,0.0150172,0.138343,0.159093,0.00726218,0.00524105,0.111063,0.12608,True,0.07009799750000001,0.0615008,0.128265,-3.23652e-26,0.186389,0.00981468,0.0790693,0.0430526,0.0526926,0.337884,0.336606,0.827581,1.2
74,train,2,1,True,True,0.111449,0.108193,0.00325513,0.121027,0.121542,0.0133711,0.0115989,0.108187,0.111442,True,0.0957573125,0.100809,0.067308,0.149297,0.0404958,0.0834729,0.0836898,0.120566,0.12042,0.340839,0.341801,0.86386,0.952768
75,train,3,0,True,True,0.114284,0.114102,0.000181773,0.140458,0.129779,0.00650948,0.00985316,0.114278,0.114096,True,0.09069888749999999,0.179957,0.0605509,0.095582,0.0963826,0.0541073,0.112348,0.0743098,0.0523535,0.338346,0.340391,0.902955,0.899478
76,train,0,0,True,True,0.118844,0.110261,0.00858308,0.147657,0.128902,0.00656551,0.00747259,0.118838,0.110255,True,0.08961836249999999,0.0572668,0.194191,0.0479114,0.0970291,0.0469092,0.0673425,0.11378,0.0925169,0.337248,0.340161,1.08058,0.843263
77,train,1,1,True,True,0.124853,0.109994,0.0148591,0.137345,0.157801,0.00756453,0.00529494,0.109988,0.124846,True,0.07003311250000001,0.0614171,0.128194,-3.25275e-26,0.186365,0.0097608,0.0789278,0.0430192,0.052581,0.337858,0.336604,0.823581,1.2
78,train,2,1,True,True,0.110264,0.107219,0.00304552,0.121174,0.120222,0.0134835,0.011114,0.107213,0.110258,True,0.09569725000000001,0.100771,0.0672093,0.149224,0.0403981,0.0834318,0.0836378,0.120527,0.120379,0.340591,0.341863,0.861512,0.957936
79,train,3,0,True,True,0.115577,0.112707,0.00287008,0.143053,0.128446,0.00629257,0.00840076,0.115571,0.112701,True,0.09065516250000001,0.180084,0.0604354,0.0955157,0.0963082,0.0540488,0.112326,0.0742633,0.0522599,0.337887,0.340465,0.92908,0.876994
80,train,0,0,True,True,0.117777,0.109079,0.00869762,0.146921,0.127639,0.00714113,0.007469,0.117771,0.109073,True,0.08956525000000001,0.0571822,0.194175,0.0478302,0.096905,0.0468583,0.0672397,0.113908,0.0924236,0.337199,0.340171,1.19999,0.837872
81,train,1,1,True,True,0.123651,0.108954,0.0146972,0.136746,0.156542,0.00854017,0.00527,0.108948,0.123644,True,0.06996790375,0.0613333,0.128122,-3.24684e-26,0.18634,0.00970693,0.0787863,0.0429854,0.0524693,0.337778,0.336602,0.819311,1.2
82,train,2,1,True,True,0.109111,0.106471,0.00264073,0.121692,0.11894,0.0141379,0.0102633,0.106465,0.109105,True,0.095636875,0.100732,0.0671103,0.149152,0.0403,0.0833907,0.083586,0.120487,0.120337,0.34026,0.34188,0.861783,0.957146
83,train,3,0,True,True,0.115658,0.110552,0.00510593,0.143766,0.127149,0.00723833,0.00725611,0.115652,0.110546,True,0.0906114,0.180211,0.06032,0.0954492,0.0962338,0.0539902,0.112304,0.0742168,0.0521662,0.337647,0.340475,0.962688,0.859771
84,train,0,0,True,True,0.117025,0.108725,0.00829977,0.146019,0.126419,0.00754936,0.0074523,0.117018,0.108719,True,0.08951188750000001,0.0570974,0.194158,0.0477486,0.0967808,0.0468074,0.0671369,0.114036,0.09233,0.337171,0.34018,1.19999,0.838041
85,train,1,1,True,True,0.122484,0.107945,0.0145383,0.135826,0.155318,0.00911051,0.00533442,0.107939,0.122477,True,0.06990287,0.0612493,0.128051,-3.2409e-26,0.186316,0.00965306,0.0786446,0.0429514,0.0523576,0.337747,0.336599,0.814568,1.2
86,train,2,1,True,True,0.107993,0.105555,0.00243828,0.120683,0.117701,0.0144035,0.0102422,0.105549,0.107988,True,0.0955762125,0.100693,0.0670113,0.149079,0.0402017,0.0833496,0.0835341,0.120447,0.120294,0.340234,0.341896,0.85886,0.963966
87,train,3,0,True,True,0.115336,0.11067,0.00466609,0.142849,0.12589,0.00757229,0.00720472,0.11533,0.110664,True,0.09056732499999999,0.180336,0.0602045,0.0953822,0.0961592,0.0539314,0.112283,0.07417,0.0520723,0.337614,0.340486,0.956503,0.862381
88,train,0,0,True,True,0.115957,0.107632,0.00832421,0.144901,0.125203,0.00759097,0.00748414,0.11595,0.107626,True,0.0894584,0.0570125,0.19414,0.0476669,0.0966563,0.0467565,0.067034,0.114165,0.092236,0.337169,0.340189,1.19999,0.832162
89,train,1,1,True,True,0.121323,0.106932,0.0143907,0.134704,0.1541,0.00916184,0.00539959,0.106927,0.121316,True,0.0698373375,0.0611651,0.127978,-3.23494e-26,0.186291,0.0095992,0.0785028,0.042917,0.0522456,0.337748,0.336597,0.808986,1.2
90,train,2,1,True,True,0.106885,0.104533,0.00235222,0.119469,0.116474,0.0144253,0.0102596,0.104527,0.106879,True,0.09551567500000001,0.100654,0.0669121,0.149006,0.0401032,0.0833087,0.0834824,0.120407,0.120252,0.340252,0.341912,0.852231,0.982222
91,train,3,0,True,True,0.114309,0.109563,0.00474644,0.141721,0.124643,0.00759595,0.00723171,0.114303,0.109557,True,0.09052332500000002,0.180462,0.060089,0.095315,0.0960846,0.0538725,0.112262,0.0741232,0.0519783,0.337611,0.340496,0.965287,0.858663
92,train,0,0,True,True,0.114925,0.106562,0.00836349,0.143808,0.124012,0.00763228,0.00751565,0.114919,0.106556,True,0.089405125,0.0569276,0.194123,0.0475849,0.0965318,0.0467058,0.066931,0.114295,0.0921419,0.337168,0.340199,1.2,0.825376
93,train,1,1,True,True,0.120187,0.105941,0.0142456,0.133604,0.152908,0.00921299,0.00546449,0.105935,0.12018,True,0.06977198125,0.0610808,0.127906,-3.22896e-26,0.186267,0.00954535,0.0783609,0.0428822,0.0521336,0.337749,0.336594,0.802462,1.2
94,train,2,1,True,True,0.105801,0.103531,0.00227034,0.11828,0.115279,0.0144466,0.0102764,0.103525,0.105796,True,0.0954548,0.100614,0.0668127,0.148933,0.0400043,0.0832678,0.0834306,0.120367,0.120209,0.340271,0.341928,0.841741,1.11732
95,train,3,0,True,True,0.113301,0.108478,0.00482357,0.140619,0.123425,0.00761925,0.00725844,0.113295,0.108472,True,0.0904790875,0.180586,0.0599735,0.0952475,0.0960099,0.0538135,0.112242,0.0740763,0.051884,0.337607,0.340506,0.977087,0.854242
96,train,0,0,True,True,0.113896,0.105512,0.00838374,0.142737,0.122847,0.0170311,0.0131051,0.11389,0.105506,True,0.089351675,0.0568424,0.194105,0.0475026,0.096407,0.0466551,0.0668279,0.114426,0.0920474,0.336148,0.341386,1.2,0.817176
97,train,1,1,True,True,0.119015,0.104576,0.0144386,0.132527,0.151739,0.00926401,0.00552915,0.104571,0.119008,True,0.06970628875,0.0609963,0.127833,-3.22296e-26,0.186242,0.00949161,0.0782189,0.0428471,0.0520214,0.33775,0.336592,0.789726,1.2
98,train,2,1,True,True,0.104759,0.102572,0.00218754,0.11712,0.114114,0.0144673,0.0102927,0.102566,0.104754,True,0.0953934,0.100573,0.0667132,0.148859,0.0399051,0.083227,0.0833789,0.120326,0.120165,0.340289,0.341943,0.820629,1.2
99,train,3,0,True,True,0.112316,0.107413,0.00490372,0.139547,0.122233,0.00764206,0.00728496,0.11231,0.107407,True,0.0904347875,0.18071,0.059858,0.0951797,0.0959351,0.0537545,0.112222,0.0740293,0.0517897,0.337604,0.340517,0.997646,0.848664
100,train,0,0,True,True,0.112898,0.104481,0.00841635,0.141692,0.121705,0.0170467,0.0131065,0.112891,0.104476,True,0.0892983,0.0567572,0.194087,0.0474201,0.096282,0.0466046,0.0667248,0.114558,0.0919527,0.336138,0.341386,1.2,0.806484
