cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
17,train,8,1,True,True,0.0363027,0.0745801,-0.0382774,0.237999,0.180205,0.203908,0.120642,0.0510079,0.0299498,False,0.24862142500000003,0.0363027,0.0745801,-0.0382774,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.00199838,0.00388929,3.31239e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
18,train,1,0,True,True,0.0626106,0.0546635,0.00794706,0.235294,0.222905,0.153258,0.148496,0.0424814,0.0391874,True,0.406035125,0.0626106,0.0546635,0.00794706,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.00283391,0.00295034,3.32289e-08,1.2,1.2,0.00094384,0.00160152,-0.000657684,0.00160152,0.00094384,0.000657684,0.000657684,0.00160152
19,train,9,1,True,True,0.0449471,0.0612456,-0.0162986,0.221467,0.196359,0.157728,0.139477,0.043495,0.0363139,False,0.21884825,0.0449471,0.0612456,-0.0162986,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.00273275,0.0031997,3.32094e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
20,train,2,0,True,True,0.0549332,0.0667944,-0.0118612,0.22697,0.245498,0.10553,0.152903,0.0391714,0.0445838,False,0.40224437500000004,0.0549332,0.0667944,-0.0118612,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.00471098,0.00284226,1.2,3.31916e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
21,train,10,1,True,True,0.0576608,0.0757599,-0.0180991,0.269399,0.240959,0.101483,0.0989545,0.0452012,0.0414351,False,0.433850625,0.0576608,0.0757599,-0.0180991,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.00499578,0.00519268,3.31826e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
22,train,3,0,True,True,0.0660749,0.0796034,-0.0135285,0.266045,0.287526,0.0813286,0.120192,0.0445493,0.0511686,False,0.5017733750000001,0.0660749,0.0796034,-0.0135285,False,0.432994,0.769846,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.00720738,0.00390949,1.2,3.31227e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
23,train,11,1,True,True,0.0663076,0.0831731,-0.0168655,0.296197,0.269375,0.0466054,0.0435916,0.0487906,0.0441121,False,0.41236612500000003,0.0663076,0.0831731,-0.0168655,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.19647,0.238623,3.3142e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
24,train,4,0,True,True,0.0776572,0.0812198,-0.00356252,0.297078,0.302795,0.0159919,0.0432944,0.046725,0.052258,False,0.6073775,0.0776572,0.0812198,-0.00356252,False,0.608103,0.769845,0.769845,0.645065,0.08,0.769845,0.446472,0.769845,0.326135,0.242238,1.2,3.31153e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
25,train,12,1,True,True,0.0640173,0.0683713,-0.00435405,0.258449,0.251585,0.0440844,0.0385882,0.0487872,0.0465281,False,0.2552052,0.0640173,0.0683713,-0.00435405,False,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.232987,0.291438,3.31421e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
26,train,5,0,True,True,0.0867908,0.0827903,0.00400049,0.321268,0.314804,-0.0016337,0.00305452,0.0546701,0.0555429,True,0.54547575,0.0867908,0.0827903,0.00400049,True,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.328447,0.327636,1.2,3.30966e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
27,train,13,1,True,True,0.0650808,0.0972796,-0.0321988,0.327173,0.275861,-0.00089292,0.00107074,0.0573461,0.0493438,False,0.339744875,0.0650808,0.0972796,-0.0321988,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.3285,0.328558,3.30883e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
28,train,6,0,True,True,0.0939153,0.0821029,0.0118124,0.338027,0.318877,-0.00495475,-0.00261819,0.0575421,0.0556018,True,0.5985944999999999,0.0939153,0.0821029,0.0118124,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.328998,0.328606,3.30875e-08,1.2,1.2,0.000943672,0.00160152,-0.000657851,0.00160152,0.000943672,0.000657851,0.000657851,0.00160152
29,train,14,1,True,True,0.080371,0.0839641,-0.00359311,0.312067,0.30628,-0.000742745,0.000642951,0.0529829,0.0533522,False,0.31750670000000003,0.080371,0.0839641,-0.00359311,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769846,0.26136,0.328923,0.328599,3.31107e-08,1.2,1.2,0.000401054,1.04435,-1.04395,1.04435,0.000401054,1.04395,1.04395,1.04435
30,train,7,0,True,True,0.0843677,0.089395,-0.00502733,0.321,0.329145,-0.00438168,-0.00276455,0.0546133,0.0571336,False,0.472466125,0.0843677,0.089395,-0.00502733,False,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.329202,0.328669,1.2,3.30892e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
31,train,15,1,True,True,0.0862174,0.0764453,0.00977213,0.298146,0.313855,-0.000616242,-0.00119155,0.0512289,0.0544271,True,0.258585,0.0862174,0.0764453,0.00977213,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.329163,0.329061,1.2,3.31024e-08,1.2,0.00160152,0.000943834,0.000657689,0.000943834,0.00160152,-0.000657689,0.000657689,0.00160152
32,train,0,0,True,True,0.0978861,0.0783468,0.0195392,0.343701,0.312079,0.0191837,0.0202413,0.0456441,0.0432043,True,0.41148750000000006,0.0978861,0.0783468,0.0195392,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.32789,0.327807,3.31766e-08,1.2,1.2,0.000944103,0.000801241,0.000142862,0.000801241,0.000944103,-0.000142862,0.000142862,0.000944103
33,train,8,1,True,True,0.0770797,0.0738438,0.00323595,0.283895,0.289061,0.0126763,0.0132496,0.0538608,0.055477,True,0.24862142500000003,0.0770797,0.0738438,0.00323595,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.327854,0.327731,1.2,3.3097e-08,1.2,0.000801242,0.000943836,-0.000142594,0.000943836,0.000801242,0.000142594,0.000142594,0.000943836
34,train,1,0,True,True,0.0943837,0.076852,0.0175316,0.333836,0.305542,-0.00498387,-0.00281202,0.0573274,0.0537527,True,0.406035125,0.0943837,0.076852,0.0175316,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.329204,0.328913,3.30884e-08,1.2,1.2,0.000943828,0.000801241,0.000142587,0.000801241,0.000943828,-0.000142587,0.000142587,0.000943828
35,train,9,1,True,True,0.0643944,0.0889737,-0.0245793,0.307509,0.268439,-0.000410214,0.00291525,0.053893,0.0479482,False,0.21884825,0.0643944,0.0889737,-0.0245793,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.329116,0.328771,3.31054e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
36,train,2,0,True,True,0.0869788,0.0817997,0.00517904,0.320817,0.312454,-0.00432421,-0.00223316,0.0553262,0.0551803,True,0.40224437500000004,0.0869788,0.0817997,0.00517904,True,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.329152,0.328694,3.30977e-08,1.2,1.2,0.000943792,0.00160152,-0.000657731,0.00160152,0.000943792,0.000657731,0.000657731,0.00160152
37,train,10,1,True,True,0.0793472,0.0826182,-0.00327104,0.307802,0.302542,-0.00393577,-0.00228635,0.0543567,0.0546937,False,0.433850625,0.0793472,0.0826182,-0.00327104,False,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.329085,0.328699,3.31028e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
38,train,3,0,True,True,0.0809836,0.0939901,-0.0130064,0.316036,0.337102,0.0181211,0.0205279,0.0429085,0.0464704,False,0.5017732500000001,0.0809836,0.0939901,-0.0130064,False,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.327915,0.327705,1.2,3.31662e-08,1.2,1.04435,0.000801629,1.04355,0.000801629,1.04435,-1.04355,1.04355,1.04435
39,train,11,1,True,True,0.0834754,0.0893526,-0.0058772,0.328214,0.318698,0.0488137,0.050306,0.0519433,0.0513567,False,0.41236612500000003,0.0834754,0.0893526,-0.0058772,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.16171,0.135369,1.2,3.31214e-08,1.2,0.00160152,0.000943836,0.000657687,0.000943836,0.00160152,-0.000657687,0.000657687,0.00160152
40,train,4,0,True,True,0.0933244,0.0850004,0.00832404,0.339383,0.325861,0.0178936,0.018828,0.0452727,0.0446466,True,0.6073780000000001,0.0933244,0.0850004,0.00832404,True,0.608103,0.769846,0.769846,0.645065,0.08,0.769846,0.446472,0.769846,0.327926,0.327856,3.31816e-08,1.2,1.2,0.000944095,0.000801241,0.000142854,0.000801241,0.000944095,-0.000142854,0.000142854,0.000944095
41,train,12,1,True,True,0.0651164,0.063888,0.00122839,0.248401,0.250333,0.000454128,0.000986912,0.048382,0.0492336,True,0.2552052,0.0651164,0.063888,0.00122839,True,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.329054,0.328872,1.2,3.31381e-08,1.2,0.000801242,0.00094384,-0.000142598,0.00094384,0.000801242,0.000142598,0.000142598,0.00094384
42,train,5,0,True,True,0.0920464,0.081754,0.0102925,0.333158,0.316492,-0.0058944,-0.00427041,0.0570633,0.0551698,True,0.54547575,0.0920464,0.081754,0.0102925,True,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.329446,0.329155,3.30895e-08,1.2,1.2,0.000943829,0.000801241,0.000142588,0.000801241,0.000943829,-0.000142588,0.000142588,0.000943829
43,train,13,1,True,True,0.0769558,0.0841416,-0.00718579,0.309304,0.29776,0.0260205,0.0284536,0.0511406,0.050924,False,0.339744875,0.0769558,0.0841416,-0.00718579,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.327428,0.327295,1.2,3.31245e-08,1.2,0.000801241,0.00094384,-0.000142598,0.00094384,0.000801241,0.000142599,0.000142599,0.00094384
44,train,6,0,True,True,0.0901909,0.0794947,0.0106962,0.326459,0.309187,-0.00499832,-0.00319522,0.0566543,0.0548103,True,0.5985944999999999,0.0901909,0.0794947,0.0106962,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.329146,0.328838,3.30914e-08,1.2,1.2,0.000943831,0.000801241,0.000142589,0.000801241,0.000943831,-0.000142589,0.000142589,0.000943831
45,train,14,1,True,True,0.0754886,0.0826427,-0.0071541,0.304245,0.292774,0.0275486,0.0302566,0.0503451,0.0499417,False,0.317506575,0.0754886,0.0826427,-0.0071541,False,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.327435,0.327177,3.31289e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
46,train,7,0,True,True,0.0824364,0.0856463,-0.0032099,0.312933,0.318115,-0.00425284,-0.00291485,0.0542176,0.0561509,False,0.472466,0.0824364,0.0856463,-0.0032099,False,0.699473,0.769842,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.329256,0.328813,3.31036e-08,1.2,1.2,0.00094383,0.00160152,-0.000657693,0.00160152,0.00094383,0.000657693,0.000657693,0.00160152
47,train,15,1,True,True,0.0904171,0.070274,0.0201432,0.285224,0.317472,5.87077e-05,-0.00029755,0.0491977,0.0558485,True,0.258585,0.0904171,0.070274,0.0201432,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.329149,0.328767,1.2,3.30951e-08,1.2,0.000801241,0.000943836,-0.000142594,0.000943836,0.000801241,0.000142594,0.000142594,0.000943836
48,train,0,0,True,True,0.0818718,0.0827741,-0.000902304,0.309022,0.310475,-0.00384513,-0.00264963,0.0542319,0.0553619,False,0.41148750000000006,0.0818718,0.0827741,-0.000902304,False,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.329152,0.328804,1.2,3.30975e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
49,train,8,1,True,True,0.0743089,0.0741732,0.000135665,0.282282,0.282498,-0.000305064,-0.00031102,0.0510051,0.0512334,True,0.24862142500000003,0.0743089,0.0741732,0.000135665,True,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.329019,0.329001,3.31239e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
50,train,1,0,True,True,0.0866054,0.0816611,0.00494429,0.31977,0.311787,-0.00516099,-0.00386719,0.0553666,0.0548739,True,0.406035125,0.0866054,0.0816611,0.00494429,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.329445,0.32914,3.30975e-08,1.2,1.2,0.000943825,0.00160152,-0.000657698,0.00160152,0.000943825,0.000657698,0.000657698,0.00160152
51,train,9,1,True,True,0.0680244,0.0829923,-0.0149679,0.297597,0.273753,-0.00109731,0.0013134,0.0521367,0.0490368,False,0.21884825,0.0680244,0.0829923,-0.0149679,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.329502,0.329116,3.31161e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
52,train,2,0,True,True,0.0810314,0.0857059,-0.00467449,0.309432,0.316971,-0.00454664,-0.00367359,0.0540203,0.0559939,False,0.40224437500000004,0.0810314,0.0857059,-0.00467449,False,0.769845,0.430067,0.412376,0.605262,0.249139,0.326696,0.08,0.34457,0.329348,0.32901,3.31046e-08,1.2,1.2,0.000943831,0.00160152,-0.000657693,0.00160152,0.000943831,0.000657693,0.000657693,0.00160152
53,train,10,1,True,True,0.0838127,0.0766258,0.00718692,0.296645,0.308186,-0.00417366,-0.00377207,0.0531285,0.0555588,True,0.433850625,0.0838127,0.0766258,0.00718692,True,0.570861,0.286918,0.151123,0.745713,0.587416,0.423773,0.323946,0.381055,0.329271,0.329024,1.2,3.30966e-08,1.2,0.000801241,0.000943835,-0.000142593,0.000943835,0.000801241,0.000142593,0.000142593,0.000943835
54,train,3,0,True,True,0.0805698,0.0877017,-0.00713191,0.309926,0.321437,-0.00444898,-0.00417575,0.0544544,0.0567829,False,0.5017732500000001,0.0805698,0.0877017,-0.00713191,False,0.432994,0.769845,0.642077,0.551152,0.555077,0.08,0.410254,0.572787,0.329163,0.328959,1.2,3.30908e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
55,train,11,1,True,True,0.0765752,0.0900527,-0.0134774,0.323223,0.301517,0.0481706,0.0499748,0.0527106,0.0495659,False,0.41236612500000003,0.0765752,0.0900527,-0.0134774,False,0.248555,0.648563,0.26177,0.516055,0.769845,0.300008,0.152067,0.402066,0.172551,0.141402,3.31124e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
56,train,4,0,True,True,0.0868163,0.0903892,-0.00357294,0.328041,0.333843,-0.00630849,-0.00586985,0.056087,0.0575426,False,0.6073780000000001,0.0868163,0.0903892,-0.00357294,False,0.608103,0.769846,0.769846,0.645065,0.08,0.769846,0.446472,0.769846,0.329501,0.329286,3.3094e-08,1.2,1.2,0.000943673,0.00160152,-0.00065785,0.00160152,0.000943673,0.00065785,0.00065785,0.00160152
57,train,12,1,True,True,0.0648395,0.0628474,0.00199213,0.245554,0.248685,9.92385e-06,0.000445711,0.0480729,0.0491343,True,0.2552052,0.0648395,0.0628474,0.00199213,True,0.378788,0.261629,0.298443,0.334778,0.105769,0.343042,0.0995206,0.219672,0.329223,0.329039,1.2,3.3139e-08,1.2,0.000801241,0.00094384,-0.000142598,0.00094384,0.000801241,0.000142598,0.000142598,0.00094384
58,train,5,0,True,True,0.0854554,0.0873933,-0.00193787,0.322041,0.32518,-0.0058631,-0.00552979,0.0555458,0.0563733,False,0.54547575,0.0854554,0.0873933,-0.00193787,False,0.769845,0.769842,0.608496,0.769845,0.409298,0.234623,0.168272,0.633585,0.329594,0.329435,1.2,3.30927e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
59,train,13,1,True,True,0.0783877,0.0896026,-0.0112149,0.323949,0.305862,-0.00440906,-0.00364172,0.0552388,0.052999,False,0.339744875,0.0783877,0.0896026,-0.0112149,False,0.123025,0.60824,0.471227,0.161069,0.263738,0.119865,0.661443,0.309352,0.329587,0.329541,3.30982e-08,1.2,1.2,0.000801629,1.04435,-1.04355,1.04435,0.000801629,1.04355,1.04355,1.04435
60,train,6,0,True,True,0.0921197,0.0867246,0.00539512,0.338036,0.329266,-0.0071948,-0.00626643,0.0573643,0.0563655,True,0.5985944999999999,0.0921197,0.0867246,0.00539512,True,0.541098,0.769844,0.769842,0.700954,0.34338,0.769844,0.123952,0.769842,0.329713,0.329515,3.30882e-08,1.2,1.2,0.000943672,0.00160152,-0.000657851,0.00160152,0.000943672,0.000657851,0.000657851,0.00160152
61,train,14,1,True,True,0.0910109,0.0802422,0.0107687,0.311769,0.329175,-0.00294485,-0.00368146,0.0522985,0.055849,True,0.317506575,0.0910109,0.0802422,0.0107687,True,0.0855517,0.584276,0.494951,0.0948785,0.157014,0.0921764,0.769845,0.26136,0.329635,0.329546,1.2,3.30951e-08,1.2,0.000801241,0.000943834,-0.000142592,0.000943834,0.000801241,0.000142592,0.000142592,0.000943834
62,train,7,0,True,True,0.0887715,0.0852754,0.00349609,0.328437,0.322771,0.0173541,0.0177892,0.0444212,0.0441681,True,0.472466125,0.0887715,0.0852754,0.00349609,True,0.699473,0.769843,0.606274,0.719964,0.405065,0.148888,0.112166,0.318056,0.328056,0.328015,1.2,3.31981e-08,1.2,1.04435,0.000401055,1.04395,0.000401055,1.04435,-1.04395,1.04395,1.04435
63,train,15,1,True,True,0.0846482,0.077121,0.00752719,0.2986,0.310697,-0.00173505,-0.0025706,0.0515871,0.0536135,True,0.258585,0.0846482,0.077121,0.00752719,True,0.08,0.440551,0.403631,0.08,0.101024,0.166068,0.658742,0.138664,0.329518,0.329577,1.2,3.3107e-08,1.2,0.00160152,0.000943837,0.000657686,0.000943837,0.00160152,-0.000657686,0.000657686,0.00160152
64,train,0,0,True,True,0.100612,0.0758793,0.0247329,0.347429,0.307465,-0.00708891,-0.00490852,0.0590716,0.0534705,True,0.41148750000000006,0.100612,0.0758793,0.0247329,True,0.676265,0.432314,0.46712,0.528199,0.203879,0.295004,0.156486,0.532633,0.329705,0.329499,3.30813e-08,1.2,1.2,0.000943824,0.000801241,0.000142582,0.000801241,0.000943824,-0.000142582,0.000142582,0.000943824
65,train,8,1,True,True,0.0746092,0.0751907,-0.000581569,0.285085,0.284157,-0.0015569,-0.00132912,0.0510545,0.0513448,False,0.24862142500000003,0.0746092,0.0751907,-0.000581569,False,0.0882504,0.459215,0.331106,0.159288,0.317466,0.101517,0.381526,0.150603,0.32938,0.329293,3.31236e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
66,train,1,0,True,True,0.0916658,0.0803583,0.0113075,0.330874,0.312589,-0.00628325,-0.00482768,0.0566556,0.0544366,True,0.406035125,0.0916658,0.0803583,0.0113075,True,0.739104,0.477707,0.411555,0.477523,0.180082,0.450461,0.161643,0.350206,0.329688,0.329433,3.30914e-08,1.2,1.2,0.000943673,0.00160152,-0.000657849,0.00160152,0.000943673,0.000657849,0.000657849,0.00160152
67,train,9,1,True,True,0.0655413,0.0866969,-0.0211556,0.303574,0.26992,-0.00193764,0.000408825,0.0533177,0.0481172,False,0.21884825,0.0655413,0.0866969,-0.0211556,False,0.459365,0.08,0.08,0.427737,0.173147,0.184416,0.266121,0.08,0.329685,0.329447,3.31087e-08,1.2,1.2,0.000401055,1.04435,-1.04395,1.04435,0.000401055,1.04395,1.04395,1.04435
