cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,lose0,lose1,lead01,lead10,bwd_signal
12,train,0,0,True,True,0.0676653,0.0662634,0.00140193,0.100276,0.098831,0.0216087,0.0216259,0.0676725,0.0662707,True,0.09955053333333334,0.0676653,0.0662634,0.00140193,True,0.0995106,0.0996119,0.0996039,0.0995075,0.0995135,0.0996075,0.099504,0.0995108,0.0996116,0.0996037,0.0995077,0.0995137,0.338057,0.338107,4.82305e-07,1.2,0.00848442
13,train,1,0,True,True,0.0680075,0.0666166,0.00139094,0.100628,0.0991947,0.0216177,0.0216351,0.0680146,0.0666238,True,0.10002537500000001,0.0680075,0.0666166,0.00139094,True,0.099869,0.0999696,0.0999617,0.101241,0.0998719,0.0999653,0.0998624,0.0998692,0.0999693,0.0999615,0.0998915,0.0998721,0.338058,0.338108,4.82303e-07,1.2,0.00628502
14,train,2,0,True,True,0.070643,0.0692712,0.00137184,0.103345,0.101931,-2.18297e-05,2.6483e-05,0.0706499,0.0692781,True,0.10361258333333334,0.070643,0.0692712,0.00137184,True,0.106186,0.103419,0.103351,0.104467,0.102741,0.103319,0.103657,0.103917,0.102706,0.103646,0.103321,0.102621,0.335578,0.335638,4.82288e-07,1.2,0.005791
15,train,3,0,True,True,0.0676311,0.0662293,0.00140175,0.100241,0.0987958,0.0216116,0.0216287,0.0676382,0.0662366,True,0.09951533333333334,0.0676311,0.0662293,0.00140175,True,0.0994754,0.0995767,0.0995687,0.0994723,0.0994783,0.0995723,0.0994688,0.0994756,0.0995764,0.0995685,0.0994725,0.0994785,0.338058,0.338108,4.82305e-07,1.2,0.00654251
16,train,4,0,True,True,0.0676197,0.066218,0.00140169,0.100229,0.0987841,0.0216125,0.0216296,0.0676269,0.0662253,True,0.09950358333333335,0.0676197,0.066218,0.00140169,True,0.0994636,0.0995649,0.099557,0.0994605,0.0994666,0.0995606,0.099457,0.0994638,0.0995646,0.0995568,0.0994608,0.0994668,0.338058,0.338109,4.82305e-07,1.2,0.0065541
17,train,5,0,True,True,0.0676083,0.0662066,0.00140163,0.100217,0.0987724,0.0216135,0.0216305,0.0676154,0.0662139,True,0.09949184999999999,0.0676083,0.0662066,0.00140163,True,0.0994519,0.0995532,0.0995453,0.0994488,0.0994548,0.0995489,0.0994453,0.0994521,0.0995529,0.099545,0.099449,0.099455,0.338059,0.338109,4.82305e-07,1.2,0.00655713
18,train,6,1,True,True,0.0852071,0.0865777,-0.0013706,0.119766,0.118354,0.0123756,0.0124195,0.0865838,0.0852133,False,0.12627616666666666,0.0852071,0.0865777,-0.0013706,False,0.127508,0.127582,0.122867,0.13031,0.124754,0.124708,0.128173,0.126985,0.123168,0.12978,0.125172,0.124307,0.337408,0.337439,-1.76446e-05,1.2,1.04498
19,train,7,1,True,True,0.0783066,0.0783511,-4.45591e-05,0.11129,0.111244,0.00946657,0.0094762,0.0783578,0.0783133,False,0.12004983333333334,0.0783066,0.0783511,-4.45591e-05,False,0.121573,0.121485,0.115969,0.125011,0.118268,0.118055,0.12254,0.120791,0.116379,0.124048,0.118845,0.117634,0.337104,0.337107,4.82255e-07,1.2,1.04498
20,train,8,1,True,True,0.0509163,0.0506213,0.000294989,0.082705,0.0830092,0.0234778,0.0234484,0.0506296,0.0509245,True,0.08292179999999999,0.0509163,0.0506213,0.000294989,True,0.0828689,0.0831265,0.0828608,0.0828733,0.0828666,0.0828439,0.083276,0.0829211,0.0828429,0.0828471,0.082868,0.0828665,0.338698,0.338676,4.82492e-07,1.2,1.04498
21,train,9,1,True,True,0.0716312,0.0709695,0.000661708,0.103683,0.104365,0.0167637,0.0166605,0.0709766,0.0716383,True,0.11418100000000002,0.0716312,0.0709695,0.000661708,True,0.116048,0.115715,0.10951,0.119944,0.112185,0.111744,0.11733,0.114886,0.110046,0.118554,0.112943,0.111267,0.337854,0.337814,4.82286e-07,1.2,1.04498
22,train,10,1,True,True,0.0684235,0.0675083,0.000915178,0.100116,0.101059,0.0326289,0.0324979,0.0675156,0.0684308,True,0.1114485,0.0684235,0.0675083,0.000915178,True,0.113498,0.11305,0.106465,0.117608,0.109332,0.108781,0.114971,0.112131,0.107076,0.116011,0.110196,0.108263,0.32894,0.329228,4.82306e-07,1.2,1.04498
23,train,11,1,True,True,0.0652645,0.0642115,0.00105306,0.0967187,0.0978042,0.007234,0.00703082,0.0642192,0.0652722,True,0.10884625000000002,0.0652645,0.0642115,0.00105306,True,0.111083,0.110531,0.103533,0.115433,0.10659,0.105936,0.112777,0.109496,0.104231,0.113609,0.107575,0.105361,0.336898,0.33682,1.2,4.8232e-07,0.0149056
24,train,0,0,True,True,0.0377989,0.0383058,-0.000506846,0.0694809,0.0700037,0.0278458,0.0277499,0.0378082,0.038315,False,0.06974735833333333,0.0377989,0.0383058,-0.000506846,False,0.0697639,0.0697416,0.0697178,0.0697747,0.0697611,0.0697159,0.069769,0.069763,0.0697138,0.0697224,0.0697641,0.069761,0.340385,0.340223,1.2,4.83107e-07,1.04498
25,train,1,0,True,True,0.033647,0.0342242,-0.000577178,0.0651984,0.0657938,0.0300918,0.0299883,0.0336565,0.0342337,False,0.06596899166666666,0.033647,0.0342242,-0.000577178,False,0.0655229,0.0655913,0.0654655,0.0708118,0.0655194,0.0654631,0.0655296,0.0655219,0.0654604,0.0654712,0.0657515,0.0655193,0.342053,0.341793,1.19999,0.553824,1.04498
26,train,2,0,True,True,0.0323892,0.0329959,-0.000606734,0.0639014,0.0645274,0.031107,0.0309978,0.0323987,0.0330054,False,0.06529611666666667,0.0323892,0.0329959,-0.000606734,False,0.0717263,0.0642433,0.0644824,0.0655496,0.0642407,0.0649337,0.0648631,0.0654895,0.0641738,0.0642263,0.0653841,0.0642406,0.342838,0.34259,1.00382,0.848386,0.106461
27,train,3,0,True,True,0.0270448,0.0275289,-0.000484144,0.058387,0.0588866,0.0320615,0.0319459,0.027055,0.0275391,False,0.05864026666666666,0.0270448,0.0275289,-0.000484144,False,0.0586636,0.0586014,0.0586064,0.0586782,0.0586599,0.0586036,0.0586712,0.0586626,0.0586004,0.0586119,0.0586642,0.0586598,0.344629,0.344059,1.14618,1.15281,0.026543
28,train,4,0,True,True,0.0270615,0.0275442,-0.00048275,0.058404,0.0589021,0.0320642,0.0319486,0.0270716,0.0275544,False,0.058662291666666665,0.0270615,0.0275442,-0.00048275,False,0.0586799,0.0586178,0.05869,0.0586944,0.0586761,0.05862,0.0586889,0.0586788,0.0586168,0.0586283,0.0586805,0.058676,0.344627,0.344058,1.13993,1.1436,0.000707862
29,train,5,0,True,True,0.0270298,0.0275138,-0.000484009,0.0583713,0.0588707,0.0320665,0.0319509,0.02704,0.027524,False,0.058624516666666675,0.0270298,0.0275138,-0.000484009,False,0.0586479,0.0585856,0.0585906,0.0586625,0.0586441,0.0585879,0.0586554,0.0586468,0.0585847,0.0585962,0.0586485,0.058644,0.344643,0.34407,1.13993,1.13993,2.44921e-05
30,train,6,1,True,True,0.0553409,0.0538211,0.00151975,0.0860254,0.0875929,0.0100892,0.00973148,0.0538304,0.0553501,True,0.10087914999999999,0.0553409,0.0538211,0.00151975,True,0.105102,0.101694,0.0951053,0.107902,0.0989832,0.0959488,0.108385,0.100135,0.0964035,0.10493,0.100778,0.095183,0.33766,0.337477,1.2,4.82415e-07,0.0076885
31,train,7,1,True,True,0.055321,0.0538015,0.00151953,0.0860054,0.0875727,0.0100963,0.00973862,0.0538108,0.0553303,True,0.10085058333333334,0.055321,0.0538015,0.00151953,True,0.105078,0.101659,0.0950825,0.107867,0.0989593,0.0959176,0.10836,0.100102,0.0963806,0.104893,0.100755,0.095153,0.337662,0.337479,1.2,4.82415e-07,0.00644682
32,train,8,1,True,True,0.0277319,0.0272406,0.00049129,0.0585891,0.059096,0.0320713,0.0319557,0.0272507,0.027742,True,0.05890919166666667,0.0277319,0.0272406,0.00049129,True,0.0590217,0.0588071,0.0589518,0.0588847,0.058866,0.0588088,0.0591031,0.0591079,0.0588055,0.0588173,0.0588705,0.0588659,0.344543,0.343994,1.19701,1.1509,0.00924071
33,train,9,1,True,True,0.0552838,0.0537649,0.00151897,0.0859676,0.0875343,0.0101099,0.00975219,0.0537742,0.0552931,True,0.10079696666666667,0.0552838,0.0537649,0.00151897,True,0.105031,0.101596,0.0950391,0.107796,0.0989148,0.0958596,0.108312,0.100042,0.0963365,0.10483,0.100709,0.0950976,0.337666,0.337483,1.2,4.82416e-07,0.0077441
34,train,10,1,True,True,0.0552653,0.0537466,0.00151871,0.0859487,0.0875152,0.0101166,0.00975896,0.0537559,0.0552746,True,0.10077005,0.0552653,0.0537466,0.00151871,True,0.105007,0.101564,0.0950173,0.107763,0.0988922,0.0958321,0.108288,0.100011,0.0963145,0.104796,0.100686,0.0950695,0.337667,0.337484,1.2,4.82416e-07,0.00645717
35,train,11,1,True,True,0.0552463,0.0537279,0.00151845,0.0859295,0.0874957,0.0234937,0.0231127,0.0537372,0.0552556,True,0.10074265833333333,0.0552463,0.0537279,0.00151845,True,0.104983,0.101531,0.0949952,0.107728,0.0988694,0.0958027,0.108264,0.0999793,0.0962922,0.104763,0.100663,0.0950411,0.333885,0.333689,1.2,4.82416e-07,0.00658012
36,final_eval,0,0,False,False,0.0269971,0.0274793,-0.000482191,0.0583378,0.0588353,0.0320845,0.0319688,0.0270073,0.0274895,False,0.05859581666666667,0.0269971,0.0274793,-0.000482191,False,0.0586134,0.0586204,0.0585562,0.0586279,0.0586096,0.0585535,0.0586209,0.0586123,0.0585503,0.0585618,0.058614,0.0586095,0.344645,0.344062,1.19701,1.1509,
37,final_eval,1,0,False,False,0.0286629,0.0292875,-0.000624511,0.0600566,0.060701,0.0320063,0.0318904,0.0286729,0.0292974,False,0.06093541666666666,0.0286629,0.0292875,-0.000624511,False,0.0604138,0.0605657,0.060339,0.0666114,0.0604089,0.0603354,0.0604238,0.0604124,0.0603675,0.0603463,0.0605921,0.0604087,0.343702,0.343275,1.18744,1.1417,
38,final_eval,2,0,False,False,0.0308385,0.0315183,-0.000679828,0.0623017,0.0630031,0.0317167,0.0315964,0.0308482,0.0315279,False,0.06381713333333333,0.0308385,0.0315183,-0.000679828,False,0.0707147,0.062675,0.0629241,0.0641208,0.0626856,0.0634335,0.0633612,0.0640047,0.0625996,0.0626574,0.0639436,0.0626854,0.343211,0.342891,1.17795,1.13993,
39,final_eval,3,0,False,False,0.0269537,0.027437,-0.000483341,0.0582929,0.0587917,0.0320919,0.0319762,0.0269639,0.0274472,False,0.05854581666666667,0.0269537,0.027437,-0.000483341,False,0.0585692,0.0585069,0.0585119,0.0585838,0.0585654,0.0585092,0.0585767,0.0585681,0.058506,0.0585175,0.0585698,0.0585653,0.344676,0.344085,1.16854,1.13993,
40,final_eval,4,0,False,False,0.0269686,0.0274506,-0.00048204,0.0583079,0.0588053,0.0320946,0.0319789,0.0269787,0.0274608,False,0.058565374999999996,0.0269686,0.0274506,-0.00048204,False,0.0585834,0.0585213,0.0585883,0.058598,0.0585797,0.0585236,0.0585919,0.0585824,0.0585204,0.0585319,0.058584,0.0585796,0.344675,0.344085,1.1592,1.13993,
41,final_eval,5,0,False,False,0.0269385,0.0274217,-0.000483208,0.0582773,0.0587759,0.032097,0.0319813,0.0269487,0.0274319,False,0.058530091666666666,0.0269385,0.0274217,-0.000483208,False,0.0585535,0.0584912,0.0584962,0.058568,0.0585497,0.0584934,0.058561,0.0585524,0.0584902,0.0585018,0.0585541,0.0585496,0.344691,0.344097,1.14994,1.13993,
42,final_eval,6,1,False,False,0.0551126,0.053596,0.00151652,0.0857946,0.0873589,0.0101721,0.00981452,0.0536054,0.0551219,True,0.10055015833333335,0.0551126,0.053596,0.00151652,True,0.104815,0.101303,0.0948401,0.107479,0.098709,0.0955969,0.108092,0.0997605,0.0961353,0.104529,0.1005,0.0948421,0.33764,0.337456,1.14048,1.13964,
43,final_eval,7,1,False,False,0.0550933,0.0535771,0.00151624,0.0857753,0.0873394,0.010179,0.00982146,0.0535865,0.0551027,True,0.10052245,0.0550933,0.0535771,0.00151624,True,0.104791,0.10127,0.0948179,0.107443,0.0986859,0.0955679,0.108067,0.0997292,0.0961128,0.104495,0.100476,0.0948137,0.337641,0.337457,1.13987,1.13987,
44,final_eval,8,1,False,False,0.0276305,0.0271404,0.000490126,0.0584857,0.0589914,0.0321018,0.0319861,0.0271505,0.0276406,True,0.05880260833333333,0.0276305,0.0271404,0.000490126,True,0.0589127,0.0587026,0.058844,0.0587807,0.058762,0.0587049,0.0589833,0.0589978,0.0587016,0.0587133,0.0587665,0.0587619,0.34459,0.34402,1.13993,1.13993,
45,final_eval,9,1,False,False,0.0550548,0.0535391,0.00151568,0.0857366,0.0873001,0.010193,0.00983545,0.0535486,0.0550642,True,0.10046705,0.0550548,0.0535391,0.00151568,True,0.104742,0.101205,0.0947731,0.107372,0.0986396,0.0955074,0.108018,0.0996665,0.0960675,0.104428,0.100429,0.0947565,0.337645,0.337461,1.13975,1.13974,
46,final_eval,10,1,False,False,0.0550358,0.0535204,0.00151538,0.0857174,0.0872806,0.0101998,0.00984235,0.0535298,0.0550452,True,0.10043985000000001,0.0550358,0.0535204,0.00151538,True,0.104718,0.101172,0.094751,0.107338,0.0986167,0.0954798,0.107993,0.0996354,0.096045,0.104395,0.100406,0.0947283,0.337647,0.337462,1.13987,1.13987,
47,final_eval,11,1,False,False,0.0550165,0.0535014,0.0015151,0.0856981,0.0872611,0.0102068,0.00984929,0.0535109,0.0550259,True,0.10041233333333333,0.0550165,0.0535014,0.0015151,True,0.104693,0.10114,0.0947286,0.107304,0.0985935,0.0954505,0.107968,0.0996042,0.0960224,0.104361,0.100383,0.0946998,0.337649,0.337464,1.13987,1.13987,
